Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHandPinkyEE,,RightHandPinky3,,RightHandPinky2,,RightHandPinky1,,RightHandRingEE,,RightHandRing3,,RightHandRing2,,RightHandRing1,,RightHandMiddleEE,,RightHandMiddle3,,RightHandMiddle2,,RightHandMiddle1,,RightHandIndexEE,,RightHandIndex3,,RightHandIndex2,,RightHandIndex1,,RightHandThumbEE,,RightHandThumb3,,RightHandThumb2,,RightHandThumb1,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHandPinkyEE,,LeftHandPinky3,,LeftHandPinky2,,LeftHandPinky1,,LeftHandRingEE,,LeftHandRing3,,LeftHandRing2,,LeftHandRing1,,LeftHandMiddleEE,,LeftHandMiddle3,,LeftHandMiddle2,,LeftHandMiddle1,,LeftHandIndexEE,,LeftHandIndex3,,LeftHandIndex2,,LeftHandIndex1,,LeftHandThumbEE,,LeftHandThumb3,,LeftHandThumb2,,LeftHandThumb1,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
0,0.33052,0.415019,0.31938,0.413159,0.300425,0.408013,0.2928,0.353927,0.290299,0.293597,0.35062,0.395876,0.340741,0.397086,0.323815,0.396985,0.324466,0.342997,0.300756,0.287588,0.302705,0.299659,0.29818,0.307739,0.299391,0.307902,0.29984,0.306896,0.298936,0.303104,0.300908,0.307656,0.302475,0.308607,0.303458,0.307113,0.301599,0.302338,0.304062,0.307248,0.305681,0.308226,0.306625,0.306832,0.304498,0.301934,0.3071,0.306373,0.308569,0.306906,0.308963,0.30518,0.30646,0.300225,0.307296,0.304455,0.306009,0.299595,0.30326,0.29529,0.300101,0.290578,0.295855,0.289949,0.26538,0.259154,0.261886,0.212514,0.268079,0.206025,0.320135,0.287253,0.31611,0.294892,0.31835,0.294947,0.319744,0.293235,0.318848,0.288747,0.317446,0.297113,0.319748,0.297141,0.321966,0.293872,0.320164,0.288873,0.319202,0.298645,0.321509,0.298221,0.323493,0.294715,0.321719,0.289316,0.320163,0.297753,0.322455,0.297069,0.324057,0.293928,0.322431,0.288598,0.320493,0.294183,0.318755,0.290146,0.316395,0.286146,0.315524,0.280646,0.313824,0.278635,0.289741,0.249013,0.277424,0.209662,0.273841,0.204877,0.260778,0.158426,0.266482,0.186883,0.266301,0.200687,0.262909,0.213397,0.270063,0.235887,0.276494,0.250365,0.282282,0.26222,0.283885,0.279355,0.291741,0.286809,0.286158,0.178345,0.282623,0.173479,0.278469,0.17477,0.273739,0.176081,0.261458,0.179892,0.321648,0.402138,0.324728,0.406673,0.299662,0.418626,0.302923,0.414704,0.338832,0.398172,0.342003,0.402589,0.31822,0.419032,0.321236,0.415102,0.348863,0.395607,0.352085,0.399954,0.329278,0.419287,0.332149,0.41535,0.277424,0.209662,0.289741,0.249013,0.313824,0.278635,0.261886,0.212514,0.26538,0.259154,0.295855,0.289949,0.300756,0.287588,0.324466,0.342997,0.323815,0.396985,0.340741,0.397086,0.290299,0.293597,0.2928,0.353927,0.300425,0.408013,0.31938,0.413159,
20,0.330663,0.414817,0.319504,0.413048,0.300504,0.408055,0.293082,0.35394,0.289647,0.293617,0.350625,0.395933,0.340767,0.397086,0.32389,0.396875,0.324563,0.342782,0.30015,0.287666,0.302733,0.299567,0.297854,0.307706,0.299193,0.307927,0.299768,0.306889,0.298997,0.302943,0.300627,0.307692,0.302247,0.308626,0.303373,0.307063,0.301639,0.302215,0.303952,0.307192,0.305617,0.308122,0.306622,0.306704,0.304515,0.30185,0.306969,0.306303,0.308494,0.306797,0.308947,0.305072,0.306459,0.300178,0.307198,0.304485,0.305888,0.299634,0.303149,0.295325,0.300099,0.290558,0.295926,0.289839,0.2655,0.259022,0.261781,0.212421,0.268029,0.205988,0.320076,0.287306,0.31589,0.294848,0.318135,0.294937,0.31958,0.293248,0.31882,0.288735,0.317242,0.297072,0.319553,0.297141,0.321846,0.293911,0.320131,0.288886,0.319029,0.298579,0.321359,0.298202,0.323403,0.29475,0.321684,0.28935,0.32004,0.297775,0.322338,0.297092,0.323956,0.293984,0.322381,0.288665,0.320282,0.294335,0.318603,0.290308,0.316242,0.286307,0.315374,0.280826,0.31366,0.27877,0.289722,0.249048,0.27747,0.209656,0.273895,0.204862,0.260657,0.158351,0.266485,0.186797,0.266334,0.200601,0.262847,0.213269,0.269739,0.235816,0.27604,0.25034,0.281747,0.262228,0.283288,0.279371,0.291123,0.286848,0.285936,0.178216,0.282502,0.173355,0.278186,0.174654,0.273893,0.175982,0.261166,0.179813,0.321662,0.402076,0.324756,0.406588,0.299816,0.418673,0.303046,0.414774,0.338828,0.398199,0.342013,0.402592,0.318387,0.418916,0.321372,0.415011,0.348848,0.395685,0.352084,0.400008,0.329452,0.419075,0.332291,0.415166,0.27747,0.209656,0.289722,0.249048,0.31366,0.27877,0.261781,0.212421,0.2655,0.259022,0.295926,0.289839,0.30015,0.287666,0.324563,0.342782,0.32389,0.396875,0.340767,0.397086,0.289647,0.293617,0.293082,0.35394,0.300504,0.408055,0.319504,0.413048,
40,0.330675,0.414703,0.31949,0.413036,0.300432,0.408208,0.293556,0.353997,0.288728,0.293796,0.350399,0.395916,0.340626,0.397074,0.323917,0.396831,0.324616,0.3427,0.299101,0.287981,0.302673,0.299562,0.297667,0.307544,0.298991,0.307908,0.299568,0.306898,0.29879,0.302843,0.3006,0.307626,0.302141,0.308606,0.303186,0.307072,0.301483,0.302177,0.304193,0.307065,0.305764,0.308003,0.306592,0.306656,0.304402,0.301877,0.307215,0.306194,0.308637,0.306705,0.308957,0.305063,0.30642,0.300254,0.307272,0.30458,0.306084,0.299703,0.303408,0.295358,0.300354,0.290546,0.296105,0.28972,0.265641,0.258982,0.262039,0.212405,0.268268,0.206018,0.320133,0.287269,0.31596,0.29468,0.318219,0.29475,0.319693,0.293048,0.318987,0.288528,0.31734,0.296964,0.319669,0.297018,0.321992,0.293761,0.320274,0.288737,0.319139,0.298496,0.321491,0.298107,0.323557,0.294641,0.321816,0.289251,0.320164,0.297841,0.322462,0.297091,0.324054,0.293955,0.322458,0.288653,0.320213,0.294539,0.31854,0.290609,0.316092,0.286657,0.315135,0.281164,0.313389,0.279001,0.289616,0.249188,0.27735,0.209753,0.274011,0.204959,0.260703,0.15834,0.266667,0.18677,0.266517,0.20058,0.262838,0.213202,0.269364,0.235827,0.275479,0.250416,0.281049,0.26236,0.282393,0.279521,0.290167,0.287063,0.285994,0.178086,0.282583,0.173253,0.278214,0.174547,0.274091,0.17595,0.261219,0.179769,0.321543,0.402091,0.324751,0.40656,0.299811,0.418832,0.302984,0.414978,0.338596,0.398223,0.341888,0.402574,0.318421,0.418892,0.321347,0.415035,0.348554,0.395697,0.351893,0.399977,0.329505,0.418944,0.332285,0.415085,0.27735,0.209753,0.289616,0.249188,0.313389,0.279001,0.262039,0.212405,0.265641,0.258982,0.296105,0.28972,0.299101,0.287981,0.324616,0.3427,0.323917,0.396831,0.340626,0.397074,0.288728,0.293796,0.293556,0.353997,0.300432,0.408208,0.31949,0.413036,
60,0.330575,0.414723,0.319338,0.413164,0.300177,0.408524,0.294154,0.354287,0.287507,0.294163,0.350047,0.395717,0.340375,0.396916,0.323866,0.396692,0.324584,0.342643,0.297499,0.288393,0.302628,0.299548,0.297597,0.307375,0.298884,0.307877,0.299441,0.306898,0.298618,0.302755,0.30067,0.307553,0.302128,0.308572,0.303065,0.307064,0.301358,0.302134,0.304476,0.306954,0.305943,0.307891,0.306586,0.306597,0.304317,0.301882,0.30751,0.306072,0.30881,0.306584,0.308981,0.305016,0.306399,0.300297,0.307361,0.304669,0.306315,0.299765,0.303666,0.295406,0.300581,0.290556,0.296245,0.289646,0.265686,0.259046,0.262405,0.212475,0.268787,0.206083,0.320078,0.287329,0.315717,0.294605,0.317963,0.294729,0.319476,0.293059,0.318886,0.288525,0.317164,0.296906,0.319484,0.297009,0.321855,0.293796,0.320212,0.28875,0.319015,0.29842,0.32137,0.298084,0.323478,0.294671,0.321798,0.289274,0.32014,0.297857,0.322421,0.297104,0.324005,0.294,0.322465,0.288707,0.319991,0.294715,0.318493,0.290824,0.316029,0.286878,0.315032,0.281406,0.313186,0.279211,0.289516,0.249349,0.277232,0.209895,0.274283,0.205116,0.261083,0.158335,0.267126,0.186754,0.266922,0.200571,0.262946,0.213123,0.268944,0.235856,0.274778,0.250541,0.280135,0.262568,0.281127,0.279737,0.288802,0.287396,0.286385,0.177991,0.282981,0.173185,0.278593,0.174464,0.274542,0.175944,0.261621,0.179725,0.321335,0.401999,0.324682,0.406428,0.299636,0.41915,0.302678,0.415324,0.338242,0.398097,0.341665,0.402406,0.318343,0.419011,0.321136,0.415186,0.348123,0.395522,0.351589,0.399761,0.329476,0.418949,0.33212,0.415124,0.277232,0.209895,0.289516,0.249349,0.313186,0.279211,0.262405,0.212475,0.265686,0.259046,0.296245,0.289646,0.297499,0.288393,0.324584,0.342643,0.323866,0.396692,0.340375,0.396916,0.287507,0.294163,0.294154,0.354287,0.300177,0.408524,0.319338,0.413164,
80,0.330391,0.414763,0.319126,0.413265,0.299909,0.40873,0.294711,0.354494,0.286356,0.294503,0.349621,0.395486,0.340075,0.396761,0.323794,0.396611,0.324418,0.342645,0.295896,0.288868,0.30256,0.299564,0.297558,0.307182,0.298778,0.307821,0.29929,0.306893,0.298418,0.302705,0.300756,0.307446,0.302117,0.308518,0.302923,0.307067,0.301204,0.302126,0.304693,0.306863,0.306039,0.307817,0.306507,0.306587,0.304202,0.301917,0.307754,0.30597,0.308912,0.306497,0.308939,0.305008,0.306352,0.300364,0.307395,0.304776,0.306543,0.299838,0.303921,0.295465,0.300819,0.290578,0.29639,0.2896,0.265648,0.259222,0.262826,0.21265,0.269421,0.206193,0.320027,0.287348,0.315565,0.294491,0.317808,0.294673,0.319358,0.293033,0.318842,0.288491,0.317037,0.296816,0.319358,0.296965,0.321778,0.293786,0.32018,0.288728,0.318884,0.298332,0.321248,0.298043,0.32341,0.294666,0.321783,0.289258,0.320053,0.29785,0.322332,0.297096,0.323928,0.294011,0.322447,0.288718,0.319702,0.294833,0.318383,0.290996,0.315896,0.287061,0.314882,0.281595,0.31298,0.279378,0.289436,0.249455,0.277044,0.210029,0.274581,0.205295,0.261383,0.158371,0.267604,0.186769,0.267379,0.200594,0.263112,0.213077,0.268598,0.235904,0.274156,0.250678,0.279297,0.262785,0.279911,0.279966,0.287475,0.287746,0.286792,0.177879,0.283359,0.173098,0.278982,0.174393,0.274946,0.175923,0.262057,0.179752,0.321116,0.402014,0.324648,0.406357,0.29941,0.419356,0.302376,0.415548,0.337832,0.398006,0.34143,0.40223,0.318172,0.419105,0.320886,0.415301,0.347606,0.395345,0.351241,0.399496,0.329332,0.418979,0.331897,0.415177,0.277044,0.210029,0.289436,0.249455,0.31298,0.279378,0.262826,0.21265,0.265648,0.259222,0.29639,0.2896,0.295896,0.288868,0.324418,0.342645,0.323794,0.396611,0.340075,0.396761,0.286356,0.294503,0.294711,0.354494,0.299909,0.40873,0.319126,0.413265,
100,0.330284,0.414792,0.319017,0.413305,0.299798,0.408785,0.295254,0.354441,0.285567,0.294727,0.34927,0.395352,0.339841,0.396676,0.323771,0.396538,0.324441,0.342584,0.294676,0.289361,0.302596,0.299562,0.297605,0.307087,0.298817,0.307801,0.299324,0.306899,0.298426,0.302687,0.300851,0.307401,0.302187,0.308488,0.302954,0.307054,0.301224,0.302112,0.304765,0.306849,0.306068,0.307793,0.306501,0.306568,0.304236,0.301907,0.307833,0.305913,0.308934,0.306424,0.308929,0.304962,0.3064,0.300362,0.307386,0.304859,0.306662,0.299903,0.304004,0.295551,0.300913,0.290636,0.296442,0.289638,0.265589,0.259418,0.263113,0.212864,0.270023,0.206313,0.319914,0.287423,0.315287,0.294426,0.317519,0.294705,0.319119,0.293118,0.318703,0.288565,0.316751,0.296763,0.319065,0.296995,0.321564,0.293886,0.320054,0.288803,0.318564,0.298288,0.320937,0.29808,0.323187,0.294768,0.321669,0.289334,0.31976,0.297855,0.322048,0.297147,0.323704,0.294107,0.322346,0.288794,0.319274,0.294917,0.318199,0.291093,0.315748,0.287133,0.314798,0.281671,0.312877,0.279451,0.289386,0.24953,0.276839,0.210167,0.274777,0.205476,0.26139,0.158446,0.267921,0.186808,0.26774,0.20065,0.263252,0.213094,0.268359,0.235986,0.273724,0.250822,0.278707,0.262988,0.279026,0.280195,0.286508,0.288064,0.287032,0.177697,0.283524,0.172958,0.2792,0.174284,0.275093,0.175896,0.262357,0.179818,0.320976,0.402097,0.324681,0.406311,0.299292,0.419416,0.302255,0.41565,0.337506,0.398024,0.341268,0.402118,0.318062,0.419135,0.320773,0.415374,0.347176,0.395294,0.35097,0.399317,0.329225,0.418994,0.331786,0.415235,0.276839,0.210167,0.289386,0.24953,0.312877,0.279451,0.263113,0.212864,0.265589,0.259418,0.296442,0.289638,0.294676,0.289361,0.324441,0.342584,0.323771,0.396538,0.339841,0.396676,0.285567,0.294727,0.295254,0.354441,0.299798,0.408785,0.319017,0.413305,
120,0.330225,0.414749,0.318964,0.41326,0.29976,0.408726,0.295531,0.354272,0.285006,0.294834,0.34904,0.395392,0.339667,0.396729,0.32369,0.396531,0.324449,0.342532,0.293736,0.289834,0.302658,0.299617,0.297718,0.307055,0.298945,0.307826,0.299453,0.306966,0.298515,0.302788,0.300983,0.307347,0.302326,0.308452,0.303081,0.307073,0.301312,0.302182,0.304786,0.306805,0.306087,0.307754,0.30654,0.306564,0.304325,0.301941,0.30783,0.305813,0.308921,0.306331,0.308936,0.304915,0.306476,0.300373,0.307372,0.304885,0.306719,0.299916,0.303988,0.295607,0.300891,0.290718,0.29639,0.289772,0.265557,0.259571,0.263343,0.21304,0.270539,0.206409,0.319809,0.287521,0.315117,0.294452,0.317345,0.294814,0.318983,0.29327,0.318617,0.288712,0.316545,0.29677,0.31886,0.297072,0.321422,0.294024,0.319957,0.288928,0.318294,0.298287,0.320679,0.298146,0.323005,0.294887,0.321563,0.289438,0.319449,0.297858,0.321757,0.297199,0.32348,0.294199,0.32223,0.288873,0.31889,0.294959,0.317994,0.291124,0.315572,0.287147,0.31468,0.281702,0.312779,0.279517,0.289432,0.24952,0.276715,0.210236,0.274909,0.205616,0.261294,0.158518,0.26814,0.186839,0.268021,0.200696,0.263371,0.213115,0.268203,0.236053,0.273425,0.250934,0.278288,0.263144,0.278371,0.280385,0.285786,0.288324,0.287177,0.177519,0.28359,0.172814,0.279324,0.174182,0.275138,0.17585,0.262564,0.179894,0.320869,0.402287,0.324679,0.406344,0.299237,0.419362,0.302225,0.415633,0.337296,0.398206,0.341158,0.402144,0.317995,0.419082,0.320731,0.415358,0.346913,0.395439,0.350804,0.399307,0.329153,0.418939,0.331739,0.415216,0.276715,0.210236,0.289432,0.24952,0.312779,0.279517,0.263343,0.21304,0.265557,0.259571,0.29639,0.289772,0.293736,0.289834,0.324449,0.342532,0.32369,0.396531,0.339667,0.396729,0.285006,0.294834,0.295531,0.354272,0.29976,0.408726,0.318964,0.41326,
140,0.330145,0.414833,0.318924,0.413269,0.299802,0.408602,0.295667,0.354075,0.284866,0.294841,0.348978,0.395479,0.33961,0.396815,0.323628,0.396527,0.324502,0.342475,0.293151,0.290185,0.302672,0.299658,0.29777,0.307028,0.298992,0.307835,0.29949,0.307002,0.298528,0.302848,0.301058,0.307313,0.302391,0.308434,0.30312,0.307091,0.301329,0.302228,0.304745,0.306819,0.306034,0.307779,0.306502,0.306602,0.304347,0.301973,0.307747,0.305804,0.30883,0.306338,0.308874,0.304941,0.3065,0.300395,0.30732,0.304941,0.306749,0.29996,0.303992,0.295668,0.3009,0.290779,0.296371,0.289852,0.265523,0.259696,0.263379,0.213183,0.270838,0.206487,0.31969,0.287613,0.314879,0.294524,0.317087,0.294947,0.318737,0.29344,0.318412,0.28888,0.316326,0.296801,0.318622,0.297162,0.321205,0.294172,0.319787,0.289066,0.318077,0.298302,0.32045,0.298215,0.322803,0.295009,0.321423,0.289549,0.319225,0.297846,0.321529,0.29724,0.323289,0.294287,0.322135,0.288945,0.318637,0.294957,0.317945,0.291083,0.315572,0.287079,0.314693,0.281664,0.312754,0.279527,0.289549,0.249453,0.276689,0.210248,0.274938,0.205723,0.261064,0.158588,0.268194,0.186874,0.268148,0.200744,0.26341,0.213156,0.268086,0.236121,0.273241,0.251026,0.278051,0.263259,0.278019,0.280536,0.285424,0.288496,0.287126,0.177374,0.283494,0.172699,0.279242,0.174104,0.275078,0.175814,0.262549,0.179971,0.320858,0.402496,0.324717,0.40638,0.299203,0.419242,0.302295,0.415543,0.33725,0.398432,0.341161,0.402201,0.317892,0.419088,0.320733,0.415389,0.346855,0.395639,0.350794,0.399339,0.329015,0.419017,0.331708,0.415319,0.276689,0.210248,0.289549,0.249453,0.312754,0.279527,0.263379,0.213183,0.265523,0.259696,0.296371,0.289852,0.293151,0.290185,0.324502,0.342475,0.323628,0.396527,0.33961,0.396815,0.284866,0.294841,0.295667,0.354075,0.299802,0.408602,0.318924,0.413269,
160,0.330086,0.414934,0.318899,0.413287,0.29985,0.408479,0.295677,0.353934,0.284927,0.294777,0.348911,0.395539,0.339542,0.396886,0.323539,0.396538,0.324569,0.342473,0.292824,0.290436,0.302618,0.299715,0.297756,0.307028,0.298975,0.307867,0.299466,0.30706,0.298479,0.302928,0.301052,0.307287,0.30238,0.308423,0.303091,0.307123,0.30128,0.302294,0.304639,0.306821,0.305923,0.307799,0.306409,0.306647,0.304301,0.302025,0.307578,0.305786,0.308671,0.306354,0.308754,0.304985,0.306452,0.300435,0.307224,0.30497,0.306701,0.299982,0.303935,0.295696,0.300834,0.290828,0.296286,0.289928,0.265463,0.259784,0.263252,0.213301,0.270989,0.206549,0.319686,0.287597,0.314877,0.294539,0.317085,0.294944,0.318724,0.293429,0.318391,0.288869,0.316329,0.296798,0.318622,0.297153,0.321195,0.294158,0.319774,0.289051,0.318067,0.298317,0.320433,0.298217,0.322779,0.295002,0.32142,0.289531,0.319154,0.29786,0.321454,0.297251,0.323232,0.294292,0.32214,0.288925,0.318569,0.29494,0.317977,0.291067,0.315621,0.287053,0.314701,0.281649,0.312745,0.279517,0.289674,0.249383,0.276674,0.210255,0.274866,0.205784,0.260828,0.158647,0.268149,0.186908,0.268154,0.200786,0.263376,0.2132,0.267999,0.236176,0.27314,0.251088,0.27794,0.263328,0.277865,0.280635,0.285281,0.288594,0.28703,0.177301,0.283357,0.172637,0.27913,0.17408,0.274939,0.175787,0.262482,0.180053,0.320842,0.402715,0.324747,0.40642,0.299175,0.419122,0.302349,0.415436,0.337204,0.398642,0.341161,0.402236,0.317809,0.419105,0.320735,0.415418,0.346796,0.395814,0.350781,0.39934,0.328904,0.419116,0.331682,0.415428,0.276674,0.210255,0.289674,0.249383,0.312745,0.279517,0.263252,0.213301,0.265463,0.259784,0.296286,0.289928,0.292824,0.290436,0.324569,0.342473,0.323539,0.396538,0.339542,0.396886,0.284927,0.294777,0.295677,0.353934,0.29985,0.408479,0.318899,0.413287,
180,0.330048,0.415092,0.318899,0.413349,0.299931,0.40838,0.29565,0.353867,0.28515,0.294702,0.349003,0.395554,0.339605,0.39692,0.32352,0.396524,0.324631,0.342482,0.292719,0.290547,0.302552,0.299747,0.297746,0.30706,0.298955,0.307919,0.299429,0.307114,0.298404,0.302966,0.30105,0.307304,0.302364,0.308442,0.303043,0.30715,0.30121,0.302328,0.304577,0.30686,0.305847,0.307841,0.306325,0.30669,0.304235,0.302056,0.307454,0.305802,0.30855,0.306398,0.308654,0.305039,0.30639,0.300462,0.30718,0.304997,0.306679,0.300005,0.303927,0.295711,0.300788,0.290858,0.296225,0.289966,0.265433,0.259807,0.263003,0.213341,0.271,0.206578,0.319743,0.28751,0.314938,0.29456,0.317141,0.294889,0.318737,0.293341,0.318377,0.288782,0.31645,0.296782,0.318731,0.297089,0.321241,0.294062,0.3198,0.288959,0.31823,0.298301,0.320571,0.298151,0.322855,0.294905,0.321486,0.289432,0.319298,0.297831,0.321567,0.297187,0.323312,0.294209,0.322243,0.288825,0.318694,0.294866,0.318201,0.290998,0.315846,0.286984,0.314806,0.281603,0.312774,0.279476,0.289805,0.249296,0.276755,0.210196,0.274732,0.205804,0.2606,0.158679,0.268025,0.186928,0.268063,0.200814,0.26329,0.213242,0.26795,0.236216,0.273121,0.251121,0.277944,0.263356,0.277879,0.280681,0.285322,0.288623,0.286877,0.177262,0.283184,0.172604,0.278966,0.174066,0.274769,0.175776,0.26234,0.180096,0.320942,0.402893,0.324855,0.406426,0.29917,0.419021,0.302425,0.415341,0.337318,0.398808,0.341284,0.402232,0.317748,0.419168,0.320755,0.415483,0.346923,0.395939,0.350919,0.399297,0.328813,0.419276,0.331674,0.415588,0.276755,0.210196,0.289805,0.249296,0.312774,0.279476,0.263003,0.213341,0.265433,0.259807,0.296225,0.289966,0.292719,0.290547,0.324631,0.342482,0.32352,0.396524,0.339605,0.39692,0.28515,0.294702,0.29565,0.353867,0.299931,0.40838,0.318899,0.413349,
