Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHandPinkyEE,,RightHandPinky3,,RightHandPinky2,,RightHandPinky1,,RightHandRingEE,,RightHandRing3,,RightHandRing2,,RightHandRing1,,RightHandMiddleEE,,RightHandMiddle3,,RightHandMiddle2,,RightHandMiddle1,,RightHandIndexEE,,RightHandIndex3,,RightHandIndex2,,RightHandIndex1,,RightHandThumbEE,,RightHandThumb3,,RightHandThumb2,,RightHandThumb1,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHandPinkyEE,,LeftHandPinky3,,LeftHandPinky2,,LeftHandPinky1,,LeftHandRingEE,,LeftHandRing3,,LeftHandRing2,,LeftHandRing1,,LeftHandMiddleEE,,LeftHandMiddle3,,LeftHandMiddle2,,LeftHandMiddle1,,LeftHandIndexEE,,LeftHandIndex3,,LeftHandIndex2,,LeftHandIndex1,,LeftHandThumbEE,,LeftHandThumb3,,LeftHandThumb2,,LeftHandThumb1,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
0,0.689875,0.420476,0.705,0.41869,0.730822,0.412821,0.731319,0.338422,0.724064,0.257135,0.685615,0.451249,0.69657,0.443382,0.71357,0.427072,0.706205,0.35269,0.731431,0.268562,0.696769,0.255519,0.704797,0.266245,0.702114,0.265426,0.700315,0.263193,0.699499,0.257205,0.70314,0.268062,0.700231,0.268348,0.696769,0.264623,0.697261,0.25755,0.700628,0.26931,0.697641,0.269621,0.694141,0.265868,0.694716,0.258325,0.697348,0.269175,0.694361,0.268776,0.691888,0.264919,0.69324,0.257529,0.695126,0.265106,0.696994,0.259797,0.700137,0.254373,0.701833,0.246755,0.704869,0.243758,0.736195,0.201265,0.746739,0.146271,0.754219,0.141788,0.716495,0.283463,0.723393,0.294184,0.720941,0.295606,0.71971,0.294364,0.721504,0.28828,0.719339,0.29544,0.716838,0.296857,0.715028,0.294332,0.717991,0.28724,0.714873,0.295923,0.71245,0.296802,0.71102,0.293998,0.71419,0.28672,0.711919,0.293287,0.709578,0.293855,0.708536,0.291297,0.711601,0.284343,0.712193,0.289321,0.713846,0.282625,0.717194,0.276618,0.720137,0.270335,0.725343,0.269486,0.764897,0.222825,0.770163,0.154846,0.75809,0.143365,0.763196,0.0731144,0.760065,0.115145,0.762925,0.135148,0.769529,0.152989,0.760707,0.185708,0.752305,0.20655,0.744721,0.223404,0.743868,0.246867,0.732995,0.25745,0.727441,0.105625,0.736149,0.0981897,0.734389,0.099365,0.759467,0.10077,0.753149,0.103904,0.721121,0.440556,0.712462,0.438614,0.73008,0.42157,0.731602,0.426839,0.702324,0.450211,0.693838,0.448063,0.704538,0.421175,0.705604,0.426384,0.690652,0.455839,0.682278,0.453566,0.689529,0.420866,0.69033,0.426039,0.770163,0.154846,0.764897,0.222825,0.725343,0.269486,0.746739,0.146271,0.736195,0.201265,0.704869,0.243758,0.731431,0.268562,0.706205,0.35269,0.71357,0.427072,0.69657,0.443382,0.724064,0.257135,0.731319,0.338422,0.730822,0.412821,0.705,0.41869,
20,0.68972,0.420341,0.704861,0.418626,0.730727,0.41289,0.731003,0.33853,0.724894,0.257063,0.685603,0.451305,0.696506,0.443332,0.713409,0.426862,0.706201,0.352632,0.732298,0.268573,0.696749,0.255435,0.704892,0.265889,0.702112,0.265203,0.700206,0.262992,0.699345,0.256963,0.70331,0.267901,0.700364,0.2682,0.696785,0.264475,0.697175,0.257385,0.700774,0.269244,0.697745,0.269522,0.69419,0.265771,0.694697,0.258237,0.697595,0.269164,0.69456,0.268752,0.692021,0.264913,0.69329,0.257523,0.695329,0.265209,0.697244,0.259921,0.700374,0.254489,0.70195,0.246828,0.704864,0.243709,0.73602,0.201112,0.746937,0.146152,0.754371,0.141745,0.716626,0.283567,0.723867,0.294225,0.721397,0.295682,0.720064,0.294455,0.721621,0.28833,0.719706,0.295411,0.717172,0.296865,0.715246,0.294401,0.718111,0.28732,0.715047,0.295719,0.712572,0.296642,0.711098,0.293969,0.714311,0.286831,0.711974,0.293163,0.709618,0.293725,0.708598,0.291263,0.711731,0.28448,0.712449,0.289432,0.71395,0.282702,0.717314,0.276712,0.720303,0.270508,0.725506,0.269576,0.764903,0.222863,0.770165,0.154861,0.758084,0.143367,0.763496,0.0729732,0.760159,0.115029,0.76299,0.135047,0.769758,0.152831,0.761264,0.185602,0.753,0.206481,0.745499,0.223361,0.744697,0.246811,0.733836,0.25741,0.727524,0.105399,0.736148,0.0979911,0.734634,0.09916,0.759247,0.100643,0.753635,0.103758,0.721003,0.440314,0.712325,0.438347,0.729857,0.421599,0.73142,0.426901,0.702286,0.450154,0.693779,0.447977,0.704332,0.421085,0.705438,0.426327,0.690662,0.455898,0.682265,0.453594,0.689328,0.420711,0.69017,0.425915,0.770165,0.154861,0.764903,0.222863,0.725506,0.269576,0.746937,0.146152,0.73602,0.201112,0.704864,0.243709,0.732298,0.268573,0.706201,0.352632,0.713409,0.426862,0.696506,0.443332,0.724894,0.257063,0.731003,0.33853,0.730727,0.41289,0.704861,0.418626,
40,0.689827,0.420467,0.704979,0.41879,0.730878,0.413134,0.730592,0.338895,0.726046,0.257133,0.686144,0.451697,0.696836,0.443545,0.713345,0.426769,0.706169,0.352598,0.733807,0.268837,0.69677,0.255376,0.705025,0.265601,0.702261,0.265068,0.700342,0.262881,0.699574,0.256816,0.703306,0.26779,0.700423,0.268098,0.696912,0.264367,0.697303,0.257272,0.70053,0.269185,0.697566,0.26941,0.694169,0.265658,0.694726,0.258153,0.697334,0.269116,0.69438,0.268664,0.691956,0.264851,0.693212,0.257484,0.695222,0.265307,0.697016,0.260035,0.700111,0.254609,0.701743,0.246934,0.704839,0.243752,0.735822,0.201069,0.746705,0.146188,0.75416,0.141845,0.716624,0.283608,0.72416,0.294395,0.721639,0.295808,0.720192,0.294496,0.721541,0.288237,0.719911,0.295637,0.717312,0.297042,0.715247,0.294448,0.718051,0.287294,0.71511,0.29586,0.712556,0.296728,0.711003,0.29399,0.714265,0.28687,0.711918,0.293405,0.709527,0.293844,0.708518,0.29131,0.711725,0.284587,0.712687,0.289836,0.713992,0.283051,0.717439,0.277076,0.720498,0.270794,0.725688,0.269659,0.765049,0.223048,0.77048,0.155022,0.758059,0.143553,0.763642,0.0729418,0.760052,0.115029,0.762839,0.135062,0.769794,0.152739,0.761803,0.185566,0.753795,0.206509,0.746475,0.223441,0.745881,0.246847,0.735115,0.257532,0.727464,0.105225,0.736087,0.0978556,0.734658,0.0990142,0.759088,0.100629,0.753721,0.103709,0.721073,0.440138,0.712276,0.438211,0.729859,0.421764,0.731511,0.427135,0.702721,0.450323,0.694078,0.448181,0.704362,0.421196,0.705557,0.426507,0.691294,0.456263,0.682753,0.45399,0.689366,0.420793,0.690297,0.426066,0.77048,0.155022,0.765049,0.223048,0.725688,0.269659,0.746705,0.146188,0.735822,0.201069,0.704839,0.243752,0.733807,0.268837,0.706169,0.352598,0.713345,0.426769,0.696836,0.443545,0.726046,0.257133,0.730592,0.338895,0.730878,0.413134,0.704979,0.41879,
60,0.6903,0.421148,0.705446,0.419387,0.731316,0.413612,0.729958,0.339472,0.727705,0.257478,0.686965,0.452046,0.697406,0.443729,0.71344,0.426641,0.70607,0.352321,0.736247,0.269262,0.696778,0.255311,0.705055,0.265355,0.702326,0.264963,0.700417,0.262794,0.699778,0.256699,0.703203,0.2677,0.700385,0.268007,0.69697,0.26426,0.697403,0.257163,0.700219,0.269133,0.697329,0.269289,0.694106,0.265524,0.69472,0.258046,0.697008,0.269056,0.694153,0.268537,0.691867,0.264744,0.693104,0.257403,0.695099,0.265403,0.696754,0.260155,0.699853,0.25475,0.701578,0.247069,0.704884,0.243861,0.735725,0.201129,0.746312,0.146344,0.753512,0.142022,0.716762,0.283734,0.724587,0.294305,0.722098,0.295801,0.720598,0.294547,0.721756,0.288273,0.720208,0.295559,0.71763,0.297037,0.715521,0.29454,0.718226,0.287379,0.715271,0.295712,0.712722,0.29666,0.71116,0.294057,0.7144,0.287006,0.711875,0.293341,0.709535,0.293798,0.708593,0.291365,0.71182,0.284769,0.713014,0.290033,0.713915,0.28319,0.717396,0.277243,0.720543,0.271017,0.725818,0.269769,0.765193,0.223271,0.770737,0.155238,0.757771,0.143843,0.763278,0.0729741,0.759508,0.115084,0.762299,0.135116,0.769521,0.152617,0.762275,0.1855,0.754698,0.206541,0.747717,0.223573,0.747583,0.246923,0.737042,0.257813,0.726969,0.105151,0.735594,0.0978161,0.734212,0.0989543,0.758529,0.100693,0.753298,0.10371,0.721326,0.439919,0.712382,0.438069,0.730148,0.422184,0.731999,0.42761,0.703415,0.450449,0.694606,0.448379,0.704708,0.421753,0.706102,0.427125,0.692223,0.456571,0.683503,0.454369,0.689732,0.421437,0.69086,0.426774,0.770737,0.155238,0.765193,0.223271,0.725818,0.269769,0.746312,0.146344,0.735725,0.201129,0.704884,0.243861,0.736247,0.269262,0.70607,0.352321,0.71344,0.426641,0.697406,0.443729,0.727705,0.257478,0.729958,0.339472,0.731316,0.413612,0.705446,0.419387,
80,0.690778,0.421634,0.705919,0.419819,0.731772,0.413963,0.729334,0.3399,0.729177,0.257727,0.687929,0.452413,0.698061,0.443929,0.713543,0.426542,0.70613,0.352051,0.738596,0.269694,0.696829,0.255292,0.705149,0.265179,0.702483,0.264916,0.700599,0.262772,0.700059,0.25666,0.703147,0.267639,0.700411,0.267958,0.697107,0.264213,0.697566,0.257117,0.699996,0.269101,0.697199,0.269207,0.694142,0.265445,0.694768,0.257985,0.696746,0.269011,0.694012,0.268437,0.691861,0.264672,0.693035,0.257352,0.695063,0.265532,0.696503,0.260293,0.699592,0.254898,0.70139,0.247212,0.704924,0.244003,0.735695,0.201291,0.745824,0.146634,0.752653,0.142269,0.716843,0.283753,0.724851,0.29415,0.72236,0.29572,0.720803,0.294513,0.721844,0.288236,0.720421,0.295436,0.717834,0.296969,0.715655,0.294531,0.718302,0.287367,0.715472,0.295577,0.712901,0.296581,0.711273,0.294049,0.71446,0.287018,0.711944,0.293257,0.709615,0.293716,0.708677,0.291334,0.711876,0.28481,0.713428,0.29013,0.713922,0.283254,0.717475,0.277358,0.720657,0.271157,0.725976,0.269837,0.765344,0.223433,0.771036,0.155416,0.757392,0.14416,0.762842,0.0730734,0.758831,0.115177,0.761598,0.135209,0.769061,0.152527,0.76258,0.185449,0.755447,0.20658,0.74881,0.223703,0.749126,0.246964,0.738822,0.258051,0.726383,0.105052,0.735035,0.097747,0.733662,0.0989116,0.757918,0.100725,0.752713,0.10381,0.721542,0.439735,0.7124,0.437932,0.730515,0.422499,0.732489,0.427961,0.704191,0.450602,0.695158,0.448575,0.705109,0.422159,0.706624,0.427569,0.693309,0.45691,0.68435,0.454747,0.690144,0.4219,0.691393,0.427278,0.771036,0.155416,0.765344,0.223433,0.725976,0.269837,0.745824,0.146634,0.735695,0.201291,0.704924,0.244003,0.738596,0.269694,0.70613,0.352051,0.713543,0.426542,0.698061,0.443929,0.729177,0.257727,0.729334,0.3399,0.731772,0.413963,0.705919,0.419819,
100,0.690901,0.421625,0.706044,0.41982,0.731907,0.413995,0.728789,0.3401,0.729955,0.257706,0.68872,0.452768,0.698567,0.444118,0.713565,0.426435,0.706057,0.351923,0.740145,0.270008,0.696791,0.255299,0.705092,0.26508,0.702442,0.264904,0.700556,0.26278,0.700071,0.25666,0.703047,0.267616,0.700333,0.267941,0.697064,0.264198,0.697539,0.257102,0.699921,0.269108,0.697155,0.269176,0.694135,0.265408,0.694697,0.257949,0.696698,0.269007,0.694012,0.268385,0.691888,0.264635,0.692938,0.257318,0.695137,0.265684,0.696437,0.260457,0.699568,0.255076,0.701382,0.247379,0.705023,0.244184,0.735658,0.201457,0.745518,0.146959,0.751831,0.142523,0.716941,0.283768,0.725129,0.293868,0.722651,0.295563,0.721042,0.294462,0.721975,0.288235,0.720705,0.295166,0.718124,0.296803,0.715867,0.294514,0.718421,0.287377,0.715823,0.295336,0.713242,0.296449,0.711515,0.294052,0.714569,0.287039,0.71222,0.293051,0.70989,0.293584,0.708899,0.291306,0.711969,0.284839,0.713942,0.290049,0.713997,0.283161,0.717562,0.27731,0.720689,0.271165,0.726024,0.26983,0.765516,0.223587,0.771349,0.155595,0.75715,0.144462,0.762764,0.0731921,0.758354,0.115279,0.761004,0.13533,0.76858,0.152508,0.762668,0.185435,0.755852,0.206619,0.749447,0.223785,0.750032,0.246931,0.739893,0.258135,0.726062,0.10483,0.734802,0.0975686,0.73336,0.0987905,0.757671,0.100707,0.752276,0.103941,0.721598,0.439561,0.712265,0.437722,0.730612,0.422464,0.7326,0.427981,0.704781,0.450774,0.695532,0.448705,0.705215,0.422115,0.706744,0.427581,0.694198,0.457272,0.685007,0.455064,0.690254,0.421853,0.691518,0.427286,0.771349,0.155595,0.765516,0.223587,0.726024,0.26983,0.745518,0.146959,0.735658,0.201457,0.705023,0.244184,0.740145,0.270008,0.706057,0.351923,0.713565,0.426435,0.698567,0.444118,0.729955,0.257706,0.728789,0.3401,0.731907,0.413995,0.706044,0.41982,
120,0.690861,0.421347,0.70601,0.419583,0.731893,0.41383,0.728534,0.340067,0.730321,0.257484,0.689153,0.452962,0.698859,0.444223,0.713649,0.426362,0.706101,0.351938,0.741155,0.270231,0.696766,0.255413,0.705052,0.265149,0.702399,0.265052,0.7005,0.26296,0.700033,0.256844,0.702998,0.26768,0.700284,0.268035,0.697013,0.264332,0.697492,0.257241,0.699983,0.269148,0.697219,0.269222,0.694169,0.26549,0.694634,0.25804,0.696816,0.269007,0.694137,0.26839,0.691978,0.264682,0.692881,0.257371,0.695303,0.26586,0.696491,0.260597,0.699665,0.255207,0.701462,0.247516,0.705157,0.244386,0.735612,0.20159,0.745292,0.14723,0.751135,0.142734,0.717019,0.283808,0.725228,0.293719,0.722735,0.295505,0.72109,0.294491,0.722015,0.288339,0.720839,0.294965,0.71824,0.296674,0.715923,0.294515,0.718472,0.287442,0.716073,0.295134,0.713466,0.296325,0.711649,0.294036,0.714628,0.287063,0.712515,0.292834,0.710156,0.29343,0.709087,0.29124,0.712046,0.284829,0.714377,0.289905,0.714148,0.283021,0.71775,0.277232,0.720854,0.271178,0.726189,0.26992,0.765585,0.223654,0.771558,0.155685,0.756998,0.144692,0.762777,0.0732952,0.757999,0.115354,0.760526,0.135425,0.768154,0.152498,0.762663,0.185421,0.756073,0.206633,0.749819,0.223816,0.750548,0.246833,0.740517,0.258099,0.725857,0.104598,0.734683,0.0973702,0.733167,0.0986656,0.757549,0.100642,0.751941,0.104073,0.721582,0.439476,0.712115,0.437482,0.730586,0.422246,0.732543,0.427805,0.705074,0.450917,0.695676,0.448686,0.705184,0.421843,0.706684,0.42735,0.694663,0.457529,0.685313,0.455156,0.690221,0.421546,0.691456,0.42702,0.771558,0.155685,0.765585,0.223654,0.726189,0.26992,0.745292,0.14723,0.735612,0.20159,0.705157,0.244386,0.741155,0.270231,0.706101,0.351938,0.713649,0.426362,0.698859,0.444223,0.730321,0.257484,0.728534,0.340067,0.731893,0.41383,0.70601,0.419583,
140,0.690699,0.42091,0.705859,0.419228,0.731783,0.413615,0.728407,0.339918,0.730158,0.257207,0.689204,0.452962,0.698891,0.444211,0.713702,0.42629,0.706095,0.351974,0.741656,0.270344,0.696756,0.255466,0.705043,0.265176,0.702399,0.26512,0.700502,0.263048,0.700045,0.256934,0.70296,0.267701,0.700256,0.268071,0.697002,0.264391,0.697483,0.257304,0.700037,0.269162,0.697284,0.269243,0.694216,0.265528,0.694602,0.258072,0.696922,0.268991,0.694251,0.26839,0.692054,0.264704,0.692837,0.257384,0.69543,0.265976,0.696499,0.260694,0.699689,0.255302,0.70148,0.247609,0.705236,0.244518,0.735565,0.201686,0.74526,0.14742,0.750687,0.142877,0.717159,0.283877,0.725363,0.293556,0.722915,0.295432,0.721301,0.294519,0.722239,0.288451,0.720951,0.294751,0.718397,0.29655,0.716126,0.294553,0.718663,0.287537,0.716233,0.294952,0.713672,0.296237,0.711874,0.294083,0.714789,0.287142,0.712723,0.292655,0.7104,0.293349,0.709318,0.291269,0.712164,0.284887,0.714641,0.289747,0.714138,0.282876,0.717697,0.277089,0.720846,0.271138,0.726239,0.269941,0.765526,0.223638,0.771581,0.155695,0.756927,0.144845,0.762947,0.0733787,0.757832,0.115405,0.760235,0.135495,0.767864,0.152507,0.76261,0.185418,0.756128,0.206636,0.74993,0.223812,0.750642,0.246724,0.740655,0.258004,0.72582,0.104383,0.734699,0.0971877,0.733165,0.0985448,0.757517,0.100577,0.751861,0.104173,0.721433,0.439434,0.711883,0.437205,0.730553,0.421993,0.732366,0.427581,0.705042,0.450982,0.695555,0.448511,0.705107,0.421464,0.706465,0.426993,0.694691,0.457631,0.685247,0.455013,0.690131,0.42109,0.691225,0.426583,0.771581,0.155695,0.765526,0.223638,0.726239,0.269941,0.74526,0.14742,0.735565,0.201686,0.705236,0.244518,0.741656,0.270344,0.706095,0.351974,0.713702,0.42629,0.698891,0.444211,0.730158,0.257207,0.728407,0.339918,0.731783,0.413615,0.705859,0.419228,
160,0.690563,0.420594,0.705724,0.418949,0.731661,0.413396,0.728343,0.339697,0.729824,0.256942,0.689259,0.452919,0.698936,0.444176,0.713798,0.426239,0.706002,0.351985,0.74187,0.270426,0.696865,0.255564,0.705152,0.265259,0.702514,0.265243,0.700617,0.263189,0.700171,0.257077,0.703068,0.267768,0.700371,0.268157,0.697123,0.264505,0.697597,0.257422,0.700228,0.269209,0.69748,0.26931,0.694386,0.265622,0.694702,0.258165,0.697173,0.268991,0.694494,0.268435,0.692245,0.264783,0.692928,0.257453,0.695645,0.266093,0.696626,0.260775,0.699808,0.255369,0.701592,0.247683,0.705381,0.244628,0.735526,0.201725,0.745435,0.147556,0.750438,0.142976,0.717136,0.283824,0.725313,0.293526,0.722875,0.295384,0.721281,0.294461,0.722233,0.288395,0.72091,0.294712,0.71837,0.296509,0.716119,0.294508,0.718649,0.287483,0.716249,0.294971,0.713708,0.296249,0.71191,0.294072,0.714768,0.287091,0.712855,0.292692,0.710543,0.293384,0.709419,0.291283,0.712134,0.284838,0.714743,0.289714,0.714083,0.282854,0.71758,0.277022,0.720794,0.271082,0.726204,0.269883,0.765449,0.223616,0.771586,0.1557,0.756992,0.144915,0.763083,0.0734498,0.757785,0.115438,0.760114,0.135538,0.767718,0.152521,0.762586,0.185427,0.756145,0.206647,0.749949,0.223813,0.750572,0.246644,0.740587,0.257913,0.725856,0.104262,0.734777,0.0970764,0.733206,0.0984935,0.757586,0.100512,0.751827,0.104273,0.721301,0.439419,0.711673,0.436951,0.730527,0.421761,0.732223,0.427357,0.70501,0.451028,0.695438,0.448312,0.705047,0.421175,0.70629,0.42671,0.694715,0.457691,0.685182,0.454825,0.690061,0.420768,0.691041,0.426265,0.771586,0.1557,0.765449,0.223616,0.726204,0.269883,0.745435,0.147556,0.735526,0.201725,0.705381,0.244628,0.74187,0.270426,0.706002,0.351985,0.713798,0.426239,0.698936,0.444176,0.729824,0.256942,0.728343,0.339697,0.731661,0.413396,0.705724,0.418949,
180,0.690455,0.420446,0.705613,0.418817,0.731551,0.413289,0.728309,0.339535,0.72942,0.256789,0.689034,0.45277,0.698782,0.444102,0.713839,0.426244,0.705892,0.351975,0.741898,0.270462,0.696939,0.255586,0.705164,0.265293,0.702538,0.265296,0.700655,0.263239,0.700272,0.25712,0.70309,0.267806,0.700404,0.268188,0.697185,0.264532,0.697682,0.257452,0.700293,0.269234,0.697557,0.269333,0.69447,0.265642,0.694771,0.25818,0.69729,0.268957,0.69461,0.268436,0.692335,0.264798,0.692982,0.257458,0.69571,0.266129,0.696645,0.260792,0.699817,0.255386,0.701648,0.247711,0.705473,0.244677,0.735521,0.201728,0.74574,0.147571,0.750372,0.143007,0.71708,0.283743,0.725192,0.293538,0.722801,0.295328,0.721284,0.294362,0.722263,0.288278,0.720734,0.294716,0.718247,0.296484,0.716107,0.294442,0.718642,0.287389,0.716056,0.295025,0.713584,0.296269,0.711887,0.294047,0.714724,0.287021,0.712737,0.292774,0.710494,0.293442,0.709412,0.291302,0.712048,0.284786,0.714613,0.289691,0.7138,0.282843,0.717221,0.27694,0.7206,0.271003,0.726082,0.269764,0.76529,0.22353,0.771457,0.15562,0.757133,0.144912,0.763266,0.0734752,0.757864,0.115441,0.760139,0.135546,0.767689,0.152532,0.762551,0.185435,0.756093,0.206652,0.749868,0.223808,0.750391,0.246598,0.740397,0.257857,0.725982,0.10418,0.734925,0.0970024,0.733335,0.098449,0.757728,0.100467,0.751916,0.104308,0.721067,0.439485,0.711401,0.436752,0.730534,0.421655,0.732116,0.427249,0.704743,0.451052,0.695133,0.448067,0.705019,0.421044,0.706148,0.426574,0.694426,0.45766,0.684853,0.454523,0.690025,0.420622,0.690892,0.426112,0.771457,0.15562,0.76529,0.22353,0.726082,0.269764,0.74574,0.147571,0.735521,0.201728,0.705473,0.244677,0.741898,0.270462,0.705892,0.351975,0.713839,0.426244,0.698782,0.444102,0.72942,0.256789,0.728309,0.339535,0.731551,0.413289,0.705613,0.418817,
