Timestamps [ms],RightFootEE,,,RightToeBase,,,RightFoot,,,RightLeg,,,RightUpLeg,,,LeftFootEE,,,LeftToeBase,,,LeftFoot,,,LeftLeg,,,LeftUpLeg,,,RightHandEE,,,RightHandPinkyEE,,,RightHandPinky3,,,RightHandPinky2,,,RightHandPinky1,,,RightHandRingEE,,,RightHandRing3,,,RightHandRing2,,,RightHandRing1,,,RightHandMiddleEE,,,RightHandMiddle3,,,RightHandMiddle2,,,RightHandMiddle1,,,RightHandIndexEE,,,RightHandIndex3,,,RightHandIndex2,,,RightHandIndex1,,,RightHandThumbEE,,,RightHandThumb3,,,RightHandThumb2,,,RightHandThumb1,,,RightHand,,,RightForeArm,,,RightArm,,,RightShoulder,,,LeftHandEE,,,LeftHandPinkyEE,,,LeftHandPinky3,,,LeftHandPinky2,,,LeftHandPinky1,,,LeftHandRingEE,,,LeftHandRing3,,,LeftHandRing2,,,LeftHandRing1,,,LeftHandMiddleEE,,,LeftHandMiddle3,,,LeftHandMiddle2,,,LeftHandMiddle1,,,LeftHandIndexEE,,,LeftHandIndex3,,,LeftHandIndex2,,,LeftHandIndex1,,,LeftHandThumbEE,,,LeftHandThumb3,,,LeftHandThumb2,,,LeftHandThumb1,,,LeftHand,,,LeftForeArm,,,LeftArm,,,LeftShoulder,,,HeadEE,,,Head,,,Neck,,,Spine4,,,Spine3,,,Spine2,,,Spine1,,,Spine,,,Hips,,,
0,438.691,2159.96,883.689,443.83,2086.51,887.807,450.233,1959.99,880.191,395.397,1869.36,507.418,340.044,1809.64,111.976,722.313,2221.37,845.377,676.615,2163.59,848.81,596.201,2066.1,837.159,571.968,2012.97,454.051,518.569,1817.37,104.919,236.506,1915.44,106.362,253.316,1892.84,165.285,242.383,1902.85,161.727,231.463,1907.34,152.08,216.001,1902.65,126.221,269.636,1904.2,165.901,260.239,1916.62,167.119,240.051,1926.03,151.265,226.273,1914.37,121.101,283.696,1918.44,163.327,274.161,1931.23,164.644,252.845,1940.71,149.131,236.442,1927.91,117.787,289.874,1933.67,155.838,278.675,1945.55,154.198,260.594,1950.62,138.292,246.991,1934.79,107.847,272.318,1937.34,139.135,278.166,1923.63,112.751,277.908,1903.6,90.0173,259.806,1885.65,61.0029,239.312,1866.34,57.4501,201.002,1678.83,-94.7125,264.426,1597.95,-348.359,374.283,1589.4,-380.313,638.804,1908.14,104.893,638.387,1890.98,161.298,647.506,1903.19,160.821,656.696,1908.06,149.673,661.957,1896.09,122.127,621.413,1905.99,169.998,630.784,1918.47,169.362,647.092,1925.23,148.484,650.601,1907.34,118.43,606.17,1922.41,173.895,616.446,1934.21,170.503,633.156,1939.13,148.561,639.449,1920.37,116.565,594.203,1930.31,163.626,605.081,1941.55,158.682,619.827,1944.88,139.264,627.551,1926.87,107.983,603.151,1926.39,141.787,596.693,1912.51,115.948,596.335,1893.39,92.7946,612.342,1878.06,61.5093,633.308,1859.96,55.3035,644.979,1673.92,-102.91,562.703,1584.99,-348.316,454.575,1594.75,-385.403,379.807,1504.83,-646.834,403.348,1553.41,-487.754,415.099,1560.44,-404.908,420.966,1550,-323.977,424.969,1610.7,-197.039,426.46,1661.46,-116.76,427.35,1706.64,-51.1318,430.706,1731.63,54.0967,429.773,1786.21,90.3306,
20,439.219,2160.53,882.361,444.169,2087.1,887.039,450.319,1960.52,880.414,395.912,1870.95,507.32,339.696,1805.93,112.838,722.213,2221.49,845.742,676.358,2163.8,848.662,595.805,2066.54,836.115,573.417,2013.04,452.947,518.228,1813.82,106.153,236.714,1915.46,105.834,250.48,1891.69,164.705,240.073,1902.35,161.48,229.608,1907.41,151.613,215.368,1903.01,125.013,267.906,1903.06,165.992,258.791,1915.7,167.116,239.234,1925.71,150.843,226.009,1914.55,120.244,283.794,1917.72,163.151,274.456,1930.68,164.167,253.374,1940.43,148.501,236.523,1927.9,117.284,290.688,1932.64,155.798,279.76,1944.73,153.921,261.802,1950.13,137.984,247.502,1934.61,107.696,273.065,1936.61,139.641,279.057,1922.74,113.374,278.778,1902.76,90.5927,260.866,1885.33,61.1479,240.141,1866.41,56.9089,200.879,1679.42,-95.6511,264.863,1597.13,-348.703,374.816,1588.9,-380.406,639.076,1907.76,105.391,639.404,1889.29,161.566,648.409,1901.59,161.276,657.423,1906.85,150.164,662.547,1895.76,122.226,621.813,1904.55,170.108,630.996,1917.18,169.684,647.277,1924.46,148.96,651.145,1907.01,118.69,605.402,1921.42,173.504,615.483,1933.45,170.343,632.575,1938.73,148.78,639.988,1920.06,116.969,593.021,1929.82,163.642,603.838,1941.12,158.683,618.957,1944.5,139.562,627.934,1926.53,108.59,602.439,1925.39,142.908,595.477,1912.02,116.932,595.266,1892.86,93.8055,611.66,1877.47,62.7516,632.451,1859.28,56.2359,644.803,1673.88,-102.689,563.17,1585.11,-348.366,455.062,1594.89,-385.507,380.554,1503.81,-647.073,403.988,1553.12,-488.204,415.839,1560.3,-405.385,421.84,1549.23,-324.548,425.519,1608.55,-196.952,426.718,1658.68,-116.273,427.401,1703.46,-50.3696,430.53,1728.14,54.9392,429.485,1782.63,91.31,
40,440.653,2160.22,882.226,445.164,2086.8,887.429,450.686,1960.14,881.72,397.746,1873.41,507.746,339.008,1800.91,114.937,724.318,2219.62,846.819,677.557,2162.64,849.278,595.6,2066.71,835.678,573.892,2013.19,452.474,517.621,1807.85,109.438,236.215,1915.24,105.747,249.681,1890.67,163.734,239.134,1901.42,161.357,228.577,1906.55,151.627,215.224,1901.78,124.632,267.607,1902.92,165.54,258.106,1915.24,166.941,238.223,1924.9,150.852,225.434,1913.78,120.055,284.48,1918.82,162.26,274.605,1931.38,163.3,252.842,1940.34,148.104,235.43,1927.56,117.3,291.268,1933.82,154.979,279.839,1945.45,153.201,261.286,1950.3,137.777,246.212,1934.79,107.865,272.857,1937.19,140.07,279.2,1923.91,113.582,279.376,1904.14,90.618,261.926,1886.5,61.0185,242.011,1866.8,56.4387,200.737,1680.22,-96.0856,265.637,1598.28,-349.02,375.669,1590,-380.436,639.838,1907.9,105.246,642.737,1888.75,161.171,651.568,1901.17,160.694,660.05,1906.73,149.313,664.201,1896.21,120.997,624.828,1904.34,170.019,633.767,1917.14,169.4,649.338,1924.76,148.255,652.639,1907.42,117.854,607.433,1921.55,173.315,617.181,1933.8,169.954,633.919,1939.28,148.167,641.428,1920.45,116.469,594.148,1930.42,164.194,604.734,1941.7,158.727,619.612,1944.94,139.395,628.932,1926.78,108.639,603.438,1924.94,144.599,594.833,1912.11,118.849,594.162,1892.56,96.0568,609.993,1876.74,64.9291,630.346,1858.33,57.6663,644.561,1673.43,-101.675,563.864,1584.25,-347.513,455.994,1595.35,-384.975,381.849,1503.58,-647.141,405.02,1553.79,-488.512,416.598,1561.08,-405.665,422.002,1549.06,-324.921,425.445,1606.38,-196.409,426.551,1655.49,-115.1,427.136,1699.52,-48.6925,429.763,1723.16,56.8682,428.797,1777.31,93.7478,
60,444.34,2158.95,884.179,447.687,2085.48,889.667,451.331,1958.73,884.504,399.016,1877.01,509.316,339.036,1794.1,118.762,727.454,2216.49,847.172,679.6,2160.42,849.357,595.875,2066.16,834.886,572.583,2013.2,451.696,517.76,1798.38,114.279,235.76,1915.08,105.6,249.27,1890.22,162.678,238.54,1900.94,161.139,227.81,1906.02,151.577,215.225,1900.72,124.316,267.515,1903.27,164.981,257.626,1915.26,166.616,237.362,1924.43,150.713,224.94,1913.15,119.822,285.014,1920.22,161.371,274.57,1932.31,162.381,252.205,1940.41,147.581,234.35,1927.36,117.149,291.841,1935.27,154.015,279.855,1946.33,152.25,260.75,1950.53,137.317,244.881,1935.05,107.801,272.69,1937.83,140.455,279.451,1925.24,113.735,279.997,1905.51,90.7437,263.046,1887.52,61.0695,244.043,1866.97,56.3282,200.404,1680.64,-95.837,266.256,1600.16,-348.995,376.285,1592.83,-380.656,640.219,1907.53,105.805,643.072,1887.03,161.098,651.966,1899.41,161.007,660.499,1905.25,149.801,664.615,1895.46,121.217,625.011,1903.11,169.922,633.978,1915.9,169.649,649.776,1923.82,148.786,653.248,1906.89,118.171,607.204,1920.74,172.924,616.992,1933.04,169.92,634.174,1938.75,148.539,642.306,1920.16,116.856,593.457,1930.45,164.156,604.238,1941.57,158.747,619.571,1944.69,139.752,629.804,1926.68,109.195,603.167,1923.79,146.002,593.421,1912.38,119.99,592.877,1892.72,97.2932,608.914,1876.61,66.4138,628.708,1857.68,58.9688,644.374,1673.03,-100.523,564.212,1583.56,-346.431,456.733,1596.84,-384.304,383.055,1505.29,-647.612,405.879,1556.11,-489.13,416.982,1563.28,-406.207,421.334,1549.85,-325.623,424.502,1604.25,-195.841,425.723,1651.73,-113.57,426.53,1694.49,-46.3354,428.891,1716.07,59.6702,428.562,1769.51,97.5703,
80,446.826,2157.38,885.834,449.479,2083.9,891.461,452.003,1957.11,886.566,399.961,1880.37,510.289,338.355,1787.88,122.146,730.9,2212.78,847.524,681.72,2157.86,849.552,595.913,2065.59,834.43,570.86,2012.51,451.368,517.16,1789.17,119.344,235.435,1914.8,105.691,249.8,1889.66,161.706,238.809,1900.2,161.007,227.779,1905.16,151.724,215.596,1899.43,124.366,268.078,1903.52,164.379,257.777,1915.1,166.34,236.988,1923.71,150.806,224.706,1912.32,119.898,285.565,1921.25,160.695,274.54,1932.8,161.804,251.61,1940.1,147.456,233.422,1926.97,117.252,292.38,1936.45,153.23,279.8,1946.85,151.575,260.172,1950.42,137.166,243.581,1935.18,107.925,272.673,1938.14,141.061,279.76,1926.55,113.973,280.562,1906.9,90.9251,264.069,1888.63,61.1606,246.083,1867.2,56.3733,199.742,1680.8,-94.9094,266.678,1602.51,-348.467,376.592,1596.46,-380.791,640.191,1907.23,105.998,643.29,1885.88,160.601,652.096,1898.32,160.881,660.63,1904.43,149.822,664.762,1895.11,121.087,625.168,1902.16,169.535,634.033,1915.03,169.548,649.88,1923.29,148.854,653.452,1906.61,118.116,607.221,1919.8,172.524,616.92,1932.24,169.797,634.224,1938.3,148.613,642.618,1919.98,116.844,592.905,1930.02,164.093,603.724,1941.11,158.691,619.239,1944.28,139.854,630.035,1926.53,109.345,602.799,1922.18,147.091,591.944,1912.23,120.918,591.704,1892.36,98.3985,607.817,1876.14,67.6185,627.273,1856.92,60.0327,644.453,1672.61,-99.7034,564.122,1582.58,-345.35,457.146,1598.62,-383.575,383.101,1507,-647.795,406.073,1558.8,-489.652,416.834,1566,-406.686,420.045,1551.22,-326.284,423.187,1602.7,-195.313,424.639,1648.53,-112.119,425.641,1690,-44.08,427.41,1709.48,62.3429,427.642,1762.18,101.278,
100,446.61,2156.78,886.077,449.25,2083.3,891.772,451.844,1956.51,887.014,401.541,1883.21,509.816,336.066,1784.14,123.937,733.626,2209.8,848.172,683.303,2155.92,849.929,595.845,2065.36,833.918,570.535,2012.65,450.822,514.892,1782.8,123.597,235.502,1914.98,105.652,249.878,1889.82,161.095,238.891,1900.39,160.862,227.758,1905.37,151.714,215.808,1899.4,124.303,268.291,1903.97,164.042,257.893,1915.45,166.103,236.952,1923.89,150.681,224.698,1912.43,119.789,285.735,1921.61,160.565,274.496,1932.96,161.604,251.476,1940.08,147.309,233.144,1927.23,117.075,292.93,1936.72,152.929,280.123,1946.83,151.189,260.352,1950.27,136.947,243.22,1935.54,107.757,273.22,1938.03,141.722,280.535,1927.11,114.418,281.261,1907.28,91.5201,265.047,1888.96,61.6318,247.535,1867.13,56.8986,198.815,1680.94,-93.8973,267.124,1604.13,-347.542,376.835,1599.94,-380.837,639.472,1906.77,106.486,641.999,1884.34,160.226,650.678,1896.84,161.146,659.39,1903.28,150.419,663.961,1894.49,121.583,623.818,1900.6,169.239,632.571,1913.54,169.786,648.721,1922.3,149.538,652.717,1906.06,118.617,606.013,1918.01,172.367,615.654,1930.6,170.157,633.214,1937.22,149.356,641.958,1919.49,117.351,591.378,1928.53,164.143,602.255,1939.7,159.052,618.042,1943.24,140.507,629.419,1926.11,109.848,601.47,1919.88,147.904,590.112,1911.61,121.362,590.485,1891.81,98.7871,606.965,1875.9,68.0364,626.321,1856.58,60.4456,644.988,1672.22,-99.0554,563.963,1581.52,-344.23,457.444,1599.84,-382.708,382.665,1507.26,-647.391,406.016,1560.68,-489.841,416.449,1568.27,-406.869,418.364,1552.63,-326.587,421.483,1601.95,-194.787,423.093,1646.61,-110.962,424.072,1687.17,-42.3809,424.78,1705.22,64.3074,425.246,1757.39,103.947,
120,445.367,2156.58,885.286,448.251,2083.11,891.069,451.327,1956.33,886.423,402.618,1884.45,508.743,332.998,1781.85,124.515,734.367,2208.17,849.1,683.52,2154.78,850.645,595.525,2064.89,833.842,571.09,2012.53,450.641,511.777,1778.37,127.133,235.957,1915.27,106.026,250.83,1890.19,161.026,239.948,1900.86,161.147,228.681,1905.92,152.208,216.413,1899.85,124.963,269.414,1904.39,163.859,259.088,1915.91,166.047,237.949,1924.37,150.913,225.218,1912.86,120.236,286.603,1921.47,160.506,275.362,1932.82,161.586,252.289,1940.1,147.461,233.574,1927.66,117.287,294.093,1936.31,152.634,281.25,1946.38,150.944,261.355,1950.02,136.923,243.572,1935.9,107.819,274.648,1937.62,142.282,281.729,1927.15,114.741,281.94,1907.07,92.0523,265.485,1888.8,62.2632,248.074,1866.82,57.8959,198.104,1681.13,-93.1157,267.606,1605.4,-346.758,377.105,1602.89,-380.909,638.674,1906.39,107.093,640.61,1883.62,160.291,649.047,1896.24,161.714,657.916,1902.93,151.271,663.077,1894.31,122.482,622.257,1899.68,169.176,630.791,1912.73,170.138,647.208,1921.89,150.285,651.791,1905.8,119.368,604.592,1916.63,172.368,614.088,1929.39,170.551,631.816,1936.51,150.057,640.96,1919.15,117.956,589.792,1926.94,164.185,600.611,1938.3,159.381,616.57,1942.25,141.07,628.46,1925.68,110.302,600.061,1917.83,148.365,588.684,1910.69,121.504,589.771,1890.89,98.9514,606.787,1875.24,68.3623,626.35,1856.03,61.0249,645.907,1672.22,-99.014,563.981,1580.83,-343.63,457.697,1600.65,-382.012,381.866,1507.07,-646.89,405.815,1562.04,-489.963,416.049,1570.07,-407.008,416.819,1553.88,-326.818,419.955,1601.6,-194.431,421.634,1645.42,-110.167,422.406,1685.35,-41.2135,421.758,1702.42,65.6364,422.178,1754.21,105.761,
140,442.412,2156.71,884.61,446.233,2083.27,890.253,450.935,1956.55,885.346,403.195,1884.93,507.493,330.238,1781.84,124.016,733.8,2207.95,849.585,682.896,2154.61,851.081,595.18,2064.55,833.749,571.805,2012.65,450.419,508.89,1775.94,129.457,235.992,1915.38,106.267,251.359,1890.32,160.942,240.484,1901,161.288,229.104,1906.06,152.496,216.63,1899.92,125.359,269.947,1904.64,163.706,259.604,1916.13,165.995,238.292,1924.53,151.069,225.299,1912.98,120.514,286.613,1921.24,160.645,275.331,1932.54,161.793,252.254,1939.92,147.728,233.506,1927.84,117.433,294.107,1935.82,152.689,281.236,1945.86,151.099,261.325,1949.69,137.152,243.408,1936.1,107.882,275.183,1937.23,142.834,282.15,1927.26,115.08,282.167,1907.09,92.4732,265.707,1888.85,62.6686,248.505,1866.66,58.5063,197.374,1681.3,-92.5056,267.655,1605.7,-345.976,376.948,1604.73,-380.855,638.209,1905.85,107.765,638.613,1882.67,160.605,647.084,1895.2,162.477,656.303,1901.92,152.359,662.106,1893.41,123.66,620.331,1898.78,169.196,628.926,1911.75,170.593,645.925,1920.97,151.264,651.024,1905.04,120.343,603.094,1915.63,172.387,612.747,1928.32,170.987,630.921,1935.56,150.93,640.378,1918.52,118.749,588.623,1925.78,164.121,599.637,1937.12,159.725,615.926,1941.29,141.755,628.135,1925.23,110.838,598.975,1916.48,148.429,587.98,1910.5,121.13,589.37,1890.91,98.4099,606.906,1875.25,68.1223,626.424,1855.86,61.1431,646.792,1672.63,-99.4516,563.864,1580.72,-343.536,457.49,1600.99,-381.434,380.81,1506.21,-646.235,405.252,1562.57,-489.879,415.392,1571.08,-406.959,415.372,1554.64,-326.815,418.499,1601.46,-194.106,420.178,1644.89,-109.637,420.757,1684.57,-40.5372,418.845,1701.36,66.3405,419.325,1753.05,106.604,
160,440.015,2156.88,884.277,444.565,2083.47,889.644,450.512,1956.82,884.25,402.849,1884.93,506.438,328.286,1782.71,123.039,733.203,2207.66,849.868,682.261,2154.35,851.419,594.857,2064.04,833.81,571.864,2013.06,450.334,506.766,1774.78,130.977,236.363,1915.03,106.773,252.19,1890.02,161.19,241.339,1900.71,161.741,229.859,1905.78,153.083,217.194,1899.57,126.052,270.899,1904.34,163.819,260.563,1915.81,166.212,239.085,1924.19,151.514,225.771,1912.64,121.097,287.125,1920.49,160.936,275.846,1931.78,162.195,252.741,1939.31,148.251,233.887,1927.53,117.901,294.461,1934.73,152.887,281.629,1944.86,151.502,261.692,1948.95,137.669,243.69,1935.79,108.253,276.074,1936.48,143.37,282.755,1926.85,115.428,282.57,1906.68,92.818,265.932,1888.46,63.1038,248.81,1866.17,59.1442,196.478,1681.34,-92.1102,267.647,1605.1,-345.14,376.718,1605.73,-380.714,637.964,1905.86,107.606,638.179,1882.77,160.606,646.735,1895.27,162.372,655.982,1901.9,152.223,661.791,1893.33,123.54,620.036,1898.87,169.103,628.702,1911.79,170.478,645.732,1920.93,151.137,650.76,1905.01,120.202,603.078,1915.58,172.498,612.823,1928.2,171.048,630.928,1935.4,150.916,640.169,1918.53,118.585,588.818,1925.31,164.359,599.869,1936.61,159.955,616.023,1940.91,141.895,627.963,1925.28,110.655,598.958,1916.04,148.403,587.952,1910.69,120.977,589.058,1891.27,98.0993,606.592,1875.36,67.9414,626.042,1855.89,60.9999,647.647,1673.08,-99.9232,563.742,1580.68,-343.485,457.193,1600.73,-381.005,379.497,1505.41,-645.644,404.52,1562.59,-489.682,414.669,1571.4,-406.794,414.147,1554.91,-326.663,417.514,1601.33,-193.822,419.301,1644.64,-109.292,419.754,1684.29,-40.1741,416.765,1701.17,66.6642,417.272,1752.89,106.893,
180,438.174,2157.16,884.567,443.426,2083.77,889.544,450.552,1957.21,883.485,402.3,1884.84,505.839,327.457,1784.18,122.082,732.344,2208.44,849.493,681.642,2154.92,851.318,594.985,2063.87,833.792,571.687,2013.51,450.254,505.776,1774.53,131.585,236.267,1914.71,107.022,252.169,1890,161.388,241.29,1900.66,162.066,229.762,1905.65,153.428,217.253,1899.16,126.388,271.07,1904.3,163.972,260.667,1915.71,166.374,239.09,1923.94,151.736,225.729,1912.29,121.379,286.973,1920.21,161.21,275.636,1931.44,162.493,252.516,1938.92,148.552,233.737,1927.22,118.128,294.051,1934.12,153.033,281.238,1944.3,151.815,261.304,1948.53,138.017,243.458,1935.52,108.435,276.145,1936.24,143.614,282.659,1926.77,115.575,282.557,1906.65,92.9157,265.897,1888.24,63.3348,248.914,1865.83,59.4724,196.154,1681.3,-92.007,267.444,1603.81,-344.623,376.366,1605.93,-380.598,638.314,1906.04,107.029,637.984,1883.23,160.609,646.899,1895.53,161.963,656.219,1901.82,151.671,661.9,1893.13,123.005,620.167,1899.59,168.858,629.153,1912.31,170.015,646.305,1920.99,150.568,651.089,1904.99,119.629,603.593,1916.47,172.295,613.653,1928.82,170.627,631.806,1935.57,150.387,640.753,1918.71,117.971,589.727,1925.97,164.199,601.004,1936.99,159.66,617.101,1941.08,141.498,628.676,1925.66,110.018,599.547,1916.61,147.888,588.533,1911.89,120.35,589.009,1892.62,97.3248,606.385,1876.02,67.4462,625.47,1856.17,60.5663,648.05,1673.7,-100.598,563.78,1581.1,-343.961,456.784,1600.09,-380.753,378.555,1504.49,-645.21,403.854,1562.13,-489.46,413.967,1571.14,-406.589,413.177,1554.78,-326.432,416.814,1601.32,-193.636,418.759,1644.73,-109.167,419.23,1684.5,-40.1199,415.62,1701.65,66.6573,416.284,1753.45,106.775,
