Timestamps [ms],RightFootEE,,,RightToeBase,,,RightFoot,,,RightLeg,,,RightUpLeg,,,LeftFootEE,,,LeftToeBase,,,LeftFoot,,,LeftLeg,,,LeftUpLeg,,,RightHandEE,,,RightHandPinkyEE,,,RightHandPinky3,,,RightHandPinky2,,,RightHandPinky1,,,RightHandRingEE,,,RightHandRing3,,,RightHandRing2,,,RightHandRing1,,,RightHandMiddleEE,,,RightHandMiddle3,,,RightHandMiddle2,,,RightHandMiddle1,,,RightHandIndexEE,,,RightHandIndex3,,,RightHandIndex2,,,RightHandIndex1,,,RightHandThumbEE,,,RightHandThumb3,,,RightHandThumb2,,,RightHandThumb1,,,RightHand,,,RightForeArm,,,RightArm,,,RightShoulder,,,LeftHandEE,,,LeftHandPinkyEE,,,LeftHandPinky3,,,LeftHandPinky2,,,LeftHandPinky1,,,LeftHandRingEE,,,LeftHandRing3,,,LeftHandRing2,,,LeftHandRing1,,,LeftHandMiddleEE,,,LeftHandMiddle3,,,LeftHandMiddle2,,,LeftHandMiddle1,,,LeftHandIndexEE,,,LeftHandIndex3,,,LeftHandIndex2,,,LeftHandIndex1,,,LeftHandThumbEE,,,LeftHandThumb3,,,LeftHandThumb2,,,LeftHandThumb1,,,LeftHand,,,LeftForeArm,,,LeftArm,,,LeftShoulder,,,HeadEE,,,Head,,,Neck,,,Spine4,,,Spine3,,,Spine2,,,Spine1,,,Spine,,,Hips,,,
0,-243.887,3028.55,620.043,-255.586,2953.26,628.047,-271.23,2822.48,622.537,-247.006,2766.07,231.829,-240.168,2611.62,-155.503,156.479,2847.27,652.965,104.856,2791.04,659.492,13.4856,2696.36,651.369,-26.4914,2653.46,260.238,-86.765,2532.8,-134.397,-288.795,2817.43,-189.332,-274.927,2786.17,-140.812,-281.151,2799.84,-141.616,-289.954,2809.31,-149.315,-307.124,2813.8,-173.611,-259.27,2795.94,-136.474,-263.71,2810.44,-133.803,-279.958,2826.67,-147.899,-297.139,2821.18,-177.479,-244.794,2809.42,-135.313,-250.133,2824.19,-134.007,-267.791,2838.85,-149.291,-286.987,2830.5,-179.835,-235.194,2830.03,-133.466,-244.925,2840.87,-140.379,-260.456,2845.51,-158.335,-277.446,2832.72,-187.736,-252.135,2830.16,-154.189,-248.873,2814.1,-178.069,-252.105,2794.11,-198.771,-270.408,2779.56,-227.405,-293.302,2765,-230.26,-374.265,2586.26,-385.582,-309.961,2471.16,-633.588,-212.167,2424.07,-642.425,113.899,2629.14,-108.703,77.8269,2624.24,-78.9355,85.849,2632.9,-69.6024,100.892,2632.82,-69.7408,116.427,2615.37,-88.6961,77.8544,2643.71,-78.5349,84.699,2653.4,-68.7124,111.429,2650.73,-70.8244,118.627,2626.69,-94.7093,82.3376,2665.69,-76.6389,93.126,2674.13,-68.8474,119.14,2667.02,-74.6096,122.065,2639.48,-99.1824,96.0409,2694.13,-68.1576,111.03,2689.6,-72.0211,123.819,2674.11,-85.4888,120.965,2646.88,-109.303,97.9193,2682.76,-91.6599,87.6319,2662.53,-109.416,77.3391,2643.39,-128.323,80.9514,2616.46,-153.154,80.3983,2589.33,-150.388,15.1386,2427.51,-329.781,-46.7372,2356.22,-594.317,-143.671,2388.32,-632.159,-126.061,2284.51,-877.77,-164.493,2358.21,-738.257,-188.96,2377.51,-663.306,-206.313,2366.25,-586.972,-202.7,2410.14,-458.223,-194.056,2449.98,-375.94,-184.995,2486.14,-308.533,-190.381,2503.6,-205.538,-172.438,2549.34,-165.146,
20,-243.395,3028.41,619.715,-254.747,2953.09,627.924,-270.127,2822.27,622.721,-247.854,2766.57,231.793,-242.375,2612.45,-155.691,156.518,2847.34,652.851,104.648,2791.32,659.247,13.0045,2696.94,650.84,-28.11,2655.45,259.673,-88.9916,2533.61,-134.506,-288.59,2820.16,-190.575,-278.234,2787.91,-141.437,-283.601,2801.94,-142.269,-291.534,2811.94,-150.226,-307.375,2817.4,-175.218,-260.843,2797.19,-136.973,-264.792,2811.88,-134.585,-280.037,2828.75,-149.036,-297.007,2824.33,-178.913,-243.94,2810.64,-136.287,-248.925,2825.57,-135.573,-266.201,2840.56,-150.968,-286.42,2833.19,-181.101,-233.71,2830.89,-134.827,-243.04,2841.97,-141.922,-258.547,2847.06,-159.778,-276.634,2834.96,-188.813,-249.446,2830.62,-154.537,-247.809,2814.13,-178.288,-252.291,2794.47,-199.08,-271.066,2781.34,-228.092,-294.498,2767.75,-231.353,-377.143,2589.3,-386.109,-312.357,2471.81,-632.871,-214.723,2424.52,-642.343,113.169,2629.11,-109.291,75.6195,2623.3,-78.2719,84.5407,2631.34,-69.2134,99.5714,2631.32,-69.8471,115.785,2615.19,-89.398,76.3406,2643.18,-79.1005,83.3307,2652.72,-69.2416,110.079,2650.22,-71.3263,117.991,2626.54,-95.3498,80.7288,2666.74,-77.5916,91.9628,2675.02,-70.2825,117.874,2667.51,-75.9863,121.452,2639.35,-99.7607,94.4967,2695.33,-69.5947,109.351,2690.47,-73.5722,122.19,2674.68,-86.6485,120.309,2646.82,-109.822,94.8366,2682.84,-91.2014,85.1318,2662.91,-109.612,75.4266,2643.69,-128.756,79.8357,2616.89,-153.58,79.1829,2589.74,-150.996,13.2595,2427.51,-329.774,-49.5524,2356.1,-594.06,-146.187,2388.83,-632.134,-128.358,2284.73,-877.535,-166.977,2358.59,-738.162,-191.498,2377.97,-663.247,-208.771,2366.7,-586.897,-205.092,2410.59,-458.15,-196.41,2450.47,-375.894,-187.317,2486.7,-308.524,-192.646,2504.32,-205.555,-174.671,2550.13,-165.251,
40,-244.3,3027.76,619.785,-255.068,2952.38,628.258,-269.876,2821.48,623.312,-249.278,2767.43,232.061,-245.188,2613.06,-155.341,156.014,2846.97,653.082,104.06,2791.02,659.311,12.5002,2696.58,650.549,-30.2974,2657.23,259.342,-91.5929,2534.55,-134.511,-289.309,2823.86,-192.759,-282.652,2792.17,-142.269,-287.466,2806.36,-143.582,-294.584,2816.48,-152.137,-308.754,2821.94,-178.112,-263.931,2801.11,-137.334,-267.75,2815.94,-135.717,-282.012,2832.78,-151.183,-298.094,2828.54,-181.575,-244.556,2814.67,-137.133,-249.619,2829.58,-137.553,-266.586,2844.17,-153.664,-287.233,2837.11,-183.579,-234.118,2834.58,-136.431,-243.181,2845.49,-144.113,-258.491,2850.42,-162.181,-277.107,2838.44,-190.932,-247.994,2832.81,-154.887,-247.623,2815.6,-178.178,-252.697,2795.99,-198.876,-271.157,2783.58,-228.406,-294.736,2770.41,-232.234,-381.559,2593.23,-386.168,-316,2471.33,-630.572,-217.969,2425.28,-641.891,112.863,2628.48,-109.958,74.2285,2622.09,-77.1127,84.4173,2629.06,-68.5134,99.3905,2628.69,-69.9272,115.501,2613.87,-90.5696,76.2187,2642.31,-78.9315,83.7256,2651.29,-68.9313,110.385,2648.29,-71.4401,117.961,2625.31,-96.2407,81.1957,2667.51,-77.439,93.213,2675.11,-70.6492,118.682,2666.53,-76.8196,121.77,2638.12,-100.364,95.7669,2695.88,-69.7914,110.233,2690.27,-74.1866,122.482,2674.02,-87.2684,120.632,2645.93,-110.162,93.2011,2682.57,-89.0612,83.4135,2663.73,-108.545,73.6287,2645.07,-128.195,77.9194,2618.83,-153.638,76.3393,2591.65,-151.845,11.0946,2427.54,-329.148,-53.0686,2356.4,-593.18,-149.109,2390.17,-631.845,-130.485,2286.26,-877.229,-169.699,2359.82,-737.861,-194.356,2378.97,-662.931,-211.443,2367.38,-586.586,-207.997,2411.01,-457.742,-199.447,2450.87,-375.461,-190.376,2487.12,-308.102,-195.433,2504.93,-205.15,-177.405,2550.84,-165.001,
60,-244.789,3027.13,619.817,-255.263,2951.75,628.633,-270.09,2820.84,624.051,-250.401,2768.66,232.499,-248.377,2613.46,-154.585,155.797,2846.32,653.39,103.715,2790.47,659.48,12.248,2695.97,650.423,-32.9349,2659.28,259.225,-94.2758,2535.78,-134.363,-291.144,2827.49,-194.64,-285.101,2796.33,-143.533,-290.132,2810.42,-145.092,-297.204,2820.35,-153.914,-310.787,2825.34,-180.293,-265.768,2805.53,-138.271,-270.111,2820.27,-137.209,-284.524,2836.53,-153.139,-300.243,2832.15,-183.699,-244.619,2819.88,-138.768,-250.536,2834.43,-140.045,-268.204,2848.02,-156.276,-289.575,2840.97,-185.681,-234.788,2839.63,-138.859,-244.293,2849.98,-146.761,-260.042,2854.38,-164.589,-279.36,2842.43,-192.883,-247.035,2835.84,-155.388,-247.8,2818.42,-178.511,-253.027,2799.04,-199.392,-271.324,2787.05,-229.195,-294.48,2773.19,-233.173,-386.15,2597.7,-386.234,-320.278,2470.54,-627.857,-221.738,2426.16,-641.22,112.166,2627.75,-110.098,72.0204,2622.07,-76.3106,83.1509,2628.15,-68.2157,98.0613,2627.28,-70.0167,114.297,2612.87,-90.8544,75.4129,2642.27,-79.4339,83.1732,2650.9,-69.3163,109.762,2647.16,-71.5747,117.233,2624.24,-96.4542,81.1469,2668.99,-78.4071,93.7432,2675.94,-71.9857,118.8,2666.04,-77.8447,121.593,2636.89,-100.508,96.3232,2697.46,-71.7097,110.398,2690.86,-76.0093,122.212,2673.74,-88.356,120.73,2644.83,-110.231,90.8423,2683.01,-87.9824,81.3538,2664.95,-108.326,71.8341,2646.4,-128.203,76.4332,2620.1,-153.533,73.6164,2593.01,-151.948,9.22455,2427.94,-328.677,-57.0121,2356.99,-592.248,-152.429,2391.85,-631.479,-133.664,2287.86,-876.889,-173.084,2361.21,-737.469,-197.65,2380.15,-662.454,-214.338,2368.22,-586.073,-210.996,2411.58,-457.138,-202.562,2451.43,-374.836,-193.529,2487.7,-307.486,-198.263,2505.55,-204.526,-180.305,2551.59,-164.491,
80,-245.141,3026.85,619.504,-255.528,2951.52,628.729,-270.802,2820.64,624.604,-251.591,2770.58,232.753,-251.409,2613.82,-153.713,154.91,2847.23,653.216,103.208,2791.02,659.308,12.7227,2695.59,650.178,-35.9725,2661.9,259.132,-96.7534,2537.09,-134.131,-293.471,2830.74,-195.644,-285.137,2799.56,-144.86,-290.874,2813.39,-146.24,-298.553,2823.02,-154.88,-312.759,2827.55,-181.013,-265.728,2809.32,-139.637,-270.937,2823.78,-138.685,-286.428,2839.35,-154.29,-302.651,2834.92,-184.578,-243.712,2824.88,-141.079,-250.885,2838.82,-142.65,-269.937,2851.28,-158.211,-292.509,2844.3,-186.723,-234.863,2844.47,-141.831,-245.294,2854.13,-149.438,-262.032,2857.97,-166.474,-282.492,2846.3,-194.073,-245.849,2838.82,-156.132,-247.784,2821.71,-179.422,-253.189,2802.89,-200.755,-271.978,2791.38,-230.44,-294.4,2776.27,-234.07,-390.569,2602.5,-386.323,-324.577,2469.85,-624.942,-225.63,2427.09,-640.428,110.545,2627.6,-110.19,69.4698,2621.77,-75.9223,81.1543,2627.26,-68.2001,96.0175,2626.19,-70.2639,112.538,2612.33,-91.2443,73.6602,2641.58,-79.8094,81.3388,2650.01,-69.4575,107.941,2646.23,-71.4778,115.665,2623.73,-96.6643,79.4023,2669.59,-78.8685,92.2706,2676.18,-72.6049,117.172,2665.77,-78.2529,120.259,2636.35,-100.529,94.271,2698.66,-73.0334,108.113,2691.52,-77.2185,119.927,2673.99,-88.9723,119.475,2644.49,-110.096,86.5882,2683.46,-86.5478,77.7667,2666.1,-107.78,68.8493,2647.56,-127.954,74.2382,2621.52,-153.398,70.8507,2594.48,-152.281,7.91675,2428.23,-328.431,-61.1955,2357.38,-591.29,-155.916,2393.5,-631.065,-138.094,2289.04,-876.58,-176.995,2362.47,-737.057,-201.171,2381.31,-661.893,-217.373,2369.1,-585.453,-213.945,2412.19,-456.429,-205.522,2452.01,-374.114,-196.481,2488.32,-306.779,-200.869,2506.18,-203.808,-183.01,2552.37,-163.884,
100,-245.293,3026.51,619.58,-255.832,2951.24,629.218,-271.988,2820.46,625.566,-253.069,2772.75,233.406,-254.723,2613.66,-152.099,154.233,2847.89,653.19,102.862,2791.39,659.352,13.3576,2695.04,650.224,-38.6803,2664.16,259.377,-99.1737,2538.47,-133.647,-295.566,2833.99,-196.793,-285.672,2803.87,-145.828,-291.986,2817.44,-147.292,-300.125,2826.64,-155.982,-314.679,2830.2,-182.075,-266.486,2814.1,-140.538,-272.402,2828.31,-139.938,-288.601,2843.01,-155.671,-304.93,2837.95,-185.805,-244.193,2830.44,-142.604,-252.337,2843.77,-144.665,-272.181,2855.06,-160.123,-295.241,2847.75,-188.157,-235.982,2849.66,-144.115,-247.039,2858.58,-151.743,-264.295,2861.74,-168.399,-285.332,2850.07,-195.561,-245.659,2842.38,-156.494,-248.087,2825.25,-179.721,-253.326,2806.58,-201.237,-272.253,2794.96,-230.789,-293.939,2778.74,-234.075,-394.655,2607.45,-386.198,-328.835,2469.14,-621.635,-229.427,2428.34,-639.304,108.825,2627.42,-109.603,66.8276,2622.65,-75.6553,78.8401,2627.61,-68.0734,93.6671,2626.06,-70.0959,110.291,2611.91,-90.8013,71.9283,2641.59,-80.024,79.4323,2649.85,-69.4136,106.014,2645.69,-70.8793,113.793,2623.26,-96.1068,77.8438,2670.37,-79.1365,90.8878,2676.54,-72.8092,115.605,2665.45,-77.9448,118.798,2635.76,-99.8431,92.5599,2699.93,-74.3053,106.178,2692.17,-78.1076,117.955,2674.1,-89.0623,118.295,2644.01,-109.333,83.6905,2684.47,-85.5621,75.2812,2667.6,-107.35,66.6714,2649.06,-127.654,72.4212,2622.93,-152.922,68.1622,2595.99,-152.07,6.63751,2428.89,-327.898,-65.1057,2358.46,-590.164,-159.3,2395.53,-630.313,-142.979,2290.52,-876.127,-180.938,2364.09,-736.417,-204.559,2382.83,-661.052,-220.31,2370.25,-584.576,-216.914,2412.9,-455.405,-208.554,2452.6,-373.027,-199.534,2488.86,-305.665,-203.444,2506.58,-202.649,-185.78,2552.9,-162.798,
120,-245.387,3026.17,619.555,-256.243,2951.01,629.664,-273.5,2820.35,626.622,-254.626,2774.54,234.233,-258.264,2612.6,-150.072,153.373,2848.64,653.37,102.42,2791.77,659.534,14.1223,2694.32,650.324,-40.9784,2666.51,259.666,-101.71,2539.23,-132.814,-297.803,2836.92,-196.909,-285.234,2807.48,-146.493,-292.082,2820.82,-147.639,-300.866,2829.68,-156.043,-316.364,2832.45,-181.684,-266.258,2818.17,-141.469,-272.773,2832.11,-140.829,-289.985,2846.12,-156.113,-307.073,2840.6,-185.739,-244.463,2834.97,-144.115,-253.395,2847.79,-146.18,-274.102,2858.26,-161.073,-297.903,2850.8,-188.439,-236.772,2853.88,-146.198,-248.473,2862.21,-153.526,-266.402,2864.93,-169.536,-288.291,2853.47,-196.109,-245.66,2845.57,-156.895,-248.548,2828.72,-180.27,-253.908,2810.32,-201.989,-273.549,2798.58,-231.025,-294.541,2781.35,-233.595,-398.251,2612.1,-385.984,-332.737,2468.85,-618.534,-232.964,2429.92,-638.245,105.987,2628.27,-108.238,62.8718,2624.81,-75.5856,74.8341,2629.71,-67.8896,89.6833,2627.88,-69.46,106.852,2613.01,-89.1938,68.4001,2642.67,-80.439,75.362,2651.17,-69.6478,101.993,2647.07,-69.9921,110.606,2624.24,-94.5784,73.7889,2671.97,-79.9441,86.7242,2678.1,-73.3582,111.561,2666.8,-77.3422,115.842,2636.63,-98.3774,87.6965,2702.1,-76.4515,101.372,2694.08,-79.4056,113.703,2675.64,-89.0486,115.647,2644.75,-107.99,79.4794,2686.68,-86.0444,71.8337,2669.4,-107.796,63.9099,2650.36,-127.918,70.4952,2623.58,-152.288,65.8957,2596.72,-151.154,5.47958,2429.77,-327.52,-68.8344,2359.7,-589.166,-162.394,2397.95,-629.696,-148.486,2292.36,-876.073,-184.875,2366.08,-736.026,-207.666,2384.69,-660.372,-222.903,2371.65,-583.869,-219.553,2413.64,-454.481,-211.314,2453.07,-371.959,-202.403,2489.15,-304.484,-205.971,2506.38,-201.373,-188.648,2552.74,-161.42,
140,-245.969,3025.84,619.806,-257.084,2950.73,630.034,-275.219,2820.19,627.295,-255.937,2776.79,234.653,-262.424,2610.38,-147.698,152.468,2849.37,653.644,101.876,2792.17,659.775,14.7543,2693.68,650.449,-42.8835,2668.6,259.973,-104.544,2539.59,-131.794,-300.204,2839.57,-196.469,-285.696,2811.01,-146.535,-292.802,2824.25,-147.362,-302.044,2832.87,-155.522,-318.294,2834.83,-180.769,-266.807,2822.07,-141.776,-273.656,2835.84,-141.118,-291.594,2849.29,-156.062,-309.349,2843.18,-185.175,-245.89,2838.72,-144.664,-255.218,2851.25,-146.709,-276.375,2861.26,-161.289,-300.56,2853.6,-188.262,-238.411,2857.32,-147.215,-250.471,2865.28,-154.372,-268.778,2867.73,-169.994,-291.199,2856.42,-196.185,-246.798,2848.48,-156.68,-249.791,2831.83,-180.184,-255.246,2813.47,-201.912,-275.482,2801.34,-230.373,-295.976,2783.43,-232.168,-401.276,2616,-385.489,-335.982,2468.55,-615.456,-235.928,2431.49,-637.238,103.212,2628.72,-107.031,59.4572,2626.45,-75.3697,71.4521,2631.05,-67.5398,86.2717,2628.8,-68.8237,103.506,2613.36,-88.0507,65.3397,2643.33,-80.2498,72.0525,2651.75,-69.2446,98.6412,2647.4,-68.8974,107.573,2624.52,-93.3353,70.4683,2672.87,-79.411,83.4675,2678.58,-72.5741,108.217,2666.92,-76.0172,113.126,2636.81,-97.0107,84.0517,2702.82,-76.6227,97.7164,2694.61,-79.0568,110.333,2676.04,-88.0568,113.228,2644.98,-106.587,77.3761,2688.35,-85.5381,69.6998,2670.94,-107.171,61.7439,2652.09,-127.457,68.1717,2625.01,-151.534,62.9688,2598.25,-150.585,4.16783,2430.67,-326.895,-72.0068,2361.03,-588.122,-164.918,2400.4,-629.066,-153.841,2294.32,-876.248,-188.309,2368.16,-735.774,-210.145,2386.57,-659.792,-224.971,2372.97,-583.307,-221.906,2414.07,-453.625,-213.952,2453.08,-370.88,-205.307,2488.88,-303.22,-208.617,2505.4,-199.984,-191.862,2551.79,-159.825,
160,-245.482,3025.24,620.088,-257.109,2950.22,630.363,-276.401,2819.83,628.02,-256.848,2777.81,235.242,-266.346,2608.02,-145.558,151.741,2849.72,654.109,101.407,2792.28,660.126,15.3209,2692.9,650.53,-44.5029,2670.63,260.212,-107.313,2539.62,-130.71,-302.624,2841.58,-195.744,-286.695,2813.82,-146.319,-293.804,2827.07,-146.79,-303.352,2835.59,-154.696,-320.277,2836.89,-179.539,-267.699,2825.1,-141.884,-274.641,2838.82,-141.176,-293.102,2851.94,-155.773,-311.569,2845.28,-184.319,-247.838,2841.1,-144.841,-257.228,2853.6,-146.767,-278.581,2863.54,-161.108,-303.019,2855.77,-187.821,-240.349,2859.43,-147.676,-252.561,2867.28,-154.7,-271.081,2869.69,-170.073,-293.885,2858.57,-196.013,-248.542,2850.51,-156.346,-251.546,2834.05,-179.986,-257.22,2815.61,-201.582,-278.064,2803.04,-229.407,-298.303,2784.77,-230.362,-402.897,2618.66,-385.584,-339.064,2467.69,-613.672,-238.343,2433.04,-636.325,100.274,2629,-105.837,55.5769,2628.23,-75.4736,67.604,2632.34,-67.4263,82.3585,2629.55,-68.3373,99.6777,2613.49,-86.9816,61.8495,2644.32,-80.2278,68.4778,2652.49,-68.9835,94.9315,2647.49,-67.8461,104.218,2624.56,-92.0926,67.1117,2674.03,-78.6376,80.2719,2678.94,-71.4944,104.749,2666.58,-74.4217,110.25,2636.68,-95.5561,80.9022,2703.05,-76.0578,94.4975,2694.59,-77.9839,107.26,2675.9,-86.5267,110.815,2644.91,-105.06,76.278,2689.94,-84.9794,68.3035,2672.45,-106.442,60.135,2654.18,-127.172,66.025,2626.81,-151.05,59.9162,2600.23,-150.424,2.74651,2431.53,-326.202,-74.5735,2362.44,-587.239,-166.967,2402.72,-628.468,-159.361,2296.17,-876.615,-191.423,2370.16,-735.656,-212.141,2388.4,-659.32,-226.652,2374.22,-582.88,-223.941,2414.29,-452.871,-216.301,2452.85,-369.88,-207.956,2488.34,-302.023,-211.118,2504.2,-198.679,-194.926,2550.61,-158.316,
180,-244.915,3024.75,620.314,-256.887,2949.76,630.426,-276.932,2819.49,628.342,-257.893,2778.51,235.428,-269.475,2605.88,-144.034,151.457,2849.72,654.449,101.255,2792.15,660.275,15.9899,2692.1,650.305,-45.9806,2672.51,260.178,-109.655,2539.2,-129.826,-305.224,2843.14,-195.133,-289.112,2816.37,-145.742,-296.088,2829.7,-146.057,-305.713,2838.15,-153.947,-322.765,2838.72,-178.73,-269.984,2827.83,-141.394,-276.91,2841.57,-140.815,-295.52,2854.4,-155.487,-314.143,2847.05,-183.762,-251.171,2842.99,-144.14,-260.398,2855.61,-146.091,-281.577,2865.6,-160.653,-305.69,2857.52,-187.567,-243.573,2861.08,-146.984,-255.699,2868.92,-154.159,-274.056,2871.33,-169.729,-296.615,2860.18,-195.87,-251.607,2852.29,-155.327,-254.12,2835.89,-179.063,-259.645,2817.15,-200.444,-280.53,2803.95,-227.941,-300.634,2785.51,-228.34,-403.785,2620.09,-385.258,-341.58,2466.94,-612.342,-240.336,2434.22,-635.529,97.0985,2630.26,-105.464,52.0107,2629.7,-75.3181,64.1526,2633.8,-67.4432,78.9097,2631.01,-68.3109,96.5906,2614.85,-86.5217,57.9115,2645.47,-80.2454,64.6217,2653.68,-69.0799,91.1069,2648.89,-67.8104,101.105,2625.89,-91.7136,62.528,2675.64,-78.1609,75.9523,2680.07,-71.2029,100.419,2667.72,-74.2176,107.117,2638,-95.2707,75.8783,2703.68,-76.2139,89.6295,2695.44,-77.9684,102.919,2677.04,-86.3273,107.637,2646.18,-104.822,73.3744,2691.66,-85.2123,65.1696,2673.61,-106.119,56.9625,2655.55,-127.016,62.6494,2627.81,-150.512,56.5523,2601.23,-149.713,1.47946,2431.74,-325.405,-76.8209,2363.45,-586.359,-168.516,2404.88,-628.007,-164.434,2298.26,-877.312,-194.038,2372.1,-735.738,-213.575,2389.99,-659.009,-227.735,2375.09,-582.64,-225.497,2413.99,-452.268,-218.242,2452.09,-369.031,-210.199,2487.32,-301.001,-213.256,2502.83,-197.6,-197.462,2549.3,-157.153,
