Timestamps [ms],RightFootEE,,,RightToeBase,,,RightFoot,,,RightLeg,,,RightUpLeg,,,LeftFootEE,,,LeftToeBase,,,LeftFoot,,,LeftLeg,,,LeftUpLeg,,,RightHandEE,,,RightHandPinkyEE,,,RightHandPinky3,,,RightHandPinky2,,,RightHandPinky1,,,RightHandRingEE,,,RightHandRing3,,,RightHandRing2,,,RightHandRing1,,,RightHandMiddleEE,,,RightHandMiddle3,,,RightHandMiddle2,,,RightHandMiddle1,,,RightHandIndexEE,,,RightHandIndex3,,,RightHandIndex2,,,RightHandIndex1,,,RightHandThumbEE,,,RightHandThumb3,,,RightHandThumb2,,,RightHandThumb1,,,RightHand,,,RightForeArm,,,RightArm,,,RightShoulder,,,LeftHandEE,,,LeftHandPinkyEE,,,LeftHandPinky3,,,LeftHandPinky2,,,LeftHandPinky1,,,LeftHandRingEE,,,LeftHandRing3,,,LeftHandRing2,,,LeftHandRing1,,,LeftHandMiddleEE,,,LeftHandMiddle3,,,LeftHandMiddle2,,,LeftHandMiddle1,,,LeftHandIndexEE,,,LeftHandIndex3,,,LeftHandIndex2,,,LeftHandIndex1,,,LeftHandThumbEE,,,LeftHandThumb3,,,LeftHandThumb2,,,LeftHandThumb1,,,LeftHand,,,LeftForeArm,,,LeftArm,,,LeftShoulder,,,HeadEE,,,Head,,,Neck,,,Spine4,,,Spine3,,,Spine2,,,Spine1,,,Spine,,,Hips,,,
0,-178.241,3700.68,460.958,-252.873,3696.48,444.19,-375.582,3679.2,399.215,-297.96,3530.26,41.1471,-315.507,3375.8,-345.843,-306.25,3296.57,581.582,-367.786,3333.42,554.669,-465.762,3394.05,490.61,-383.762,3307.72,113.455,-376.081,3221.26,-294.46,-118.145,3458.67,-338.725,-161.405,3452.65,-298.522,-149.156,3461.36,-297.789,-138.94,3469.48,-305.269,-129.067,3479.41,-331.9,-151.622,3441.63,-286.602,-139.497,3449.88,-281.905,-121.839,3464.62,-295.935,-119.587,3470.72,-329.963,-137.478,3431.64,-276.968,-124.776,3440.38,-273.74,-108.384,3455.73,-289.743,-108.765,3462.76,-326.096,-117.528,3428.02,-266.524,-106.398,3437.55,-273.254,-98.2429,3447.83,-293.575,-102.867,3452.12,-329.307,-112.872,3437.76,-291.015,-119.701,3424.09,-315.616,-132.1,3416.47,-340.653,-138.796,3421.79,-376.618,-154.499,3438.86,-390.983,-281.865,3427.68,-606.107,-300.428,3269.38,-837.385,-328.825,3165.13,-823.851,-267.953,3064.62,-176.222,-286.96,3105.63,-163.251,-280.848,3102.89,-149.781,-278.899,3088.86,-144.703,-287.033,3064.91,-160.984,-268.857,3110.22,-157.731,-262.094,3108.95,-143.957,-260.401,3082.9,-137.287,-274.187,3063.73,-162.638,-248.311,3111.68,-148.658,-241.536,3105.88,-135.672,-242.899,3078.4,-133.707,-260.302,3062.19,-162.086,-222.649,3107.99,-128.749,-223.663,3091.9,-128.22,-232.112,3072.54,-139.999,-250.223,3061.99,-169.618,-225.393,3096.79,-152.251,-239.893,3096.52,-177.147,-253.012,3096.17,-202.796,-269.658,3079.39,-231.004,-296.039,3074.44,-235.884,-397.668,3045.6,-462.744,-386.358,3009.8,-741.099,-356.673,3096.24,-800.298,-371.559,2984.61,-1042.64,-353.035,3077.82,-910.954,-362.578,3126.76,-846.899,-400.264,3162.44,-787.216,-400.635,3206.59,-658.509,-389.003,3231.65,-570.935,-375.911,3251.16,-497.574,-393.825,3290.09,-402.154,-361.804,3295.72,-347.486,
20,-178.202,3700.09,460.797,-252.885,3695.62,444.324,-375.7,3678.18,399.706,-297.588,3531.15,40.9537,-314.957,3377.98,-346.558,-306.141,3296.52,581.511,-367.467,3333.61,554.451,-465.116,3394.47,490.119,-381.926,3309.52,112.912,-375.576,3223.49,-295.115,-115.158,3458.75,-339.05,-160.006,3455.94,-299.772,-147.302,3463.93,-298.673,-136.382,3471.29,-305.94,-125.207,3480.01,-332.482,-150.495,3443.23,-287.267,-138.036,3450.99,-282.604,-119.524,3464.85,-296.433,-116.158,3470.91,-330.376,-135.911,3430.84,-277.226,-122.816,3439.12,-274.365,-106.025,3454.16,-290.247,-105.758,3462.49,-326.326,-116.079,3426.44,-267.005,-104.62,3435.61,-273.698,-96.0717,3446,-293.8,-100.312,3451.57,-329.403,-111.98,3435.27,-290.274,-119.47,3423.05,-315.438,-131.687,3416.63,-340.9,-136.994,3422.61,-376.994,-151.723,3440.29,-391.653,-279.233,3430.9,-606.778,-300.365,3271.97,-837.399,-328.77,3167.63,-824.547,-267.885,3065.12,-177.012,-288.35,3107.66,-163.669,-282.601,3103.86,-150.296,-280.445,3089.71,-145.655,-287.055,3065.26,-161.886,-269.373,3111.34,-158.907,-262.736,3109.91,-145.088,-260.893,3083.89,-138.342,-274.198,3064.1,-163.474,-247.23,3113.14,-149.796,-240.381,3106.75,-137.129,-242.162,3079.29,-135.256,-260.317,3062.56,-162.854,-221.262,3109.28,-130.261,-222.568,3093.21,-129.97,-231.411,3073.84,-141.456,-250.193,3062.43,-170.327,-225.87,3099.81,-152.887,-239.801,3098.88,-178.09,-252.833,3097.89,-203.767,-269.271,3080.4,-231.663,-295.62,3075.49,-236.745,-397.922,3047.34,-463.391,-386.919,3012.46,-741.875,-356.536,3098.7,-801.015,-371.73,2986.87,-1043.17,-353.029,3080.25,-911.629,-362.5,3129.24,-847.606,-400.19,3164.84,-787.883,-400.552,3208.94,-659.154,-388.863,3233.97,-571.579,-375.696,3253.45,-498.224,-393.437,3292.36,-402.763,-361.323,3297.94,-348.146,
40,-178.953,3700.8,460.374,-253.698,3695.86,444.326,-376.593,3677.94,400.117,-297.054,3532.75,40.9291,-314.863,3380.84,-347.057,-306.626,3296.97,581.447,-367.853,3334.1,554.224,-465.421,3394.77,489.587,-380.439,3311.86,112.325,-375.041,3226.12,-295.776,-111.081,3459.63,-340.288,-156.326,3460.79,-300.928,-143.24,3468.16,-300.026,-131.908,3474.62,-307.517,-120.191,3481.5,-334.362,-147.107,3446.9,-287.625,-134.25,3454.34,-283.574,-115.317,3466.99,-297.987,-111.49,3472.12,-332.034,-131.943,3432.1,-277.135,-118.504,3440.12,-275.326,-101.816,3454.57,-291.851,-101.389,3463.43,-327.802,-112.155,3427.21,-267.614,-100.629,3435.91,-274.787,-92.1335,3446.02,-295.054,-96.4218,3452.2,-330.552,-109.625,3434.33,-289.506,-118.101,3423.25,-314.885,-130.385,3417.42,-340.456,-134.799,3423.13,-376.714,-148.981,3440.87,-391.827,-276.11,3435.89,-607.324,-302.045,3275.91,-836.723,-328.631,3170.95,-825.065,-268.297,3065.07,-177.885,-290.045,3109.01,-163.43,-284.986,3103.65,-150.313,-282.903,3089.25,-146.485,-287.945,3064.88,-163.387,-270.256,3111.3,-159.027,-264.118,3109.31,-145.048,-262.623,3083.13,-138.849,-275.061,3063.59,-164.61,-246.496,3112.93,-149.293,-240.017,3105.5,-137.003,-242.703,3078.07,-135.985,-261.231,3061.81,-163.612,-220.512,3108.17,-129.851,-222.439,3092.17,-130.269,-231.786,3073.24,-142.086,-250.872,3061.83,-170.757,-227.038,3101.89,-151.601,-239.608,3100.97,-177.51,-251.961,3100.04,-203.522,-267.683,3082.61,-231.866,-293.92,3078.32,-237.989,-398.375,3049.54,-463.57,-387.384,3016.05,-742.224,-355.758,3101.81,-801.415,-370.669,2989.29,-1043.22,-352.33,3083.15,-911.976,-362.04,3132.22,-848.048,-399.999,3167.57,-788.349,-400.675,3211.85,-659.685,-389.032,3237,-572.139,-375.84,3256.51,-498.795,-393.37,3295.2,-403.207,-361.091,3300.72,-348.68,
60,-179.617,3701.12,460.066,-254.437,3696,444.429,-377.464,3678.21,400.538,-296.19,3534.21,41.2592,-315.158,3384.11,-347.379,-307.365,3297.11,581.477,-368.467,3334.34,554.111,-465.984,3394.83,489.225,-378.82,3314.75,111.849,-374.287,3228.94,-296.247,-107.306,3461.63,-341.655,-152.34,3463.66,-301.815,-139.297,3471.13,-301.236,-128.058,3477.43,-309.004,-116.567,3483.54,-336.132,-142.903,3449.36,-287.936,-130.022,3457.1,-284.591,-111.491,3469.62,-299.625,-107.7,3474.33,-333.737,-126.537,3432.89,-277.25,-113.275,3441.37,-276.605,-97.5773,3456.2,-293.747,-97.4021,3465.89,-329.487,-106.729,3428.29,-268.697,-95.7025,3437.21,-276.367,-87.8458,3447.68,-296.712,-92.3513,3454.64,-332.036,-106.5,3433.99,-288.823,-115.378,3423.96,-314.501,-127.403,3418.28,-340.228,-131.315,3423.85,-376.564,-146.035,3441,-391.847,-272.499,3441.17,-607.793,-304.226,3280.49,-835.973,-328.52,3174.85,-825.537,-269.024,3065.51,-178.445,-290.607,3111.29,-163.478,-286.096,3104.7,-150.724,-284.374,3090.13,-147.401,-288.946,3065.68,-164.326,-270.237,3111.89,-159.77,-264.435,3109.62,-145.69,-263.716,3083.41,-139.484,-276.096,3063.95,-165.34,-244.802,3113.04,-149.789,-238.731,3104.81,-137.801,-242.815,3077.55,-136.997,-262.36,3061.65,-164.129,-218.338,3107.46,-130.967,-221.269,3091.62,-131.695,-231.73,3073.11,-143.233,-251.87,3061.46,-171.076,-227.279,3104.49,-151.331,-238.807,3103.23,-177.705,-250.955,3102.01,-203.802,-266.725,3084.31,-231.953,-292.975,3081.13,-238.669,-398.398,3051.51,-463.689,-387.653,3020.12,-742.598,-354.734,3105.39,-801.792,-369.7,2992.71,-1043.6,-351.6,3086.73,-912.431,-361.529,3135.69,-848.452,-399.765,3170.6,-788.672,-400.728,3214.94,-660.031,-389.123,3240.21,-572.511,-375.912,3259.75,-499.181,-393.363,3298.15,-403.463,-360.936,3303.73,-349.03,
80,-179.818,3701.29,459.589,-254.726,3696.22,444.361,-377.926,3678.98,400.735,-294.637,3535.83,41.5802,-315.496,3387.26,-347.55,-306.573,3298.09,581.252,-367.956,3334.89,553.927,-466.195,3394.23,489.07,-376.739,3318.15,111.403,-373.461,3231.61,-296.552,-104.239,3464.25,-342.506,-148.892,3464.05,-302.168,-136.236,3472.17,-301.741,-125.412,3479.02,-309.633,-114.519,3485.67,-336.88,-138.905,3449.8,-288.15,-126.36,3458.25,-285.277,-108.724,3471.7,-300.575,-105.136,3476.95,-334.631,-120.984,3432.53,-277.692,-108.359,3441.95,-277.908,-94.1211,3458,-295.227,-94.3264,3469.08,-330.56,-101.241,3428.61,-270.118,-91.0794,3438.32,-278.026,-84.1272,3449.81,-298.148,-88.7472,3458.1,-333.169,-103.309,3433.36,-288.292,-111.991,3424.45,-314.443,-123.378,3418.93,-340.492,-126.944,3425.1,-376.767,-142.848,3441.38,-391.811,-268.56,3446.35,-608.139,-306.389,3285.17,-835.026,-328.417,3178.91,-825.929,-269.345,3066.95,-179.13,-291.351,3113.7,-164.093,-287.192,3106.36,-151.638,-285.578,3091.71,-148.62,-289.56,3067.07,-165.431,-270.986,3113.25,-160.897,-265.465,3111.07,-146.69,-264.859,3084.91,-140.275,-276.709,3065.23,-166.207,-244.318,3114.66,-150.651,-238.5,3106.05,-138.806,-243.144,3078.88,-137.999,-263.027,3062.76,-164.751,-217.047,3109.26,-132.551,-220.554,3093.55,-133.401,-231.595,3075.11,-144.514,-252.393,3062.59,-171.48,-227.886,3108.96,-151.398,-238.382,3106.98,-178.156,-250.336,3105.13,-204.306,-265.721,3086.72,-232.216,-291.854,3083.95,-239.54,-398.376,3052.86,-463.845,-388.146,3024.37,-743.084,-353.779,3109.13,-802.192,-369.278,2997.18,-1044.55,-351.068,3090.77,-913.084,-361.078,3139.39,-848.86,-399.538,3173.81,-788.934,-400.773,3218.03,-660.255,-389.197,3243.3,-572.734,-375.954,3262.84,-499.408,-393.341,3300.93,-403.553,-360.766,3306.6,-349.218,
100,-180.189,3701.38,459.513,-255.183,3696.58,444.622,-378.566,3680.32,401.14,-293.009,3537.89,42.23,-316.61,3390.77,-347.292,-306.033,3298.86,581.169,-367.671,3335.31,553.944,-466.645,3393.53,489.186,-375.052,3321.26,111.282,-372.646,3234.31,-296.593,-101.104,3466.61,-343.41,-144.611,3465.26,-302.085,-132.249,3473.83,-302.003,-121.874,3480.99,-310.214,-111.95,3487.76,-337.802,-134.234,3451.34,-287.959,-121.907,3460.29,-285.716,-105.139,3474.16,-301.606,-102.194,3479.41,-335.723,-115.345,3433.81,-277.761,-103.259,3443.86,-278.916,-90.2478,3460.41,-296.725,-90.9821,3472,-331.886,-95.779,3430.19,-271.187,-86.3881,3440.3,-279.529,-80.2646,3452.22,-299.668,-85.1042,3461.18,-334.496,-99.8365,3433.9,-287.611,-108.625,3425.46,-313.882,-119.778,3419.77,-339.996,-123.514,3426.08,-376.23,-140.475,3441.52,-391.003,-264.502,3451.33,-608.136,-308.683,3289.92,-833.714,-328.106,3183.05,-825.904,-269.932,3068.68,-179.246,-290.958,3116.43,-164.537,-287.215,3108.62,-152.236,-286.063,3093.91,-149.319,-290.39,3069.19,-165.923,-271.135,3114.8,-161.689,-265.876,3112.82,-147.354,-265.811,3086.75,-140.548,-277.579,3067.02,-166.48,-243.703,3116.21,-151.227,-238.276,3107.36,-139.374,-243.75,3080.36,-138.35,-263.996,3064.18,-164.798,-215.671,3110.78,-133.955,-219.91,3095.23,-134.701,-231.717,3076.94,-145.25,-253.246,3063.79,-171.329,-227.64,3112.17,-151.25,-237.443,3109.76,-178.235,-249.316,3107.58,-204.396,-264.8,3088.87,-232.047,-290.854,3086.85,-239.881,-398.108,3054.35,-463.636,-388.02,3028.58,-743.144,-352.573,3112.96,-802.155,-368.684,3002.19,-1045.44,-350.282,3094.99,-913.451,-360.38,3143.13,-848.879,-399.131,3177.05,-788.859,-400.832,3221.25,-660.176,-389.395,3246.57,-572.651,-376.206,3266.12,-499.32,-393.683,3303.75,-403.298,-360.98,3309.61,-349.061,
120,-180.511,3701.38,459.369,-255.6,3697.04,444.82,-379.209,3682.01,401.537,-291.805,3539.99,42.9078,-318.721,3394.41,-346.975,-305.498,3299.89,581.233,-367.435,3335.86,554.054,-467.253,3392.68,489.35,-373.253,3324.02,111.365,-372.53,3237.09,-296.52,-98.6083,3469.33,-343.514,-140.957,3465.5,-301.577,-128.984,3474.6,-301.455,-119.099,3482.37,-309.721,-110.188,3489.96,-337.439,-130.09,3451.8,-287.641,-118.103,3461.26,-285.64,-102.264,3476.04,-301.661,-100.021,3482.03,-335.709,-110.642,3434.67,-278.015,-99.1406,3445.33,-279.583,-87.1944,3462.65,-297.4,-88.3886,3475.09,-332.258,-91.2541,3431.29,-272.22,-82.5955,3441.96,-280.669,-77.1862,3454.59,-300.579,-82.1285,3464.55,-335.116,-96.7153,3434.52,-287.127,-105.257,3426.53,-313.619,-116.107,3420.95,-339.886,-120.215,3428.05,-375.933,-138.264,3442.82,-390.089,-260.691,3455.8,-607.962,-310.48,3294.37,-832.355,-327.438,3187.01,-825.761,-269.956,3071.91,-178.779,-289.477,3120.63,-165.276,-285.829,3112.88,-152.904,-285.089,3098.21,-149.648,-290.334,3073.11,-165.379,-270.45,3118.21,-163.001,-265.1,3116.84,-148.629,-265.33,3091.06,-140.779,-277.576,3070.65,-165.952,-242.476,3120.11,-152.938,-237.187,3111.43,-140.902,-243.211,3084.6,-138.854,-264.048,3067.55,-164.275,-213.578,3115.17,-137,-218.334,3099.76,-137.033,-230.844,3081.25,-146.308,-253.341,3066.81,-170.846,-225.97,3116.45,-152.562,-236.063,3113.25,-179.356,-248.372,3110.37,-205.247,-264.645,3091,-231.972,-290.773,3089.39,-239.653,-397.555,3055.74,-463.464,-387.668,3032.62,-743.211,-350.914,3116.57,-802.035,-367.697,3007.75,-1046.82,-349.057,3099.22,-913.937,-359.266,3146.64,-848.854,-398.389,3179.99,-788.753,-400.783,3224.14,-660.064,-389.667,3249.55,-572.524,-376.701,3269.19,-499.178,-394.62,3306.42,-403.081,-361.957,3312.64,-348.859,
140,-180.977,3701.92,459.305,-256.089,3697.86,444.788,-379.806,3683.76,401.503,-290.007,3541.85,43.4251,-322.124,3398.44,-346.872,-305.023,3300.98,581.358,-367.206,3336.53,554.189,-467.808,3391.98,489.513,-371.64,3326.36,111.534,-372.901,3240.1,-296.492,-96.5851,3472.3,-343.251,-137.69,3466.73,-300.838,-125.961,3476.15,-300.549,-116.44,3484.35,-308.818,-108.514,3492.56,-336.657,-126.415,3453.12,-287.078,-114.63,3462.86,-285.219,-99.5166,3478.28,-301.334,-98.0888,3484.91,-335.309,-107.146,3436.7,-278.014,-95.9662,3447.67,-279.776,-84.6194,3465.39,-297.591,-86.1712,3478.26,-332.279,-87.9144,3433.32,-272.793,-79.7075,3444.28,-281.312,-74.7283,3457.31,-301.076,-79.7251,3467.91,-335.414,-94.2086,3436.31,-286.559,-102.537,3428.42,-313.15,-113.359,3422.94,-339.448,-118.097,3430.67,-375.288,-136.974,3445.05,-388.754,-257.591,3459.66,-607.533,-312.189,3298.21,-830.792,-326.685,3190.41,-825.469,-270.294,3074.94,-178.538,-288.46,3124.24,-165.833,-285.133,3116.43,-153.409,-284.878,3101.78,-150.016,-290.82,3076.63,-165.42,-270.295,3121.26,-163.719,-265.116,3120.16,-149.26,-265.824,3094.57,-140.872,-278.111,3073.89,-165.811,-242.237,3123.56,-153.371,-237.419,3114.79,-141.199,-243.971,3088.11,-138.792,-264.677,3070.51,-163.94,-213.32,3118.67,-138.227,-218.425,3103.38,-137.846,-231.231,3084.76,-146.478,-253.9,3069.52,-170.361,-224.839,3118.94,-152.392,-235.101,3115.77,-179.127,-247.185,3112.92,-205.126,-263.856,3093.7,-231.721,-289.907,3092.63,-239.751,-397.089,3057.35,-463.119,-387.175,3036.17,-743.02,-349.148,3119.66,-801.693,-366.502,3013.12,-1048.31,-347.646,3102.96,-914.353,-358.017,3149.55,-848.694,-397.608,3182.38,-788.616,-400.972,3226.67,-659.998,-390.351,3252.32,-572.465,-377.744,3272.19,-499.119,-396.339,3309.05,-403.009,-363.788,3315.87,-348.791,
160,-181.562,3701.41,459.571,-256.677,3697.86,444.939,-380.527,3684.99,401.652,-289.367,3543.1,43.9076,-325.546,3402.16,-346.932,-304.949,3301.87,581.615,-367.285,3337.09,554.37,-468.487,3391.3,489.577,-370.035,3328.4,111.723,-373.586,3242.99,-296.468,-95.2546,3475.22,-342.906,-135.267,3468.37,-300.25,-123.639,3477.89,-299.637,-114.333,3486.43,-307.809,-107.243,3495.24,-335.693,-123.663,3454.62,-286.684,-111.952,3464.44,-284.826,-97.3305,3480.38,-300.898,-96.6861,3487.7,-334.753,-105.114,3439.01,-278.22,-94.0068,3450.06,-279.904,-82.8306,3468.02,-297.591,-84.6011,3481.17,-332.161,-86.0416,3435.47,-273.323,-78.0048,3446.58,-281.805,-73.1642,3459.88,-301.427,-78.118,3470.95,-335.623,-92.6449,3438.5,-286.326,-100.747,3430.63,-312.992,-111.724,3425.37,-339.271,-117.161,3433.74,-374.866,-136.606,3448.04,-387.581,-255.281,3461.75,-607.477,-313.975,3301.39,-830.482,-325.849,3193.28,-825.076,-270.804,3078.08,-178.408,-287.274,3128.22,-166.804,-284.468,3120.34,-154.302,-284.853,3105.73,-150.74,-291.543,3080.52,-165.751,-269.833,3124.73,-164.648,-264.98,3123.73,-150.071,-266.563,3098.34,-141.188,-278.924,3077.38,-165.848,-241.84,3127.17,-153.533,-237.85,3118.16,-141.241,-245.257,3091.72,-138.648,-265.651,3073.57,-163.664,-213.706,3121.81,-138.752,-219.216,3106.68,-138.004,-232.26,3088.03,-146.204,-254.776,3072.19,-169.843,-223.681,3120.49,-151.852,-234.111,3117.63,-178.556,-245.53,3114.98,-204.875,-262.616,3096.25,-231.556,-288.508,3095.97,-240.143,-396.698,3059.07,-462.763,-386.482,3039.14,-742.744,-347.444,3122.27,-801.254,-365.378,3018.57,-1050.07,-346.216,3106.35,-914.798,-356.72,3151.96,-848.478,-396.801,3184.35,-788.485,-401.273,3228.83,-659.966,-391.205,3254.73,-572.444,-378.986,3274.88,-499.105,-398.213,3311.48,-403.02,-365.782,3318.88,-348.807,
180,-182.019,3700.83,459.841,-257.096,3697.57,444.953,-381.027,3685.49,401.666,-288.905,3544.29,43.8989,-328.453,3405.02,-347.212,-305.091,3302.23,581.824,-367.474,3337.25,554.417,-469.073,3390.43,489.396,-368.455,3330.2,111.677,-374.572,3245.33,-296.596,-94.3407,3478.17,-342.848,-133.381,3471.37,-299.894,-121.716,3480.83,-299.075,-112.493,3489.43,-307.278,-106.121,3498.21,-335.345,-121.557,3457.52,-286.312,-109.789,3467.29,-284.56,-95.4404,3483.27,-300.829,-95.5473,3490.66,-334.676,-104.007,3442.75,-278.245,-92.7618,3453.67,-279.865,-81.4418,3471.41,-297.676,-83.4018,3484.12,-332.398,-85.1467,3439.04,-273.383,-77.0534,3450.03,-281.973,-72.1386,3463.12,-301.718,-77.0194,3473.9,-336.018,-91.7119,3442.05,-286.003,-99.6653,3433.71,-312.57,-110.968,3428.31,-338.681,-117.114,3436.67,-374.163,-136.881,3450.96,-386.375,-254.165,3463,-607.114,-315.439,3303.94,-830.357,-325.261,3195.63,-824.739,-270.163,3081.42,-178.842,-286.416,3131.92,-167.513,-283.543,3123.88,-155.127,-283.942,3109.28,-151.525,-290.821,3083.84,-166.048,-269.264,3128.65,-165.726,-264.336,3127.56,-151.18,-265.768,3102.22,-142.114,-278.204,3080.69,-166.234,-241.095,3131.94,-154.271,-237.452,3122.51,-142.179,-244.832,3096.06,-139.668,-264.92,3076.87,-164.145,-213.724,3126.58,-140.469,-219.066,3111.4,-139.455,-231.833,3092.38,-147.231,-254.084,3075.5,-170.397,-222.376,3123.52,-152.614,-233.539,3120.9,-179.046,-244.714,3118.28,-205.473,-262.297,3099.77,-231.98,-288.243,3099.53,-240.406,-396.922,3060.53,-462.428,-386.115,3041.72,-742.465,-345.771,3124.35,-800.804,-363.862,3023.56,-1051.91,-344.717,3109.2,-915.266,-355.521,3153.75,-848.276,-396.208,3185.63,-788.415,-401.953,3230.38,-660.043,-392.445,3256.61,-572.554,-380.568,3277.02,-499.233,-400.131,3313.46,-403.154,-367.718,3321.27,-348.987,
