Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHandPinkyEE,,RightHandPinky3,,RightHandPinky2,,RightHandPinky1,,RightHandRingEE,,RightHandRing3,,RightHandRing2,,RightHandRing1,,RightHandMiddleEE,,RightHandMiddle3,,RightHandMiddle2,,RightHandMiddle1,,RightHandIndexEE,,RightHandIndex3,,RightHandIndex2,,RightHandIndex1,,RightHandThumbEE,,RightHandThumb3,,RightHandThumb2,,RightHandThumb1,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHandPinkyEE,,LeftHandPinky3,,LeftHandPinky2,,LeftHandPinky1,,LeftHandRingEE,,LeftHandRing3,,LeftHandRing2,,LeftHandRing1,,LeftHandMiddleEE,,LeftHandMiddle3,,LeftHandMiddle2,,LeftHandMiddle1,,LeftHandIndexEE,,LeftHandIndex3,,LeftHandIndex2,,LeftHandIndex1,,LeftHandThumbEE,,LeftHandThumb3,,LeftHandThumb2,,LeftHandThumb1,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
0,0.465689,0.449412,0.451729,0.449161,0.427914,0.445032,0.432367,0.373596,0.417928,0.297334,0.437558,0.419529,0.427471,0.42217,0.410292,0.424109,0.415179,0.361897,0.405991,0.292583,0.45784,0.30121,0.450072,0.30842,0.452645,0.309076,0.454672,0.308389,0.456346,0.304732,0.451927,0.30897,0.454526,0.310223,0.458022,0.308938,0.45801,0.303907,0.454576,0.309127,0.45726,0.31017,0.460494,0.308668,0.459975,0.30344,0.458465,0.309887,0.460698,0.30945,0.462171,0.306967,0.460791,0.301684,0.459169,0.306784,0.457107,0.301619,0.454109,0.297116,0.452285,0.291872,0.44935,0.291562,0.418886,0.256452,0.406985,0.200775,0.400621,0.196374,0.426162,0.293907,0.423687,0.29988,0.424995,0.30147,0.425247,0.300924,0.423184,0.296637,0.427021,0.300651,0.428458,0.302397,0.428509,0.301025,0.425351,0.295978,0.430799,0.301606,0.43214,0.302826,0.431525,0.300721,0.427733,0.295587,0.435569,0.303556,0.435146,0.302233,0.433165,0.299025,0.429316,0.294218,0.434468,0.299192,0.431468,0.295855,0.428666,0.292336,0.424941,0.287072,0.420153,0.286557,0.396314,0.251309,0.390684,0.201679,0.39526,0.196469,0.384671,0.144474,0.392703,0.17473,0.392973,0.190165,0.387438,0.204574,0.391391,0.231175,0.396325,0.248265,0.401027,0.262143,0.400461,0.282041,0.408067,0.290655,0.414968,0.161871,0.408206,0.159895,0.408378,0.156499,0.39381,0.169152,0.393571,0.159784,0.406221,0.429668,0.411406,0.43544,0.42889,0.458355,0.428178,0.456136,0.424147,0.423122,0.429376,0.428695,0.452574,0.455709,0.451467,0.453556,0.434582,0.418945,0.439834,0.424402,0.466647,0.453651,0.465309,0.451543,0.390684,0.201679,0.396314,0.251309,0.420153,0.286557,0.406985,0.200775,0.418886,0.256452,0.44935,0.291562,0.405991,0.292583,0.415179,0.361897,0.410292,0.424109,0.427471,0.42217,0.417928,0.297334,0.432367,0.373596,0.427914,0.445032,0.451729,0.449161,
20,0.465679,0.449312,0.45171,0.449065,0.427887,0.444965,0.432448,0.37366,0.418046,0.297415,0.437574,0.419512,0.427522,0.422156,0.410396,0.424078,0.415513,0.361959,0.406089,0.292671,0.458414,0.301081,0.450391,0.30851,0.453046,0.30914,0.455198,0.308391,0.457101,0.304587,0.452167,0.308992,0.454819,0.310181,0.458465,0.308814,0.458673,0.303761,0.454851,0.308962,0.457592,0.309888,0.460898,0.308362,0.460546,0.303291,0.458693,0.309612,0.46098,0.309134,0.462535,0.306686,0.461267,0.301543,0.45929,0.30663,0.457129,0.301538,0.454187,0.29708,0.452646,0.291839,0.44991,0.291512,0.419456,0.256554,0.407026,0.200964,0.400634,0.196422,0.426165,0.293832,0.423463,0.300032,0.424693,0.301524,0.424971,0.300898,0.423166,0.296536,0.426923,0.30059,0.428338,0.302333,0.428417,0.30097,0.425337,0.295888,0.430986,0.301541,0.432324,0.302661,0.431635,0.300554,0.427721,0.295507,0.435801,0.303415,0.435322,0.302066,0.433278,0.298909,0.429313,0.294151,0.434421,0.299376,0.431501,0.295919,0.428703,0.292336,0.425009,0.28705,0.420221,0.286507,0.396263,0.25135,0.390571,0.201739,0.395283,0.196508,0.384631,0.144502,0.3927,0.17476,0.392984,0.190204,0.387444,0.204627,0.391403,0.231246,0.396351,0.248345,0.401071,0.262227,0.400538,0.28214,0.408165,0.290744,0.414968,0.161857,0.408208,0.159897,0.408357,0.156487,0.393829,0.169192,0.393523,0.159787,0.40632,0.429738,0.411556,0.435438,0.428833,0.458325,0.428188,0.455938,0.424185,0.423171,0.429462,0.428674,0.452522,0.455677,0.45148,0.453356,0.434581,0.418978,0.439881,0.424365,0.466602,0.453623,0.465328,0.451349,0.390571,0.201739,0.396263,0.25135,0.420221,0.286507,0.407026,0.200964,0.419456,0.256554,0.44991,0.291512,0.406089,0.292671,0.415513,0.361959,0.410396,0.424078,0.427522,0.422156,0.418046,0.297415,0.432448,0.37366,0.427887,0.444965,0.45171,0.449065,
40,0.465555,0.449376,0.451567,0.449124,0.427726,0.445018,0.432575,0.373825,0.41809,0.297609,0.4375,0.419568,0.42746,0.422195,0.410334,0.424055,0.41579,0.362083,0.406197,0.292795,0.459204,0.30085,0.451189,0.308709,0.453904,0.309234,0.456115,0.308344,0.458082,0.304284,0.452894,0.309209,0.455607,0.310257,0.459301,0.308659,0.45958,0.303477,0.455638,0.308991,0.458422,0.309713,0.461687,0.308024,0.461388,0.303019,0.459445,0.309482,0.461727,0.308878,0.463268,0.306375,0.462013,0.301308,0.459729,0.306594,0.457405,0.30161,0.454463,0.297194,0.453087,0.291875,0.450455,0.291464,0.420156,0.256828,0.406742,0.201428,0.400676,0.196559,0.426075,0.293708,0.42319,0.30023,0.424275,0.301562,0.424522,0.300796,0.422976,0.296305,0.426766,0.300591,0.42809,0.302319,0.428098,0.300872,0.425158,0.295698,0.43112,0.301578,0.432371,0.30256,0.431509,0.300355,0.427537,0.295352,0.43592,0.303358,0.435322,0.301927,0.433192,0.298774,0.429179,0.294053,0.434277,0.299776,0.431578,0.296184,0.428892,0.292539,0.425313,0.28717,0.420528,0.286522,0.39619,0.251506,0.390493,0.201936,0.395446,0.196635,0.384849,0.144605,0.392846,0.174867,0.393081,0.190317,0.387481,0.204737,0.39138,0.231389,0.396324,0.248508,0.401054,0.262402,0.400562,0.282328,0.408224,0.290912,0.415169,0.161969,0.408442,0.160017,0.408527,0.156585,0.394092,0.169328,0.393601,0.15986,0.406298,0.42987,0.411574,0.435465,0.428608,0.458432,0.42807,0.455808,0.424131,0.423306,0.429448,0.428705,0.452316,0.455828,0.451378,0.45327,0.434505,0.419111,0.439844,0.424395,0.466421,0.453791,0.46525,0.45128,0.390493,0.201936,0.39619,0.251506,0.420528,0.286522,0.406742,0.201428,0.420156,0.256828,0.450455,0.291464,0.406197,0.292795,0.41579,0.362083,0.410334,0.424055,0.42746,0.422195,0.41809,0.297609,0.432575,0.373825,0.427726,0.445018,0.451567,0.449124,
60,0.465437,0.4494,0.451437,0.449181,0.427578,0.445139,0.432769,0.374016,0.418068,0.297885,0.437383,0.419609,0.427359,0.422227,0.41023,0.424033,0.4161,0.362277,0.406352,0.292961,0.459961,0.300718,0.452008,0.308742,0.454715,0.309227,0.456903,0.308277,0.458807,0.304094,0.453752,0.309288,0.456466,0.310252,0.460076,0.30855,0.460342,0.303311,0.456684,0.308901,0.459427,0.309486,0.462509,0.307761,0.462193,0.302876,0.460482,0.309265,0.46267,0.308617,0.464102,0.306152,0.462835,0.301193,0.460327,0.306584,0.457949,0.301668,0.45506,0.297234,0.45378,0.291875,0.451033,0.291392,0.420965,0.25713,0.406363,0.201968,0.400719,0.196748,0.425944,0.293681,0.423121,0.30044,0.424087,0.301623,0.42426,0.300776,0.422794,0.296261,0.426762,0.300533,0.428026,0.30226,0.4279,0.300831,0.42497,0.295648,0.431406,0.301472,0.432567,0.30235,0.431462,0.300164,0.42733,0.29529,0.436263,0.303078,0.435487,0.301642,0.433177,0.298594,0.428995,0.293998,0.434282,0.300052,0.431748,0.296334,0.429091,0.292644,0.425503,0.28728,0.420715,0.286638,0.396196,0.251644,0.390453,0.202158,0.39566,0.196793,0.385043,0.144705,0.393001,0.174998,0.393194,0.190471,0.387533,0.204895,0.391378,0.231577,0.396319,0.248716,0.401057,0.262622,0.400581,0.282559,0.408276,0.291135,0.415369,0.162078,0.408667,0.160124,0.408696,0.15669,0.394342,0.169447,0.393689,0.159979,0.406265,0.430062,0.411599,0.435502,0.428434,0.458609,0.427968,0.455698,0.424048,0.423474,0.429422,0.42872,0.452149,0.455989,0.451282,0.453148,0.434386,0.419261,0.439782,0.424393,0.46627,0.453935,0.465168,0.451142,0.390453,0.202158,0.396196,0.251644,0.420715,0.286638,0.406363,0.201968,0.420965,0.25713,0.451033,0.291392,0.406352,0.292961,0.4161,0.362277,0.41023,0.424033,0.427359,0.422227,0.418068,0.297885,0.432769,0.374016,0.427578,0.445139,0.451437,0.449181,
80,0.465398,0.449367,0.451387,0.449211,0.427508,0.445285,0.433096,0.374204,0.418041,0.298175,0.437523,0.419668,0.427448,0.422252,0.410184,0.42395,0.416499,0.362515,0.406523,0.293137,0.460607,0.300752,0.452677,0.308627,0.455322,0.309164,0.457443,0.30826,0.459246,0.304128,0.454526,0.309186,0.457185,0.310154,0.460645,0.308528,0.460891,0.303355,0.457725,0.308639,0.460356,0.309197,0.463193,0.307605,0.462852,0.302932,0.461506,0.308917,0.46355,0.308332,0.464845,0.306028,0.463601,0.30125,0.460928,0.306519,0.458609,0.301632,0.455842,0.297143,0.454651,0.291842,0.451664,0.291347,0.421845,0.257438,0.405993,0.202553,0.400763,0.196963,0.425894,0.293713,0.42301,0.300582,0.423899,0.301663,0.424047,0.300767,0.422683,0.296235,0.426628,0.300506,0.427848,0.302269,0.427709,0.300876,0.424863,0.295646,0.431498,0.301477,0.432607,0.302307,0.431406,0.300143,0.427219,0.295311,0.436485,0.302974,0.435609,0.301546,0.433207,0.298578,0.428913,0.294049,0.434247,0.300453,0.431871,0.296586,0.429235,0.292825,0.425706,0.287423,0.420929,0.286721,0.396205,0.251726,0.390369,0.202378,0.395862,0.196961,0.385117,0.144765,0.393113,0.175125,0.393295,0.190642,0.387586,0.205078,0.391381,0.231786,0.39632,0.248941,0.401069,0.262856,0.400606,0.282801,0.408333,0.29137,0.415497,0.162159,0.40878,0.160187,0.408816,0.156783,0.394439,0.169508,0.393802,0.160126,0.406381,0.430219,0.411714,0.435484,0.428368,0.458803,0.427947,0.455573,0.424207,0.423651,0.429585,0.428726,0.452082,0.456129,0.45126,0.45297,0.434567,0.419444,0.439969,0.424407,0.466213,0.454031,0.465155,0.450923,0.390369,0.202378,0.396205,0.251726,0.420929,0.286721,0.405993,0.202553,0.421845,0.257438,0.451664,0.291347,0.406523,0.293137,0.416499,0.362515,0.410184,0.42395,0.427448,0.422252,0.418041,0.298175,0.433096,0.374204,0.427508,0.445285,0.451387,0.449211,
100,0.465332,0.44938,0.451316,0.449309,0.427418,0.445539,0.433452,0.37449,0.417877,0.298593,0.437622,0.419729,0.427501,0.422293,0.410103,0.423895,0.416832,0.36278,0.406699,0.293359,0.461259,0.30075,0.453534,0.308642,0.456129,0.309178,0.458167,0.308266,0.459784,0.304114,0.455461,0.309242,0.458082,0.310164,0.461382,0.308508,0.461506,0.303339,0.458828,0.3086,0.461358,0.309083,0.463973,0.307494,0.463553,0.302912,0.462563,0.308751,0.464468,0.308157,0.465622,0.305914,0.464362,0.301235,0.461614,0.306586,0.459285,0.30173,0.456561,0.297207,0.455347,0.291933,0.452145,0.291431,0.422757,0.257788,0.405606,0.203218,0.400862,0.197258,0.425814,0.29386,0.423105,0.30075,0.423913,0.301777,0.423978,0.300871,0.422557,0.296368,0.426607,0.300531,0.427788,0.302337,0.427565,0.301022,0.424731,0.295783,0.431617,0.301515,0.432655,0.302335,0.431317,0.300236,0.427071,0.295451,0.436721,0.302869,0.435722,0.301489,0.4332,0.298634,0.428787,0.294196,0.434343,0.300753,0.432076,0.296795,0.429448,0.293001,0.425901,0.287611,0.421135,0.286895,0.396269,0.251873,0.390414,0.202657,0.396127,0.197209,0.385228,0.144861,0.393286,0.175313,0.393458,0.190883,0.387686,0.205321,0.39139,0.232061,0.396307,0.249237,0.40105,0.263166,0.40057,0.283115,0.408328,0.291686,0.415674,0.162313,0.408917,0.160305,0.40901,0.15695,0.394517,0.169599,0.394043,0.160358,0.406493,0.430462,0.411842,0.435498,0.428307,0.459094,0.427895,0.455538,0.424342,0.423886,0.42974,0.428735,0.452014,0.456332,0.451202,0.452851,0.43471,0.419662,0.440134,0.424402,0.466147,0.454172,0.4651,0.450744,0.390414,0.202657,0.396269,0.251873,0.421135,0.286895,0.405606,0.203218,0.422757,0.257788,0.452145,0.291431,0.406699,0.293359,0.416832,0.36278,0.410103,0.423895,0.427501,0.422293,0.417877,0.298593,0.433452,0.37449,0.427418,0.445539,0.451316,0.449309,
120,0.465271,0.449372,0.451253,0.44941,0.427333,0.445839,0.433729,0.374798,0.417522,0.299061,0.437727,0.419836,0.42755,0.422362,0.409994,0.423835,0.417186,0.363034,0.406749,0.293624,0.461811,0.300935,0.454255,0.308646,0.456789,0.309253,0.458748,0.308408,0.460189,0.304347,0.456273,0.309223,0.458837,0.310167,0.461983,0.308608,0.461996,0.303544,0.459739,0.308513,0.462169,0.309007,0.464606,0.307525,0.46413,0.303088,0.463431,0.308569,0.465213,0.308032,0.466259,0.305916,0.465016,0.301386,0.462232,0.30664,0.459959,0.301785,0.457295,0.297241,0.456037,0.292083,0.452623,0.29165,0.423618,0.25813,0.405319,0.20386,0.401034,0.197553,0.425864,0.294209,0.423405,0.300978,0.424198,0.302024,0.424198,0.30118,0.422629,0.296788,0.426748,0.300623,0.427955,0.302488,0.427705,0.301357,0.424792,0.296176,0.431857,0.30158,0.432877,0.302445,0.431464,0.300521,0.427119,0.295821,0.437099,0.302762,0.436023,0.301509,0.433397,0.298834,0.428824,0.29453,0.434676,0.300898,0.432349,0.296902,0.429638,0.293094,0.42596,0.287801,0.421186,0.287146,0.396384,0.251998,0.390501,0.202919,0.396481,0.197448,0.385406,0.144888,0.393543,0.17547,0.393704,0.191107,0.387852,0.205541,0.39142,0.232313,0.396279,0.249518,0.400984,0.263473,0.400417,0.283424,0.408177,0.292031,0.415926,0.162433,0.40911,0.160366,0.409297,0.157094,0.394622,0.169603,0.394418,0.160598,0.406601,0.430731,0.411953,0.435505,0.428279,0.459413,0.427851,0.455571,0.424486,0.42417,0.429892,0.428763,0.451974,0.456518,0.451147,0.452756,0.434869,0.419945,0.440304,0.424431,0.466105,0.454271,0.465043,0.450563,0.390501,0.202919,0.396384,0.251998,0.421186,0.287146,0.405319,0.20386,0.423618,0.25813,0.452623,0.29165,0.406749,0.293624,0.417186,0.363034,0.409994,0.423835,0.42755,0.422362,0.417522,0.299061,0.433729,0.374798,0.427333,0.445839,0.451253,0.44941,
140,0.465199,0.449451,0.451181,0.449532,0.427248,0.446089,0.434111,0.375035,0.416914,0.299571,0.437824,0.419959,0.4276,0.422448,0.409895,0.42379,0.417505,0.363261,0.40671,0.293917,0.462285,0.301219,0.454929,0.308799,0.457427,0.309472,0.459329,0.308683,0.460596,0.304694,0.457019,0.309344,0.459551,0.310299,0.462577,0.308812,0.462453,0.303846,0.460454,0.308619,0.46283,0.309122,0.465169,0.307697,0.464643,0.303341,0.464107,0.308586,0.465813,0.30808,0.466794,0.306039,0.465564,0.301605,0.462763,0.30684,0.460533,0.301973,0.457877,0.297431,0.456521,0.292387,0.452951,0.292056,0.42433,0.258481,0.405049,0.204493,0.401223,0.197836,0.425852,0.294516,0.42362,0.301193,0.424357,0.302249,0.424275,0.301437,0.422589,0.297101,0.426803,0.300785,0.427987,0.302693,0.427667,0.301665,0.424746,0.296492,0.431943,0.301818,0.432883,0.302707,0.431388,0.300859,0.427059,0.296143,0.437178,0.302887,0.436051,0.301712,0.433382,0.299126,0.428776,0.29485,0.434916,0.301116,0.43256,0.297134,0.429887,0.293306,0.426141,0.288053,0.421378,0.287389,0.396489,0.252171,0.390619,0.203189,0.39686,0.197689,0.385622,0.144878,0.393837,0.175605,0.393978,0.191312,0.388024,0.205724,0.3914,0.232534,0.396167,0.249781,0.400808,0.263774,0.400108,0.283727,0.407862,0.292397,0.416208,0.162541,0.409321,0.160401,0.409632,0.157231,0.394723,0.169556,0.394871,0.160842,0.40673,0.431043,0.412092,0.43552,0.428226,0.459674,0.427777,0.455622,0.424634,0.424493,0.430055,0.428795,0.451916,0.456702,0.45107,0.452732,0.435021,0.420264,0.440472,0.424462,0.46604,0.454428,0.46496,0.450514,0.390619,0.203189,0.396489,0.252171,0.421378,0.287389,0.405049,0.204493,0.42433,0.258481,0.452951,0.292056,0.40671,0.293917,0.417505,0.363261,0.409895,0.42379,0.4276,0.422448,0.416914,0.299571,0.434111,0.375035,0.427248,0.446089,0.451181,0.449532,
160,0.465084,0.449438,0.451076,0.449573,0.427135,0.446297,0.434264,0.375233,0.416293,0.300024,0.437855,0.420087,0.427598,0.422537,0.409774,0.423738,0.417819,0.36346,0.406611,0.294207,0.462625,0.301532,0.455446,0.308993,0.457935,0.309734,0.459807,0.309001,0.460929,0.30509,0.45759,0.309482,0.460111,0.310448,0.46306,0.309034,0.462808,0.304182,0.460895,0.308761,0.463263,0.309288,0.465582,0.307912,0.465027,0.303609,0.464509,0.308663,0.46619,0.308183,0.467157,0.306195,0.465953,0.301829,0.46312,0.307052,0.460933,0.302167,0.458253,0.297652,0.456784,0.29273,0.453115,0.292536,0.424842,0.258622,0.404721,0.204839,0.401427,0.198097,0.42581,0.29482,0.423861,0.301376,0.424507,0.30245,0.424317,0.301681,0.422507,0.297411,0.426914,0.300946,0.428046,0.302889,0.427587,0.301971,0.424652,0.296811,0.432065,0.302106,0.43286,0.303011,0.431223,0.301229,0.42694,0.296474,0.437154,0.3031,0.435965,0.302001,0.433261,0.299478,0.428674,0.295179,0.435153,0.301304,0.432773,0.297359,0.430213,0.293483,0.426398,0.288268,0.421659,0.287584,0.396582,0.252357,0.390776,0.20343,0.397226,0.197915,0.385817,0.144821,0.394132,0.175712,0.394259,0.191492,0.3882,0.205876,0.391354,0.232722,0.396017,0.250012,0.400589,0.264046,0.399765,0.284002,0.40751,0.292734,0.416474,0.162609,0.409501,0.160382,0.409965,0.15734,0.394775,0.16944,0.395362,0.161088,0.406819,0.431351,0.412198,0.435515,0.428181,0.459881,0.427671,0.455701,0.424723,0.424823,0.430164,0.428818,0.451854,0.456774,0.450949,0.45268,0.435103,0.420594,0.440575,0.424489,0.465953,0.454459,0.464815,0.450423,0.390776,0.20343,0.396582,0.252357,0.421659,0.287584,0.404721,0.204839,0.424842,0.258622,0.453115,0.292536,0.406611,0.294207,0.417819,0.36346,0.409774,0.423738,0.427598,0.422537,0.416293,0.300024,0.434264,0.375233,0.427135,0.446297,0.451076,0.449573,
180,0.464991,0.449413,0.450993,0.449549,0.42705,0.446384,0.434372,0.375356,0.415755,0.300342,0.437841,0.420157,0.42757,0.422566,0.409661,0.423631,0.418121,0.3636,0.406447,0.294429,0.46288,0.301812,0.455889,0.309303,0.458389,0.310072,0.460249,0.309343,0.461231,0.305418,0.458071,0.309776,0.460602,0.31072,0.463502,0.309287,0.463109,0.304462,0.461199,0.3091,0.463594,0.309622,0.465938,0.308202,0.465335,0.303835,0.46477,0.308986,0.46646,0.308476,0.467436,0.306444,0.466238,0.302028,0.463395,0.307434,0.461224,0.30251,0.45848,0.298016,0.456876,0.29313,0.453151,0.293032,0.425101,0.258774,0.404447,0.205094,0.401575,0.198317,0.425958,0.295032,0.424046,0.301581,0.4247,0.302622,0.424507,0.301858,0.42267,0.29764,0.427048,0.301122,0.428191,0.303053,0.427761,0.302161,0.424813,0.297026,0.432254,0.302405,0.432979,0.303253,0.431342,0.301453,0.427103,0.296673,0.437198,0.303274,0.436041,0.302203,0.433383,0.299699,0.42883,0.295368,0.435414,0.301429,0.432915,0.297561,0.430394,0.293664,0.426495,0.288501,0.421746,0.287846,0.396559,0.252533,0.390868,0.203651,0.397582,0.198105,0.386086,0.144716,0.394436,0.175777,0.394517,0.191628,0.388327,0.205969,0.391226,0.232851,0.395784,0.250184,0.400295,0.264255,0.399406,0.284216,0.407159,0.292984,0.416777,0.162647,0.409745,0.160321,0.410323,0.157422,0.394914,0.16926,0.395825,0.161318,0.406893,0.431584,0.412297,0.435435,0.428142,0.459964,0.427588,0.455718,0.424774,0.425085,0.430241,0.428774,0.451802,0.456765,0.450855,0.452608,0.435131,0.420861,0.440631,0.424452,0.465872,0.454457,0.464694,0.450358,0.390868,0.203651,0.396559,0.252533,0.421746,0.287846,0.404447,0.205094,0.425101,0.258774,0.453151,0.293032,0.406447,0.294429,0.418121,0.3636,0.409661,0.423631,0.42757,0.422566,0.415755,0.300342,0.434372,0.375356,0.42705,0.446384,0.450993,0.449549,
