Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHandPinkyEE,,RightHandPinky3,,RightHandPinky2,,RightHandPinky1,,RightHandRingEE,,RightHandRing3,,RightHandRing2,,RightHandRing1,,RightHandMiddleEE,,RightHandMiddle3,,RightHandMiddle2,,RightHandMiddle1,,RightHandIndexEE,,RightHandIndex3,,RightHandIndex2,,RightHandIndex1,,RightHandThumbEE,,RightHandThumb3,,RightHandThumb2,,RightHandThumb1,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHandPinkyEE,,LeftHandPinky3,,LeftHandPinky2,,LeftHandPinky1,,LeftHandRingEE,,LeftHandRing3,,LeftHandRing2,,LeftHandRing1,,LeftHandMiddleEE,,LeftHandMiddle3,,LeftHandMiddle2,,LeftHandMiddle1,,LeftHandIndexEE,,LeftHandIndex3,,LeftHandIndex2,,LeftHandIndex1,,LeftHandThumbEE,,LeftHandThumb3,,LeftHandThumb2,,LeftHandThumb1,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
0,0.650986,0.573354,0.630084,0.568326,0.595767,0.555192,0.572967,0.453715,0.525378,0.354526,0.561544,0.527176,0.548703,0.533254,0.525964,0.539958,0.527736,0.44057,0.51207,0.339434,0.585403,0.379552,0.577079,0.385998,0.579908,0.389793,0.582323,0.391329,0.580392,0.386033,0.581764,0.386191,0.584559,0.390022,0.588501,0.392101,0.584348,0.38449,0.587003,0.387154,0.59039,0.390696,0.593304,0.391341,0.588768,0.383592,0.591485,0.387389,0.594575,0.389877,0.595935,0.388593,0.591425,0.380352,0.592374,0.387576,0.589644,0.378543,0.585028,0.37038,0.579752,0.361836,0.572474,0.362201,0.52406,0.304121,0.524788,0.21856,0.518296,0.206909,0.521876,0.339217,0.514275,0.353289,0.515753,0.351481,0.516605,0.34842,0.516739,0.341032,0.517802,0.356437,0.519535,0.35566,0.521008,0.350211,0.519952,0.341609,0.521948,0.359098,0.523573,0.357761,0.524722,0.351912,0.523374,0.342724,0.525871,0.358951,0.527114,0.356474,0.5276,0.350871,0.526091,0.341878,0.530905,0.349557,0.527997,0.343457,0.524764,0.33737,0.521803,0.328294,0.516489,0.324543,0.492716,0.270918,0.508842,0.207689,0.512573,0.20513,0.546604,0.136536,0.524618,0.178933,0.511263,0.198141,0.499126,0.217214,0.50175,0.255279,0.50568,0.279894,0.509533,0.299899,0.504913,0.327274,0.514005,0.340295,0.559884,0.184415,0.55429,0.173321,0.559454,0.175243,0.529229,0.165772,0.542631,0.170884,0.520457,0.549833,0.530287,0.557657,0.594719,0.576538,0.5941,0.56844,0.543449,0.535648,0.553318,0.542969,0.630214,0.580304,0.628681,0.572076,0.556483,0.527117,0.566361,0.534153,0.651771,0.582167,0.649679,0.573868,0.508842,0.207689,0.492716,0.270918,0.516489,0.324543,0.524788,0.21856,0.52406,0.304121,0.572474,0.362201,0.51207,0.339434,0.527736,0.44057,0.525964,0.539958,0.548703,0.533254,0.525378,0.354526,0.572967,0.453715,0.595767,0.555192,0.630084,0.568326,
20,0.651354,0.573568,0.630417,0.568464,0.596066,0.555235,0.572873,0.454016,0.525191,0.354617,0.561557,0.527036,0.548739,0.53313,0.52604,0.539848,0.52782,0.440475,0.512219,0.339328,0.583128,0.381226,0.574369,0.387897,0.576953,0.39195,0.579211,0.393319,0.5777,0.387334,0.579275,0.388234,0.581904,0.392286,0.585553,0.394209,0.581769,0.386081,0.584864,0.389305,0.588104,0.39296,0.590775,0.393574,0.586265,0.385506,0.589588,0.389661,0.592533,0.392202,0.593696,0.390884,0.589132,0.382464,0.590106,0.389813,0.587801,0.380634,0.583491,0.372262,0.578572,0.36325,0.571209,0.362987,0.523228,0.304528,0.524922,0.218892,0.518663,0.207156,0.521625,0.339022,0.513419,0.35306,0.514972,0.351116,0.51596,0.348017,0.516469,0.34063,0.51707,0.356291,0.518842,0.35543,0.520465,0.349943,0.519647,0.341325,0.521381,0.358943,0.523053,0.357603,0.524291,0.351755,0.523019,0.342562,0.52526,0.358786,0.526597,0.356396,0.527192,0.350822,0.525744,0.341825,0.530376,0.349654,0.527566,0.343509,0.52449,0.337357,0.521821,0.328192,0.516666,0.324242,0.493321,0.270395,0.50944,0.207554,0.513171,0.205299,0.548172,0.136911,0.525441,0.179227,0.511795,0.198294,0.49946,0.217256,0.501731,0.255346,0.505536,0.279981,0.509343,0.299989,0.504795,0.327333,0.513957,0.340307,0.561518,0.184999,0.556377,0.173628,0.560587,0.176026,0.531709,0.165512,0.542292,0.171966,0.520527,0.549736,0.530374,0.557543,0.594945,0.576549,0.594473,0.56832,0.543479,0.535534,0.553362,0.542837,0.630468,0.580471,0.629083,0.572103,0.556492,0.526986,0.566382,0.534003,0.652062,0.582431,0.650117,0.573986,0.50944,0.207554,0.493321,0.270395,0.516666,0.324242,0.524922,0.218892,0.523228,0.304528,0.571209,0.362987,0.512219,0.339328,0.52782,0.440475,0.52604,0.539848,0.548739,0.53313,0.525191,0.354617,0.572873,0.454016,0.596066,0.555235,0.630417,0.568464,
40,0.651448,0.574014,0.630453,0.568786,0.596044,0.555398,0.572304,0.45444,0.52471,0.354715,0.561422,0.52737,0.548551,0.533352,0.525756,0.539903,0.527712,0.440399,0.512088,0.339302,0.580118,0.383375,0.570996,0.390068,0.57333,0.394294,0.575392,0.395534,0.574274,0.389107,0.576123,0.390504,0.578577,0.394731,0.581853,0.396587,0.578445,0.38813,0.582079,0.39152,0.585151,0.395311,0.587521,0.396077,0.583003,0.387858,0.587007,0.391981,0.589783,0.394665,0.590714,0.393484,0.58608,0.385013,0.587129,0.392259,0.585318,0.382965,0.581297,0.37444,0.576727,0.365172,0.569288,0.364386,0.52208,0.305266,0.525038,0.219551,0.519681,0.207536,0.521286,0.338755,0.51234,0.352602,0.514008,0.350562,0.515168,0.347444,0.516112,0.340079,0.516042,0.355992,0.517878,0.355069,0.519729,0.349562,0.519238,0.340933,0.520437,0.3587,0.522189,0.357381,0.523611,0.351543,0.522536,0.342333,0.524266,0.35857,0.525746,0.356296,0.52654,0.350759,0.525266,0.341746,0.529579,0.349804,0.526898,0.343593,0.524083,0.337345,0.521848,0.328064,0.516918,0.323851,0.49393,0.269708,0.509887,0.207586,0.514291,0.205466,0.550501,0.137616,0.526953,0.179659,0.512962,0.198482,0.500327,0.217268,0.501971,0.255367,0.505487,0.28002,0.509125,0.300043,0.504498,0.32734,0.513658,0.340331,0.563802,0.185969,0.559259,0.174235,0.562269,0.177263,0.535214,0.165282,0.542289,0.173496,0.520261,0.549852,0.530071,0.557652,0.594812,0.576667,0.594581,0.56825,0.543309,0.535783,0.55316,0.543082,0.630378,0.580836,0.629237,0.572265,0.556368,0.527339,0.566229,0.534353,0.652029,0.582952,0.650328,0.574296,0.509887,0.207586,0.49393,0.269708,0.516918,0.323851,0.525038,0.219551,0.52208,0.305266,0.569288,0.364386,0.512088,0.339302,0.527712,0.440399,0.525756,0.539903,0.548551,0.533352,0.52471,0.354715,0.572304,0.45444,0.596044,0.555398,0.630453,0.568786,
60,0.651494,0.574591,0.630453,0.569173,0.596014,0.555544,0.57188,0.454866,0.524306,0.354873,0.561105,0.527437,0.548326,0.533382,0.525662,0.539949,0.527342,0.440303,0.512197,0.339197,0.57668,0.385695,0.567181,0.392326,0.569276,0.396644,0.571158,0.397743,0.570449,0.391017,0.57243,0.392928,0.574684,0.3973,0.577631,0.399052,0.574693,0.390326,0.578624,0.393888,0.581505,0.397834,0.583652,0.398767,0.579281,0.390365,0.583646,0.394504,0.586262,0.397369,0.587069,0.396328,0.582551,0.387734,0.583558,0.394804,0.582342,0.385421,0.578629,0.376765,0.574504,0.36733,0.567066,0.366023,0.520902,0.306074,0.525052,0.220282,0.521019,0.207909,0.520942,0.338392,0.511413,0.35199,0.513162,0.349914,0.514451,0.346799,0.515726,0.339468,0.515141,0.355535,0.517004,0.354588,0.519022,0.349082,0.518812,0.340459,0.519553,0.358314,0.521346,0.357035,0.522918,0.351217,0.522049,0.341999,0.523343,0.358209,0.524922,0.356059,0.525886,0.350565,0.524797,0.341541,0.528797,0.349825,0.526229,0.343549,0.523737,0.337211,0.521927,0.327841,0.517174,0.323406,0.494547,0.268949,0.510384,0.207753,0.515823,0.205646,0.552657,0.138382,0.528704,0.180094,0.514485,0.198656,0.501543,0.217259,0.502536,0.255366,0.505741,0.280044,0.509184,0.300085,0.504409,0.327309,0.513535,0.340334,0.566224,0.187059,0.562357,0.174978,0.563874,0.178567,0.539214,0.165191,0.541972,0.174952,0.520148,0.550008,0.530033,0.557717,0.594617,0.576733,0.594683,0.568062,0.543061,0.535883,0.552976,0.543092,0.630209,0.581269,0.629367,0.572427,0.556017,0.52747,0.565938,0.534396,0.651909,0.583623,0.650508,0.574682,0.510384,0.207753,0.494547,0.268949,0.517174,0.323406,0.525052,0.220282,0.520902,0.306074,0.567066,0.366023,0.512197,0.339197,0.527342,0.440303,0.525662,0.539949,0.548326,0.533382,0.524306,0.354873,0.57188,0.454866,0.596014,0.555544,0.630453,0.569173,
80,0.651369,0.575207,0.630284,0.569603,0.595818,0.555741,0.571317,0.455197,0.523773,0.355066,0.560602,0.527547,0.547939,0.533398,0.525459,0.539911,0.527148,0.440133,0.512169,0.339066,0.572974,0.388128,0.563443,0.394666,0.565341,0.398989,0.566976,0.399957,0.566414,0.393098,0.568778,0.395432,0.570853,0.399891,0.573365,0.401524,0.570722,0.392642,0.575132,0.3963,0.577804,0.400392,0.579629,0.4015,0.57534,0.392935,0.580172,0.397065,0.58258,0.400122,0.583194,0.399226,0.578777,0.390489,0.579879,0.397292,0.579224,0.387867,0.575728,0.379136,0.571862,0.369673,0.564364,0.367961,0.519661,0.306915,0.524995,0.221049,0.522604,0.208355,0.520908,0.337861,0.511012,0.351252,0.512892,0.349163,0.514309,0.346043,0.515786,0.338731,0.5147,0.35492,0.516676,0.353944,0.518893,0.348409,0.51881,0.339817,0.519036,0.357769,0.520957,0.356495,0.522736,0.350654,0.521981,0.34145,0.522779,0.35769,0.524518,0.3556,0.525675,0.350109,0.524681,0.3411,0.528244,0.349641,0.525615,0.343356,0.52332,0.336994,0.521828,0.32757,0.517259,0.32297,0.495205,0.268154,0.510922,0.207986,0.517662,0.205896,0.554751,0.13935,0.5307,0.180629,0.516315,0.198884,0.502991,0.217245,0.503184,0.255356,0.505999,0.280069,0.509191,0.300135,0.504222,0.327272,0.513292,0.340339,0.568551,0.188468,0.565421,0.176079,0.565336,0.180084,0.543451,0.165458,0.541636,0.176335,0.519863,0.550071,0.529827,0.55771,0.594269,0.576842,0.59463,0.567916,0.542623,0.53596,0.552607,0.543099,0.629875,0.581744,0.629335,0.572626,0.555463,0.527635,0.565444,0.534494,0.65162,0.584331,0.650523,0.575102,0.510922,0.207986,0.495205,0.268154,0.517259,0.32297,0.524995,0.221049,0.519661,0.306915,0.564364,0.367961,0.512169,0.339066,0.527148,0.440133,0.525459,0.539911,0.547939,0.533398,0.523773,0.355066,0.571317,0.455197,0.595818,0.555741,0.630284,0.569603,
100,0.651533,0.57531,0.630431,0.56969,0.595938,0.555859,0.570997,0.455389,0.5234,0.355247,0.560405,0.527537,0.547858,0.53332,0.525548,0.539847,0.526916,0.439977,0.512269,0.338897,0.569177,0.39037,0.559782,0.396925,0.561531,0.401192,0.562937,0.402014,0.562385,0.395067,0.565134,0.397854,0.567061,0.402347,0.569192,0.403794,0.566735,0.394789,0.571488,0.398644,0.573968,0.40285,0.57553,0.404037,0.57137,0.395273,0.576475,0.399532,0.578695,0.402737,0.579172,0.401905,0.574925,0.392969,0.576155,0.399546,0.575956,0.390118,0.572584,0.381353,0.568859,0.371901,0.561307,0.369873,0.51841,0.307596,0.524801,0.221659,0.524242,0.208749,0.521093,0.337291,0.510877,0.350384,0.512925,0.348351,0.514488,0.345255,0.516139,0.337971,0.514459,0.354162,0.516594,0.353219,0.519066,0.347696,0.519083,0.339142,0.518646,0.357125,0.520742,0.35588,0.522797,0.350041,0.522177,0.340854,0.522342,0.357133,0.524277,0.355085,0.525667,0.349596,0.524791,0.340603,0.527713,0.349451,0.525029,0.343129,0.522908,0.336735,0.52173,0.32727,0.517372,0.322526,0.496049,0.267339,0.511275,0.208202,0.519349,0.206057,0.556184,0.140008,0.532451,0.181002,0.518053,0.199059,0.504472,0.217266,0.504047,0.255357,0.506532,0.280073,0.50949,0.300145,0.504254,0.327176,0.513217,0.340307,0.570344,0.189479,0.567784,0.176861,0.566387,0.18116,0.546878,0.165641,0.541365,0.177304,0.519914,0.550107,0.529959,0.557658,0.594365,0.576891,0.594836,0.567723,0.542509,0.535947,0.552564,0.543,0.62997,0.581868,0.629544,0.572501,0.555222,0.527687,0.565268,0.534461,0.651726,0.58451,0.650745,0.575028,0.511275,0.208202,0.496049,0.267339,0.517372,0.322526,0.524801,0.221659,0.51841,0.307596,0.561307,0.369873,0.512269,0.338897,0.526916,0.439977,0.525548,0.539847,0.547858,0.53332,0.5234,0.355247,0.570997,0.455389,0.595938,0.555859,0.630431,0.56969,
120,0.651606,0.575537,0.630483,0.569853,0.595966,0.555978,0.570788,0.455425,0.5232,0.35539,0.560176,0.527309,0.547734,0.533033,0.525581,0.539607,0.526735,0.439769,0.512346,0.338593,0.565455,0.392455,0.556091,0.399033,0.557753,0.403231,0.559043,0.403946,0.558535,0.39697,0.561385,0.400087,0.563209,0.404579,0.565163,0.405876,0.562898,0.396808,0.567575,0.400816,0.569904,0.405109,0.571406,0.406344,0.567526,0.397415,0.572457,0.401769,0.574571,0.4051,0.575087,0.404319,0.571144,0.395205,0.572361,0.401584,0.572507,0.392178,0.569221,0.383408,0.565634,0.374001,0.558098,0.371764,0.516933,0.308427,0.524386,0.222485,0.525788,0.209121,0.521548,0.336671,0.511097,0.349437,0.513336,0.347498,0.515052,0.344441,0.516841,0.337192,0.51454,0.353295,0.516864,0.352425,0.519617,0.346944,0.519688,0.338427,0.51855,0.356392,0.520852,0.355187,0.523207,0.349366,0.522697,0.340199,0.522202,0.356531,0.524347,0.354495,0.52597,0.349009,0.525187,0.340031,0.527306,0.349219,0.524604,0.342844,0.522574,0.336421,0.52166,0.32693,0.517523,0.322073,0.497077,0.266516,0.511604,0.208363,0.520854,0.206236,0.557497,0.140508,0.534079,0.181321,0.519665,0.199237,0.505834,0.217292,0.504796,0.255373,0.506973,0.280094,0.509723,0.300159,0.504308,0.327088,0.513198,0.340219,0.571845,0.190327,0.569723,0.177569,0.567355,0.18198,0.549692,0.165963,0.541468,0.177899,0.519897,0.549899,0.530004,0.557405,0.594343,0.576931,0.594967,0.567543,0.542352,0.535685,0.552459,0.542693,0.629946,0.582061,0.629678,0.572464,0.554952,0.52749,0.565045,0.534222,0.651717,0.584808,0.650897,0.575089,0.511604,0.208363,0.497077,0.266516,0.517523,0.322073,0.524386,0.222485,0.516933,0.308427,0.558098,0.371764,0.512346,0.338593,0.526735,0.439769,0.525581,0.539607,0.547734,0.533033,0.5232,0.35539,0.570788,0.455425,0.595966,0.555978,0.630483,0.569853,
140,0.651759,0.575593,0.630617,0.569925,0.596065,0.556131,0.570615,0.455501,0.52324,0.355432,0.560125,0.527146,0.54776,0.5328,0.525718,0.539387,0.526622,0.439569,0.5125,0.338299,0.561638,0.394325,0.552436,0.400459,0.55396,0.404667,0.555092,0.405455,0.554579,0.398667,0.557713,0.401582,0.559395,0.406108,0.561091,0.407556,0.558956,0.398609,0.563713,0.402322,0.565843,0.406732,0.567178,0.408231,0.563581,0.399323,0.5685,0.403316,0.570442,0.406862,0.570912,0.406337,0.56727,0.397204,0.568574,0.403194,0.569058,0.393852,0.565921,0.385074,0.562382,0.375838,0.554816,0.373493,0.515445,0.309079,0.524003,0.223154,0.527102,0.20951,0.52234,0.335923,0.51175,0.348369,0.514139,0.346499,0.515976,0.343469,0.517859,0.336256,0.515073,0.352292,0.517544,0.351473,0.520525,0.346015,0.520626,0.337555,0.518944,0.355544,0.521403,0.354337,0.523991,0.348509,0.523568,0.33938,0.522576,0.355846,0.524871,0.35376,0.526658,0.348251,0.525944,0.339308,0.527267,0.348903,0.524657,0.34252,0.522654,0.336116,0.521931,0.326613,0.517953,0.321634,0.498245,0.265775,0.511919,0.208423,0.522089,0.206377,0.558523,0.140823,0.535404,0.181579,0.521001,0.199427,0.506986,0.21738,0.505473,0.25542,0.507418,0.280114,0.510016,0.30015,0.504486,0.326989,0.513324,0.3401,0.573061,0.190866,0.571196,0.178017,0.568225,0.182503,0.55172,0.166192,0.541819,0.178317,0.520002,0.549712,0.530152,0.55718,0.594453,0.577014,0.595161,0.567415,0.542356,0.535475,0.5525,0.542446,0.630053,0.582162,0.629873,0.57235,0.55487,0.527356,0.564995,0.534052,0.651832,0.584927,0.651102,0.574989,0.511919,0.208423,0.498245,0.265775,0.517953,0.321634,0.524003,0.223154,0.515445,0.309079,0.554816,0.373493,0.5125,0.338299,0.526622,0.439569,0.525718,0.539387,0.54776,0.5328,0.52324,0.355432,0.570615,0.455501,0.596065,0.556131,0.630617,0.569925,
160,0.651928,0.575362,0.630786,0.569811,0.596198,0.556258,0.57048,0.455519,0.523229,0.355501,0.560128,0.527064,0.547792,0.532625,0.525782,0.539171,0.526617,0.439393,0.512698,0.338021,0.558124,0.395935,0.548855,0.40192,0.550362,0.406117,0.551492,0.406926,0.551046,0.40023,0.554081,0.403055,0.55573,0.407588,0.557438,0.409086,0.555415,0.400197,0.559866,0.403811,0.561914,0.408265,0.563328,0.409851,0.560023,0.400938,0.564572,0.404752,0.566493,0.408412,0.567095,0.408009,0.563721,0.398843,0.564968,0.404691,0.565597,0.395385,0.562523,0.386613,0.559002,0.377455,0.551479,0.375082,0.513922,0.309721,0.523486,0.223833,0.528276,0.209947,0.523368,0.335187,0.512718,0.347354,0.515221,0.345544,0.517149,0.342538,0.519084,0.335359,0.515938,0.351305,0.51852,0.35054,0.521677,0.345111,0.521789,0.336705,0.519709,0.354704,0.522286,0.353487,0.525045,0.347658,0.524683,0.338565,0.523344,0.355164,0.52574,0.353016,0.527629,0.347487,0.526959,0.338576,0.527561,0.348553,0.525141,0.342193,0.523069,0.335815,0.52246,0.32631,0.518586,0.321237,0.499491,0.265144,0.512465,0.208521,0.523252,0.206558,0.559516,0.141064,0.536613,0.181847,0.522219,0.199668,0.508038,0.217529,0.506108,0.255513,0.507847,0.280169,0.51031,0.300168,0.504661,0.326905,0.513448,0.339999,0.574224,0.191247,0.572487,0.178343,0.569182,0.182872,0.553305,0.166418,0.542478,0.178654,0.520042,0.5495,0.530195,0.556966,0.594671,0.577101,0.595336,0.56734,0.542377,0.535302,0.552522,0.542271,0.630266,0.582069,0.630045,0.572099,0.554855,0.527282,0.564982,0.533978,0.65203,0.584738,0.65126,0.574645,0.512465,0.208521,0.499491,0.265144,0.518586,0.321237,0.523486,0.223833,0.513922,0.309721,0.551479,0.375082,0.512698,0.338021,0.526617,0.439393,0.525782,0.539171,0.547792,0.532625,0.523229,0.355501,0.57048,0.455519,0.596198,0.556258,0.630786,0.569811,
180,0.652167,0.575177,0.630997,0.569706,0.59633,0.556347,0.570195,0.45553,0.523052,0.355586,0.560196,0.527142,0.547834,0.532576,0.525766,0.539012,0.526727,0.43927,0.513024,0.337799,0.554676,0.39724,0.545158,0.403003,0.546604,0.407221,0.547768,0.408056,0.547538,0.401393,0.550317,0.40423,0.55188,0.408795,0.553658,0.410355,0.551891,0.401444,0.555918,0.405142,0.557851,0.409645,0.559369,0.411261,0.556467,0.402272,0.560558,0.406098,0.562436,0.409853,0.563199,0.409514,0.560192,0.400251,0.561258,0.40615,0.562113,0.39687,0.559264,0.388032,0.555892,0.37881,0.548475,0.376289,0.512355,0.310315,0.523014,0.22451,0.529259,0.210385,0.52449,0.334445,0.513785,0.346416,0.516308,0.344671,0.518266,0.341686,0.520221,0.334526,0.51698,0.350349,0.519562,0.349654,0.522777,0.344264,0.522931,0.335891,0.520738,0.353857,0.523318,0.352648,0.52612,0.346833,0.525834,0.33776,0.524424,0.354435,0.526811,0.352247,0.528711,0.346712,0.528103,0.337816,0.528243,0.34806,0.526188,0.341752,0.524052,0.335378,0.523494,0.325877,0.519588,0.32076,0.500746,0.26457,0.513173,0.208481,0.524304,0.20674,0.560353,0.141227,0.537636,0.182092,0.523268,0.199917,0.508948,0.217698,0.506673,0.255609,0.50824,0.280218,0.510589,0.300181,0.504811,0.326806,0.513553,0.339917,0.575277,0.191456,0.573564,0.178516,0.570117,0.183099,0.554471,0.166567,0.543248,0.178952,0.520016,0.549329,0.53013,0.556825,0.594894,0.577147,0.595604,0.56724,0.542424,0.535239,0.552535,0.54224,0.630499,0.581985,0.630327,0.57187,0.554921,0.527352,0.565016,0.534081,0.652266,0.584595,0.651546,0.574356,0.513173,0.208481,0.500746,0.26457,0.519588,0.32076,0.523014,0.22451,0.512355,0.310315,0.548475,0.376289,0.513024,0.337799,0.526727,0.43927,0.525766,0.539012,0.547834,0.532576,0.523052,0.355586,0.570195,0.45553,0.59633,0.556347,0.630997,0.569706,
