Timestamps [ms],RightFootEE,,,RightToeBase,,,RightFoot,,,RightLeg,,,RightUpLeg,,,LeftFootEE,,,LeftToeBase,,,LeftFoot,,,LeftLeg,,,LeftUpLeg,,,RightHandEE,,,RightHandPinkyEE,,,RightHandPinky3,,,RightHandPinky2,,,RightHandPinky1,,,RightHandRingEE,,,RightHandRing3,,,RightHandRing2,,,RightHandRing1,,,RightHandMiddleEE,,,RightHandMiddle3,,,RightHandMiddle2,,,RightHandMiddle1,,,RightHandIndexEE,,,RightHandIndex3,,,RightHandIndex2,,,RightHandIndex1,,,RightHandThumbEE,,,RightHandThumb3,,,RightHandThumb2,,,RightHandThumb1,,,RightHand,,,RightForeArm,,,RightArm,,,RightShoulder,,,LeftHandEE,,,LeftHandPinkyEE,,,LeftHandPinky3,,,LeftHandPinky2,,,LeftHandPinky1,,,LeftHandRingEE,,,LeftHandRing3,,,LeftHandRing2,,,LeftHandRing1,,,LeftHandMiddleEE,,,LeftHandMiddle3,,,LeftHandMiddle2,,,LeftHandMiddle1,,,LeftHandIndexEE,,,LeftHandIndex3,,,LeftHandIndex2,,,LeftHandIndex1,,,LeftHandThumbEE,,,LeftHandThumb3,,,LeftHandThumb2,,,LeftHandThumb1,,,LeftHand,,,LeftForeArm,,,LeftArm,,,LeftShoulder,,,HeadEE,,,Head,,,Neck,,,Spine4,,,Spine3,,,Spine2,,,Spine1,,,Spine,,,Hips,,,
2360,955.018,2695.95,592.288,1007.58,2743.99,560.485,1094.64,2816.92,488.951,1058.91,2740.36,104.768,1126.42,2772.38,-308.216,1038.14,2935.94,543.523,1083.41,2986.62,505.248,1157.17,3066.17,426.219,1019.97,2953.23,75.2859,992.781,2873.95,-335.95,1157.05,2525.85,-219.961,1155.66,2574.4,-194.362,1158.86,2564.5,-182.918,1166.35,2551.01,-183.846,1178.55,2537.22,-208.709,1136.64,2569.16,-182.913,1139.27,2559.4,-170.732,1154.09,2536.4,-175.077,1166.85,2529.23,-207.552,1116.59,2561.49,-172.571,1121.21,2548.99,-163.365,1137.97,2527.27,-170.536,1154.95,2520.49,-203.931,1103.76,2551.95,-166.817,1112.23,2537.81,-164.995,1127.04,2521.67,-176.784,1143.79,2514.47,-209.344,1107.48,2528.77,-183.516,1111.65,2533.22,-213.245,1116.44,2538.6,-242.726,1137.75,2537.33,-275.035,1162.41,2545.94,-286.65,1244.31,2618.91,-505.552,1147.9,2577.23,-763.773,1065.78,2632.2,-805.861,715.084,2879.5,-345.835,745.55,2895.13,-294.913,730.305,2897.65,-295.545,719.281,2900.62,-305.98,716.274,2904.59,-336.509,740.568,2876.13,-280.875,724.944,2878.64,-280.415,706.915,2885.4,-300.334,711.787,2891.17,-335.145,733.269,2857.13,-270.451,717.642,2860.37,-273.243,701.302,2868.68,-294.871,705.935,2877.6,-331.594,725.249,2843.64,-272.658,710.711,2847.81,-279.454,699.504,2855.42,-300.319,705.088,2864.58,-336.057,714.799,2842.95,-302.25,728.192,2843.31,-329.304,741.571,2843.65,-356.365,747.356,2858.85,-391.326,752.032,2883.52,-404.982,850.568,2941.57,-621.478,934.924,2758.64,-814.17,1006.28,2678.51,-819.166,1068.62,2523.4,-1040.51,1046.73,2609.64,-908.104,1048.43,2661.23,-847.325,1073.52,2709.46,-791.82,1071.48,2743.94,-662.69,1065.83,2761.72,-574.435,1060.88,2775.98,-500.286,1082.07,2827.63,-414.02,1067.09,2824.65,-352.729,
2380,888.012,2666.59,586.55,943.456,2714.49,559.81,1036.29,2787.87,496.479,1031.59,2727.36,107.827,1111.92,2759.85,-302.819,1038.69,2935.11,543.104,1084.13,2985.72,504.923,1158.11,3065.22,426.058,1015.52,2949.53,78.1813,981.239,2864.96,-331.466,1147.66,2514.13,-211.23,1147.25,2562.87,-186.263,1150.24,2553.11,-174.641,1157.49,2539.47,-175.387,1169.38,2525.23,-200.14,1128.32,2557.83,-174.758,1130.69,2548.3,-162.345,1145.09,2524.98,-166.375,1157.56,2517.44,-198.88,1108.41,2550.58,-164.429,1112.62,2538.24,-154.818,1128.93,2516.07,-161.633,1145.53,2508.94,-195.149,1095.45,2541.18,-158.527,1103.49,2526.88,-156.122,1117.98,2510.28,-167.679,1134.24,2503.07,-200.478,1098.2,2517.91,-174.658,1102.59,2522.46,-204.341,1107.38,2527.57,-233.87,1128.38,2525.48,-266.338,1153.15,2533.57,-278.1,1229.44,2604.19,-499.782,1131.76,2565.4,-757.978,1051.25,2622.1,-800.878,698.973,2869.89,-344.968,728.834,2883.81,-293.474,713.624,2886.56,-294.03,702.755,2889.96,-304.496,700.451,2894.7,-334.975,723.417,2864.34,-279.168,707.837,2867.14,-279.222,690.415,2874.69,-299.397,695.79,2881.31,-333.98,715.617,2845.16,-269.046,700.22,2848.84,-272.492,684.65,2857.95,-294.369,689.754,2867.73,-330.809,707.684,2831.65,-271.777,693.634,2836.37,-279.217,683.105,2844.71,-300.155,688.756,2854.84,-335.619,698.995,2830.96,-302.196,712.642,2832.86,-329.058,725.808,2834.09,-356.197,731.127,2850.04,-390.897,736.16,2875,-403.879,838.552,2934.55,-618.168,922.191,2750.56,-810.168,993.112,2670.02,-814.523,1053.8,2513.51,-1035.66,1032.52,2600.06,-903.356,1034.92,2651.55,-842.515,1061.07,2699.15,-786.96,1059.46,2733.94,-657.909,1053.75,2751.85,-569.685,1048.6,2766.12,-495.551,1070.19,2816.78,-408.798,1054.45,2813.87,-347.694,
2400,827.97,2647.42,579.318,885.342,2695.23,556.82,982.289,2768.97,500.456,1004.47,2716.58,111.23,1096.78,2747.03,-297.047,1038.99,2934.82,542.839,1084.77,2985.05,504.584,1159.26,3063.97,425.601,1010.41,2944.18,81.7557,969.034,2855.5,-326.365,1138.56,2502.83,-201.805,1139.12,2552.19,-177.36,1142.1,2542.36,-165.798,1149.08,2528.58,-166.488,1160.58,2513.62,-191,1120.44,2547.16,-165.779,1122.66,2537.79,-153.217,1136.58,2514.14,-157.033,1148.62,2506.07,-189.569,1100.81,2540.25,-155.471,1104.67,2528.09,-145.478,1120.43,2505.44,-151.977,1136.46,2497.83,-185.66,1087.77,2531,-149.312,1095.38,2516.56,-146.373,1109.42,2499.47,-157.75,1125.02,2492.12,-190.84,1089.68,2507.63,-164.795,1093.96,2512.05,-194.514,1098.53,2516.89,-224.123,1119.03,2514.04,-256.853,1143.84,2521.56,-268.896,1213.96,2589.93,-493.301,1115.95,2554.4,-751.839,1036.93,2612.4,-795.747,683.807,2862.48,-343.085,713.44,2874.66,-291.34,698.301,2877.8,-291.731,687.581,2881.7,-302.175,685.912,2887.04,-332.597,707.413,2854.89,-276.716,691.934,2858.18,-277.14,675.094,2866.59,-297.467,680.911,2873.76,-331.87,698.97,2835.74,-266.772,683.849,2840.01,-270.714,669.013,2849.94,-292.742,674.532,2860.27,-328.97,690.981,2822.38,-269.748,677.492,2827.75,-277.761,667.63,2836.76,-298.745,673.209,2847.51,-334.037,684.107,2821.74,-300.794,697.6,2824.38,-327.672,710.599,2826.36,-354.847,715.459,2842.75,-389.411,721.128,2867.83,-401.891,826.806,2927.77,-614.468,909.484,2742.58,-805.729,979.937,2661.6,-809.667,1039.61,2504.78,-1031.11,1018.63,2591.06,-898.578,1021.5,2642.24,-837.505,1048.4,2689.21,-781.768,1046.93,2724.02,-652.72,1041.05,2741.88,-564.496,1035.65,2756.02,-490.354,1057.58,2805.63,-403.08,1041.13,2802.72,-342.164,
2420,776.602,2638.74,573.521,835.271,2686.31,554.067,935.098,2759.95,502.824,977.493,2708.03,115.215,1080.53,2733.65,-290.82,1039,2935.32,542.686,1085.27,2984.86,504.111,1160.48,3062.55,424.608,1004.57,2937.16,85.9303,956.219,2845.86,-320.842,1130.51,2491.04,-192.334,1132.69,2541.1,-167.578,1136.12,2530.79,-156.578,1142.77,2516.87,-157.729,1153.16,2501.31,-182.361,1114.65,2535.75,-155.532,1117.19,2526.25,-143.128,1130.45,2502.32,-147.545,1141.12,2494,-180.493,1095.65,2528.91,-144.827,1099.5,2516.77,-134.814,1114.48,2493.73,-141.797,1128.96,2485.98,-176.145,1082.72,2519.69,-138.116,1090.01,2505.09,-135.171,1103.24,2487.68,-147.04,1117.21,2480.54,-180.893,1083.62,2496.46,-153.279,1086.73,2501.09,-183.111,1090.09,2506.04,-212.862,1109.04,2502.97,-246.498,1133.5,2510.06,-259.482,1197.54,2576.14,-486.376,1100.57,2544.05,-745.754,1022.77,2603.12,-790.416,668.906,2856.58,-340.427,697.034,2868.78,-288.034,681.885,2871.83,-288.675,671.398,2875.72,-299.36,670.641,2881.12,-329.807,690.723,2848.8,-273.067,675.273,2852.07,-274.147,659.093,2860.47,-295.008,665.711,2867.8,-329.232,682.112,2829.58,-263.244,667.207,2833.88,-267.916,653.127,2843.79,-290.441,659.359,2854.26,-326.513,674.53,2816.14,-266.34,661.574,2821.57,-275.15,652.417,2830.57,-296.458,658.22,2841.52,-331.653,669.949,2814.93,-297.934,683.575,2818,-324.698,696.992,2820.8,-351.597,701.621,2837.23,-386.17,707.385,2862.39,-398.438,815.443,2921.41,-610.074,897.169,2735.11,-800.656,966.855,2653.47,-804.589,1025.85,2497.01,-1026.69,1004.99,2582.61,-893.696,1008.22,2633.35,-832.269,1035.69,2679.67,-776.274,1034.2,2714.35,-647.191,1028.02,2732.02,-558.949,1022.25,2745.92,-484.789,1044.38,2794.21,-396.832,1027.04,2791.24,-336.165,
2440,735.04,2642.74,571.737,795.003,2689.22,553.629,897.34,2761.04,504.822,950.97,2701.6,119.692,1063.63,2720.08,-284.17,1039.99,2937.69,542.491,1086.69,2986.29,503.244,1162.47,3062.21,422.581,998.576,2929.57,90.5026,943.044,2836.12,-314.863,1122.43,2479.93,-182.796,1125.78,2531.21,-158.114,1129.82,2520.4,-147.817,1136.25,2506.42,-149.39,1145.61,2490,-173.876,1108.46,2525.39,-145.589,1111.51,2515.81,-133.361,1124.31,2491.73,-138.233,1133.58,2482.81,-171.449,1090.16,2518.42,-134.407,1094.23,2506.39,-124.351,1108.64,2483.08,-131.66,1121.55,2474.93,-166.537,1077.5,2509.12,-127.009,1084.67,2494.47,-124.034,1097.2,2476.8,-136.27,1109.54,2469.6,-170.739,1077.78,2485.93,-141.612,1079.53,2490.52,-171.559,1081.46,2495.32,-201.464,1098.68,2491.94,-235.985,1122.61,2498.74,-250.071,1181.14,2563.26,-478.893,1085.02,2533.76,-738.893,1008.57,2594.13,-784.133,655.083,2852.3,-336.693,681.919,2865.39,-283.78,666.746,2868.21,-284.796,656.441,2871.83,-295.745,656.245,2876.95,-326.25,675.525,2845.35,-268.446,660.088,2848.44,-270.115,644.373,2856.41,-291.492,651.518,2863.56,-325.648,667.023,2826.1,-258.597,652.261,2830.2,-263.868,638.666,2839.69,-286.868,645.337,2849.94,-322.925,659.924,2812.48,-261.668,647.332,2817.7,-271.108,638.617,2826.36,-292.74,644.489,2837.14,-327.977,657.196,2810.44,-293.546,670.781,2813.54,-320.328,684.57,2816.94,-346.969,688.883,2833.1,-381.707,694.456,2858.26,-394.086,804.338,2915.64,-605.232,884.758,2727.85,-794.908,953.844,2645.69,-798.609,1010.55,2488.28,-1020.77,990.719,2573.91,-887.643,994.779,2624.5,-826.139,1023.23,2670.43,-770.312,1022.36,2705.71,-641.387,1016,2723.39,-553.158,1009.77,2736.99,-478.983,1031.39,2783.35,-389.865,1012.69,2779.85,-329.633,
2460,702.239,2654.48,573.695,763.443,2699.29,555.557,867.872,2768.14,506.893,924.872,2696.91,124.257,1047.12,2706.86,-277.11,1041.31,2939.67,542.696,1088.17,2987.42,502.603,1164.04,3061.78,420.579,992.138,2922.42,95.3668,929.317,2825.63,-308.145,1114.18,2468.5,-173.43,1120.08,2520.39,-147.917,1124.37,2508.81,-138.598,1130.17,2494.65,-140.832,1138.07,2477.61,-165.408,1103.26,2514.38,-135.086,1106.55,2504.4,-123.25,1118.25,2479.95,-128.985,1125.91,2470.81,-162.55,1085.43,2507.49,-123.587,1089.43,2495.26,-113.733,1102.67,2471.51,-121.76,1113.83,2463.29,-157.219,1072.79,2498.3,-115.698,1079.49,2483.37,-112.981,1090.89,2465.4,-125.859,1101.47,2458.44,-160.958,1071.97,2475.43,-130.158,1072.55,2480.52,-160.071,1073.17,2485.66,-189.976,1088.56,2482.16,-225.34,1112.08,2488.33,-240.378,1164.46,2551.24,-471.13,1069.5,2524.51,-731.854,993.863,2585.53,-777.588,642.336,2850.43,-331.906,668.893,2863.73,-278.632,653.767,2866.67,-279.979,643.623,2870.26,-291.086,643.599,2875.14,-321.631,662.122,2843.81,-263.111,646.754,2847.03,-265.133,631.393,2854.94,-286.791,638.79,2861.78,-320.956,653.468,2824.71,-253.241,638.849,2828.91,-258.823,625.6,2838.3,-282.063,632.516,2848.22,-318.165,646.5,2811,-256.33,634.148,2816.29,-266.054,625.703,2824.85,-287.83,631.614,2835.39,-323.131,644.781,2808.48,-288.289,658.062,2811.13,-315.27,672.02,2814.75,-341.793,676.213,2830.72,-376.64,681.988,2855.75,-389.169,793.658,2911.08,-599.924,872.616,2721.6,-788.527,940.493,2638.44,-792.241,994.844,2481.04,-1015.17,976.047,2566.08,-881.512,980.959,2616.2,-819.69,1010.43,2661.44,-763.831,1010.2,2696.9,-634.951,1003.66,2714.41,-546.703,996.994,2727.65,-472.498,1017.99,2772.32,-382.372,998.139,2768.27,-322.542,
2480,676.944,2670.73,578.71,739.413,2713.28,559.467,845.703,2778.04,509.243,900.231,2693.51,128.96,1029.98,2693.89,-270.169,1045.09,2939.15,543.475,1090.97,2986.52,501.826,1164.85,3060.12,417.338,982.16,2914.84,100.712,914.284,2814.72,-301.166,1106.18,2457.34,-164.55,1113.28,2509.84,-138.59,1118.04,2497.81,-130.12,1123.63,2483.66,-132.9,1130.45,2466.27,-157.556,1097.08,2503.34,-125.399,1100.91,2493.16,-113.895,1112.22,2468.7,-120.345,1118.4,2459.51,-154.199,1079.96,2496.07,-113.524,1084.26,2483.85,-103.791,1097.01,2460.04,-112.405,1106.54,2452,-148.38,1067.63,2486.73,-105.103,1074.33,2471.77,-102.55,1085.07,2453.78,-115.953,1094,2447.25,-151.588,1066.3,2464.13,-119.309,1065.55,2469.56,-149.159,1064.7,2474.87,-179.027,1078.3,2471.52,-215.136,1101.13,2477.7,-231.182,1148.04,2539.9,-463.301,1054.24,2516.05,-724.723,979.323,2577.55,-771.003,630.714,2850.5,-326.554,656.72,2864.6,-272.835,641.638,2867.51,-274.657,631.679,2870.91,-285.991,631.834,2875.35,-316.603,649.701,2844.89,-257.182,634.38,2848.08,-259.579,619.346,2855.63,-281.59,627.066,2861.98,-315.777,641.063,2825.9,-247.208,626.544,2830.01,-253.11,613.594,2839.03,-276.665,620.822,2848.44,-312.841,634.415,2811.98,-250.363,622.174,2817.11,-260.302,613.904,2825.39,-282.256,619.993,2835.54,-317.641,633.46,2808.99,-282.295,646.473,2810.95,-309.465,660.643,2814.6,-335.872,664.919,2830.31,-370.823,670.682,2855.19,-383.652,783.653,2906.89,-594.635,860.596,2715.81,-782.458,927.043,2631.49,-785.817,980.004,2474.51,-1009.56,961.69,2558.77,-875.348,967.143,2608.43,-813.195,997.369,2653.13,-757.307,997.612,2688.75,-628.471,990.801,2706,-540.192,983.62,2718.72,-465.945,1003.62,2761.6,-374.732,982.626,2756.73,-315.356,
2500,656.996,2689.82,584.827,721.057,2729.19,564.097,829.573,2788.21,511.615,878.351,2690.73,133.657,1012.49,2681.96,-263.922,1046.95,2939.24,545.558,1091.88,2985.33,501.513,1163.56,3056.45,413.097,967.734,2906.16,106.83,898.726,2804.71,-294.522,1097.63,2446.53,-155.999,1105.03,2499.59,-129.979,1110.09,2487.36,-121.983,1115.63,2473.24,-125.003,1122.02,2455.57,-149.573,1089.2,2492.73,-116.737,1093.34,2482.56,-105.338,1104.58,2458.12,-111.995,1110.07,2448.78,-145.926,1072.57,2485.15,-104.822,1077.04,2473.1,-94.9533,1089.68,2449.25,-103.622,1098.37,2441.26,-139.82,1060.47,2475.79,-96.1,1067.21,2460.89,-93.3758,1077.72,2442.82,-106.861,1085.77,2436.45,-142.734,1059.01,2453.38,-109.896,1057.53,2458.7,-139.737,1055.89,2463.85,-169.6,1068.6,2460.41,-206.02,1091.06,2466.6,-222.585,1131.35,2528.66,-455.982,1038.77,2508.17,-718.124,964.406,2570.12,-764.691,620.246,2852.54,-320.942,646.138,2867.31,-266.996,631.156,2870.43,-269.236,621.4,2873.73,-280.774,621.713,2877.56,-311.468,638.637,2848.06,-251.134,623.406,2851.44,-253.808,608.715,2858.75,-276.129,616.762,2864.27,-310.386,629.715,2829.38,-240.833,615.344,2833.6,-247.011,602.756,2842.32,-270.873,610.332,2850.88,-307.191,623.269,2815.3,-244.032,611.124,2820.43,-254.09,603.02,2828.44,-276.203,609.322,2837.9,-311.743,622.642,2811.93,-275.881,635.246,2812.66,-303.304,649.513,2815.74,-329.731,654.152,2831.03,-364.82,660.255,2855.59,-378.123,774.279,2903.28,-589.484,847.872,2710.2,-776.604,913.241,2625.03,-779.844,965.509,2468.07,-1003.99,947.253,2551.82,-869.451,953.042,2601.13,-807.047,983.869,2645.38,-751.129,984.328,2681.34,-622.389,977.155,2698.44,-534.108,969.48,2710.69,-459.831,988.578,2751.85,-367.639,966.597,2746.17,-308.694,
2520,642.435,2706.08,591.944,707.876,2742.16,569.595,818.155,2795.31,514.581,858.881,2688.33,138.243,994.448,2670.56,-258.549,1047.82,2935.51,548.303,1090.73,2980.36,501.069,1158.21,3049.07,407.582,947.735,2895.47,112.894,881.958,2794.49,-289.119,1088.56,2436.19,-148.457,1094,2490.24,-123.186,1099.75,2478.23,-115.315,1105.81,2464.32,-118.289,1112.62,2446.38,-142.555,1078.73,2482.75,-109.947,1083.45,2472.99,-98.4102,1095.62,2448.93,-104.768,1101.01,2439.19,-138.602,1062.81,2474.52,-97.9905,1067.81,2463.02,-87.7278,1081.31,2439.49,-95.9504,1089.71,2431.32,-132.176,1051.23,2464.97,-88.9439,1058.57,2450.45,-85.7296,1069.64,2432.48,-98.8929,1077.3,2425.92,-134.817,1050.6,2442.61,-101.986,1048.29,2446.98,-131.929,1045.98,2451.35,-161.873,1058.36,2447.7,-198.386,1080.33,2454.45,-215.379,1113.58,2517.24,-449.688,1023.35,2500.59,-712.92,949.898,2563.54,-759.593,610.877,2856.59,-315.354,636.553,2872.07,-261.292,621.706,2875.51,-263.933,612.212,2878.75,-275.704,612.911,2881.79,-306.48,628.417,2853.46,-245.137,613.313,2857.16,-248.108,599.083,2864.24,-270.799,607.65,2868.65,-305.09,618.954,2835.25,-234.299,604.822,2839.68,-240.869,592.796,2848.08,-265.135,600.905,2855.49,-301.588,612.788,2821.02,-237.553,600.819,2826.21,-247.789,592.988,2833.91,-270.109,599.6,2842.43,-305.829,612.459,2817.3,-269.316,624.654,2816.45,-296.92,639.027,2818.54,-323.385,644.342,2833.25,-358.63,651.035,2857.33,-372.506,765.149,2899.62,-584.964,834.895,2704.88,-771.837,899.499,2619.13,-774.825,951.571,2463,-999.812,933.115,2545.86,-864.748,939.055,2594.71,-802.001,970.348,2638.53,-745.996,971.085,2674.47,-617.253,963.509,2691.2,-528.935,955.2,2702.87,-454.633,972.89,2742.4,-361.45,949.765,2735.81,-303.039,
2540,632.507,2719.37,598.628,699.128,2752.14,574.733,810.819,2799.49,517.312,842.567,2685.7,142.107,976.559,2660.07,-254.79,1047,2927.15,551.505,1086.6,2971.03,500.624,1147.45,3037.59,401.223,921.488,2882.21,119.211,864.863,2784.78,-285.063,1078.8,2424.42,-142.365,1083.68,2478.59,-116.403,1089.85,2466.48,-109.023,1096.09,2452.73,-112.365,1102.76,2435.05,-136.852,1068.86,2470.55,-103.394,1073.97,2460.83,-91.9884,1086.46,2437.04,-98.7184,1091.37,2427.62,-132.72,1053.52,2461.82,-91.4817,1058.83,2450.51,-81.1783,1072.59,2427.21,-89.6414,1080.33,2419.53,-126.122,1042.3,2452.22,-82.3236,1049.91,2437.85,-79.0672,1061.04,2420.05,-92.4176,1067.97,2413.91,-128.563,1042,2430.49,-95.2007,1038.62,2434.32,-125.116,1035.64,2438.68,-155.001,1047.52,2435.5,-191.724,1069.06,2442.71,-209.077,1095.11,2505.33,-444.341,1007.38,2493.35,-708.67,935.032,2557.32,-755.683,602.459,2862.49,-310.257,627.226,2879.49,-256.23,612.521,2883.14,-259.331,603.377,2886.13,-271.442,604.908,2887.96,-302.283,618.455,2861.73,-239.588,603.495,2865.62,-243.003,589.91,2872.12,-266.258,599.364,2874.99,-300.479,608.316,2844.13,-227.902,594.532,2848.62,-235.138,583.351,2856.29,-260.038,592.311,2862.1,-296.583,602.743,2829.62,-231.122,591.073,2834.7,-241.754,583.697,2841.76,-264.435,590.787,2848.93,-300.361,603.045,2825.25,-262.771,615.034,2822.52,-290.344,629.671,2823.26,-316.737,635.931,2836.92,-352.245,643.274,2860.34,-366.906,756.268,2895.76,-581.212,821.3,2699.69,-768.397,885.196,2613.39,-770.995,937.387,2457.73,-996.512,918.563,2539.99,-861.132,924.54,2588.55,-798.169,956.239,2632.12,-742.199,957.347,2668.24,-613.509,949.459,2684.68,-525.164,940.612,2695.8,-450.84,956.901,2733.76,-356.754,932.774,2726.2,-298.869,
2560,626.124,2729.88,603.732,693.856,2759.14,578.435,806.829,2800.39,518.862,828.355,2681.42,144.54,959.161,2650.46,-253.04,1041.24,2912.83,555.565,1076.51,2956.01,501.022,1128.96,3020.89,395.893,888.994,2865.48,125.711,848.439,2776.27,-282.374,1067.94,2411.65,-137.799,1073.41,2465.47,-110.166,1079.81,2452.99,-103.632,1085.91,2439.35,-107.633,1092.04,2422.16,-132.605,1058.92,2456.96,-97.6012,1064.3,2446.99,-86.5395,1076.61,2423.34,-94.0769,1080.73,2414.65,-128.374,1044,2447.88,-85.7081,1049.5,2436.42,-75.6694,1063.03,2413.26,-84.8692,1069.84,2406.42,-121.701,1033.03,2438.26,-76.5663,1040.68,2423.84,-73.6444,1051.45,2406.25,-87.545,1057.42,2400.85,-123.979,1032.84,2417.64,-89.707,1028.04,2421.08,-119.476,1024.38,2426.03,-149.193,1035.57,2423.77,-186.2,1056.73,2431.33,-203.878,1075.85,2493.03,-440.048,990.745,2486.15,-705.414,919.887,2551.31,-753.048,595.406,2869.75,-305.512,619.837,2887.9,-251.964,605.256,2891.9,-255.216,596.348,2894.75,-267.533,598.595,2895.38,-298.378,610.545,2871.05,-234.758,595.727,2875.27,-238.398,582.591,2881.34,-262.022,592.664,2882.65,-296.163,599.599,2854.18,-222.027,586.19,2858.83,-229.84,575.738,2865.9,-255.231,585.225,2870.12,-291.862,594.672,2839.36,-225.198,583.285,2844.44,-236.13,576.195,2851,-259.053,583.318,2856.87,-295.206,595.276,2834.45,-256.756,606.721,2829.92,-284.321,621.296,2829.23,-310.75,628.182,2841.82,-346.537,636.244,2864.51,-361.943,747.3,2891.48,-578.481,807.297,2694.53,-766.419,870.81,2607.94,-768.769,923.569,2451.57,-993.978,904.066,2533.9,-858.737,909.967,2582.45,-795.758,942.02,2625.91,-739.901,943.293,2662.68,-611.398,935.077,2679.08,-523.077,925.821,2689.76,-448.737,941.117,2726.12,-353.858,916.239,2717.62,-296.424,
2580,623.102,2736.77,608.129,691.546,2763.19,581.653,805.232,2799.52,520.258,817.072,2676.14,146.932,941.906,2642.32,-252.33,1023.1,2892.9,561.649,1054.98,2935.06,504.297,1100.61,2997.59,394.656,850.854,2846.02,131.247,832.575,2769.48,-280.997,1056.01,2398.4,-134.92,1060.87,2452.25,-105.941,1067.72,2439.58,-100.301,1073.96,2426.19,-104.877,1079.99,2409.33,-130.101,1046.84,2443.1,-93.8769,1052.69,2433.05,-83.1303,1065.32,2409.78,-91.276,1068.94,2401.52,-125.736,1032.48,2433.49,-81.7586,1038.47,2421.98,-72.0548,1052.25,2399.24,-81.9014,1058.37,2392.96,-118.952,1022.01,2423.61,-72.593,1030.03,2409.31,-70.0612,1040.81,2392.1,-84.4247,1046.03,2387.17,-121.04,1022.6,2404.22,-86.0446,1016.11,2406.58,-115.597,1011.76,2411.93,-145.152,1022.31,2410.56,-182.391,1042.89,2418.84,-200.416,1056.43,2480.98,-436.858,973.502,2478.9,-702.995,904.509,2545.47,-751.414,589.668,2878.16,-301.358,613.645,2898.19,-248.739,599.141,2902.42,-252.036,590.415,2904.95,-264.554,593.469,2903.99,-295.321,604.067,2882.37,-230.755,589.355,2886.78,-234.593,576.57,2892.08,-258.591,587.233,2891.51,-292.572,592.38,2866.39,-216.72,579.338,2870.99,-225.157,569.561,2877.08,-251.066,579.491,2879.35,-287.752,588.328,2851.07,-219.637,577.211,2855.97,-230.926,570.321,2861.74,-254.121,577.268,2866.03,-290.53,589.21,2845.29,-251.06,600.071,2838.85,-278.481,614.514,2836.61,-304.897,621.785,2847.72,-341.097,630.401,2869.53,-357.447,737.809,2887.14,-576.769,792.978,2689.42,-765.377,856.286,2602.68,-767.649,910.096,2445.46,-992.397,889.596,2527.94,-857.394,895.289,2576.5,-794.405,927.628,2619.82,-738.604,928.919,2657.31,-610.308,920.378,2673.85,-522.043,910.777,2684.3,-447.714,925.469,2719.46,-352.29,899.984,2710.42,-295.206,
2600,623.276,2741.1,611.823,692.024,2765.46,584.186,805.827,2798.17,520.999,808.422,2669.69,149.22,924.878,2635.3,-252.518,991.279,2866.37,570.289,1021.03,2907.84,511.31,1062.22,2968.75,399.028,809.144,2825.08,134.365,818.29,2764.84,-280.877,1042.35,2384.43,-133.602,1047.23,2438.53,-103.563,1054.27,2425.6,-98.814,1060.45,2412.35,-103.843,1066.36,2395.44,-129.068,1033.39,2429.11,-92.0463,1039.5,2418.92,-81.5818,1052.12,2395.78,-90.1078,1055.42,2387.53,-124.603,1019.31,2419.28,-79.4716,1025.62,2407.58,-70.2044,1039.34,2385.06,-80.6011,1045.02,2378.84,-117.734,1009.24,2409.23,-70.3278,1017.4,2394.94,-68.2552,1027.98,2377.91,-82.9868,1032.67,2373.01,-119.678,1010.43,2391.11,-84.3047,1002.41,2392.08,-113.558,997.71,2397.81,-142.987,1007.8,2396.93,-180.368,1028.03,2405.5,-198.646,1037.57,2469.16,-434.878,956.023,2472.05,-701.434,888.595,2539.8,-750.418,584.723,2886.79,-297.931,607.97,2909.67,-246.68,593.446,2913.83,-249.979,584.806,2915.72,-262.669,588.645,2912.87,-293.231,598.568,2894.86,-227.768,583.86,2899.13,-231.777,571.223,2903.16,-256.099,582.367,2900.58,-289.832,586.497,2879.72,-212.304,573.701,2883.89,-221.325,564.376,2888.52,-247.698,574.592,2888.72,-284.375,583.677,2863.7,-214.707,572.715,2868.07,-226.361,565.825,2872.71,-249.807,572.308,2875.28,-286.463,584.83,2856.81,-245.961,595.118,2848.52,-273.104,609.387,2844.86,-299.456,616.598,2854.23,-336.157,625.25,2875.14,-353.622,727.767,2883.65,-575.81,778.144,2684.5,-764.257,841.144,2597.55,-767.031,894.945,2439.07,-991.267,874.066,2521.95,-856.569,879.842,2570.66,-793.695,912.748,2613.93,-738.192,914.704,2652.36,-610.182,906.209,2669.23,-521.976,896.466,2679.7,-447.669,910.891,2713.78,-351.81,884.686,2704.64,-295.068,
