Timestamps [ms],RightFootEE,,,RightToeBase,,,RightFoot,,,RightLeg,,,RightUpLeg,,,LeftFootEE,,,LeftToeBase,,,LeftFoot,,,LeftLeg,,,LeftUpLeg,,,RightHandEE,,,RightHandPinkyEE,,,RightHandPinky3,,,RightHandPinky2,,,RightHandPinky1,,,RightHandRingEE,,,RightHandRing3,,,RightHandRing2,,,RightHandRing1,,,RightHandMiddleEE,,,RightHandMiddle3,,,RightHandMiddle2,,,RightHandMiddle1,,,RightHandIndexEE,,,RightHandIndex3,,,RightHandIndex2,,,RightHandIndex1,,,RightHandThumbEE,,,RightHandThumb3,,,RightHandThumb2,,,RightHandThumb1,,,RightHand,,,RightForeArm,,,RightArm,,,RightShoulder,,,LeftHandEE,,,LeftHandPinkyEE,,,LeftHandPinky3,,,LeftHandPinky2,,,LeftHandPinky1,,,LeftHandRingEE,,,LeftHandRing3,,,LeftHandRing2,,,LeftHandRing1,,,LeftHandMiddleEE,,,LeftHandMiddle3,,,LeftHandMiddle2,,,LeftHandMiddle1,,,LeftHandIndexEE,,,LeftHandIndex3,,,LeftHandIndex2,,,LeftHandIndex1,,,LeftHandThumbEE,,,LeftHandThumb3,,,LeftHandThumb2,,,LeftHandThumb1,,,LeftHand,,,LeftForeArm,,,LeftArm,,,LeftShoulder,,,HeadEE,,,Head,,,Neck,,,Spine4,,,Spine3,,,Spine2,,,Spine1,,,Spine,,,Hips,,,
0,-1335.68,3723.7,444.897,-1323.61,3646.68,447.269,-1302.03,3515.01,432.713,-1249.4,3348.2,80.3818,-1248.25,3091.5,-251.642,-1015.48,3442.13,515.98,-1065.3,3382.56,523.266,-1150.15,3278.76,517.024,-1079.19,3203.13,137.578,-1083.13,3050.56,-253.375,-1452.54,3272.55,-267.072,-1427.4,3257.39,-232.438,-1430.27,3268.97,-222.603,-1444.7,3274.43,-223.774,-1461.42,3259.76,-245.268,-1419.27,3274.69,-232.395,-1421.13,3286.52,-222.036,-1447.42,3294.18,-226.224,-1458.05,3271.88,-251.888,-1406.89,3295.71,-228.823,-1415.63,3307.5,-221.965,-1442.56,3310.26,-230.39,-1455.12,3285.94,-256.859,-1405.34,3310.99,-230.605,-1419.53,3319.39,-228.798,-1441.15,3316.79,-240.819,-1450.59,3292.9,-267.877,-1436.74,3305.66,-240.419,-1427.31,3291.74,-265.685,-1419.54,3271.98,-287.366,-1428.53,3245.8,-314.457,-1440.78,3220.12,-311.707,-1416.65,3026.99,-460.257,-1334.92,2974.62,-721.576,-1233.98,2952.2,-750.645,-916.983,3107.37,-220.156,-942.334,3087.18,-162.259,-928.885,3092.96,-167.255,-917.538,3094.81,-177.6,-903.639,3089.93,-204.8,-952.06,3103.07,-155.005,-938.36,3110.96,-155.799,-917.711,3114.28,-173.968,-909.37,3102.81,-206.642,-959.021,3121.22,-149.532,-944.731,3128.32,-152.336,-924.236,3130.07,-171.85,-914.684,3117.04,-206.329,-959.999,3136.57,-153.722,-945.791,3141.13,-160.955,-930.13,3139.86,-180.24,-921.528,3126.3,-213.921,-947.394,3149.44,-193.119,-952.016,3131.38,-216.869,-955.935,3112.29,-239.924,-943.867,3093.53,-271.373,-928.269,3070.66,-278.509,-949.858,2927.75,-476.144,-1052.97,2930.29,-735.127,-1159.16,2935.93,-750.184,-1201.48,2995.29,-1001.41,-1198.81,2954.42,-847.233,-1200.71,2923.97,-773.561,-1207.08,2897.13,-700.932,-1199.58,2935.25,-573.035,-1192.3,2968.46,-489.479,-1185.04,2998.44,-420.383,-1182.85,3004.58,-317.835,-1171.41,3048.88,-274.284,
20,-1337.09,3724.62,444.563,-1324.44,3647.7,447.049,-1302.05,3516.15,432.661,-1251.06,3347.71,80.864,-1248.01,3090.96,-251.111,-1014.89,3442.2,515.69,-1064.8,3382.7,522.995,-1149.8,3279.02,516.723,-1078.85,3203.43,137.268,-1082.63,3051.07,-253.773,-1455.7,3265.91,-261.038,-1430.51,3249.48,-225.28,-1434.95,3260.1,-214.944,-1449.54,3264.9,-216.693,-1464.53,3251.54,-240.222,-1422.73,3267.48,-224.968,-1425.78,3278.64,-214.155,-1452.27,3285.23,-218.862,-1461.49,3264.14,-246.046,-1411.48,3289.37,-221.566,-1420.63,3300.66,-214.408,-1447.6,3302.66,-222.921,-1458.98,3278.57,-250.121,-1409.99,3305.49,-223.109,-1424.44,3313.4,-221.183,-1445.96,3310.21,-233.251,-1454.5,3286.32,-260.61,-1441.12,3299.08,-232.858,-1430.82,3286.65,-258.558,-1422.12,3267.95,-280.825,-1429.76,3242.9,-309.356,-1441.09,3216.67,-308.384,-1416.4,3024.71,-458.355,-1336.14,2975.19,-720.681,-1235.15,2953.53,-750.142,-915.467,3106.35,-220.364,-938.928,3083.93,-161.527,-925.83,3089.83,-167.26,-914.966,3092.12,-178.026,-901.635,3088.68,-205.726,-949.441,3100.33,-154.241,-935.803,3108.28,-155.442,-915.638,3112.09,-174.053,-907.586,3101.52,-207.103,-957.132,3119.06,-149.15,-942.943,3126.33,-152.04,-922.607,3128.39,-171.689,-913.109,3115.65,-206.29,-958.66,3134.16,-153.502,-944.469,3139.17,-160.47,-928.729,3138.37,-179.715,-920.203,3125.03,-213.504,-946.156,3147.6,-191.94,-950.737,3129.89,-215.961,-954.73,3111.35,-239.447,-942.895,3093.62,-271.578,-927.063,3071.22,-279.614,-947.655,2929.74,-478.38,-1053.82,2932.31,-736.125,-1160.16,2938.07,-750.103,-1214.99,2999.6,-1000.13,-1203.41,2957.1,-846.803,-1201.66,2925.83,-773.474,-1207.47,2898.27,-701.066,-1199.92,2935.22,-572.828,-1192.6,2968.01,-489.111,-1185.24,2997.83,-419.956,-1182.47,3004.24,-317.44,-1171.04,3048.76,-274.108,
40,-1339.72,3724.21,444.554,-1326.11,3647.46,447.219,-1302.4,3516.11,433.104,-1252.83,3345.58,82.111,-1247.6,3089.42,-250.293,-1016.3,3441.61,516.464,-1065.97,3381.88,523.406,-1150.48,3277.82,516.739,-1078.03,3203.08,137.399,-1081.98,3050.63,-253.602,-1458.01,3257.55,-252.72,-1431.77,3240.11,-216.187,-1437.71,3249.71,-205.619,-1452.46,3253.81,-207.797,-1466.24,3241.74,-232.718,-1424.29,3258.78,-215.745,-1428.5,3269.23,-204.619,-1455.23,3274.63,-209.524,-1463.68,3254.75,-237.842,-1414.46,3281.4,-213.168,-1423.8,3292.22,-205.547,-1450.97,3293.43,-213.562,-1461.72,3269.46,-241.119,-1413.13,3298.21,-214.53,-1427.74,3305.68,-212.134,-1449.4,3301.9,-223.761,-1457.56,3277.94,-251.17,-1443.42,3290.96,-223.489,-1433.06,3280.03,-249.835,-1424.18,3262.19,-272.721,-1431.39,3238.2,-302.257,-1441.75,3211.56,-302.72,-1416.16,3021.7,-455.188,-1337.83,2975.9,-718.773,-1236.71,2957.09,-749.702,-913.833,3104.93,-220.769,-934.834,3079.64,-161.359,-922.181,3085.84,-167.736,-911.879,3088.73,-178.901,-899.362,3086.97,-207.134,-946.158,3096.34,-153.674,-932.654,3104.45,-155.233,-913.117,3109.05,-174.328,-905.592,3099.73,-207.871,-954.636,3115.39,-148.638,-940.612,3122.96,-151.563,-920.576,3125.7,-171.435,-911.376,3113.7,-206.376,-956.861,3130.24,-153.04,-942.756,3135.9,-159.679,-927.038,3135.91,-178.96,-918.797,3123.21,-213.064,-944.878,3144.73,-190.304,-949.33,3127.5,-214.69,-953.496,3109.88,-238.845,-942.031,3093.71,-271.919,-925.925,3071.98,-281.166,-943.776,2931.68,-481.03,-1055.47,2933.86,-736.429,-1161.65,2941.96,-750.445,-1232.41,3006.22,-998.008,-1209.58,2962.07,-846.421,-1203.32,2929.81,-773.769,-1208.45,2901.17,-701.734,-1200.15,2936.05,-572.964,-1192.46,2967.88,-488.912,-1184.92,2997.14,-419.535,-1181.73,3003.26,-317.013,-1170.44,3047.77,-273.636,
60,-1342.31,3723.78,445.111,-1327.58,3647.24,447.803,-1302.37,3516.16,433.731,-1254.52,3344,83.2948,-1247.29,3088.19,-249.341,-1016.07,3440.43,517.157,-1066.12,3380.95,523.625,-1151.15,3277.35,516.581,-1077.01,3201.73,137.743,-1081.33,3051.01,-253.925,-1459.61,3248.16,-243.35,-1432.14,3229.59,-206.214,-1439.51,3238.19,-195.682,-1454.35,3241.67,-198.317,-1467.28,3230.95,-224.294,-1424.87,3248.71,-205.32,-1430.27,3258.34,-193.982,-1457.12,3262.72,-199.214,-1465.12,3244.31,-228.644,-1416.59,3271.61,-203.541,-1425.98,3281.95,-195.333,-1453.31,3282.68,-202.857,-1463.59,3259.24,-231.048,-1415.39,3288.8,-204.473,-1430.05,3295.94,-201.461,-1451.87,3291.96,-212.726,-1459.72,3268.42,-240.592,-1443.96,3281.47,-212.826,-1433.93,3272.28,-239.952,-1425.32,3255.24,-263.547,-1432.71,3232.54,-294.048,-1442.32,3205.7,-296.056,-1416.12,3018.61,-451.813,-1339.84,2976.31,-716.581,-1238.67,2961.68,-749.539,-911.998,3103.42,-221.515,-931.225,3075.74,-162.096,-918.864,3082.19,-168.796,-908.964,3085.55,-180.192,-897.196,3085.07,-208.794,-942.987,3092.68,-153.896,-929.541,3100.86,-155.606,-910.456,3106.06,-175.003,-903.526,3097.79,-208.95,-951.888,3111.85,-148.695,-937.942,3119.59,-151.519,-918.13,3122.91,-171.53,-909.384,3111.66,-206.835,-954.585,3126.52,-153.1,-940.5,3132.67,-159.327,-924.788,3133.39,-178.598,-916.973,3121.36,-213.042,-943.178,3141.86,-189.101,-947.431,3125.05,-213.811,-951.94,3108.58,-238.709,-940.892,3093.95,-272.629,-924.776,3072.71,-282.941,-939.401,2933.62,-483.911,-1057.73,2935.68,-736.308,-1163.48,2947.26,-751.074,-1251.26,3012.06,-995.437,-1216.41,2967.76,-846.198,-1205.25,2934.96,-774.38,-1209.55,2905.21,-702.74,-1200.63,2937.96,-573.452,-1192.63,2968.77,-489.049,-1184.9,2997.38,-419.426,-1181.04,3002.98,-316.897,-1169.89,3047.39,-273.388,
80,-1345.11,3722.67,445.805,-1329.27,3646.34,448.527,-1302.61,3515.55,434.501,-1255.25,3342.08,84.6436,-1246.99,3086.54,-248.172,-1015.59,3438.59,518.345,-1066.08,3379.41,524.028,-1151.75,3276.39,516.193,-1076.01,3200.98,137.629,-1080.75,3050.85,-254.26,-1461.12,3238.03,-233.414,-1431.78,3219.54,-195.776,-1440.49,3227.25,-185.571,-1455.42,3229.88,-188.591,-1467.88,3219.75,-215.032,-1425.01,3238.92,-194.507,-1431.63,3247.78,-183.186,-1458.61,3250.78,-188.727,-1466.29,3233.36,-218.829,-1418.67,3261.76,-193.74,-1428.15,3271.54,-184.975,-1455.64,3271.49,-191.923,-1465.38,3248.42,-220.606,-1417.9,3279,-194.307,-1432.63,3285.67,-190.619,-1454.58,3281.27,-201.461,-1461.99,3258.14,-229.789,-1443.97,3271.72,-202.102,-1434.61,3264.11,-229.95,-1426.47,3247.58,-254.065,-1434.27,3225.66,-285.024,-1442.85,3198.56,-288.077,-1416.03,3015.35,-448.278,-1342.1,2976.51,-714.241,-1241.02,2967.11,-749.329,-909.628,3103.06,-223.093,-925.823,3074.03,-163.313,-913.9,3080.94,-170.332,-904.539,3084.75,-182.038,-893.924,3084.97,-211.092,-937.985,3090.92,-154.652,-924.829,3099.49,-156.68,-906.543,3105.37,-176.643,-900.609,3097.52,-210.876,-947.421,3109.83,-149.229,-933.789,3118.05,-152.255,-914.637,3122.08,-172.768,-906.782,3111.18,-208.392,-950.88,3124.27,-153.706,-937.095,3131.07,-159.929,-921.819,3132.5,-179.51,-914.832,3120.74,-214.226,-941.52,3139.7,-188.941,-945.434,3122.68,-213.565,-950.346,3106.92,-238.844,-939.848,3093.42,-273.403,-923.48,3072.78,-284.501,-935.309,2935.68,-487.016,-1060.64,2937.66,-736.009,-1165.69,2953.64,-751.71,-1269.21,3017.8,-992.291,-1223.3,2974.29,-845.838,-1207.52,2941.15,-775.054,-1210.89,2910.02,-703.952,-1201.4,2940.12,-574.065,-1193.1,2969.65,-489.231,-1185.14,2997.42,-419.296,-1180.51,3002.33,-316.763,-1169.42,3046.58,-273.065,
100,-1345.75,3723.07,445.673,-1329.65,3646.81,448.522,-1302.87,3516.02,434.722,-1255.23,3341.11,85.6207,-1246.46,3085.46,-247.1,-1014.88,3437.96,518.877,-1065.78,3379.07,523.927,-1152.07,3276.61,515.651,-1075.13,3200.08,137.553,-1079.99,3051.16,-254.795,-1462.08,3227.6,-223.875,-1431.29,3209.7,-185.598,-1441.11,3216.67,-175.897,-1456.07,3218.54,-179.338,-1468.12,3208.55,-206.021,-1425,3229.12,-183.915,-1432.75,3237.3,-172.792,-1459.73,3239.07,-178.849,-1467.03,3222.31,-209.419,-1420.41,3251.45,-183.964,-1430.01,3260.71,-174.771,-1457.55,3260.01,-181.463,-1466.66,3237.45,-210.752,-1420.08,3268.49,-184.217,-1434.86,3274.72,-180.003,-1456.83,3270.06,-190.689,-1463.65,3247.55,-219.653,-1443.43,3261.76,-191.931,-1434.7,3255.43,-220.299,-1426.91,3239.18,-244.716,-1435.02,3217.71,-275.906,-1442.65,3190.43,-279.735,-1415.65,3011.98,-445.192,-1344.39,2976.15,-712.303,-1243.64,2972.65,-749.338,-907.278,3103.55,-225.031,-920.191,3073.27,-165.247,-908.742,3080.88,-172.341,-899.902,3085.25,-184.254,-890.429,3086.07,-213.689,-932.742,3089.85,-156.11,-920.039,3099.04,-158.292,-902.61,3105.86,-178.716,-897.613,3098.33,-213.169,-942.762,3108.24,-150.23,-929.603,3117.13,-153.441,-911.259,3122.18,-174.462,-904.252,3111.71,-210.394,-947.056,3122.49,-154.547,-933.743,3130.05,-160.923,-919.098,3132.33,-180.899,-912.889,3120.96,-215.889,-940.55,3137.53,-189.012,-943.884,3120.33,-213.599,-949.012,3105.21,-239.22,-938.83,3092.87,-274.305,-922.027,3072.98,-286.084,-931.623,2938.44,-490.428,-1064.22,2938.92,-735.64,-1168.29,2959.39,-752.54,-1284.15,3021.38,-989.916,-1229.68,2979.9,-845.827,-1210.33,2946.95,-775.839,-1213,2914.92,-705.107,-1202.52,2943.01,-574.845,-1193.63,2971.46,-489.705,-1185.27,2998.47,-419.516,-1179.85,3002.43,-316.98,-1168.77,3046.35,-272.958,
120,-1346.88,3723.05,445.78,-1330.3,3646.9,448.71,-1303.04,3516.19,435.072,-1254.03,3340.7,86.4508,-1245.71,3084.98,-246.229,-1013.49,3437.14,518.866,-1064.75,3378.53,523.386,-1151.64,3276.59,514.878,-1075,3199.2,136.895,-1079.22,3051.26,-255.832,-1462.02,3217.51,-214.557,-1430.48,3199.68,-175.782,-1441.01,3206.21,-166.532,-1455.93,3207.72,-170.312,-1467.83,3197.98,-197.155,-1424.34,3218.96,-173.653,-1432.83,3226.67,-162.741,-1459.72,3227.94,-169.292,-1466.91,3211.83,-200.236,-1420.72,3240.46,-174.1,-1430.32,3249.35,-164.546,-1457.87,3248.66,-171.196,-1466.74,3226.99,-201.224,-1420.56,3257.17,-174.115,-1435.27,3263.26,-169.449,-1457.3,3258.89,-180.145,-1463.85,3237.33,-209.886,-1441.69,3251.67,-182.003,-1433.53,3246.3,-210.736,-1426.15,3230.2,-235.381,-1434.73,3209.17,-266.745,-1441.99,3181.88,-271.21,-1415.55,3007.98,-441.524,-1346.08,2975.3,-709.507,-1246.37,2977.84,-749.357,-904.997,3105.07,-227.429,-914.395,3073.9,-167.784,-903.506,3082.31,-174.844,-895.211,3087.3,-186.908,-886.827,3088.59,-216.655,-927.4,3089.97,-158.278,-915.308,3099.94,-160.519,-898.817,3107.84,-181.33,-894.624,3100.46,-215.922,-938.089,3107.74,-151.852,-925.559,3117.42,-155.279,-908.155,3123.59,-176.796,-901.85,3113.49,-212.962,-943.28,3121.85,-155.848,-930.607,3130.19,-162.554,-916.753,3133.31,-182.977,-911.167,3122.23,-218.168,-940.025,3135.75,-189.482,-942.765,3118.51,-214.115,-947.872,3103.73,-239.937,-937.804,3092.4,-275.392,-920.435,3073.33,-287.708,-928.491,2941.88,-494.118,-1068,2940.03,-735.458,-1171.06,2964.51,-753.173,-1294.69,3024.85,-988.364,-1234.87,2985.11,-845.918,-1213.29,2952.3,-776.519,-1215.6,2919.39,-706.179,-1204.36,2945.48,-575.563,-1194.87,2972.92,-490.156,-1185.96,2999.24,-419.773,-1179.56,3002.57,-317.272,-1168.16,3046.27,-273.111,
140,-1347.3,3723.48,445.623,-1330.53,3647.37,448.756,-1303.26,3516.63,435.474,-1252.85,3340.46,87.3972,-1244.37,3085.33,-245.735,-1012.39,3437.05,518.823,-1063.89,3378.61,522.862,-1151.16,3277.01,514.143,-1074.56,3198.65,136.351,-1077.96,3051.72,-256.762,-1460.75,3207.19,-205.476,-1427.37,3189.68,-167.463,-1438.11,3195.8,-158.168,-1453.13,3196.93,-161.688,-1465.7,3187.28,-188.251,-1421.54,3208.88,-165.162,-1430.2,3216.18,-154.103,-1457.23,3216.88,-160.138,-1465.14,3201.19,-191.123,-1418.71,3229.6,-165.703,-1428.12,3238.04,-155.565,-1455.85,3237.17,-161.404,-1465.29,3216.37,-191.859,-1418.96,3245.95,-165.653,-1433.46,3251.8,-160.117,-1455.82,3247.57,-170.161,-1462.85,3226.9,-200.423,-1438.84,3241.47,-173.098,-1431.86,3236.96,-202.285,-1425.26,3221.13,-227.325,-1434.77,3200.25,-258.524,-1441.62,3172.9,-263.247,-1415.17,3003.83,-438.361,-1347.63,2974.45,-707.221,-1249.05,2982.27,-749.14,-902.417,3107.87,-230.585,-908.26,3076.19,-171.126,-897.916,3085.24,-178.215,-890.214,3090.7,-190.469,-883.096,3092.27,-220.531,-921.412,3091.86,-161.236,-909.866,3102.43,-163.577,-894.405,3111.18,-184.836,-891.317,3103.83,-219.551,-932.461,3109.21,-154.111,-920.506,3119.48,-157.881,-904.19,3126.46,-179.992,-898.907,3116.61,-216.388,-938.36,3123.34,-157.614,-926.338,3132.16,-164.872,-913.471,3135.8,-185.849,-908.81,3124.9,-221.229,-938.174,3135.54,-190.258,-941.172,3118.62,-215.081,-946.506,3103.92,-240.909,-936.99,3093.27,-276.724,-919.493,3074.74,-289.661,-926.379,2945.89,-497.746,-1071.65,2941.01,-735.619,-1173.84,2968.66,-753.721,-1302.49,3027.52,-987.424,-1239.36,2989.31,-845.993,-1216.36,2956.72,-776.949,-1218.19,2923.2,-706.884,-1205.78,2947.74,-576.075,-1195.5,2974.43,-490.521,-1186,3000.26,-420.035,-1178.76,3003.19,-317.577,-1167.03,3046.75,-273.358,
160,-1346.28,3724.33,445.263,-1329.87,3648.15,448.616,-1303.39,3517.2,435.805,-1251.2,3340.41,88.3046,-1242.8,3085.56,-245.036,-1011.66,3437.18,518.89,-1063.18,3378.74,522.495,-1150.5,3277.2,513.591,-1074.15,3198.53,135.811,-1076.41,3052.38,-257.6,-1458.93,3197.73,-197.242,-1425.25,3179.72,-159.395,-1436.06,3185.81,-150.163,-1451.07,3187.04,-153.669,-1463.97,3177.7,-180.184,-1419.35,3198.76,-156.968,-1428.02,3205.99,-145.869,-1455.05,3206.93,-151.844,-1463.32,3191.63,-182.93,-1416.46,3218.8,-157.272,-1425.72,3227.1,-146.884,-1453.49,3226.72,-152.609,-1463.35,3206.81,-183.529,-1416.78,3234.85,-157.366,-1431.02,3240.87,-151.374,-1453.56,3237.26,-161.264,-1460.86,3217.41,-192.004,-1436.25,3231.67,-164.757,-1429.62,3227.56,-194.085,-1423.3,3211.85,-219.273,-1433.17,3191.08,-250.435,-1440.23,3163.83,-255.384,-1414.54,2999.6,-435.156,-1348.9,2973.21,-704.794,-1251.73,2986.26,-748.667,-900.067,3111.62,-233.955,-902.903,3079.73,-174.75,-893.023,3089.29,-181.848,-885.838,3095.09,-194.255,-879.833,3096.78,-224.552,-916.16,3095.02,-164.633,-905.077,3106.08,-167.006,-890.496,3115.49,-188.6,-888.359,3108.1,-223.378,-927.493,3112.11,-156.859,-916.028,3122.81,-160.938,-900.649,3130.38,-183.521,-896.194,3120.69,-220.072,-933.982,3126.35,-159.863,-922.533,3135.46,-167.661,-910.522,3139.39,-189.087,-906.56,3128.6,-224.583,-935.94,3136.68,-191.357,-939.823,3120.41,-216.488,-945.169,3105.45,-242.161,-936.217,3095.18,-278.232,-918.751,3076.97,-291.664,-924.815,2950.28,-501.092,-1075,2942.86,-735.822,-1176.59,2972.58,-754.077,-1308.18,3030.22,-986.888,-1243.25,2993.17,-845.962,-1219.38,2960.77,-777.12,-1220.58,2926.72,-707.298,-1206.93,2949.91,-576.366,-1195.85,2975.93,-490.707,-1185.74,3001.33,-420.146,-1177.6,3003.85,-317.745,-1165.6,3047.26,-273.46,
180,-1346.52,3724.89,444.204,-1330.01,3648.76,447.961,-1303.54,3517.73,435.973,-1249.5,3339.83,89.3201,-1241.37,3085.2,-244.198,-1011.57,3437.57,519.24,-1062.89,3378.93,522.425,-1149.87,3277.11,513.326,-1073.7,3198.92,135.412,-1074.79,3053.58,-258.304,-1456.36,3188.37,-189.782,-1422.79,3169.11,-152.385,-1433.57,3175.08,-143.044,-1448.57,3176.55,-146.522,-1461.62,3167.97,-173.22,-1416.93,3187.98,-149.587,-1425.45,3195.04,-138.269,-1452.48,3196.42,-144.175,-1460.84,3181.96,-175.633,-1413.72,3207.62,-149.114,-1422.92,3215.65,-138.463,-1450.68,3215.82,-144.249,-1460.75,3197.16,-175.87,-1414.11,3223.46,-149.133,-1428.15,3229.56,-142.745,-1450.78,3226.65,-152.657,-1458.14,3207.93,-184.084,-1433.89,3221.42,-156.534,-1427.19,3218.06,-185.942,-1420.75,3203.02,-211.504,-1430.48,3182.76,-243.039,-1437.76,3155.69,-248.656,-1413.51,2995.22,-431.99,-1349.78,2972.14,-702.389,-1254.15,2989.64,-748.043,-897.987,3115.71,-237.507,-900.024,3083.49,-178.823,-890.148,3093.21,-185.695,-883.06,3099.15,-198.089,-877.573,3100.89,-228.482,-913.127,3098.69,-168.685,-902.077,3109.82,-170.802,-887.643,3119.52,-192.368,-886.023,3112.25,-227.2,-924.379,3115.84,-160.39,-912.957,3126.58,-164.483,-897.799,3134.33,-187.154,-893.723,3124.91,-223.818,-930.961,3130.39,-162.968,-919.614,3139.45,-170.984,-907.859,3143.39,-192.548,-904.172,3132.81,-228.138,-933.322,3139.31,-193.277,-938.742,3124.32,-218.914,-943.921,3109.1,-244.471,-935.328,3099,-280.675,-918.282,3080.58,-294.372,-923.932,2954.71,-504.309,-1077.72,2945.22,-736.622,-1179.04,2976.14,-754.34,-1312.47,3032.52,-986.601,-1246.57,2996.43,-845.876,-1222.1,2964.28,-777.133,-1222.47,2929.8,-707.512,-1207.52,2951.88,-576.531,-1195.68,2977.35,-490.808,-1185.08,3002.37,-420.187,-1176.05,3004.44,-317.851,-1164.07,3047.74,-273.451,
