Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHandPinkyEE,,RightHandPinky3,,RightHandPinky2,,RightHandPinky1,,RightHandRingEE,,RightHandRing3,,RightHandRing2,,RightHandRing1,,RightHandMiddleEE,,RightHandMiddle3,,RightHandMiddle2,,RightHandMiddle1,,RightHandIndexEE,,RightHandIndex3,,RightHandIndex2,,RightHandIndex1,,RightHandThumbEE,,RightHandThumb3,,RightHandThumb2,,RightHandThumb1,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHandPinkyEE,,LeftHandPinky3,,LeftHandPinky2,,LeftHandPinky1,,LeftHandRingEE,,LeftHandRing3,,LeftHandRing2,,LeftHandRing1,,LeftHandMiddleEE,,LeftHandMiddle3,,LeftHandMiddle2,,LeftHandMiddle1,,LeftHandIndexEE,,LeftHandIndex3,,LeftHandIndex2,,LeftHandIndex1,,LeftHandThumbEE,,LeftHandThumb3,,LeftHandThumb2,,LeftHandThumb1,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
0,0.449099,0.294716,0.457433,0.293097,0.471124,0.288293,0.474499,0.244958,0.491146,0.195405,0.477185,0.308701,0.485615,0.3051,0.499193,0.29691,0.491143,0.253034,0.493186,0.198219,0.472848,0.195024,0.475554,0.199218,0.474678,0.200734,0.474292,0.200407,0.475434,0.196884,0.473368,0.20009,0.472467,0.201704,0.471956,0.200778,0.473681,0.196645,0.470805,0.201636,0.469911,0.202645,0.469814,0.201016,0.47178,0.196661,0.468913,0.202038,0.468322,0.202173,0.468586,0.200071,0.470411,0.195741,0.469797,0.199824,0.470138,0.19657,0.471354,0.193452,0.473456,0.188994,0.476837,0.188038,0.493101,0.162922,0.486727,0.128789,0.486269,0.125289,0.484054,0.210023,0.489904,0.215955,0.488652,0.215992,0.487701,0.215095,0.486794,0.211773,0.488356,0.217215,0.487016,0.217899,0.485317,0.216363,0.485127,0.211871,0.486388,0.218421,0.485044,0.218833,0.483485,0.217062,0.48338,0.212323,0.484226,0.218464,0.483003,0.218195,0.48194,0.216164,0.481955,0.211478,0.480466,0.214292,0.481808,0.210301,0.483308,0.206367,0.484044,0.201817,0.486398,0.20039,0.49666,0.166793,0.486148,0.128935,0.486887,0.125615,0.468276,0.0931736,0.480804,0.112665,0.488203,0.121332,0.49511,0.129888,0.495798,0.148816,0.495138,0.161397,0.494255,0.171823,0.497954,0.185328,0.494077,0.192977,0.463133,0.117543,0.464461,0.111921,0.464264,0.112599,0.475343,0.106992,0.474411,0.109063,0.502077,0.305536,0.498302,0.304388,0.473849,0.293651,0.471852,0.297027,0.487934,0.309378,0.484258,0.308174,0.459304,0.294568,0.457177,0.297925,0.479238,0.311507,0.475624,0.310271,0.450635,0.294887,0.448433,0.298232,0.486148,0.128935,0.49666,0.166793,0.486398,0.20039,0.486727,0.128789,0.493101,0.162922,0.476837,0.188038,0.493186,0.198219,0.491143,0.253034,0.499193,0.29691,0.485615,0.3051,0.491146,0.195405,0.474499,0.244958,0.471124,0.288293,0.457433,0.293097,
20,0.449018,0.294647,0.45733,0.293069,0.470994,0.288322,0.474613,0.244936,0.491231,0.195456,0.477152,0.3087,0.485577,0.305098,0.499144,0.296901,0.491087,0.25302,0.493092,0.198203,0.473939,0.195405,0.476842,0.199684,0.47613,0.201179,0.475794,0.200755,0.476662,0.19709,0.474596,0.200605,0.473816,0.202213,0.473403,0.201179,0.474894,0.196954,0.471951,0.202132,0.471135,0.203143,0.471117,0.201475,0.472999,0.197078,0.469974,0.202591,0.469449,0.202713,0.469772,0.200587,0.471564,0.19625,0.470974,0.200351,0.471109,0.19713,0.472159,0.194011,0.474039,0.189462,0.477389,0.188296,0.493453,0.163071,0.486719,0.128914,0.486144,0.125402,0.484145,0.210003,0.490296,0.216033,0.489001,0.215968,0.487983,0.215016,0.486874,0.211665,0.488696,0.217293,0.487331,0.217924,0.485558,0.216333,0.485238,0.211816,0.486647,0.218448,0.485281,0.218853,0.483677,0.217071,0.483531,0.212324,0.48452,0.218441,0.483253,0.218224,0.48213,0.216219,0.482114,0.211524,0.480733,0.214412,0.482017,0.2104,0.483428,0.206429,0.484002,0.201823,0.486248,0.200303,0.496245,0.166625,0.485849,0.128877,0.486632,0.125711,0.468109,0.0934737,0.480576,0.1128,0.487985,0.121416,0.494964,0.129916,0.495818,0.148835,0.495217,0.16142,0.494355,0.171849,0.498007,0.185374,0.494093,0.193005,0.462927,0.117736,0.463996,0.112054,0.464331,0.112893,0.47436,0.10694,0.474935,0.109471,0.502032,0.305527,0.498248,0.304379,0.473729,0.29375,0.471656,0.297067,0.487901,0.309376,0.484215,0.308173,0.459224,0.294587,0.457023,0.297884,0.47921,0.311506,0.475585,0.31027,0.450584,0.294857,0.448307,0.298142,0.485849,0.128877,0.496245,0.166625,0.486248,0.200303,0.486719,0.128914,0.493453,0.163071,0.477389,0.188296,0.493092,0.198203,0.491087,0.25302,0.499144,0.296901,0.485577,0.305098,0.491231,0.195456,0.474613,0.244936,0.470994,0.288322,0.45733,0.293069,
40,0.449127,0.294517,0.457402,0.293006,0.471024,0.288354,0.474954,0.244941,0.491448,0.195508,0.477285,0.308698,0.485715,0.30506,0.499298,0.296831,0.49112,0.253056,0.493145,0.198226,0.475308,0.196014,0.478344,0.200375,0.477786,0.201817,0.477513,0.201309,0.478147,0.197563,0.476032,0.201327,0.47537,0.202912,0.475083,0.201802,0.476373,0.197512,0.473299,0.202745,0.472558,0.203786,0.47265,0.202139,0.47449,0.197726,0.471254,0.203246,0.4708,0.2034,0.471207,0.201299,0.472999,0.196969,0.47236,0.201088,0.472297,0.197855,0.473221,0.194705,0.474926,0.190091,0.478241,0.188762,0.493948,0.163347,0.486748,0.129172,0.485739,0.1256,0.48428,0.209944,0.490787,0.216019,0.48943,0.215866,0.488326,0.214866,0.486988,0.211483,0.489178,0.217316,0.487777,0.217904,0.485891,0.216259,0.485397,0.211707,0.487097,0.218452,0.485694,0.218859,0.483998,0.217064,0.483747,0.212289,0.485012,0.218404,0.483679,0.218253,0.48245,0.216275,0.482343,0.211553,0.481154,0.214552,0.482358,0.210514,0.483622,0.206487,0.483956,0.201809,0.486051,0.200163,0.495785,0.166437,0.485661,0.128883,0.486138,0.125822,0.467779,0.0939728,0.480083,0.113017,0.487488,0.121537,0.494577,0.129942,0.495709,0.148849,0.49524,0.161443,0.494456,0.171881,0.498136,0.185408,0.494227,0.193041,0.462588,0.118096,0.463334,0.112336,0.464313,0.113386,0.472991,0.106938,0.475401,0.110075,0.502185,0.30546,0.498419,0.304285,0.473772,0.29388,0.471584,0.297112,0.488033,0.309347,0.484367,0.308115,0.459332,0.294592,0.457017,0.297803,0.479338,0.311514,0.475734,0.31025,0.450736,0.294786,0.448347,0.297982,0.485661,0.128883,0.495785,0.166437,0.486051,0.200163,0.486748,0.129172,0.493948,0.163347,0.478241,0.188762,0.493145,0.198226,0.49112,0.253056,0.499298,0.296831,0.485715,0.30506,0.491448,0.195508,0.474954,0.244941,0.471024,0.288354,0.457402,0.293006,
60,0.449262,0.294449,0.457485,0.292998,0.471043,0.288426,0.475226,0.244961,0.491635,0.195587,0.477452,0.30875,0.485837,0.305048,0.499358,0.296766,0.491284,0.253089,0.493069,0.198219,0.476825,0.196725,0.479997,0.201151,0.479579,0.202509,0.479356,0.201921,0.47977,0.198124,0.477659,0.202167,0.47712,0.203712,0.476933,0.202518,0.477996,0.198167,0.474893,0.203458,0.474229,0.204546,0.474392,0.202932,0.476134,0.19848,0.472825,0.20402,0.47243,0.20423,0.472874,0.202158,0.474592,0.197802,0.47392,0.201975,0.473636,0.19871,0.474447,0.195503,0.475964,0.190822,0.479221,0.18932,0.494464,0.163642,0.486832,0.12945,0.485197,0.125802,0.484405,0.209843,0.491193,0.215886,0.489796,0.21569,0.488627,0.214664,0.487118,0.211256,0.489583,0.217247,0.488168,0.217816,0.486198,0.216138,0.485558,0.211553,0.4875,0.218396,0.486079,0.21882,0.484308,0.217021,0.483953,0.212211,0.485446,0.218324,0.484068,0.218245,0.482748,0.216296,0.482548,0.21154,0.481547,0.214649,0.482679,0.210591,0.483765,0.2065,0.483868,0.20176,0.485848,0.199992,0.495304,0.166228,0.485472,0.128952,0.485454,0.125953,0.467609,0.0944835,0.479505,0.113237,0.486831,0.121665,0.494028,0.129972,0.495451,0.148859,0.495124,0.161459,0.49443,0.171906,0.498166,0.185429,0.494275,0.193073,0.462337,0.118467,0.462724,0.112656,0.464446,0.113864,0.471479,0.107019,0.476019,0.110614,0.502266,0.305392,0.498456,0.3042,0.473813,0.294087,0.471483,0.2972,0.488179,0.309338,0.484466,0.308088,0.45946,0.294676,0.457007,0.297766,0.479536,0.311572,0.475884,0.310288,0.450924,0.294797,0.448398,0.297871,0.485472,0.128952,0.495304,0.166228,0.485848,0.199992,0.486832,0.12945,0.494464,0.163642,0.479221,0.18932,0.493069,0.198219,0.491284,0.253089,0.499358,0.296766,0.485837,0.305048,0.491635,0.195587,0.475226,0.244961,0.471043,0.288426,0.457485,0.292998,
80,0.449482,0.294366,0.457654,0.292973,0.471149,0.28848,0.475525,0.245024,0.491884,0.195675,0.477714,0.30885,0.486038,0.305045,0.499465,0.296663,0.491353,0.253088,0.493064,0.198186,0.478447,0.197478,0.481601,0.202018,0.481295,0.203266,0.48115,0.202597,0.481468,0.198781,0.479258,0.203076,0.47883,0.204553,0.478782,0.203264,0.4797,0.198882,0.476498,0.20419,0.475919,0.205318,0.476192,0.203735,0.47786,0.199257,0.474448,0.204784,0.474133,0.205051,0.47464,0.203009,0.476282,0.19863,0.475502,0.202874,0.475024,0.199568,0.475767,0.196311,0.477184,0.191598,0.480404,0.189988,0.495005,0.163952,0.486955,0.129733,0.484559,0.126043,0.484328,0.209697,0.491258,0.21584,0.48979,0.215606,0.488557,0.214537,0.486955,0.211055,0.48968,0.217248,0.488203,0.217781,0.486132,0.216028,0.485444,0.211383,0.487649,0.218398,0.486162,0.218805,0.484285,0.216944,0.483888,0.212072,0.485635,0.218281,0.484178,0.218219,0.482759,0.216241,0.482528,0.211429,0.4818,0.214637,0.482957,0.210591,0.483943,0.206465,0.483879,0.201667,0.485738,0.199827,0.4948,0.165986,0.485283,0.129043,0.484639,0.126128,0.467459,0.0950695,0.478828,0.113514,0.486044,0.121827,0.493376,0.130005,0.495159,0.148858,0.495012,0.161463,0.494434,0.171919,0.498244,0.185434,0.494384,0.193094,0.462197,0.118959,0.462205,0.113127,0.464668,0.114417,0.469926,0.107285,0.476608,0.111118,0.502427,0.305274,0.49857,0.304083,0.473931,0.294277,0.471463,0.297265,0.488419,0.309329,0.484655,0.308079,0.459669,0.294747,0.45708,0.297711,0.479841,0.311667,0.476136,0.310382,0.451195,0.294795,0.448535,0.297743,0.485283,0.129043,0.4948,0.165986,0.485738,0.199827,0.486955,0.129733,0.495005,0.163952,0.480404,0.189988,0.493064,0.198186,0.491353,0.253088,0.499465,0.296663,0.486038,0.305045,0.491884,0.195675,0.475525,0.245024,0.471149,0.28848,0.457654,0.292973,
100,0.449448,0.294336,0.45761,0.292971,0.47111,0.288507,0.475681,0.245104,0.492053,0.195781,0.477799,0.308926,0.486069,0.305037,0.499423,0.296594,0.491444,0.253081,0.492986,0.198152,0.480076,0.198187,0.483167,0.202866,0.482943,0.203994,0.482866,0.203245,0.483147,0.199417,0.480846,0.203961,0.480507,0.205355,0.480571,0.203958,0.481387,0.199557,0.478147,0.204911,0.477646,0.206064,0.477995,0.204483,0.479568,0.199972,0.476142,0.205522,0.475895,0.20583,0.476433,0.203794,0.477967,0.199383,0.477074,0.203714,0.476443,0.200381,0.477154,0.197094,0.478517,0.192364,0.481706,0.190679,0.495538,0.164206,0.48713,0.129939,0.483904,0.126255,0.484124,0.209537,0.491158,0.215746,0.489603,0.215514,0.488295,0.214422,0.486616,0.210872,0.48965,0.217192,0.488091,0.217716,0.485889,0.215909,0.485166,0.211212,0.487717,0.218363,0.486142,0.218757,0.484123,0.216842,0.48367,0.211914,0.485748,0.218231,0.484194,0.218163,0.482658,0.216145,0.482379,0.211283,0.482059,0.214572,0.483229,0.210541,0.484121,0.206387,0.483887,0.201556,0.485608,0.199668,0.494195,0.165722,0.485208,0.129101,0.483906,0.126241,0.467476,0.0954644,0.478247,0.113704,0.485315,0.121949,0.492729,0.13004,0.494774,0.14886,0.494769,0.161467,0.494294,0.171932,0.498211,0.185427,0.494405,0.193116,0.462165,0.119267,0.461894,0.113429,0.464925,0.11477,0.468743,0.10747,0.477076,0.111451,0.502415,0.305198,0.49851,0.303998,0.473861,0.294425,0.471329,0.297298,0.488478,0.309321,0.484664,0.308062,0.459627,0.29483,0.456975,0.29768,0.479963,0.311742,0.476206,0.310447,0.451173,0.294838,0.448451,0.297672,0.485208,0.129101,0.494195,0.165722,0.485608,0.199668,0.48713,0.129939,0.495538,0.164206,0.481706,0.190679,0.492986,0.198152,0.491444,0.253081,0.499423,0.296594,0.486069,0.305037,0.492053,0.195781,0.475681,0.245104,0.47111,0.288507,0.45761,0.292971,
120,0.449482,0.294297,0.457624,0.292965,0.471109,0.288544,0.47574,0.24523,0.492136,0.195891,0.477867,0.308969,0.486091,0.305009,0.499386,0.296526,0.491523,0.252974,0.492913,0.198045,0.481636,0.19891,0.484732,0.203674,0.484549,0.204711,0.484495,0.203907,0.484738,0.200074,0.48245,0.204812,0.482167,0.206141,0.482259,0.204666,0.482984,0.20025,0.479849,0.205657,0.479401,0.206836,0.479743,0.205256,0.481179,0.2007,0.477896,0.206278,0.477677,0.206634,0.478175,0.204603,0.479563,0.200145,0.478626,0.204554,0.477885,0.201201,0.478583,0.197884,0.479898,0.193139,0.483054,0.191388,0.496175,0.164502,0.487392,0.130244,0.483296,0.126448,0.483762,0.209358,0.490846,0.215635,0.489194,0.215421,0.487806,0.214314,0.486068,0.210702,0.489428,0.217096,0.487775,0.217624,0.485428,0.215775,0.484693,0.211034,0.487613,0.218292,0.485935,0.218668,0.483764,0.216699,0.483263,0.211727,0.485694,0.218165,0.484035,0.218063,0.482383,0.215992,0.482068,0.211092,0.482258,0.214455,0.483419,0.210435,0.484258,0.206267,0.483877,0.201423,0.485452,0.199514,0.493493,0.165438,0.485149,0.129123,0.483269,0.12635,0.467362,0.0957681,0.477686,0.113875,0.484653,0.122063,0.492151,0.130059,0.494459,0.148838,0.494585,0.161444,0.494198,0.171914,0.498176,0.185403,0.494398,0.19311,0.462097,0.119535,0.46161,0.113712,0.465042,0.115041,0.467778,0.107707,0.477283,0.111655,0.502407,0.305122,0.498465,0.303935,0.473839,0.294574,0.471228,0.297338,0.488525,0.309286,0.484672,0.308039,0.45965,0.294904,0.456921,0.297645,0.480065,0.311776,0.476267,0.310493,0.451229,0.294868,0.44843,0.297592,0.485149,0.129123,0.493493,0.165438,0.485452,0.199514,0.487392,0.130244,0.496175,0.164502,0.483054,0.191388,0.492913,0.198045,0.491523,0.252974,0.499386,0.296526,0.486091,0.305009,0.492136,0.195891,0.47574,0.24523,0.471109,0.288544,0.457624,0.292965,
140,0.449439,0.294275,0.457578,0.292975,0.47108,0.288592,0.475785,0.245375,0.492091,0.196003,0.477854,0.309016,0.486043,0.304994,0.499298,0.29648,0.49156,0.252906,0.492789,0.19798,0.483189,0.199628,0.486191,0.204371,0.486058,0.20539,0.486055,0.204598,0.486312,0.20078,0.48393,0.205518,0.4837,0.206843,0.483875,0.205399,0.484565,0.200973,0.48143,0.206301,0.48105,0.207536,0.481441,0.206035,0.482773,0.201444,0.479527,0.206904,0.479362,0.207357,0.479872,0.205395,0.481148,0.200896,0.480127,0.205302,0.479297,0.201896,0.479967,0.198523,0.48129,0.19378,0.484435,0.192006,0.496804,0.164735,0.487629,0.130483,0.482796,0.126639,0.483188,0.20914,0.490268,0.215498,0.488537,0.215287,0.487087,0.214153,0.485319,0.210463,0.488925,0.216991,0.487195,0.217511,0.484731,0.2156,0.484006,0.210802,0.487203,0.21825,0.485442,0.218586,0.483153,0.216532,0.482629,0.2115,0.485318,0.218164,0.48358,0.217987,0.481852,0.215828,0.481522,0.210875,0.48221,0.214407,0.483326,0.210364,0.484158,0.206191,0.483682,0.201308,0.485154,0.199342,0.492736,0.165164,0.485087,0.129093,0.482763,0.126426,0.467256,0.0959679,0.477243,0.114009,0.484126,0.122166,0.491677,0.130097,0.494172,0.148843,0.494388,0.161448,0.494057,0.171922,0.49807,0.18541,0.494307,0.193129,0.46199,0.119696,0.46138,0.113885,0.465054,0.115209,0.467114,0.10787,0.477329,0.111803,0.502339,0.305071,0.498373,0.303888,0.473767,0.294725,0.471107,0.297386,0.488494,0.309268,0.484615,0.308026,0.459598,0.294988,0.456819,0.297626,0.480076,0.311818,0.476251,0.310539,0.451191,0.294911,0.448344,0.297532,0.485087,0.129093,0.492736,0.165164,0.485154,0.199342,0.487629,0.130483,0.496804,0.164735,0.484435,0.192006,0.492789,0.19798,0.49156,0.252906,0.499298,0.29648,0.486043,0.304994,0.492091,0.196003,0.475785,0.245375,0.47108,0.288592,0.457578,0.292975,
160,0.449305,0.294308,0.45747,0.293013,0.471032,0.288641,0.475794,0.24554,0.492065,0.196142,0.477826,0.309065,0.485999,0.304991,0.499243,0.296454,0.491543,0.252853,0.492638,0.197944,0.484598,0.200294,0.487656,0.205012,0.487519,0.206019,0.4875,0.205231,0.48773,0.201419,0.485417,0.20617,0.485191,0.207496,0.485333,0.206064,0.485982,0.20163,0.483002,0.206959,0.482642,0.20822,0.482973,0.206746,0.484191,0.20212,0.481128,0.207531,0.480951,0.208049,0.481393,0.206119,0.482562,0.201586,0.481566,0.205992,0.480694,0.202575,0.481354,0.199183,0.482675,0.194438,0.485805,0.192635,0.497441,0.164975,0.487915,0.130728,0.482364,0.126845,0.482485,0.208925,0.489526,0.215348,0.487734,0.21514,0.486238,0.213981,0.484461,0.210223,0.488247,0.216854,0.486458,0.217375,0.483903,0.215414,0.483197,0.210569,0.486596,0.21818,0.484771,0.218476,0.482397,0.216349,0.481857,0.211272,0.484731,0.218143,0.482939,0.217888,0.481165,0.21565,0.480829,0.210659,0.481961,0.214385,0.482998,0.210298,0.483871,0.206132,0.483344,0.201212,0.484747,0.199191,0.491951,0.164933,0.484902,0.129101,0.482295,0.126519,0.467075,0.0961284,0.476836,0.114148,0.483658,0.122289,0.49125,0.130165,0.493902,0.148877,0.494194,0.16148,0.493912,0.171958,0.49796,0.185445,0.494212,0.193176,0.461787,0.11982,0.461113,0.114021,0.464921,0.115339,0.466598,0.10802,0.477208,0.111937,0.502298,0.305042,0.498329,0.303865,0.473658,0.294845,0.471004,0.297433,0.488457,0.309263,0.484575,0.308025,0.459461,0.295079,0.456687,0.297644,0.480061,0.311862,0.476234,0.310587,0.451041,0.294989,0.448197,0.297539,0.484902,0.129101,0.491951,0.164933,0.484747,0.199191,0.487915,0.130728,0.497441,0.164975,0.485805,0.192635,0.492638,0.197944,0.491543,0.252853,0.499243,0.296454,0.485999,0.304991,0.492065,0.196142,0.475794,0.24554,0.471032,0.288641,0.45747,0.293013,
180,0.449205,0.294202,0.457379,0.292956,0.470983,0.28867,0.475871,0.245701,0.492119,0.196272,0.477792,0.309123,0.485968,0.305004,0.499232,0.296451,0.491469,0.252836,0.492423,0.197949,0.485952,0.200894,0.489147,0.205515,0.489023,0.20653,0.488975,0.205752,0.489108,0.20194,0.486943,0.20671,0.48674,0.208059,0.486824,0.206648,0.487364,0.202196,0.4846,0.207584,0.484276,0.208868,0.484532,0.207402,0.485583,0.202733,0.482752,0.208156,0.482573,0.208727,0.482929,0.206814,0.483942,0.202239,0.483057,0.206646,0.482097,0.20325,0.482666,0.199843,0.483912,0.195074,0.486998,0.193193,0.498088,0.165213,0.488171,0.130983,0.482012,0.127047,0.481731,0.208692,0.488783,0.215063,0.486977,0.214891,0.485461,0.213734,0.483681,0.209945,0.487516,0.216576,0.485726,0.217132,0.483133,0.215179,0.482417,0.210311,0.485881,0.217977,0.484047,0.218271,0.481645,0.216131,0.48107,0.211032,0.483997,0.218006,0.482201,0.217716,0.480421,0.21545,0.480054,0.210442,0.481473,0.214329,0.482351,0.210175,0.483259,0.206018,0.482709,0.201075,0.484132,0.198996,0.491178,0.164706,0.484609,0.12906,0.481873,0.126611,0.466901,0.0962447,0.476495,0.114273,0.483263,0.122412,0.49088,0.130247,0.493653,0.14893,0.494006,0.161531,0.493766,0.172012,0.497854,0.185496,0.494125,0.193239,0.461539,0.119892,0.460849,0.114097,0.464718,0.115427,0.466226,0.10812,0.477014,0.112067,0.502292,0.305039,0.498344,0.30386,0.473545,0.294943,0.47086,0.297459,0.488421,0.309275,0.484562,0.308036,0.459349,0.295073,0.456544,0.297565,0.480027,0.311918,0.476223,0.310641,0.450936,0.294928,0.448062,0.297404,0.484609,0.12906,0.491178,0.164706,0.484132,0.198996,0.488171,0.130983,0.498088,0.165213,0.486998,0.193193,0.492423,0.197949,0.491469,0.252836,0.499232,0.296451,0.485968,0.305004,0.492119,0.196272,0.475871,0.245701,0.470983,0.28867,0.457379,0.292956,
