Timestamps [ms],RightFootEE,,,RightToeBase,,,RightFoot,,,RightLeg,,,RightUpLeg,,,LeftFootEE,,,LeftToeBase,,,LeftFoot,,,LeftLeg,,,LeftUpLeg,,,RightHandEE,,,RightHandPinkyEE,,,RightHandPinky3,,,RightHandPinky2,,,RightHandPinky1,,,RightHandRingEE,,,RightHandRing3,,,RightHandRing2,,,RightHandRing1,,,RightHandMiddleEE,,,RightHandMiddle3,,,RightHandMiddle2,,,RightHandMiddle1,,,RightHandIndexEE,,,RightHandIndex3,,,RightHandIndex2,,,RightHandIndex1,,,RightHandThumbEE,,,RightHandThumb3,,,RightHandThumb2,,,RightHandThumb1,,,RightHand,,,RightForeArm,,,RightArm,,,RightShoulder,,,LeftHandEE,,,LeftHandPinkyEE,,,LeftHandPinky3,,,LeftHandPinky2,,,LeftHandPinky1,,,LeftHandRingEE,,,LeftHandRing3,,,LeftHandRing2,,,LeftHandRing1,,,LeftHandMiddleEE,,,LeftHandMiddle3,,,LeftHandMiddle2,,,LeftHandMiddle1,,,LeftHandIndexEE,,,LeftHandIndex3,,,LeftHandIndex2,,,LeftHandIndex1,,,LeftHandThumbEE,,,LeftHandThumb3,,,LeftHandThumb2,,,LeftHandThumb1,,,LeftHand,,,LeftForeArm,,,LeftArm,,,LeftShoulder,,,HeadEE,,,Head,,,Neck,,,Spine4,,,Spine3,,,Spine2,,,Spine1,,,Spine,,,Hips,,,
0,1207.99,2747.73,612.015,1269.06,2700.52,609.043,1369.51,2616.87,584.95,1268.62,2485.34,232.748,1228.95,2364.72,-172.958,1461.28,3027.05,503.082,1453.75,2950.52,510.427,1434.21,2819.16,504.93,1358.08,2700.89,141.967,1365.95,2445.72,-197.958,1353.61,2290.79,-171.889,1378.84,2274.13,-155.451,1389.93,2282.19,-147.047,1381.59,2295.56,-143.839,1353.97,2288.18,-158.55,1412.66,2270.01,-151.253,1412.89,2284.51,-143.989,1390.45,2301.87,-144.619,1359.6,2292.73,-161.814,1440.96,2281.99,-140.549,1428.34,2292.38,-140.734,1401.99,2301.21,-147.534,1367.26,2298.37,-163.711,1440.2,2289.29,-143.62,1424.89,2292.17,-148.999,1401.92,2295.76,-157.433,1367.51,2300.02,-170.618,1411.52,2287.22,-175.664,1385.36,2275.7,-188.967,1360.87,2266.19,-206.413,1323.99,2270.27,-221.785,1298.93,2261.33,-208.864,1170.22,2134.86,-335.263,1148.92,2183.54,-609.232,1247.38,2232.12,-663.49,1541.81,2559.48,-173.856,1564.06,2584.92,-110.229,1561.35,2577.85,-124.414,1558.62,2570.78,-138.594,1553.17,2556.62,-166.947,1557.31,2599.62,-92.8571,1555.43,2592.05,-107.069,1552.14,2578.79,-131.939,1547.91,2561.74,-163.912,1548,2609.33,-86.2274,1547.01,2601.26,-100.412,1545.29,2587.12,-125.225,1542.95,2568.11,-158.532,1541.67,2608.61,-93.8317,1540.67,2600.49,-108.145,1539.17,2588.28,-129.598,1536.88,2569.93,-161.752,1513.97,2569.51,-127.746,1510.32,2555.01,-155.221,1506.65,2540.51,-182.699,1510.91,2537.38,-222.278,1533.62,2525.87,-237.331,1512.2,2424.43,-431.715,1412.72,2340.19,-678.473,1312.38,2269.98,-679.862,1243.97,2143.64,-920.727,1267.35,2209.1,-776.182,1288.19,2223.98,-700.209,1314.84,2209.85,-628.156,1326.15,2246.17,-499.26,1324.23,2282.74,-416.289,1318.61,2316.89,-348.541,1326.74,2336.56,-247.446,1307.22,2382.33,-206.121,
20,1204.59,2749.97,610.15,1266.13,2703.36,607.438,1367.48,2620.64,583.873,1268.93,2486.98,231.808,1229,2365.89,-173.731,1460.73,3029.01,501.388,1452.22,2952.6,508.93,1431.23,2821.45,503.758,1356.49,2703.35,140.452,1365.93,2447.06,-198.586,1353.91,2290.49,-171.263,1378.18,2271.79,-154.124,1389.02,2279.37,-144.983,1381.17,2293.05,-141.889,1353.8,2287.8,-157.933,1411.72,2268.03,-149.077,1412.15,2282.48,-141.723,1390.22,2300.45,-142.889,1359.65,2292.22,-161.006,1439.22,2279.49,-140.249,1427.85,2291.21,-139.483,1401.86,2301.35,-145.859,1367.5,2297.67,-162.647,1440.25,2288.03,-142.174,1425.07,2292.22,-147.032,1402.18,2296.36,-155.42,1368,2299.34,-169.535,1412.53,2286.55,-175.015,1386.35,2275.52,-188.712,1361.96,2266.42,-206.496,1325.24,2270.99,-222.115,1299.58,2262.65,-209.983,1170.53,2134.96,-334.784,1149.16,2183.99,-608.686,1247.32,2232.5,-663.548,1539.57,2558.59,-174.141,1564.57,2582.15,-110.249,1561.17,2575.55,-124.514,1557.77,2568.95,-138.774,1550.95,2555.73,-167.285,1555.13,2598.26,-92.9194,1553.24,2590.77,-107.178,1549.94,2577.67,-132.126,1545.68,2560.81,-164.196,1542.31,2609.52,-86.9794,1542.01,2601.22,-101.066,1541.47,2586.68,-125.699,1540.71,2567.11,-158.753,1536.16,2608.75,-94.5295,1535.86,2600.4,-108.743,1535.38,2587.84,-130.038,1534.63,2568.93,-161.942,1511.62,2568.26,-127.912,1508.01,2553.93,-155.482,1504.39,2539.6,-183.053,1508.62,2536.76,-222.656,1531.34,2525.46,-237.858,1511.87,2424.18,-432.534,1412.08,2341.26,-679.612,1312.48,2269.99,-680.141,1246.98,2140.8,-920.486,1268.21,2208.13,-776.469,1288.12,2223.8,-700.407,1314.73,2210,-628.277,1326.46,2246.6,-499.501,1324.67,2283.46,-416.655,1319.04,2317.82,-349.011,1326.99,2337.74,-247.952,1307.31,2383.56,-206.756,
40,1208.31,2742.19,614.829,1270.33,2696.32,610.638,1372.11,2614.95,584.42,1269.64,2483.89,232.499,1230.66,2362.99,-173.192,1464.76,3022.99,505.995,1455.81,2946.57,512.86,1434.13,2815.59,506.291,1358.84,2702.33,141.561,1367.53,2444.72,-196.497,1356.44,2288.61,-171.883,1378.18,2266.22,-153.548,1389.16,2273.04,-143.977,1382.91,2287.64,-141.473,1355.65,2286.42,-158.485,1410.83,2261.21,-147.332,1412.62,2275.74,-140.357,1392.72,2295.84,-142.68,1361.99,2290.16,-161.493,1437.71,2270.84,-140.548,1429.02,2284.61,-139.171,1404.46,2297.82,-145.577,1370.37,2294.78,-163.035,1441.56,2280.49,-141.523,1427.19,2287.32,-145.839,1404.82,2293.46,-154.41,1371.25,2296.15,-169.951,1415.35,2280.71,-175.218,1388.67,2271.34,-189.185,1363.88,2263.45,-206.998,1327.67,2270.09,-223.049,1300.96,2264.64,-211.557,1171.23,2133.63,-332.141,1148.32,2184.69,-605.547,1245.73,2233.53,-661.45,1536.58,2555.64,-173.489,1565,2577.48,-109.771,1560.78,2571.35,-124.025,1556.55,2565.22,-138.275,1548.09,2552.94,-166.765,1552.28,2595.23,-92.2617,1550.38,2587.78,-106.536,1547.05,2574.72,-131.506,1542.76,2557.91,-163.597,1535.12,2608.02,-87.2464,1535.65,2599.45,-101.154,1536.56,2584.39,-125.465,1537.74,2564.1,-158.071,1529.14,2607.09,-94.6771,1529.69,2598.45,-108.71,1530.47,2585.44,-129.723,1531.59,2565.83,-161.188,1508.8,2564.7,-126.954,1505.2,2550.4,-154.546,1501.59,2536.12,-182.14,1505.52,2533.5,-221.789,1528.28,2522.67,-237.282,1511.52,2423.65,-433.364,1407.78,2345.73,-680.443,1310.31,2271.59,-678.966,1246.22,2141.13,-919.275,1266.08,2209.26,-775.442,1285.86,2225.16,-699.393,1314.01,2210.96,-627.93,1328.33,2246.01,-498.982,1327.42,2282.12,-415.792,1321.98,2315.91,-347.849,1329.39,2335.49,-246.683,1309.19,2381.06,-205.457,
60,1206.07,2742.39,616.944,1268.76,2697.67,610.851,1371.25,2618.31,581.396,1264.93,2489.16,229.911,1230.74,2362.03,-174.304,1464.6,3025.19,504.079,1454.55,2948.95,511.331,1431.29,2818.23,504.977,1358.01,2705.02,139.819,1367.42,2444.52,-195.997,1357.36,2291.39,-172.556,1375.47,2267.3,-149.96,1386.64,2274.57,-140.973,1382.52,2290.11,-141.017,1355.93,2291.57,-159.036,1406.8,2261.82,-141.81,1410.44,2276.87,-137.018,1393.49,2298.76,-143.238,1362.74,2294.03,-162.298,1432.82,2270.06,-137.449,1427.68,2285.58,-137.558,1405.45,2301.33,-146.322,1371.66,2297.38,-164.16,1439.63,2280.17,-138.988,1427.08,2289.62,-143.977,1405.73,2297.16,-153.923,1372.89,2297.48,-171.157,1415.83,2278.6,-173.425,1388.82,2269.51,-186.921,1363.62,2260.91,-203.804,1328.18,2267.86,-221.371,1300.69,2267.38,-210.463,1171.07,2134.71,-329.34,1146.87,2186.72,-602.456,1243.82,2234.94,-659.678,1530.06,2555.4,-174.38,1562.06,2575.83,-111.254,1556.97,2570.1,-125.386,1551.87,2564.36,-139.514,1541.67,2552.87,-167.763,1546.04,2595.49,-93.4582,1544.11,2587.97,-107.691,1540.71,2574.78,-132.581,1536.31,2557.79,-164.56,1524.37,2609.74,-89.6815,1525.75,2600.81,-103.303,1528.13,2585.11,-127.102,1531.27,2563.93,-159.007,1518.59,2608.62,-96.9737,1519.99,2599.62,-110.716,1522.04,2586.04,-131.284,1525.07,2565.57,-162.068,1502.56,2564.35,-127.618,1498.88,2549.89,-155.11,1495.19,2535.42,-182.603,1498.8,2532.67,-222.274,1521.53,2522.07,-237.956,1509.68,2424.17,-434.956,1403.49,2349.55,-682.013,1308.6,2272.22,-678.117,1245.96,2138.87,-917.607,1264.03,2209.21,-774.601,1283.22,2225.81,-698.553,1312.37,2211.18,-627.574,1329.54,2245.1,-498.674,1329.68,2281.04,-415.406,1324.33,2314.75,-347.415,1330.67,2334.86,-246.28,1309.61,2380.47,-205.527,
80,1205.44,2734.8,620.906,1269.18,2691.98,612.468,1372.93,2615.91,579.046,1263.7,2487.69,228.112,1231.47,2358.44,-175.59,1469.69,3021.65,505.533,1457.21,2945.75,512.634,1430.36,2815.76,505.419,1360.02,2705.78,138.705,1368.46,2441.22,-193.954,1358.79,2293.02,-171.99,1374.34,2268.03,-145.805,1385.71,2276.09,-137.79,1383.15,2291.81,-139.952,1357.22,2295.22,-158.663,1404.68,2263.58,-136.911,1409.81,2278.67,-133.919,1395.12,2301.11,-143.176,1364.24,2296.7,-162.09,1429.64,2271.42,-134.582,1427.54,2287.57,-136.026,1407.24,2304.57,-146.873,1373.39,2299.11,-164.209,1438.3,2281.69,-137.1,1427.9,2293.15,-142.806,1407.37,2301.39,-153.842,1374.71,2298.13,-171.122,1416.66,2278.67,-171.307,1389.57,2268.91,-184.146,1363.88,2259.04,-199.546,1328.52,2264.97,-217.645,1300.94,2267.98,-207.373,1170.72,2135.69,-326.005,1145,2190.75,-598.382,1241.27,2238.44,-657.179,1524.61,2553.8,-174.265,1560.3,2572.51,-112.013,1554.29,2567.2,-125.953,1548.29,2561.89,-139.889,1536.27,2551.25,-167.755,1541.66,2594.34,-93.7858,1539.54,2586.75,-107.953,1535.81,2573.42,-132.721,1530.98,2556.22,-164.532,1516.06,2610.17,-91.3336,1518.05,2600.87,-104.63,1521.48,2584.51,-127.852,1526.03,2562.45,-158.972,1510.44,2608.94,-98.4731,1512.45,2599.57,-111.884,1515.42,2585.43,-131.951,1519.81,2564.09,-161.978,1497.66,2563.29,-127.28,1493.6,2548.63,-154.616,1489.54,2533.98,-181.954,1492.68,2530.9,-221.64,1515.18,2520.04,-237.487,1508.92,2423.31,-435.322,1399.78,2353.65,-682.542,1306.25,2274.79,-676.734,1242.59,2141.06,-916.167,1260.15,2212.31,-773.547,1279.43,2228.79,-697.496,1310.21,2212.67,-627.539,1331.72,2243.61,-498.541,1333.52,2278.48,-414.836,1328.43,2311.48,-346.476,1333.11,2331.57,-245.247,1311.02,2377.08,-204.93,
100,1203.23,2731.36,621.699,1267.78,2690.09,611.822,1372.45,2616.5,575.8,1263.37,2486.12,225.618,1229.53,2358.3,-178.408,1474.09,3020.58,505.042,1459.15,2945.17,512.542,1428.8,2815.94,505.554,1360.93,2705.55,138.494,1367.19,2440.55,-193.855,1360.03,2293.33,-171.306,1373.98,2267.09,-142.821,1385.55,2275.77,-135.799,1384,2291.4,-139.216,1358.6,2296.71,-158.214,1403.57,2263.78,-134.244,1409.87,2278.59,-132.246,1396.82,2301.32,-143.117,1365.67,2297.55,-161.741,1427.63,2271.65,-133.369,1427.87,2287.86,-135.455,1409.02,2305.69,-147.508,1374.93,2299.31,-164.039,1436.95,2281.98,-136.906,1428.81,2294.99,-142.926,1408.91,2303.95,-154.554,1376.18,2297.68,-170.842,1417.17,2279.44,-170.475,1390.1,2268.92,-182.76,1363.93,2258.14,-196.661,1328.28,2263.08,-214.493,1300.92,2268.32,-204.561,1170.38,2136.77,-323.675,1143.63,2193.39,-595.632,1239.36,2240.9,-655.438,1520.83,2552.94,-174.395,1559.87,2570.25,-113.292,1553.04,2565.27,-126.97,1546.2,2560.28,-140.643,1532.53,2550.3,-167.982,1539.47,2594.4,-94.7407,1537.06,2586.64,-108.77,1532.83,2573.01,-133.291,1527.35,2555.42,-164.779,1510.78,2611.84,-93.6202,1513.12,2602.09,-106.53,1517.19,2584.94,-129.069,1522.58,2561.81,-159.266,1505.26,2610.54,-100.598,1507.63,2600.7,-113.614,1511.14,2585.87,-133.088,1516.35,2563.51,-162.225,1494.65,2563.62,-127.254,1490.02,2548.59,-154.295,1485.37,2533.57,-181.338,1487.96,2529.81,-221.006,1510.08,2518.31,-236.934,1508.59,2422.15,-435.134,1397.25,2356.28,-682.415,1304.51,2276.57,-675.677,1243.11,2140.67,-914.875,1258.22,2213.82,-772.94,1276.7,2230.78,-696.794,1308.44,2213.65,-627.51,1332.85,2242.28,-498.492,1335.52,2276.6,-414.586,1330.3,2309.47,-346.172,1332.92,2330.52,-245.064,1309.88,2376.46,-205.776,
120,1202.08,2728.28,622.284,1267.01,2687.87,611.433,1372,2615.67,573.565,1265.05,2483.89,223.246,1227.36,2357.94,-181.027,1480.5,3018.25,505.469,1462.3,2943.59,513.273,1427.34,2815.55,506.155,1363.88,2705.02,138.35,1365.88,2439.28,-193.462,1361.04,2293.32,-170.871,1373.59,2266.54,-139.989,1385.24,2275.82,-133.942,1384.39,2291.21,-138.522,1359.69,2297.69,-158.068,1402.32,2264.15,-131.704,1409.57,2278.61,-130.49,1397.98,2301.33,-142.913,1366.81,2297.96,-161.58,1425.79,2272.01,-131.669,1427.83,2288,-134.389,1410.32,2306.21,-147.813,1376.16,2299.14,-163.912,1435.02,2282.17,-136.329,1429.16,2296.15,-142.806,1410.03,2305.65,-155.27,1377.37,2296.98,-170.569,1417.24,2280.69,-169.482,1390.36,2269.28,-181.375,1363.92,2257.67,-194.052,1328.24,2261.48,-212.077,1301.07,2268.63,-202.8,1169.29,2138.06,-321.626,1142.42,2196.82,-593.118,1238.18,2243.47,-653.573,1519.08,2553.18,-174.402,1561.47,2569.63,-114.974,1553.83,2564.86,-128.293,1546.19,2560.08,-141.607,1530.89,2550.51,-168.223,1540.12,2595.77,-95.9499,1537.29,2587.8,-109.781,1532.31,2573.8,-133.954,1525.86,2555.75,-164.994,1509.11,2614.46,-95.5861,1511.53,2604.29,-108.155,1515.73,2586.41,-130.097,1521.3,2562.31,-159.49,1503.58,2613.06,-102.35,1506.02,2602.8,-115.016,1509.65,2587.33,-133.969,1515.02,2564.04,-162.33,1494.26,2565.03,-126.847,1488.77,2549.57,-153.484,1483.26,2534.13,-180.123,1484.8,2529.61,-219.767,1506.38,2517.54,-236,1508.76,2422,-434.494,1395.48,2358.82,-681.598,1303.88,2277.87,-674.208,1243.94,2140.59,-913.324,1257.07,2215.35,-772.035,1274.76,2232.58,-695.761,1306.96,2214.17,-627.022,1333.82,2240.28,-497.958,1337.29,2274.05,-413.861,1331.91,2306.84,-345.42,1332.4,2328.92,-244.499,1308.54,2375.38,-206.33,
140,1202.6,2728.44,621.894,1267.38,2687.97,610.412,1371.68,2615.6,570.994,1265.91,2483.87,220.301,1225.09,2357.91,-183.666,1485.44,3017.39,504.697,1464.69,2943.43,512.843,1426.36,2816.35,505.875,1366.47,2704.17,137.97,1364.52,2438.03,-193.524,1362.18,2293.01,-171.065,1373.69,2266.28,-138.179,1385.52,2275.89,-133.062,1385.22,2290.98,-138.605,1361.02,2298.16,-158.533,1401.6,2264.18,-130.43,1409.72,2278.2,-129.83,1399.42,2300.85,-143.467,1368.16,2297.9,-162.029,1424.8,2271.67,-131.048,1428.28,2287.31,-134.305,1411.91,2305.75,-148.817,1377.54,2298.51,-164.39,1433.67,2281.43,-136.796,1429.85,2295.93,-143.638,1411.45,2305.97,-156.767,1378.66,2295.92,-170.911,1417.37,2281.48,-169.669,1390.44,2269.52,-180.889,1363.66,2257.47,-192.386,1327.96,2260.47,-210.536,1301.16,2269.39,-201.772,1168.68,2139.71,-320.802,1141.72,2199.82,-591.989,1237.46,2246.05,-652.777,1520.86,2554.53,-175.092,1566.51,2570.17,-117.648,1558.08,2565.56,-130.543,1549.65,2560.94,-143.431,1532.78,2551.69,-169.195,1545.33,2598.33,-98.316,1541.88,2590.11,-111.863,1535.82,2575.71,-135.543,1527.99,2557.14,-165.953,1513.1,2618.46,-98.2982,1515.22,2607.82,-110.528,1518.9,2589.13,-131.88,1523.78,2563.95,-160.484,1507.46,2617.03,-104.829,1509.6,2606.29,-117.148,1512.76,2590.12,-135.586,1517.46,2565.78,-163.182,1497.88,2568.14,-127.131,1491.15,2552.22,-153.209,1484.42,2536.31,-179.286,1484.64,2530.82,-218.836,1505.4,2517.77,-235.385,1509.33,2422.1,-433.793,1395.8,2359.49,-680.925,1303.99,2278.78,-673.501,1245.32,2140.13,-912.415,1256.7,2216.58,-771.878,1273.5,2234.14,-695.479,1305.55,2214.52,-627,1333.98,2238.49,-497.859,1338.06,2271.87,-413.632,1332.56,2304.66,-345.2,1331.32,2327.54,-244.465,1306.98,2374.49,-207.218,
160,1202.11,2728.15,621.864,1266.81,2687.64,610.03,1370.57,2615.19,569.376,1266.4,2483.74,218.1,1222.89,2357.7,-185.562,1489.06,3016.49,504.064,1466.66,2943.04,512.422,1426.3,2816.59,505.367,1368.1,2703.46,137.484,1362.78,2437.19,-193.869,1362.7,2292.6,-170.284,1373.71,2265.75,-136.598,1385.5,2275.55,-131.751,1385.36,2290.52,-137.6,1361.5,2297.96,-157.843,1400.8,2263.93,-129.171,1409.39,2277.67,-128.48,1399.8,2300.41,-142.474,1368.66,2297.53,-161.263,1423.89,2271.4,-129.748,1428.11,2286.87,-132.951,1412.36,2305.49,-147.914,1378.08,2297.95,-163.538,1432.35,2281.07,-135.941,1429.77,2295.88,-142.707,1411.85,2306.27,-156.223,1379.23,2295.25,-170.008,1417.35,2283.09,-168.915,1390.59,2270.55,-179.905,1363.92,2257.95,-191.051,1328.36,2260.01,-209.605,1301.61,2269.48,-201.247,1168.09,2140.95,-320.349,1140.87,2201.77,-591.351,1236.83,2247.55,-652.142,1524.73,2556.09,-176.196,1573.54,2571.05,-121.078,1564.34,2566.54,-133.475,1555.14,2562.02,-145.866,1536.74,2552.98,-170.634,1553.51,2601.13,-101.665,1549.27,2592.66,-114.826,1541.84,2577.82,-137.837,1532.27,2558.7,-167.396,1521.02,2622.81,-101.591,1522.51,2611.67,-113.466,1525.09,2592.13,-134.205,1528.5,2565.82,-161.996,1515.19,2621.4,-107.857,1516.68,2610.15,-119.815,1518.89,2593.23,-137.719,1522.17,2567.81,-164.527,1504.04,2571.92,-127.891,1495.77,2555.52,-153.22,1487.52,2539.12,-178.548,1486.11,2532.47,-217.895,1505.76,2518.17,-234.748,1509.77,2421.74,-432.784,1396.44,2359.06,-679.988,1303.92,2279.12,-672.822,1246.87,2139.28,-911.622,1256.55,2217.07,-771.697,1272.53,2234.95,-695.197,1304.35,2214.45,-626.872,1333.7,2236.74,-497.633,1338.09,2269.85,-413.313,1332.44,2302.7,-344.924,1329.95,2326.4,-244.402,1305.21,2373.77,-207.944,
180,1203.55,2729.84,622.215,1267.65,2688.5,610.024,1370,2614.69,568.249,1264.9,2485.07,216.572,1221.39,2356.57,-186.314,1490.9,3015.93,503.949,1467.23,2942.88,512.363,1425.5,2816.89,505.029,1370.45,2702.74,136.974,1361.36,2436,-193.91,1362.48,2292.26,-169.473,1373.73,2264.32,-136.888,1385.5,2273.96,-131.695,1385.26,2289.15,-136.973,1361.29,2297.17,-156.85,1400.21,2262.63,-130.13,1409.1,2276.11,-128.642,1399.65,2299.51,-141.606,1368.44,2296.94,-160.321,1423.48,2270.38,-130.36,1427.92,2285.92,-132.831,1412.12,2305.09,-147.017,1377.84,2297.55,-162.63,1431.77,2280.39,-136.289,1429.47,2295.55,-142.343,1411.5,2306.4,-155.406,1378.98,2295.08,-169.195,1417.04,2284.93,-169.191,1390.39,2272.07,-180.073,1363.92,2259.09,-191.281,1328.26,2260.65,-209.698,1301.47,2269.54,-200.878,1167.8,2141.35,-320.19,1140.29,2202.67,-591.052,1236.24,2248.62,-651.725,1529.09,2557.41,-177.704,1581.15,2571.74,-125.397,1571.17,2567.31,-137.197,1561.18,2562.86,-148.991,1541.21,2553.97,-172.569,1562.99,2603.5,-106.019,1557.83,2594.8,-118.689,1548.77,2579.57,-140.852,1537.13,2559.98,-169.332,1530.96,2626.67,-105.427,1531.55,2615.07,-116.935,1532.56,2594.75,-137.046,1533.9,2567.42,-164.013,1524.83,2625.3,-111.37,1525.41,2613.59,-122.957,1526.27,2596,-140.319,1527.54,2569.59,-166.331,1511.22,2575.59,-129.084,1501.17,2558.78,-153.477,1491.14,2541.95,-177.869,1487.72,2534.14,-216.877,1506,2518.5,-234.084,1509.66,2421.46,-431.827,1396.39,2359.26,-679.18,1303.7,2279.51,-672.255,1248.04,2139.14,-911.225,1256.4,2217.67,-771.627,1271.78,2235.68,-695.034,1303.38,2214.47,-626.828,1333.19,2235.35,-497.46,1337.77,2268.11,-413.013,1332.04,2300.87,-344.59,1328.9,2324.99,-244.183,1303.88,2372.52,-208.136,
