Timestamps [ms],RightFootEE,,,RightToeBase,,,RightFoot,,,RightLeg,,,RightUpLeg,,,LeftFootEE,,,LeftToeBase,,,LeftFoot,,,LeftLeg,,,LeftUpLeg,,,RightHandEE,,,RightHandPinkyEE,,,RightHandPinky3,,,RightHandPinky2,,,RightHandPinky1,,,RightHandRingEE,,,RightHandRing3,,,RightHandRing2,,,RightHandRing1,,,RightHandMiddleEE,,,RightHandMiddle3,,,RightHandMiddle2,,,RightHandMiddle1,,,RightHandIndexEE,,,RightHandIndex3,,,RightHandIndex2,,,RightHandIndex1,,,RightHandThumbEE,,,RightHandThumb3,,,RightHandThumb2,,,RightHandThumb1,,,RightHand,,,RightForeArm,,,RightArm,,,RightShoulder,,,LeftHandEE,,,LeftHandPinkyEE,,,LeftHandPinky3,,,LeftHandPinky2,,,LeftHandPinky1,,,LeftHandRingEE,,,LeftHandRing3,,,LeftHandRing2,,,LeftHandRing1,,,LeftHandMiddleEE,,,LeftHandMiddle3,,,LeftHandMiddle2,,,LeftHandMiddle1,,,LeftHandIndexEE,,,LeftHandIndex3,,,LeftHandIndex2,,,LeftHandIndex1,,,LeftHandThumbEE,,,LeftHandThumb3,,,LeftHandThumb2,,,LeftHandThumb1,,,LeftHand,,,LeftForeArm,,,LeftArm,,,LeftShoulder,,,HeadEE,,,Head,,,Neck,,,Spine4,,,Spine3,,,Spine2,,,Spine1,,,Spine,,,Hips,,,
0,-1245.62,3866.84,198.875,-1316.89,3886.28,176.307,-1435.14,3910.53,120.644,-1362.04,3807.49,-247.545,-1343.42,3648.79,-641.488,-1412.42,3534.26,323.815,-1425.66,3597.3,281.171,-1441.46,3695.51,193.007,-1388.38,3570.29,-171.722,-1453.24,3542.3,-590.925,-1483.19,3676.36,-668.18,-1512.42,3693.46,-662.083,-1521.23,3690.34,-649,-1509.74,3684.33,-639.481,-1484.63,3686.66,-659.426,-1546.23,3691.61,-656.468,-1542.83,3685.42,-641.872,-1516.59,3677.18,-634.905,-1488.76,3679.96,-658.321,-1570.66,3683.19,-636.687,-1555.74,3678.19,-632.25,-1527.8,3673.24,-635.886,-1494.58,3672.87,-655.195,-1567.9,3676.01,-634.67,-1552.21,3673.89,-639.274,-1528.87,3671.03,-646.919,-1494.18,3667.22,-659.481,-1539.84,3663.66,-664.893,-1517.26,3669.62,-686.088,-1495.65,3671.09,-709.003,-1458.56,3666.59,-723.731,-1437.17,3687,-722.9,-1342.79,3729.43,-917.389,-1301.02,3524.63,-1102.3,-1381.39,3432.25,-1099.98,-1593.32,3433.95,-476.538,-1609.96,3450.42,-408.403,-1608.78,3447.28,-424.128,-1607.6,3444.15,-439.854,-1605.24,3437.91,-471.31,-1600.08,3452.04,-386.873,-1599.85,3449.07,-402.811,-1599.43,3443.88,-430.702,-1598.9,3437.21,-466.563,-1588.74,3451.13,-377.111,-1589.5,3448.35,-393.203,-1590.82,3443.5,-421.367,-1592.6,3437.01,-459.193,-1582.59,3448.27,-384.353,-1583.35,3445.44,-400.577,-1584.49,3441.23,-424.92,-1586.17,3434.98,-461.444,-1565.23,3461.95,-438.731,-1564.72,3456.11,-469.461,-1564.19,3450.27,-500.19,-1567.91,3426.57,-532.107,-1592.4,3420.48,-547.553,-1592.72,3377.32,-763.588,-1511.65,3305.72,-1020.85,-1433.51,3379.3,-1079.83,-1393.72,3335.66,-1354,-1403.31,3373.48,-1198.43,-1421.76,3405.91,-1127.47,-1453.38,3456.04,-1076.6,-1458.59,3508.23,-952.866,-1449.56,3534.12,-866.414,-1437.16,3552.97,-793.759,-1442.86,3600.61,-702.266,-1413.17,3597.23,-644.893,
20,-1241.7,3864.77,198.318,-1313.28,3883.81,176.398,-1432.15,3907.51,121.842,-1361.88,3805.61,-247.215,-1343.13,3647.43,-641.358,-1411.31,3531.86,323.634,-1423.59,3595.15,281.076,-1437.95,3693.74,193.083,-1386.16,3567.87,-171.608,-1452.84,3540.92,-590.593,-1483.57,3676.91,-667.839,-1512.44,3696.19,-662.598,-1521.16,3693.94,-649.281,-1510.06,3687.52,-639.583,-1484.58,3687.37,-659.203,-1545.92,3694.67,-656.142,-1542.73,3688.53,-641.479,-1516.8,3679.38,-634.475,-1488.96,3680.84,-658.003,-1569.65,3685.62,-638.248,-1555.61,3679.96,-632.077,-1527.69,3674.22,-634.523,-1495.04,3674.01,-654.771,-1568.33,3677.84,-634.318,-1552.43,3675.06,-637.699,-1529.02,3671.8,-644.95,-1494.86,3668.29,-658.991,-1541,3664.34,-664.655,-1518.28,3669.69,-685.858,-1496.63,3670.63,-708.769,-1459.56,3665.57,-723.363,-1437.41,3685.17,-722.855,-1343.07,3729.6,-916.914,-1301.15,3524.59,-1101.57,-1381.23,3431.94,-1099.79,-1591.38,3434.93,-477.63,-1611.18,3452.35,-410.054,-1609.22,3448.96,-425.649,-1607.25,3445.58,-441.246,-1603.32,3438.85,-472.442,-1598.34,3453.5,-388.082,-1598.07,3450.44,-404.001,-1597.6,3445.09,-431.861,-1596.99,3438.22,-467.684,-1583.19,3451.79,-378.401,-1584.67,3449.08,-394.455,-1587.24,3444.37,-422.558,-1590.69,3438.11,-460.306,-1577.23,3448.95,-385.608,-1578.72,3446.2,-401.794,-1580.94,3442.13,-426.085,-1584.25,3436.1,-462.535,-1563.3,3463.29,-439.971,-1562.77,3457.26,-470.663,-1562.24,3451.23,-501.354,-1565.87,3427.3,-533.117,-1590.29,3420.97,-548.547,-1592.44,3377.06,-764.422,-1510.71,3304.35,-1021.16,-1433.59,3379.09,-1080.02,-1397.38,3337.24,-1355.13,-1404.39,3373.82,-1199.13,-1421.74,3405.93,-1127.74,-1453.23,3455.88,-1076.62,-1458.76,3507.69,-952.738,-1449.79,3533.25,-866.183,-1437.31,3551.89,-793.488,-1442.78,3599.36,-701.893,-1412.92,3595.9,-644.615,
40,-1247.49,3872.66,197.674,-1319.28,3890.12,175.135,-1438.14,3911.04,119.423,-1363.4,3808.18,-248.489,-1345.52,3649.54,-642.489,-1416.93,3538.34,324.066,-1428.76,3601.3,280.912,-1442.37,3699.03,191.846,-1388.72,3568.8,-171.04,-1455.07,3543.62,-590.189,-1486.49,3677.35,-669.114,-1513.94,3700.68,-665.588,-1523,3699.23,-652.387,-1513.19,3691.4,-642.347,-1486.72,3687.63,-660.217,-1546.92,3701.02,-659.132,-1545,3694.28,-644.513,-1520.43,3682.37,-636.796,-1491.74,3681.54,-659.316,-1570.48,3692.18,-644.043,-1558.5,3684.79,-635.738,-1531.14,3676.44,-636.107,-1498.56,3675.26,-656.438,-1571.6,3683.55,-638.28,-1555.81,3678.97,-639.487,-1532.37,3674,-645.579,-1498.82,3669.67,-660.811,-1545.26,3667.91,-668.01,-1521.61,3671.97,-688.466,-1499.26,3672.08,-710.713,-1462.11,3665.09,-724.283,-1438.17,3682.39,-722.642,-1344.18,3732.1,-915.59,-1300.25,3526.25,-1098.83,-1379.49,3432.87,-1097.77,-1589.31,3438.2,-479.382,-1612.85,3456.02,-412.503,-1609.97,3452.47,-427.919,-1607.09,3448.94,-443.337,-1601.32,3441.88,-474.176,-1596.42,3456.8,-389.853,-1596.13,3453.7,-405.766,-1595.62,3448.3,-433.617,-1594.96,3441.4,-469.431,-1576.64,3454.33,-380.572,-1579,3451.76,-396.543,-1583.13,3447.32,-424.504,-1588.65,3441.43,-462.067,-1570.9,3451.66,-387.763,-1573.29,3449.05,-403.866,-1576.85,3445.21,-428.034,-1582.17,3439.56,-464.307,-1561.55,3467.17,-441.84,-1561.03,3461.09,-472.523,-1560.49,3455.01,-503.205,-1563.77,3430.96,-534.91,-1588.1,3424.08,-550.267,-1592.22,3377.01,-765.445,-1505.37,3301.47,-1019.67,-1431.11,3379.13,-1078.44,-1396.6,3337.93,-1354.1,-1402.06,3374.1,-1197.94,-1419.22,3406.07,-1126.45,-1452.29,3455.55,-1075.86,-1460.73,3508.04,-952.435,-1452.82,3534.18,-865.949,-1440.69,3553.39,-793.342,-1445.72,3601.29,-701.95,-1415.44,3598.15,-644.876,
60,-1245.34,3874.35,199.111,-1317.42,3889.6,175.905,-1436.33,3906.82,119.039,-1357.39,3803.68,-247.917,-1345.82,3649.53,-643.927,-1416.14,3535.53,323.922,-1426.87,3598.86,281.014,-1438.89,3696.88,192.046,-1387.16,3565.89,-170.843,-1455.03,3544.11,-589.938,-1486.62,3674.65,-667.781,-1511.15,3702.76,-662.547,-1520.26,3700.57,-649.485,-1512.17,3689.95,-640.527,-1485.6,3683.4,-657.42,-1543.04,3704.98,-655.076,-1542.7,3696.04,-641.55,-1520.38,3679.68,-635.311,-1491.42,3677.99,-657.435,-1566.07,3695.81,-642.834,-1556.99,3685.39,-634.089,-1531.14,3673.15,-634.376,-1499.07,3672.33,-655.514,-1569.91,3685.82,-636.8,-1555.16,3678.47,-636.646,-1532.28,3671.36,-642.783,-1500.02,3667.56,-660.688,-1546.34,3670.5,-667.852,-1522.31,3674.73,-687.823,-1499.78,3676.05,-709.848,-1463.24,3667.69,-724.288,-1437.21,3681.11,-720.144,-1343.82,3733.11,-912.781,-1298.41,3527.03,-1095.4,-1377.32,3433.37,-1095.81,-1583.06,3439.27,-481.168,-1610.41,3456.96,-415.094,-1606.59,3453.39,-430.299,-1602.77,3449.84,-445.507,-1595.12,3442.74,-475.925,-1590.3,3457.24,-391.523,-1590,3454.23,-407.452,-1589.45,3449,-435.334,-1588.75,3442.32,-471.191,-1565.75,3453.92,-382.956,-1569.03,3451.61,-398.803,-1574.76,3447.64,-426.553,-1582.43,3442.41,-463.836,-1560.26,3451.43,-390.131,-1563.57,3449.08,-406.109,-1568.52,3445.66,-430.093,-1575.92,3440.65,-466.095,-1555.6,3468.4,-443.474,-1555.05,3462.53,-474.196,-1554.5,3456.66,-504.919,-1557.49,3432.77,-536.773,-1581.73,3425.61,-552.14,-1590.26,3376.03,-766.624,-1500.17,3298.61,-1019.15,-1429.32,3379.59,-1077.65,-1397,3340.72,-1354.24,-1400.12,3375.14,-1197.62,-1416.54,3406.71,-1125.78,-1450.66,3455.98,-1075.69,-1462.15,3508.64,-952.581,-1455.3,3534.72,-865.987,-1443.28,3553.99,-793.38,-1447.13,3601.72,-701.839,-1415.99,3598.45,-645.235,
80,-1246.86,3882.63,197.396,-1319.38,3894.75,173.705,-1438.51,3906.74,115.981,-1356.53,3803.91,-250.395,-1347.44,3651.22,-647.034,-1422.02,3537.94,323.597,-1430.32,3601.46,280.433,-1438.67,3699.2,190.731,-1388.85,3564.17,-170.949,-1456.97,3547.61,-590.243,-1487.59,3673.48,-666.127,-1509.99,3705.1,-659.045,-1519.06,3701.67,-646.223,-1512.36,3689.22,-638.561,-1485.9,3680.65,-654.695,-1540.68,3707.25,-650.507,-1541.72,3696.82,-638.137,-1521.33,3677.62,-633.58,-1492.16,3675.81,-655.41,-1562.73,3697.33,-640.24,-1556.38,3684.92,-631.695,-1531.98,3670,-632.541,-1500.28,3670.63,-654.232,-1568.28,3686.19,-634.59,-1555.05,3676.41,-633.444,-1532.74,3667.91,-639.873,-1501.6,3666.69,-659.994,-1547.19,3671.6,-666.052,-1523.27,3676.76,-685.94,-1500.65,3680.07,-707.668,-1464.45,3672.12,-723.145,-1437.39,3682.56,-717.345,-1343.33,3734.58,-909.65,-1295.66,3527.03,-1090.03,-1374.02,3432.94,-1092.08,-1578.23,3441.75,-482.858,-1609.56,3459.33,-417.986,-1604.76,3455.78,-432.914,-1599.96,3452.23,-447.842,-1590.35,3445.15,-477.702,-1586.38,3458.87,-393.125,-1585.91,3455.99,-409.075,-1585.09,3451.02,-436.997,-1584.02,3444.69,-472.909,-1557.58,3454.42,-385.178,-1561.55,3452.45,-400.913,-1568.49,3449.09,-428.466,-1577.78,3444.71,-465.488,-1552.27,3452.06,-392.272,-1556.28,3450.07,-408.137,-1562.28,3447.17,-431.951,-1571.25,3442.98,-467.699,-1551.17,3470.5,-444.579,-1550.32,3464.96,-475.355,-1549.45,3459.41,-506.13,-1552.09,3435.85,-538.263,-1576.16,3428.83,-553.951,-1589.74,3376.6,-767.545,-1495.49,3296.06,-1017.57,-1426.42,3379.08,-1075.33,-1393.21,3340.77,-1352.27,-1395.6,3374.38,-1195.46,-1412.12,3406.01,-1123.67,-1448.19,3455.38,-1075.05,-1464.65,3509.34,-953.078,-1459.69,3536.11,-866.569,-1448.13,3556.1,-794.078,-1450.39,3604.27,-702.717,-1418.27,3601.03,-646.665,
100,-1245.67,3886.17,195.568,-1318.51,3896.06,171.833,-1437.79,3904.35,113.768,-1356.56,3803.57,-253.341,-1345.51,3649.97,-649.581,-1426.53,3537.43,323.2,-1432.34,3601.4,280.286,-1437.13,3699.5,190.72,-1389.79,3564,-171.115,-1455.93,3548.45,-590.764,-1488.72,3673.41,-665.231,-1509.99,3707.77,-657.371,-1519.05,3703.2,-644.903,-1513.3,3689.8,-638.122,-1486.84,3679.51,-653.226,-1539.63,3709.03,-648.48,-1541.85,3697.92,-636.882,-1522.91,3677.12,-633.159,-1493.33,3675.08,-654.409,-1560.77,3698.38,-639.453,-1556.64,3684.99,-631.025,-1533.38,3668.36,-632.078,-1501.72,3670.25,-653.754,-1566.91,3686.4,-634.462,-1555.43,3674.77,-632.269,-1533.52,3665.21,-638.618,-1503.14,3666.87,-659.837,-1547.49,3671.45,-664.861,-1523.82,3677.52,-684.786,-1501.03,3682.55,-705.988,-1464.82,3675.57,-721.908,-1437.36,3684.1,-714.966,-1342.78,3735.33,-907.23,-1293.72,3527.13,-1086.47,-1371.58,3432.64,-1089.5,-1574.81,3443.15,-484.038,-1609.71,3460.29,-420.434,-1604.03,3456.84,-435.076,-1598.35,3453.41,-449.718,-1586.98,3446.55,-479.006,-1584.21,3458.71,-394.143,-1583.53,3456.11,-410.133,-1582.31,3451.63,-438.124,-1580.74,3445.94,-474.124,-1551.97,3452.91,-386.679,-1556.43,3451.44,-402.34,-1564.2,3448.96,-429.763,-1574.61,3445.77,-466.608,-1546.79,3450.69,-393.682,-1551.28,3449.21,-409.474,-1558.01,3447.08,-433.176,-1568.06,3444.02,-468.75,-1548.19,3470.94,-444.79,-1546.88,3465.99,-475.651,-1545.56,3461.03,-506.511,-1547.84,3438.12,-539.133,-1571.72,3431.6,-555.329,-1589.74,3377.66,-768.168,-1492.36,3294.76,-1016.22,-1424.3,3378.82,-1073.67,-1393.85,3341.76,-1351.43,-1393.36,3374.07,-1194.34,-1408.99,3405.6,-1122.3,-1446.23,3455.06,-1074.68,-1466.09,3510.1,-953.699,-1462.13,3537.22,-867.243,-1450.47,3557.36,-794.813,-1450.49,3605.21,-703.252,-1417.31,3601.21,-647.866,
120,-1245.39,3889.08,193.95,-1318.35,3897.62,170.055,-1437.51,3903.65,111.458,-1358.7,3803.34,-256.307,-1343.44,3649.06,-652.142,-1433.34,3537.99,323.026,-1435.82,3602.32,280.336,-1435.83,3700.5,190.728,-1392.77,3563.65,-171.131,-1455.01,3549.94,-591.44,-1489.71,3673.47,-664.754,-1509.83,3710.06,-655.577,-1518.79,3704.41,-643.48,-1513.75,3690.3,-637.648,-1487.64,3678.64,-652.35,-1538.42,3710.65,-646.47,-1541.6,3699.09,-635.558,-1524.03,3676.98,-632.824,-1494.33,3674.62,-653.865,-1558.95,3699.6,-638.182,-1556.6,3685.57,-630.119,-1534.48,3667.5,-631.809,-1502.94,3670.18,-653.583,-1565.01,3687.06,-634.178,-1555.46,3673.91,-631.41,-1534.13,3663.25,-637.961,-1504.49,3667.3,-659.891,-1547.26,3671.14,-663.312,-1524.01,3678.07,-683.455,-1501.23,3684.56,-704.264,-1465.27,3678.3,-721.034,-1437.48,3684.95,-713.392,-1341.45,3735.91,-905.004,-1291.73,3526.45,-1082.59,-1369.81,3432.19,-1086.64,-1573.06,3443.36,-484.15,-1611.37,3459.32,-421.881,-1604.87,3456.13,-436.235,-1598.36,3452.95,-450.59,-1585.34,3446.61,-479.302,-1584.44,3456.78,-394.14,-1583.41,3454.56,-410.167,-1581.58,3450.74,-438.222,-1579.21,3445.89,-474.302,-1549.61,3450.1,-386.83,-1554.26,3449.14,-402.474,-1562.38,3447.54,-429.864,-1573.24,3445.54,-466.661,-1544.45,3448.09,-393.724,-1549.14,3447.13,-409.5,-1556.15,3445.77,-433.175,-1566.65,3443.87,-468.702,-1547.45,3470.25,-443.666,-1545.44,3466.06,-474.601,-1543.41,3461.86,-505.536,-1544.89,3439.76,-538.753,-1568.39,3433.59,-555.622,-1589.96,3378.14,-767.74,-1490.01,3293.79,-1014.27,-1423.39,3378.93,-1071.82,-1394.73,3342.61,-1350.16,-1391.87,3373.76,-1192.86,-1406.67,3405.35,-1120.67,-1444.68,3455.32,-1074.2,-1467.57,3511.71,-954.381,-1464.53,3539.17,-867.997,-1452.74,3559.42,-795.619,-1450.43,3606.87,-703.879,-1416.29,3601.96,-649.154,
140,-1245.84,3888.6,193.826,-1318.65,3896.82,169.377,-1437.14,3902.15,109.38,-1359.44,3801.3,-258.474,-1341.18,3647.92,-654.533,-1438.31,3537.04,322.613,-1438.15,3601.63,280.253,-1434.67,3699.95,190.862,-1395.48,3563.46,-171.573,-1454.03,3551.13,-592.456,-1490.89,3673.32,-664.928,-1510.06,3711.37,-654.32,-1519.07,3704.85,-642.713,-1514.61,3690.23,-637.731,-1488.78,3677.7,-652.228,-1537.75,3711.6,-645.574,-1541.88,3699.77,-635.278,-1525.54,3676.66,-633.34,-1495.62,3674.08,-654.057,-1558.11,3700.46,-638.057,-1557.22,3686.04,-630.417,-1536.11,3666.85,-632.639,-1504.44,3670.04,-654.142,-1563.9,3687.61,-635.19,-1556.16,3673.39,-632.085,-1535.37,3661.75,-638.718,-1506,3667.58,-660.621,-1547.18,3670.4,-662.95,-1524.04,3678.18,-682.918,-1501.08,3685.82,-703.137,-1465.33,3680.09,-720.506,-1437.39,3685.02,-712.119,-1340.46,3735.35,-903.442,-1290.29,3525.1,-1079.97,-1368.46,3430.93,-1084.53,-1574.41,3441.52,-483.592,-1616,3456.1,-422.883,-1608.71,3453.24,-436.924,-1601.41,3450.38,-450.966,-1586.82,3444.7,-479.053,-1588.72,3452.22,-393.633,-1587.16,3450.5,-409.679,-1584.41,3447.53,-437.763,-1580.86,3443.78,-473.877,-1552.32,3444.53,-385.879,-1556.81,3444.19,-401.595,-1564.66,3443.69,-429.105,-1575.16,3443.14,-466.057,-1547.06,3442.71,-392.625,-1551.59,3442.39,-408.474,-1558.37,3441.99,-432.253,-1568.51,3441.49,-467.931,-1550.1,3466.96,-441.442,-1547.04,3463.74,-472.409,-1543.98,3460.52,-503.375,-1544.44,3439.49,-537.315,-1567.4,3434.03,-555.148,-1590.5,3378.38,-767.053,-1490.16,3293.65,-1013.29,-1423.28,3378.68,-1070.7,-1396.2,3343.22,-1349.54,-1391.2,3373.04,-1192.03,-1405.06,3404.66,-1119.68,-1443.22,3455.39,-1074.17,-1468.21,3513.06,-955.383,-1465.86,3540.75,-869.054,-1453.95,3561.03,-796.701,-1449.76,3608.15,-704.859,-1414.99,3602.4,-650.616,
160,-1245.44,3888.91,193.549,-1318.17,3896.95,168.799,-1436.13,3901.67,107.717,-1359.88,3799.9,-260.186,-1339.06,3647.36,-656.446,-1442.02,3536.49,322.095,-1440.14,3601.21,279.972,-1434.53,3699.46,190.611,-1397.22,3563.31,-172.151,-1452.57,3551.92,-593.492,-1491.52,3674,-664.501,-1510.26,3712.76,-653.421,-1519.19,3705.94,-641.916,-1514.9,3691.17,-637.217,-1489.32,3678.18,-651.75,-1537.08,3712.75,-644.867,-1541.74,3701.1,-634.609,-1526.05,3677.53,-632.787,-1496.23,3674.73,-653.618,-1557.34,3701.69,-637.347,-1557.22,3687.26,-629.665,-1536.65,3667.51,-632.034,-1505.13,3670.87,-653.746,-1562.75,3688.71,-634.94,-1556.12,3674.03,-631.408,-1535.69,3661.78,-638.051,-1506.75,3668.52,-660.253,-1546.75,3669.69,-661.373,-1523.95,3678.01,-681.501,-1501.24,3686.25,-701.771,-1465.86,3680.93,-720.012,-1437.83,3685.18,-711.587,-1339.57,3734.85,-902.411,-1288.97,3524.25,-1078.39,-1367.48,3430.37,-1083.21,-1577.68,3438.8,-482.921,-1622.43,3451.71,-423.976,-1614.39,3449.26,-437.68,-1606.35,3446.81,-451.384,-1590.25,3441.94,-478.793,-1595.76,3446.2,-393.306,-1593.52,3445.08,-409.326,-1589.59,3443.17,-437.361,-1584.53,3440.75,-473.408,-1558.7,3437.45,-384.589,-1562.73,3437.85,-400.429,-1569.76,3438.61,-428.152,-1579.17,3439.74,-465.383,-1553.26,3435.83,-391.151,-1557.31,3436.26,-407.126,-1563.38,3436.96,-431.088,-1572.46,3438.08,-467.035,-1555.02,3462.3,-438.803,-1550.62,3460.25,-469.709,-1546.24,3458.21,-500.616,-1545.45,3438.53,-535.351,-1567.67,3434.05,-554.353,-1591.05,3379.19,-766.432,-1490.91,3294.42,-1012.74,-1423.15,3378.87,-1069.97,-1397.95,3344.01,-1349.23,-1390.93,3372.82,-1191.61,-1403.92,3404.45,-1119.1,-1442.1,3455.79,-1074.29,-1468.4,3514.56,-956.327,-1466.43,3542.45,-870.05,-1454.36,3562.69,-797.713,-1448.74,3609.34,-705.711,-1413.46,3602.88,-651.883,
180,-1246.39,3887.55,195.074,-1318.75,3896.12,169.443,-1435.68,3901.46,106.453,-1358.03,3798.28,-260.765,-1337.89,3648.06,-657.942,-1443.94,3536.42,321.925,-1440.73,3601.17,279.912,-1433.68,3699.2,190.421,-1399.66,3562.99,-172.642,-1451.51,3553.1,-594.467,-1491.42,3674.82,-664.116,-1510.65,3713.63,-654.528,-1519.6,3707.15,-642.852,-1515.19,3692.61,-637.595,-1489.36,3679.43,-651.494,-1536.83,3713.24,-646.496,-1541.87,3702.21,-635.737,-1526.17,3678.78,-632.692,-1496.2,3675.81,-653.284,-1557.2,3702.16,-638.515,-1557.28,3688.08,-630.191,-1536.55,3668.42,-631.618,-1505.03,3671.8,-653.33,-1562.36,3689.13,-635.716,-1555.94,3674.58,-631.376,-1535.34,3662.28,-637.39,-1506.58,3669.21,-659.767,-1545.96,3668.22,-660.498,-1523.34,3676.82,-680.723,-1500.93,3685.25,-701.24,-1465.59,3680.41,-719.701,-1437.68,3685.41,-711.286,-1339.19,3734.72,-902.083,-1288.19,3523.9,-1077.69,-1366.64,3429.97,-1082.31,-1581.49,3435.89,-482.637,-1629.46,3446.76,-425.781,-1620.65,3444.8,-439.093,-1611.85,3442.86,-452.404,-1594.23,3438.98,-479.027,-1604.13,3439.56,-393.833,-1601.07,3439.14,-409.749,-1595.71,3438.41,-437.602,-1588.81,3437.5,-473.412,-1567.13,3429.94,-383.728,-1570.43,3431.11,-399.699,-1576.18,3433.2,-427.647,-1583.89,3436.07,-465.175,-1561.41,3428.56,-390.058,-1564.73,3429.76,-406.163,-1569.69,3431.61,-430.319,-1577.11,3434.42,-466.552,-1560.93,3457.21,-436.415,-1554.95,3456.47,-467.113,-1549,3455.73,-497.816,-1546.59,3437.58,-533.3,-1567.83,3434.18,-553.601,-1591.05,3380.03,-765.881,-1490.84,3294.79,-1012,-1422.84,3378.99,-1069.33,-1399.12,3344.1,-1348.84,-1390.62,3372.46,-1191.21,-1403,3404.18,-1118.63,-1441.16,3456.02,-1074.38,-1468.29,3515.81,-957.126,-1466.59,3544,-870.94,-1454.47,3564.34,-798.64,-1448.11,3610.77,-706.57,-1412.5,3603.98,-652.993,
