Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHandPinkyEE,,RightHandPinky3,,RightHandPinky2,,RightHandPinky1,,RightHandRingEE,,RightHandRing3,,RightHandRing2,,RightHandRing1,,RightHandMiddleEE,,RightHandMiddle3,,RightHandMiddle2,,RightHandMiddle1,,RightHandIndexEE,,RightHandIndex3,,RightHandIndex2,,RightHandIndex1,,RightHandThumbEE,,RightHandThumb3,,RightHandThumb2,,RightHandThumb1,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHandPinkyEE,,LeftHandPinky3,,LeftHandPinky2,,LeftHandPinky1,,LeftHandRingEE,,LeftHandRing3,,LeftHandRing2,,LeftHandRing1,,LeftHandMiddleEE,,LeftHandMiddle3,,LeftHandMiddle2,,LeftHandMiddle1,,LeftHandIndexEE,,LeftHandIndex3,,LeftHandIndex2,,LeftHandIndex1,,LeftHandThumbEE,,LeftHandThumb3,,LeftHandThumb2,,LeftHandThumb1,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
0,0.698096,0.31325,0.707794,0.309735,0.724106,0.301321,0.718732,0.245753,0.724794,0.181533,0.743028,0.336546,0.741103,0.328745,0.737475,0.313712,0.736787,0.25556,0.749183,0.186743,0.745233,0.178089,0.748738,0.179534,0.750323,0.181501,0.748905,0.182832,0.744806,0.17976,0.754166,0.180363,0.75404,0.182486,0.750447,0.183358,0.745881,0.179745,0.758568,0.18324,0.756551,0.183804,0.752472,0.183095,0.747254,0.180038,0.758615,0.183363,0.756282,0.182579,0.752787,0.181293,0.747554,0.179201,0.755007,0.178244,0.751046,0.175067,0.747537,0.171492,0.741962,0.169026,0.737322,0.16979,0.72008,0.140855,0.725339,0.10216,0.744674,0.0976743,0.780336,0.203001,0.781847,0.214831,0.781895,0.212124,0.781943,0.209413,0.782035,0.203975,0.780062,0.218478,0.780254,0.215744,0.780589,0.210947,0.781022,0.204759,0.778226,0.220101,0.77857,0.217345,0.77917,0.21251,0.779975,0.205997,0.777416,0.218831,0.777762,0.216048,0.778278,0.211865,0.779048,0.205572,0.773456,0.209981,0.773813,0.204703,0.774169,0.199408,0.776617,0.193427,0.781238,0.19065,0.784742,0.152386,0.776447,0.104438,0.75727,0.0982187,0.753572,0.0481528,0.752506,0.077521,0.75335,0.091558,0.755143,0.102874,0.752376,0.126004,0.749131,0.141336,0.745846,0.153943,0.743661,0.170385,0.739095,0.179524,0.745357,0.068773,0.752065,0.063672,0.742411,0.0649252,0.765485,0.0665724,0.738508,0.069943,0.74439,0.321365,0.735262,0.323319,0.720047,0.307924,0.725449,0.311682,0.746904,0.331738,0.737483,0.333697,0.704604,0.311662,0.709874,0.315505,0.7485,0.337972,0.73889,0.339935,0.695128,0.313592,0.700316,0.317484,0.776447,0.104438,0.784742,0.152386,0.781238,0.19065,0.725339,0.10216,0.72008,0.140855,0.737322,0.16979,0.749183,0.186743,0.736787,0.25556,0.737475,0.313712,0.741103,0.328745,0.724794,0.181533,0.718732,0.245753,0.724106,0.301321,0.707794,0.309735,
20,0.697608,0.313183,0.707379,0.309765,0.723826,0.301513,0.71881,0.245785,0.724828,0.181516,0.743003,0.336553,0.740905,0.328756,0.737033,0.313738,0.736579,0.255559,0.749211,0.18676,0.745258,0.178158,0.748566,0.179529,0.750079,0.181556,0.74875,0.182903,0.744754,0.179815,0.753917,0.180499,0.753819,0.182632,0.750337,0.183485,0.745857,0.17982,0.758246,0.183061,0.756413,0.183879,0.75239,0.183337,0.747252,0.180137,0.758559,0.183468,0.756238,0.182859,0.752759,0.181625,0.747592,0.179309,0.755146,0.178301,0.751201,0.175105,0.747722,0.171515,0.742185,0.169053,0.737473,0.169741,0.720115,0.140935,0.725363,0.102279,0.744667,0.0976885,0.779932,0.202839,0.781901,0.214592,0.781837,0.211903,0.781772,0.209209,0.781639,0.203806,0.779655,0.218303,0.779848,0.215571,0.780186,0.210778,0.78062,0.204593,0.777244,0.219896,0.777701,0.217148,0.778499,0.212328,0.779568,0.205835,0.776461,0.218633,0.776923,0.215858,0.777611,0.211688,0.778637,0.205413,0.773031,0.209802,0.7734,0.204528,0.773768,0.199235,0.776214,0.193276,0.780844,0.190494,0.784715,0.152233,0.776393,0.104309,0.757299,0.0981742,0.754094,0.0480682,0.752666,0.0774225,0.753344,0.0915128,0.755129,0.102862,0.752442,0.126,0.749227,0.141339,0.745941,0.153948,0.743728,0.170406,0.739138,0.17953,0.74599,0.0682412,0.752698,0.0632785,0.742991,0.0644529,0.765873,0.0665301,0.738765,0.0696754,0.743855,0.321406,0.734727,0.323357,0.719767,0.308139,0.725107,0.311901,0.746664,0.331756,0.73724,0.333716,0.704207,0.311704,0.709411,0.315548,0.748452,0.33798,0.738838,0.339945,0.694665,0.313531,0.699786,0.317422,0.776393,0.104309,0.784715,0.152233,0.780844,0.190494,0.725363,0.102279,0.720115,0.140935,0.737473,0.169741,0.749211,0.18676,0.736579,0.255559,0.737033,0.313738,0.740905,0.328756,0.724828,0.181516,0.71881,0.245785,0.723826,0.301513,0.707379,0.309765,
40,0.698095,0.313026,0.707956,0.309535,0.724522,0.301138,0.718902,0.245617,0.725083,0.181395,0.743501,0.336526,0.741346,0.328652,0.737403,0.313501,0.736937,0.255659,0.749394,0.1869,0.745691,0.17797,0.748513,0.179187,0.750026,0.181215,0.748991,0.182575,0.745073,0.179663,0.753658,0.180208,0.753799,0.182313,0.750715,0.183201,0.746251,0.179633,0.757938,0.18233,0.756546,0.183433,0.752789,0.183148,0.747727,0.179909,0.758691,0.183,0.756511,0.182684,0.753143,0.181587,0.74813,0.179061,0.755582,0.177873,0.751578,0.174761,0.748043,0.171252,0.742619,0.168892,0.737763,0.169688,0.720147,0.141237,0.725114,0.102814,0.74431,0.0980802,0.779327,0.202621,0.781894,0.214254,0.781688,0.211595,0.781481,0.20893,0.781063,0.203584,0.779077,0.218068,0.779269,0.215338,0.779603,0.21055,0.78003,0.204372,0.775949,0.219578,0.776543,0.216849,0.777579,0.212062,0.778964,0.205613,0.775191,0.218321,0.775791,0.215566,0.776686,0.211424,0.778018,0.205193,0.772447,0.209572,0.772817,0.204304,0.773187,0.199017,0.775577,0.193069,0.780227,0.190288,0.784682,0.152056,0.775685,0.104414,0.756871,0.0984476,0.753908,0.0482957,0.752246,0.0776435,0.752907,0.0917412,0.754995,0.102972,0.752744,0.126066,0.749662,0.141415,0.746393,0.154026,0.744077,0.170458,0.739401,0.179553,0.745574,0.0682846,0.752324,0.0633917,0.742633,0.0645095,0.765496,0.066809,0.73843,0.0697937,0.744134,0.321127,0.735012,0.323045,0.720675,0.307748,0.725916,0.3115,0.74706,0.33164,0.737643,0.333565,0.704913,0.311465,0.71001,0.315299,0.748921,0.337956,0.739315,0.339886,0.695249,0.313371,0.700257,0.317252,0.775685,0.104414,0.784682,0.152056,0.780227,0.190288,0.725114,0.102814,0.720147,0.141237,0.737763,0.169688,0.749394,0.1869,0.736937,0.255659,0.737403,0.313501,0.741346,0.328652,0.725083,0.181395,0.718902,0.245617,0.724522,0.301138,0.707956,0.309535,
60,0.697692,0.313228,0.707705,0.309653,0.724484,0.3011,0.718231,0.245659,0.725132,0.181166,0.743556,0.336545,0.741198,0.3287,0.736989,0.31355,0.736867,0.255668,0.749355,0.186954,0.745884,0.178103,0.747943,0.179722,0.749511,0.181706,0.748925,0.182821,0.745166,0.179983,0.752792,0.180953,0.753322,0.182826,0.750881,0.183362,0.746428,0.179829,0.757003,0.182618,0.75627,0.183709,0.753005,0.183331,0.747996,0.179973,0.758272,0.183294,0.756441,0.183118,0.753304,0.181955,0.748455,0.17902,0.755581,0.177972,0.751508,0.174944,0.747869,0.17151,0.742633,0.168973,0.73769,0.170042,0.720035,0.141711,0.724764,0.103418,0.743911,0.0984391,0.77819,0.202345,0.781412,0.213839,0.781049,0.211214,0.780685,0.208585,0.779952,0.203309,0.778017,0.217796,0.778198,0.215066,0.778512,0.210276,0.778911,0.204097,0.774154,0.219171,0.774881,0.216466,0.776147,0.211724,0.77784,0.205337,0.77342,0.21792,0.774155,0.21519,0.77525,0.211087,0.776881,0.204917,0.771359,0.209325,0.771708,0.204057,0.772057,0.19877,0.774377,0.192802,0.779029,0.190012,0.784425,0.151815,0.775001,0.104351,0.756531,0.0986089,0.753774,0.0484674,0.751839,0.0777612,0.752405,0.0918905,0.754692,0.103023,0.752937,0.126069,0.750031,0.14143,0.746775,0.154042,0.744277,0.170489,0.739472,0.179504,0.745615,0.0679581,0.752346,0.0632027,0.742611,0.0642655,0.765274,0.0669579,0.738106,0.0697834,0.743508,0.321242,0.734376,0.323093,0.720923,0.307711,0.726016,0.311457,0.746815,0.331735,0.737386,0.333595,0.70484,0.311582,0.709776,0.315408,0.748924,0.338019,0.739303,0.339885,0.694986,0.313574,0.699826,0.317447,0.775001,0.104351,0.784425,0.151815,0.779029,0.190012,0.724764,0.103418,0.720035,0.141711,0.73769,0.170042,0.749355,0.186954,0.736867,0.255668,0.736989,0.31355,0.741198,0.3287,0.725132,0.181166,0.718231,0.245659,0.724484,0.3011,0.707705,0.309653,
80,0.697522,0.312908,0.707736,0.309291,0.724812,0.300647,0.718089,0.245284,0.72529,0.18072,0.744361,0.336456,0.741588,0.328573,0.736812,0.313325,0.737251,0.255637,0.749437,0.187,0.746111,0.17833,0.747612,0.180335,0.749252,0.182247,0.749002,0.18311,0.745387,0.180335,0.752274,0.18173,0.753117,0.183382,0.751166,0.183578,0.746683,0.180087,0.756378,0.183067,0.756204,0.184073,0.753346,0.183535,0.748297,0.180127,0.757992,0.183652,0.756561,0.183567,0.753603,0.18232,0.748761,0.179105,0.755641,0.178288,0.751526,0.175301,0.747749,0.171975,0.742545,0.169291,0.73763,0.170528,0.719877,0.142253,0.724313,0.104301,0.743382,0.0990437,0.777185,0.202119,0.781084,0.213402,0.780556,0.210826,0.780026,0.208245,0.778961,0.203066,0.777234,0.217559,0.777378,0.214829,0.777623,0.21004,0.777933,0.203862,0.772744,0.218807,0.773561,0.216128,0.774982,0.211432,0.77688,0.205111,0.77203,0.217572,0.772855,0.214868,0.774084,0.210806,0.775915,0.2047,0.770462,0.209186,0.770734,0.203918,0.771004,0.198634,0.77323,0.192632,0.777836,0.189794,0.784289,0.151679,0.774381,0.104491,0.75607,0.0989787,0.753114,0.0488132,0.751116,0.0780865,0.751701,0.0922106,0.754318,0.103098,0.753302,0.126018,0.750657,0.141391,0.747427,0.154005,0.744636,0.170428,0.739674,0.179348,0.74512,0.0681115,0.751827,0.0634067,0.742066,0.0644525,0.76463,0.0672888,0.737399,0.0700652,0.742975,0.321029,0.733866,0.322812,0.721621,0.307252,0.726472,0.310993,0.74703,0.331627,0.737623,0.333423,0.705115,0.311214,0.709793,0.315033,0.749625,0.337957,0.740024,0.339762,0.695014,0.313253,0.699586,0.317115,0.774381,0.104491,0.784289,0.151679,0.777836,0.189794,0.724313,0.104301,0.719877,0.142253,0.73763,0.170528,0.749437,0.187,0.737251,0.255637,0.736812,0.313325,0.741588,0.328573,0.72529,0.18072,0.718089,0.245284,0.724812,0.300647,0.707736,0.309291,
100,0.697175,0.312609,0.707542,0.309004,0.724836,0.300329,0.718111,0.244831,0.725058,0.180281,0.745134,0.336398,0.741917,0.328551,0.736552,0.313321,0.737415,0.255609,0.74921,0.186937,0.746294,0.17847,0.747442,0.180671,0.749152,0.182496,0.749113,0.183195,0.745608,0.180535,0.751995,0.182096,0.753065,0.183609,0.751448,0.183631,0.746915,0.180224,0.756001,0.183218,0.756241,0.18418,0.753675,0.183564,0.748549,0.180192,0.757761,0.183678,0.756731,0.183708,0.753906,0.182444,0.748994,0.179135,0.7557,0.178472,0.751565,0.175505,0.747648,0.172315,0.742386,0.169593,0.73753,0.170949,0.719751,0.142657,0.723988,0.10489,0.74299,0.0994651,0.776501,0.201953,0.781034,0.213011,0.78035,0.210486,0.779664,0.207955,0.778286,0.20288,0.776884,0.217385,0.776968,0.214653,0.777109,0.209864,0.777282,0.203687,0.771917,0.218527,0.772776,0.215869,0.774271,0.211212,0.776265,0.204947,0.771213,0.217309,0.772081,0.214627,0.773373,0.210599,0.775297,0.204547,0.769931,0.20916,0.770082,0.203893,0.770231,0.19861,0.772342,0.192545,0.776871,0.189637,0.784203,0.151614,0.773935,0.104658,0.755725,0.09925,0.753153,0.0490275,0.750752,0.0782609,0.751197,0.0924207,0.754012,0.103144,0.753487,0.12595,0.750982,0.141324,0.747725,0.153931,0.744591,0.170371,0.739509,0.17916,0.744948,0.0678823,0.751701,0.0633232,0.74194,0.0642759,0.7644,0.0675502,0.737173,0.0700619,0.742306,0.321106,0.733235,0.322796,0.721941,0.306985,0.726598,0.310685,0.747156,0.331664,0.737786,0.333373,0.705113,0.31096,0.709585,0.314734,0.750273,0.337954,0.740709,0.339675,0.69482,0.312984,0.699178,0.316798,0.773935,0.104658,0.784203,0.151614,0.776871,0.189637,0.723988,0.10489,0.719751,0.142657,0.73753,0.170949,0.74921,0.186937,0.737415,0.255609,0.736552,0.313321,0.741917,0.328551,0.725058,0.180281,0.718111,0.244831,0.724836,0.300329,0.707542,0.309004,
120,0.696994,0.312346,0.707439,0.308729,0.724832,0.299989,0.718449,0.244377,0.724781,0.179848,0.746213,0.336361,0.742417,0.328547,0.736289,0.313314,0.737921,0.255604,0.74896,0.186868,0.746447,0.178547,0.747272,0.181015,0.749034,0.182751,0.749151,0.183282,0.745789,0.180649,0.7517,0.182454,0.752951,0.183848,0.751634,0.18368,0.747101,0.180297,0.755635,0.183451,0.756196,0.184338,0.753907,0.183583,0.748747,0.180217,0.75742,0.18374,0.756794,0.18382,0.754132,0.182494,0.749178,0.179139,0.755684,0.178708,0.751559,0.175731,0.747551,0.172647,0.742287,0.169816,0.737498,0.171223,0.719511,0.143024,0.723701,0.105494,0.742723,0.0999225,0.77619,0.201939,0.781388,0.212749,0.780546,0.210276,0.779702,0.207799,0.778006,0.202831,0.77707,0.217349,0.777067,0.214617,0.777054,0.209828,0.777029,0.203656,0.771733,0.218449,0.772587,0.215802,0.774072,0.211165,0.776052,0.204933,0.771016,0.217252,0.771877,0.214581,0.77316,0.210571,0.775071,0.204551,0.76986,0.209333,0.769835,0.20407,0.769809,0.198794,0.77172,0.192652,0.776155,0.189642,0.784203,0.151706,0.773598,0.104948,0.755561,0.0995726,0.753244,0.0493078,0.750519,0.0784965,0.75082,0.0926843,0.753733,0.103238,0.753621,0.125909,0.751243,0.141279,0.747958,0.153875,0.744474,0.170322,0.739298,0.178975,0.744944,0.0677774,0.751721,0.0633435,0.74195,0.0642178,0.764296,0.0678621,0.73705,0.0701508,0.741488,0.321189,0.732504,0.32276,0.72214,0.306679,0.726683,0.310343,0.747368,0.331729,0.738088,0.333326,0.705137,0.310709,0.709488,0.314446,0.751167,0.337983,0.741695,0.339597,0.694735,0.312743,0.698967,0.316519,0.773598,0.104948,0.784203,0.151706,0.776155,0.189642,0.723701,0.105494,0.719511,0.143024,0.737498,0.171223,0.74896,0.186868,0.737921,0.255604,0.736289,0.313314,0.742417,0.328547,0.724781,0.179848,0.718449,0.244377,0.724832,0.299989,0.707439,0.308729,
140,0.697083,0.312331,0.707523,0.308633,0.72486,0.299687,0.718673,0.244025,0.724489,0.179436,0.74709,0.336308,0.742837,0.328542,0.73614,0.31334,0.738375,0.25553,0.74872,0.186734,0.746642,0.178515,0.747224,0.181247,0.74905,0.182883,0.749291,0.183267,0.74603,0.180641,0.751534,0.182619,0.752949,0.18391,0.751891,0.18359,0.74734,0.180252,0.755447,0.183494,0.756262,0.184304,0.754207,0.183434,0.748992,0.180125,0.757208,0.183596,0.756938,0.183699,0.754427,0.182332,0.7494,0.179031,0.755719,0.178744,0.751557,0.175818,0.747448,0.172862,0.742183,0.169954,0.737479,0.171425,0.719388,0.143245,0.723547,0.105857,0.742579,0.100212,0.776557,0.20199,0.782416,0.212515,0.781417,0.210099,0.780415,0.20768,0.778403,0.202828,0.778139,0.217346,0.77801,0.214618,0.777777,0.209837,0.777471,0.203678,0.772609,0.218504,0.773391,0.215852,0.774749,0.211212,0.77656,0.20498,0.771862,0.217333,0.772649,0.214659,0.773821,0.210646,0.775567,0.204627,0.770549,0.209634,0.770277,0.204383,0.770005,0.199123,0.771664,0.192888,0.775954,0.189734,0.784277,0.151833,0.773636,0.105112,0.75556,0.0997519,0.753455,0.0494577,0.750454,0.0785939,0.750594,0.0928149,0.753485,0.103247,0.753633,0.125804,0.751353,0.14117,0.748048,0.153757,0.744283,0.170205,0.73906,0.178752,0.745157,0.067529,0.751943,0.0632166,0.742152,0.0640251,0.764366,0.0680186,0.737075,0.0701205,0.740802,0.321349,0.731913,0.322762,0.722312,0.3064,0.726854,0.310023,0.747506,0.331827,0.738327,0.33327,0.705288,0.310633,0.709635,0.31433,0.751858,0.338023,0.74249,0.339486,0.694854,0.312751,0.699082,0.316487,0.773636,0.105112,0.784277,0.151833,0.775954,0.189734,0.723547,0.105857,0.719388,0.143245,0.737479,0.171425,0.74872,0.186734,0.738375,0.25553,0.73614,0.31334,0.742837,0.328542,0.724489,0.179436,0.718673,0.244025,0.72486,0.299687,0.707523,0.308633,
160,0.697009,0.312287,0.707446,0.308546,0.724735,0.299441,0.718818,0.24375,0.724184,0.179116,0.747735,0.336231,0.743184,0.328502,0.736148,0.313304,0.738667,0.255435,0.748429,0.186586,0.746698,0.178602,0.747168,0.181426,0.748998,0.183038,0.749275,0.183374,0.746084,0.18073,0.751355,0.182761,0.752842,0.184051,0.751916,0.183701,0.747395,0.180339,0.755246,0.183638,0.756181,0.184455,0.754248,0.183547,0.749048,0.18021,0.756953,0.183665,0.75689,0.183824,0.754477,0.182439,0.749457,0.179116,0.755699,0.178973,0.751552,0.176037,0.747445,0.17309,0.742214,0.170058,0.737537,0.171514,0.719279,0.143387,0.723381,0.106073,0.74245,0.100405,0.777319,0.202038,0.783841,0.212241,0.782684,0.209888,0.781523,0.207531,0.779194,0.202808,0.77979,0.217286,0.779499,0.214569,0.778987,0.209811,0.778322,0.203687,0.774223,0.218587,0.774872,0.215924,0.775998,0.211266,0.777499,0.205016,0.773429,0.21745,0.77408,0.214763,0.77505,0.210736,0.776496,0.204699,0.77172,0.209977,0.771137,0.204756,0.770557,0.199529,0.771906,0.193194,0.775997,0.189868,0.784305,0.151971,0.773707,0.105251,0.755524,0.0998868,0.753701,0.0495669,0.750423,0.0786533,0.750415,0.0929019,0.753268,0.103248,0.753562,0.125716,0.751333,0.141075,0.748005,0.153653,0.744044,0.170106,0.738783,0.178562,0.745229,0.0673083,0.75205,0.0631002,0.742265,0.0638478,0.764416,0.0681393,0.737143,0.0700672,0.740362,0.321436,0.731557,0.322688,0.722296,0.306159,0.726834,0.30976,0.747616,0.331886,0.738527,0.333169,0.705261,0.310553,0.709603,0.314229,0.752347,0.338041,0.743072,0.339345,0.694798,0.312718,0.69902,0.316435,0.773707,0.105251,0.784305,0.151971,0.775997,0.189868,0.723381,0.106073,0.719279,0.143387,0.737537,0.171514,0.748429,0.186586,0.738667,0.255435,0.736148,0.313304,0.743184,0.328502,0.724184,0.179116,0.718818,0.24375,0.724735,0.299441,0.707446,0.308546,
180,0.697216,0.312525,0.707574,0.308647,0.724681,0.299255,0.718624,0.243644,0.723958,0.178898,0.748054,0.336204,0.743283,0.328493,0.73603,0.313277,0.739085,0.255353,0.748178,0.18646,0.74663,0.178686,0.747173,0.181277,0.748985,0.182924,0.749228,0.183353,0.74601,0.180806,0.751284,0.18252,0.752789,0.183904,0.751853,0.18375,0.747321,0.180422,0.755192,0.183468,0.756137,0.184394,0.754172,0.183638,0.748973,0.180302,0.756865,0.183554,0.756824,0.183843,0.754388,0.182557,0.749384,0.179213,0.755672,0.179069,0.751535,0.176125,0.74746,0.173143,0.742204,0.170091,0.737501,0.171568,0.719227,0.143433,0.723273,0.106171,0.742335,0.100536,0.778188,0.202017,0.785414,0.211835,0.784088,0.209555,0.782759,0.207272,0.780096,0.202699,0.781719,0.217069,0.781237,0.214379,0.780389,0.209669,0.779297,0.203611,0.776225,0.218591,0.77669,0.215915,0.7775,0.211238,0.778578,0.204967,0.775364,0.217495,0.775831,0.214796,0.776527,0.210753,0.777563,0.204697,0.773094,0.210269,0.772148,0.205105,0.771206,0.199939,0.77217,0.193514,0.776015,0.189999,0.784238,0.152098,0.773665,0.105401,0.755463,0.100004,0.753898,0.0496414,0.750397,0.0787004,0.750277,0.0929666,0.753094,0.103244,0.753457,0.125641,0.751253,0.140992,0.747913,0.153562,0.74385,0.170012,0.73856,0.178416,0.745199,0.0671867,0.752062,0.0630475,0.742293,0.0637461,0.76443,0.0682403,0.737199,0.0700288,0.739806,0.321531,0.731085,0.3226,0.722313,0.305968,0.72694,0.309535,0.747483,0.331982,0.738484,0.333082,0.705396,0.310658,0.70983,0.314305,0.752512,0.338118,0.743331,0.339238,0.694979,0.312967,0.699294,0.316657,0.773665,0.105401,0.784238,0.152098,0.776015,0.189999,0.723273,0.106171,0.719227,0.143433,0.737501,0.171568,0.748178,0.18646,0.739085,0.255353,0.73603,0.313277,0.743283,0.328493,0.723958,0.178898,0.718624,0.243644,0.724681,0.299255,0.707574,0.308647,
