Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHandPinkyEE,,RightHandPinky3,,RightHandPinky2,,RightHandPinky1,,RightHandRingEE,,RightHandRing3,,RightHandRing2,,RightHandRing1,,RightHandMiddleEE,,RightHandMiddle3,,RightHandMiddle2,,RightHandMiddle1,,RightHandIndexEE,,RightHandIndex3,,RightHandIndex2,,RightHandIndex1,,RightHandThumbEE,,RightHandThumb3,,RightHandThumb2,,RightHandThumb1,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHandPinkyEE,,LeftHandPinky3,,LeftHandPinky2,,LeftHandPinky1,,LeftHandRingEE,,LeftHandRing3,,LeftHandRing2,,LeftHandRing1,,LeftHandMiddleEE,,LeftHandMiddle3,,LeftHandMiddle2,,LeftHandMiddle1,,LeftHandIndexEE,,LeftHandIndex3,,LeftHandIndex2,,LeftHandIndex1,,LeftHandThumbEE,,LeftHandThumb3,,LeftHandThumb2,,LeftHandThumb1,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
0,0.558415,0.505488,0.569562,0.513975,0.589608,0.524754,0.597475,0.420585,0.599003,0.306368,0.472743,0.544947,0.493592,0.541498,0.528355,0.53018,0.530091,0.426574,0.573351,0.322597,0.623518,0.316027,0.630816,0.322633,0.629243,0.327154,0.625031,0.327991,0.625457,0.319609,0.633467,0.328091,0.62938,0.331374,0.623173,0.329476,0.623889,0.319788,0.631284,0.336148,0.627515,0.33512,0.623412,0.330184,0.622131,0.320704,0.628601,0.335737,0.626786,0.332234,0.624321,0.326915,0.621034,0.31892,0.625768,0.322292,0.627681,0.314045,0.628614,0.305149,0.625106,0.29665,0.628323,0.296625,0.653199,0.237869,0.616119,0.161512,0.597668,0.154362,0.537935,0.364049,0.535806,0.388183,0.536681,0.383094,0.537563,0.377985,0.539341,0.367709,0.533032,0.393048,0.534035,0.388112,0.535803,0.379416,0.538099,0.368127,0.530851,0.393994,0.53198,0.389224,0.533978,0.380807,0.536703,0.369368,0.530454,0.390695,0.531583,0.385882,0.5333,0.378609,0.53592,0.367579,0.54,0.373526,0.541906,0.364006,0.543828,0.354398,0.540727,0.343269,0.542478,0.341305,0.556491,0.268992,0.560548,0.169751,0.58429,0.15621,0.603127,0.0584416,0.595021,0.115942,0.597404,0.143478,0.609124,0.166832,0.608983,0.212328,0.604509,0.241012,0.599584,0.263586,0.602342,0.295151,0.591713,0.308012,0.558651,0.0990669,0.564349,0.0894263,0.571848,0.0920032,0.581511,0.094413,0.601454,0.101331,0.529389,0.552284,0.530237,0.54598,0.597035,0.536501,0.584572,0.542908,0.493302,0.553165,0.495101,0.546887,0.576169,0.5175,0.564101,0.52339,0.471754,0.553077,0.474115,0.54683,0.564593,0.50632,0.552752,0.511925,0.560548,0.169751,0.556491,0.268992,0.542478,0.341305,0.616119,0.161512,0.653199,0.237869,0.628323,0.296625,0.573351,0.322597,0.530091,0.426574,0.528355,0.53018,0.493592,0.541498,0.599003,0.306368,0.597475,0.420585,0.589608,0.524754,0.569562,0.513975,
20,0.557759,0.504608,0.568734,0.513227,0.588502,0.524284,0.596955,0.420512,0.598602,0.306258,0.472105,0.544553,0.492969,0.540944,0.527709,0.529409,0.529315,0.426093,0.572888,0.322524,0.623672,0.316217,0.631656,0.322734,0.630297,0.327391,0.625982,0.328285,0.625621,0.319731,0.634266,0.328428,0.630208,0.331757,0.623766,0.329822,0.624118,0.31998,0.63208,0.335783,0.62799,0.335315,0.623506,0.330653,0.622448,0.320979,0.629138,0.336062,0.626944,0.332829,0.624303,0.327574,0.621351,0.319235,0.626065,0.322561,0.627787,0.314233,0.628563,0.305279,0.624885,0.296763,0.62784,0.296495,0.653216,0.238037,0.616031,0.161731,0.597539,0.15438,0.538239,0.363531,0.536687,0.388057,0.537419,0.382859,0.538155,0.377646,0.539641,0.367173,0.533514,0.392544,0.534484,0.387604,0.536195,0.378901,0.53842,0.367603,0.530854,0.3928,0.532044,0.388169,0.534158,0.37999,0.537051,0.368856,0.530476,0.389554,0.531667,0.384881,0.533485,0.377813,0.536271,0.367077,0.540425,0.373001,0.542267,0.363482,0.544124,0.353873,0.540935,0.342764,0.542603,0.340767,0.556494,0.268665,0.560069,0.169443,0.584258,0.156125,0.604162,0.058165,0.595325,0.11576,0.597443,0.143391,0.609062,0.166802,0.608823,0.212319,0.60425,0.241011,0.599256,0.263572,0.601937,0.295134,0.591289,0.307945,0.558903,0.0980843,0.564881,0.0886577,0.57215,0.0911109,0.58237,0.0943135,0.601607,0.100824,0.528894,0.551468,0.529526,0.545066,0.595885,0.536036,0.583335,0.542314,0.492811,0.552631,0.494397,0.546242,0.57534,0.516788,0.563198,0.522556,0.47124,0.552726,0.473391,0.54636,0.563952,0.505485,0.552043,0.510973,0.560069,0.169443,0.556494,0.268665,0.542603,0.340767,0.616031,0.161731,0.653216,0.238037,0.62784,0.296495,0.572888,0.322524,0.529315,0.426093,0.527709,0.529409,0.492969,0.540944,0.598602,0.306258,0.596955,0.420512,0.588502,0.524284,0.568734,0.513227,
40,0.559974,0.505861,0.570738,0.514353,0.5901,0.52508,0.597866,0.420605,0.599505,0.306372,0.473903,0.546134,0.49477,0.542282,0.529427,0.530294,0.529643,0.426691,0.573789,0.32313,0.624274,0.316217,0.633484,0.322452,0.632413,0.32719,0.627782,0.328211,0.626057,0.319706,0.636606,0.328256,0.632521,0.331674,0.625316,0.329858,0.624786,0.319984,0.634859,0.33478,0.630202,0.335043,0.624727,0.330812,0.623397,0.321016,0.631711,0.335831,0.628697,0.33308,0.625391,0.327992,0.622401,0.319286,0.628025,0.322408,0.629157,0.314056,0.629523,0.305129,0.625147,0.296711,0.62713,0.296377,0.653845,0.238723,0.61606,0.162698,0.597383,0.155076,0.539324,0.363005,0.538238,0.387919,0.538838,0.382613,0.539442,0.377297,0.54066,0.366633,0.534614,0.392006,0.535573,0.387066,0.53727,0.378365,0.539481,0.36707,0.531474,0.391364,0.53275,0.386917,0.535026,0.379054,0.538155,0.368331,0.531156,0.388184,0.532435,0.383696,0.534394,0.376899,0.537411,0.366559,0.541702,0.372542,0.543532,0.36303,0.545377,0.353429,0.542134,0.342289,0.543633,0.340245,0.556594,0.268306,0.5585,0.169397,0.583836,0.156572,0.604152,0.0586345,0.595023,0.116172,0.597062,0.143775,0.608761,0.166977,0.609098,0.21257,0.604798,0.2414,0.599993,0.264045,0.602773,0.295588,0.592167,0.308332,0.558824,0.0981703,0.564785,0.0888861,0.572104,0.0912277,0.582097,0.0948773,0.601492,0.10105,0.530894,0.552394,0.53142,0.545865,0.597694,0.537156,0.584978,0.543279,0.494768,0.554031,0.496253,0.547502,0.577463,0.518083,0.565182,0.523706,0.473142,0.554379,0.475195,0.547865,0.566253,0.506857,0.554222,0.512205,0.5585,0.169397,0.556594,0.268306,0.543633,0.340245,0.61606,0.162698,0.653845,0.238723,0.62713,0.296377,0.573789,0.32313,0.529643,0.426691,0.529427,0.530294,0.49477,0.542282,0.599505,0.306372,0.597866,0.420605,0.5901,0.52508,0.570738,0.514353,
60,0.560097,0.505892,0.570418,0.514162,0.588956,0.524411,0.596175,0.419558,0.599694,0.306015,0.473161,0.545789,0.494056,0.541792,0.528671,0.529536,0.528764,0.426296,0.573893,0.323239,0.623362,0.316369,0.63336,0.323193,0.6321,0.327822,0.627024,0.328482,0.624396,0.319997,0.636745,0.329331,0.632372,0.332415,0.624354,0.330037,0.623513,0.320165,0.635226,0.334914,0.629986,0.335393,0.623562,0.331016,0.622508,0.321075,0.631979,0.336261,0.628105,0.333786,0.624262,0.328554,0.621918,0.319266,0.628878,0.322821,0.629942,0.314577,0.630595,0.305804,0.625999,0.297064,0.626363,0.296872,0.653721,0.239586,0.615665,0.163747,0.597068,0.155692,0.539446,0.361676,0.538681,0.386854,0.539184,0.381468,0.53969,0.376077,0.540708,0.365283,0.53455,0.390595,0.535534,0.385667,0.537277,0.376989,0.539555,0.365725,0.530948,0.388958,0.532337,0.384724,0.534821,0.377228,0.53825,0.366989,0.530703,0.385857,0.532096,0.381582,0.534237,0.375102,0.537544,0.365227,0.541862,0.371313,0.543753,0.361829,0.54566,0.352258,0.542477,0.341076,0.543884,0.338979,0.556271,0.267628,0.557081,0.169031,0.583705,0.156831,0.605075,0.0589448,0.5951,0.11639,0.596899,0.144007,0.608692,0.167024,0.609444,0.212673,0.605211,0.241626,0.600424,0.264312,0.603018,0.2958,0.592343,0.308317,0.558985,0.0975719,0.565235,0.0885252,0.572304,0.0907763,0.582807,0.0951737,0.601447,0.101033,0.530352,0.551584,0.530582,0.544788,0.596794,0.536899,0.583854,0.54273,0.494242,0.553606,0.495434,0.546793,0.577285,0.518131,0.564817,0.523484,0.472562,0.554141,0.474326,0.547335,0.566486,0.507071,0.554289,0.512161,0.557081,0.169031,0.556271,0.267628,0.543884,0.338979,0.615665,0.163747,0.653721,0.239586,0.626363,0.296872,0.573893,0.323239,0.528764,0.426296,0.528671,0.529536,0.494056,0.541792,0.599694,0.306015,0.596175,0.419558,0.588956,0.524411,0.570418,0.514162,
80,0.562245,0.506231,0.571975,0.514316,0.589431,0.524136,0.596429,0.418855,0.600644,0.305487,0.473979,0.547035,0.494913,0.542497,0.529386,0.529324,0.528411,0.42641,0.575086,0.323684,0.622928,0.316843,0.633436,0.324276,0.631853,0.328717,0.626588,0.329002,0.623312,0.320559,0.636515,0.33058,0.632034,0.333355,0.62365,0.330465,0.622723,0.320631,0.634924,0.335396,0.629463,0.335973,0.622515,0.331366,0.621996,0.321428,0.631599,0.336738,0.627077,0.334523,0.622946,0.329141,0.621755,0.319566,0.62906,0.323554,0.630391,0.315425,0.631554,0.306904,0.627226,0.297923,0.626435,0.297814,0.653661,0.240572,0.614732,0.16526,0.596148,0.15672,0.540082,0.360711,0.539713,0.386076,0.540117,0.380624,0.540523,0.375174,0.54134,0.364279,0.534984,0.389655,0.536,0.384717,0.537806,0.376023,0.54017,0.364744,0.53085,0.387114,0.532367,0.383055,0.535084,0.375866,0.53884,0.366033,0.530648,0.384091,0.532172,0.379992,0.534515,0.373775,0.538136,0.364292,0.54232,0.370537,0.544292,0.361044,0.546279,0.351467,0.543222,0.340213,0.544708,0.338002,0.556534,0.26734,0.555678,0.169082,0.582981,0.157439,0.604414,0.0597302,0.594138,0.116979,0.595973,0.144512,0.608161,0.167073,0.609981,0.212741,0.606143,0.241919,0.601589,0.264724,0.604163,0.296109,0.593432,0.308384,0.55811,0.0978624,0.564484,0.0889374,0.571403,0.0911481,0.582171,0.095846,0.600367,0.101568,0.531657,0.55131,0.531288,0.54411,0.597553,0.537151,0.584283,0.542576,0.495543,0.554429,0.496143,0.547171,0.57902,0.518597,0.566279,0.523575,0.473749,0.555574,0.47493,0.548299,0.568781,0.507655,0.556339,0.512388,0.555678,0.169082,0.556534,0.26734,0.544708,0.338002,0.614732,0.16526,0.653661,0.240572,0.626435,0.297814,0.575086,0.323684,0.528411,0.42641,0.529386,0.529324,0.494913,0.542497,0.600644,0.305487,0.596429,0.418855,0.589431,0.524136,0.571975,0.514316,
100,0.563154,0.505842,0.572408,0.513836,0.589018,0.523366,0.596664,0.418128,0.600433,0.304509,0.474005,0.547835,0.494985,0.542866,0.529384,0.529037,0.528433,0.4265,0.575301,0.323493,0.622918,0.31722,0.633973,0.324996,0.632116,0.329233,0.626801,0.329293,0.622912,0.320983,0.636636,0.331204,0.632201,0.333834,0.623629,0.330732,0.622518,0.320985,0.634891,0.335476,0.629425,0.336208,0.622141,0.331522,0.621983,0.321695,0.631484,0.336622,0.626491,0.334765,0.622096,0.329356,0.621954,0.319804,0.628894,0.323926,0.63052,0.315894,0.632084,0.307662,0.628074,0.298633,0.626558,0.298622,0.653494,0.241286,0.614127,0.166263,0.595499,0.157429,0.54042,0.360003,0.540322,0.385463,0.540663,0.379968,0.541006,0.374481,0.541695,0.363531,0.534916,0.38901,0.536005,0.384054,0.537942,0.375331,0.540476,0.364024,0.530227,0.385709,0.531908,0.38179,0.534919,0.374845,0.539085,0.365341,0.530064,0.382752,0.531757,0.378794,0.534356,0.372788,0.538368,0.363621,0.542274,0.370086,0.544398,0.360571,0.546537,0.350978,0.54372,0.339614,0.545415,0.337267,0.556957,0.26725,0.554832,0.169263,0.582492,0.157885,0.604675,0.0601339,0.593677,0.117296,0.595359,0.144838,0.607808,0.167088,0.610444,0.212716,0.606802,0.242008,0.602275,0.264829,0.604502,0.296052,0.593538,0.307965,0.557956,0.0974474,0.564418,0.0887871,0.571321,0.0908285,0.581972,0.0963681,0.600124,0.101563,0.532078,0.550921,0.531061,0.543267,0.597223,0.536824,0.583701,0.541839,0.496006,0.554911,0.495957,0.547159,0.579534,0.518399,0.566581,0.522996,0.474135,0.556565,0.474672,0.548773,0.569769,0.507493,0.557137,0.511861,0.554832,0.169263,0.556957,0.26725,0.545415,0.337267,0.614127,0.166263,0.653494,0.241286,0.626558,0.298622,0.575301,0.323493,0.528433,0.4265,0.529384,0.529037,0.494985,0.542866,0.600433,0.304509,0.596664,0.418128,0.589018,0.523366,0.572408,0.513836,
120,0.563955,0.505616,0.57294,0.513513,0.589068,0.522753,0.597108,0.417709,0.6003,0.303543,0.474353,0.549215,0.495348,0.543629,0.529573,0.528843,0.528501,0.426929,0.575728,0.32333,0.622982,0.317473,0.634368,0.325698,0.632244,0.329719,0.626931,0.329526,0.622642,0.321244,0.63669,0.331784,0.632335,0.334294,0.62367,0.330951,0.622429,0.321212,0.634859,0.335731,0.62947,0.336521,0.62198,0.331656,0.622076,0.32188,0.631415,0.336526,0.626132,0.334942,0.621514,0.329442,0.62223,0.319981,0.628573,0.324326,0.630527,0.316356,0.632453,0.308369,0.628775,0.299181,0.62661,0.299156,0.653215,0.241875,0.613267,0.167279,0.594839,0.15822,0.540377,0.359742,0.540316,0.385212,0.540643,0.379692,0.540972,0.374185,0.541635,0.363213,0.534344,0.388883,0.535528,0.383892,0.537631,0.375115,0.540377,0.363747,0.529257,0.385074,0.531096,0.381232,0.534385,0.374425,0.53893,0.365109,0.529147,0.382172,0.531001,0.378292,0.533842,0.372405,0.538219,0.36342,0.541881,0.370244,0.544192,0.360681,0.546517,0.351048,0.543963,0.339495,0.545825,0.336933,0.557073,0.267462,0.55408,0.169711,0.582204,0.158468,0.604861,0.0606654,0.593246,0.117735,0.594844,0.145284,0.607657,0.167218,0.611167,0.212764,0.607716,0.242158,0.603194,0.264986,0.605042,0.29602,0.593805,0.307567,0.557741,0.0972568,0.564313,0.0888257,0.571158,0.0907229,0.581825,0.096986,0.599811,0.10173,0.532811,0.550547,0.530942,0.542338,0.59732,0.536509,0.583655,0.541272,0.496883,0.555789,0.495971,0.547426,0.580111,0.518261,0.567039,0.522625,0.474958,0.558174,0.474632,0.549736,0.570611,0.50741,0.557873,0.511555,0.55408,0.169711,0.557073,0.267462,0.545825,0.336933,0.613267,0.167279,0.653215,0.241875,0.62661,0.299156,0.575728,0.32333,0.528501,0.426929,0.529573,0.528843,0.495348,0.543629,0.6003,0.303543,0.597108,0.417709,0.589068,0.522753,0.57294,0.513513,
140,0.563883,0.505638,0.572839,0.513377,0.588887,0.522131,0.596894,0.417155,0.600071,0.302586,0.474276,0.550089,0.495263,0.544044,0.529357,0.528616,0.528643,0.427224,0.576105,0.323038,0.623089,0.317541,0.634602,0.326202,0.632302,0.330012,0.627017,0.329598,0.622487,0.321325,0.636765,0.332048,0.632526,0.334471,0.623812,0.330955,0.622443,0.321257,0.634994,0.335742,0.629715,0.336554,0.62208,0.331555,0.622269,0.321877,0.631578,0.336139,0.626148,0.334783,0.621317,0.329235,0.622568,0.319969,0.628303,0.324354,0.630492,0.316526,0.632648,0.308797,0.629212,0.299502,0.626462,0.299512,0.652757,0.242192,0.612437,0.167865,0.59408,0.1587,0.539839,0.359932,0.539762,0.385361,0.540098,0.379823,0.540438,0.374305,0.541119,0.363329,0.533167,0.389308,0.534473,0.38426,0.536783,0.375392,0.53979,0.363922,0.527637,0.385283,0.52966,0.381445,0.533273,0.374647,0.538252,0.365349,0.527563,0.382421,0.529607,0.378545,0.532729,0.372667,0.537525,0.3637,0.540809,0.370979,0.543343,0.361335,0.545891,0.351635,0.543676,0.339838,0.545829,0.336988,0.557105,0.267764,0.553921,0.170029,0.581973,0.1588,0.605124,0.0609244,0.592855,0.117912,0.594349,0.145487,0.607518,0.167185,0.611767,0.212633,0.608454,0.242098,0.603913,0.264927,0.605458,0.29579,0.593984,0.307065,0.557522,0.0968005,0.564241,0.0885805,0.570991,0.0903636,0.581782,0.0972937,0.599484,0.101672,0.532915,0.550117,0.530352,0.541376,0.597176,0.536097,0.583487,0.540773,0.497169,0.556291,0.495545,0.547351,0.580027,0.518233,0.566935,0.522516,0.475251,0.559245,0.474205,0.5502,0.570543,0.5075,0.557787,0.511567,0.553921,0.170029,0.557105,0.267764,0.545829,0.336988,0.612437,0.167865,0.652757,0.242192,0.626462,0.299512,0.576105,0.323038,0.528643,0.427224,0.529357,0.528616,0.495263,0.544044,0.600071,0.302586,0.596894,0.417155,0.588887,0.522131,0.572839,0.513377,
160,0.563956,0.505531,0.572892,0.513177,0.588866,0.521538,0.596764,0.41671,0.599953,0.301821,0.474283,0.550706,0.495254,0.54436,0.529249,0.528505,0.528759,0.427339,0.576332,0.32265,0.623296,0.317796,0.634901,0.326609,0.63252,0.330352,0.627251,0.329865,0.62262,0.321565,0.636923,0.332275,0.632802,0.334767,0.624046,0.331254,0.622635,0.321511,0.635162,0.335964,0.629969,0.336884,0.622252,0.331856,0.622529,0.322146,0.631729,0.336167,0.626242,0.335036,0.621275,0.329471,0.62287,0.320246,0.62784,0.324701,0.630247,0.316913,0.632612,0.30925,0.629444,0.299775,0.626487,0.29972,0.652393,0.242373,0.61188,0.168198,0.593655,0.159021,0.539146,0.360349,0.538976,0.385667,0.53935,0.380125,0.539725,0.374608,0.540476,0.363652,0.531732,0.389992,0.533183,0.384878,0.535739,0.375903,0.539052,0.364317,0.525734,0.386022,0.527966,0.382128,0.531939,0.375236,0.537396,0.365824,0.525691,0.383188,0.527946,0.379257,0.531381,0.373301,0.536639,0.364226,0.539425,0.372046,0.542216,0.362311,0.545021,0.352538,0.543217,0.34046,0.545757,0.337264,0.557329,0.268105,0.554157,0.170334,0.581926,0.159053,0.605513,0.0610945,0.592708,0.118023,0.594101,0.145624,0.607534,0.167153,0.612357,0.212511,0.609136,0.242011,0.604556,0.264824,0.605797,0.295554,0.594127,0.306596,0.557615,0.0963959,0.564378,0.0883566,0.571152,0.0900318,0.581774,0.097531,0.599552,0.101572,0.532992,0.54982,0.52995,0.540638,0.597204,0.535644,0.583505,0.54027,0.497406,0.556665,0.495285,0.54725,0.580101,0.518101,0.567002,0.522339,0.475504,0.560015,0.473953,0.550474,0.570616,0.507429,0.557855,0.511453,0.554157,0.170334,0.557329,0.268105,0.545757,0.337264,0.61188,0.168198,0.652393,0.242373,0.626487,0.29972,0.576332,0.32265,0.528759,0.427339,0.529249,0.528505,0.495254,0.54436,0.599953,0.301821,0.596764,0.41671,0.588866,0.521538,0.572892,0.513177,
180,0.563561,0.505934,0.572675,0.513372,0.588911,0.521156,0.596267,0.416193,0.600203,0.301368,0.474334,0.55106,0.49527,0.544464,0.529157,0.52828,0.528857,0.427572,0.576692,0.322361,0.623466,0.317968,0.635334,0.326415,0.633032,0.330242,0.62774,0.32992,0.622944,0.321755,0.637245,0.331817,0.633283,0.334556,0.624403,0.331408,0.622894,0.3217,0.635433,0.335647,0.630285,0.336814,0.62245,0.332047,0.622729,0.322339,0.631907,0.335929,0.626375,0.335072,0.621294,0.329666,0.622988,0.32043,0.62721,0.324729,0.629738,0.316962,0.632226,0.309279,0.629231,0.29979,0.626495,0.29981,0.652273,0.242426,0.611624,0.168342,0.593348,0.159232,0.538475,0.360713,0.538137,0.385806,0.538569,0.38028,0.539002,0.374786,0.539864,0.363893,0.530286,0.390594,0.53189,0.385413,0.534706,0.376336,0.53834,0.364643,0.523855,0.386922,0.526299,0.382928,0.530632,0.375867,0.53656,0.366241,0.523845,0.384116,0.526312,0.380087,0.530056,0.373987,0.535766,0.36471,0.538001,0.373156,0.541059,0.36334,0.544128,0.353508,0.542758,0.341126,0.545714,0.337522,0.557527,0.268375,0.554174,0.170625,0.581851,0.159267,0.605616,0.0612147,0.592516,0.118109,0.593869,0.145723,0.607515,0.167116,0.612821,0.212389,0.609721,0.241911,0.605159,0.264721,0.606241,0.295376,0.594476,0.306287,0.557626,0.0961746,0.564361,0.0882577,0.571216,0.0898427,0.581561,0.0977305,0.599585,0.101499,0.533024,0.549382,0.529596,0.539778,0.597298,0.53535,0.583682,0.540055,0.497614,0.556802,0.495086,0.546938,0.579885,0.518312,0.566856,0.522624,0.475753,0.560498,0.473786,0.55049,0.570199,0.507818,0.557501,0.511912,0.554174,0.170625,0.557527,0.268375,0.545714,0.337522,0.611624,0.168342,0.652273,0.242426,0.626495,0.29981,0.576692,0.322361,0.528857,0.427572,0.529157,0.52828,0.49527,0.544464,0.600203,0.301368,0.596267,0.416193,0.588911,0.521156,0.572675,0.513372,
