Timestamps [ms],RightFootEE,,,RightToeBase,,,RightFoot,,,RightLeg,,,RightUpLeg,,,LeftFootEE,,,LeftToeBase,,,LeftFoot,,,LeftLeg,,,LeftUpLeg,,,RightHandEE,,,RightHandPinkyEE,,,RightHandPinky3,,,RightHandPinky2,,,RightHandPinky1,,,RightHandRingEE,,,RightHandRing3,,,RightHandRing2,,,RightHandRing1,,,RightHandMiddleEE,,,RightHandMiddle3,,,RightHandMiddle2,,,RightHandMiddle1,,,RightHandIndexEE,,,RightHandIndex3,,,RightHandIndex2,,,RightHandIndex1,,,RightHandThumbEE,,,RightHandThumb3,,,RightHandThumb2,,,RightHandThumb1,,,RightHand,,,RightForeArm,,,RightArm,,,RightShoulder,,,LeftHandEE,,,LeftHandPinkyEE,,,LeftHandPinky3,,,LeftHandPinky2,,,LeftHandPinky1,,,LeftHandRingEE,,,LeftHandRing3,,,LeftHandRing2,,,LeftHandRing1,,,LeftHandMiddleEE,,,LeftHandMiddle3,,,LeftHandMiddle2,,,LeftHandMiddle1,,,LeftHandIndexEE,,,LeftHandIndex3,,,LeftHandIndex2,,,LeftHandIndex1,,,LeftHandThumbEE,,,LeftHandThumb3,,,LeftHandThumb2,,,LeftHandThumb1,,,LeftHand,,,LeftForeArm,,,LeftArm,,,LeftShoulder,,,HeadEE,,,Head,,,Neck,,,Spine4,,,Spine3,,,Spine2,,,Spine1,,,Spine,,,Hips,,,
0,-872.758,3466.62,659.825,-928.114,3407.92,659.237,-1017.11,3303.3,638.98,-978.031,3236.69,266.659,-862.713,3184.32,-95.8888,-726.416,3313.33,718.188,-793.187,3268.69,710.479,-903.743,3191.6,677.151,-851.424,3093.53,313.517,-739.647,3044.04,-50.5422,-875.541,3368.13,-111.118,-920.892,3348.05,-62.1467,-913.539,3362.22,-65.4858,-907.421,3373.15,-75.9402,-900.535,3383.36,-106.154,-904.639,3341.77,-57.9537,-898.298,3355.02,-50.4841,-887.266,3377.37,-65.0154,-886.161,3378.67,-102.065,-886.074,3339.01,-53.7837,-879.771,3350.6,-43.6159,-869.043,3374.41,-56.5568,-871.272,3375.1,-95.6272,-868.425,3339.05,-46.7612,-860.855,3353.67,-43.2539,-853.66,3370.77,-60.368,-858.271,3367.42,-97.803,-851.303,3338.52,-59.3168,-853.848,3327.42,-88.5196,-863.847,3320.07,-117.304,-869.086,3327.36,-156.249,-889.479,3337.74,-174.7,-947.12,3249.44,-413.426,-871.563,3112.54,-662.76,-802.432,2985.38,-655.551,-582.308,3033.46,1.38513,-612.678,3011.59,58.3882,-598.096,3018.72,56.7516,-584.823,3020.92,47.5252,-569.239,3014.08,19.6897,-622.514,3029.66,61.3534,-609.122,3038.74,64.5066,-585.008,3042.48,49.1236,-574.921,3028.29,16.373,-630.283,3048.83,62.4016,-616.348,3057.69,64.5652,-591.92,3060.22,48.8676,-580.225,3043.99,15.2245,-632.815,3066.79,59.1785,-617.387,3072.12,55.0819,-598.595,3070.42,38.3103,-586.916,3054.25,6.12549,-619.717,3067.7,32.9294,-622.064,3051.79,6.31665,-623.382,3033.97,-19.1268,-607.908,3017.79,-51.9071,-592.542,2993.31,-57.3033,-602.948,2864.7,-284.149,-638.755,2841.3,-575.334,-744.177,2921.31,-634.367,-761.851,2868.14,-948.216,-768.557,2917.77,-769.367,-788.85,2927.81,-679.335,-828.811,2918.15,-598.768,-838.715,2958.71,-448.853,-833.276,2995.87,-350.776,-824.775,3029.8,-269.921,-844.361,3050.28,-153.694,-815.574,3092.88,-100.042,
20,-871.84,3466.14,659.336,-927.254,3407.49,658.827,-1016.52,3303.1,638.587,-977.306,3237.67,266.073,-861.696,3183.3,-96.0888,-725.265,3312.71,717.398,-792.159,3268.25,709.772,-902.84,3191.29,676.552,-852.112,3093.65,312.576,-740.15,3041.6,-51.0683,-876.221,3367.79,-110.448,-923.391,3348.75,-62.1271,-915.678,3362.72,-65.499,-909.066,3373.43,-75.884,-901.075,3383.38,-105.912,-906.614,3341.64,-57.0989,-900.117,3355,-49.9516,-888.631,3377.04,-64.5869,-886.821,3378.52,-101.602,-886.755,3337.96,-52.4598,-880.008,3349.67,-42.7285,-869.307,3373.35,-55.9273,-872.068,3374.8,-94.9432,-868.743,3337.74,-45.7092,-860.833,3352.22,-42.406,-853.755,3369.4,-59.4975,-859.142,3366.93,-96.8979,-853.144,3336.62,-57.778,-856.039,3326.15,-87.1793,-865.524,3319.12,-116.218,-869.703,3326.66,-155.245,-889.707,3337.19,-174.03,-947.269,3249.92,-413.15,-870.678,3112.6,-661.941,-801.68,2985.33,-655.553,-582.358,3033.69,1.90027,-611.005,3009.01,59.2616,-596.673,3016.6,57.4769,-583.711,3019.53,48.015,-568.564,3014.26,19.6024,-621.798,3027.78,61.8196,-608.651,3037.16,65.1366,-584.719,3041.8,49.7133,-574.571,3028.42,16.645,-630.468,3048.07,62.2213,-616.875,3057.38,64.6756,-592.316,3060.43,49.2771,-580.183,3044.03,15.8729,-633.778,3066.25,59.1187,-618.439,3072.11,55.433,-599.345,3070.77,38.9736,-587.246,3054.31,7.08783,-620.58,3067.5,34.2069,-622.902,3051.71,7.52527,-624.177,3034.08,-18.0532,-608.758,3018.44,-51.1232,-593.062,2994.35,-57.2472,-602.634,2864.68,-283.524,-638.863,2841.03,-574.638,-744.503,2920.34,-634.237,-763.144,2867.32,-948.485,-768.666,2917.24,-769.677,-788.795,2927.57,-679.64,-829.491,2918.13,-599.416,-840.191,2957.94,-449.353,-834.762,2994.66,-351.112,-826.034,3028.29,-270.153,-845.112,3049.03,-153.889,-815.652,3091.31,-100.349,
40,-872.791,3464.4,661.631,-928.38,3405.94,660.263,-1018.09,3302.18,638.741,-974.719,3239.34,266.243,-862.035,3180.86,-96.1998,-727.224,3313.35,717.537,-793.54,3268.09,709.586,-903.064,3189.63,676.042,-851.688,3094.84,311.405,-742.03,3037.54,-52.1534,-877.122,3367.96,-109.9,-924.668,3349.57,-61.11,-916.918,3363.44,-64.8227,-910.239,3373.94,-75.369,-901.992,3383.55,-105.44,-907.363,3341.91,-55.3433,-900.757,3355.58,-48.915,-889.498,3377.34,-64.144,-887.687,3378.81,-101.159,-886.038,3337.5,-50.5434,-878.871,3349.66,-41.7053,-868.93,3373.24,-55.6651,-872.87,3375.26,-94.5541,-867.322,3337.22,-44.5621,-859.281,3351.77,-41.9255,-853.06,3369.02,-59.2714,-859.934,3367.4,-96.4733,-853.898,3335.62,-56.3752,-857.618,3325.65,-85.8583,-866.887,3318.58,-114.956,-870.823,3326.07,-154.016,-891.011,3336.21,-172.824,-947.029,3251.24,-413.139,-869.244,3113.16,-661.134,-800.566,2985.67,-655.528,-581.643,3034.03,3.37738,-608.739,3007.66,61.0881,-594.478,3015.34,59.1425,-581.801,3018.6,49.407,-567.496,3014.25,20.4079,-619.924,3027.19,63.289,-606.812,3036.55,66.7755,-583.027,3041.47,51.2144,-573.463,3028.5,17.8118,-629.074,3048.8,62.9731,-615.643,3058.26,65.7088,-590.926,3061.21,50.5447,-578.955,3044.17,17.4062,-632.921,3067.3,59.8804,-617.563,3073.36,56.6107,-598.213,3071.86,40.4683,-586.186,3054.62,8.96912,-619.61,3068.84,36.5402,-622.488,3052.94,9.97662,-624.391,3035.34,-15.5869,-609.768,3019.69,-49.0089,-594.482,2995.54,-55.9077,-601.041,2864.74,-281.644,-639.126,2841.54,-572.556,-744.552,2919.77,-633.927,-762.645,2867.53,-948.911,-767.69,2917.43,-770.084,-788.089,2927.83,-680.116,-830.161,2918.22,-600.625,-843.029,2956.54,-450.345,-838.146,2992.48,-351.785,-829.379,3025.53,-270.595,-847.609,3046.44,-154.224,-817.225,3088.28,-100.859,
60,-874.373,3462.3,663.167,-930.148,3404.04,661.086,-1020.45,3301,638.603,-973.393,3240.03,266.243,-863.142,3177.99,-96.3574,-730.508,3312.83,718.777,-796.186,3266.79,710.011,-904.348,3186.84,675.588,-850.673,3096.22,310.221,-744.891,3032.88,-53.4818,-877.739,3368.52,-109.558,-925.092,3350.69,-60.027,-917.56,3364.52,-64.2691,-911.042,3374.8,-75.1325,-902.853,3383.8,-105.406,-907.448,3342.93,-53.3232,-900.95,3357.08,-47.9095,-890.254,3378.45,-64.0684,-888.427,3379.48,-101.098,-884.887,3338.16,-48.2202,-877.646,3351.09,-40.6269,-868.787,3374.41,-55.7071,-873.49,3376.42,-94.5117,-865.273,3338.01,-43.1087,-857.449,3352.83,-41.4904,-852.356,3369.97,-59.304,-860.428,3368.73,-96.2796,-854.188,3335.86,-54.5581,-858.52,3325.97,-83.9865,-867.276,3318.31,-113.091,-871.047,3325.25,-152.268,-891.58,3334.37,-171.225,-946.721,3252.97,-412.972,-867.019,3114.34,-660.05,-799.244,2986.35,-654.764,-581.251,3034.59,4.74982,-606.398,3006.88,62.5952,-592.25,3014.76,60.6076,-579.858,3018.34,50.6206,-566.553,3014.61,21.064,-617.915,3026.62,64.614,-604.945,3036.1,68.327,-581.386,3041.5,52.5795,-572.576,3028.9,18.8273,-627.744,3049.21,63.7243,-614.588,3058.97,66.7537,-589.801,3062.1,51.7424,-578.044,3044.58,18.7772,-632.472,3068.02,60.5938,-617.181,3074.43,57.7168,-597.595,3072.99,41.8553,-585.546,3055.14,10.7096,-619.023,3070.35,38.842,-622.428,3054.14,12.5284,-624.957,3036.46,-12.9227,-611.251,3020.84,-46.748,-596.274,2996.74,-54.4319,-598.623,2865,-279.701,-639.275,2841.92,-570.276,-744.522,2919.51,-632.767,-760.412,2868.85,-948.784,-765.771,2918.33,-769.85,-786.909,2928.55,-680.031,-830.972,2918.41,-601.693,-847.288,2954.57,-451.213,-843.391,2989.49,-352.244,-834.691,3021.87,-270.775,-851.546,3043.26,-154.285,-819.86,3084.71,-101.375,
80,-875.457,3460.6,663.957,-931.489,3402.62,661.003,-1022.59,3300.51,637.572,-971.407,3240.3,265.629,-863.174,3175.85,-97.1558,-732.813,3312.46,719.208,-797.92,3265.77,709.69,-904.852,3184.45,674.619,-849.267,3098.3,308.46,-747.039,3028.78,-55.1328,-877.927,3369.19,-109.31,-924.892,3352.07,-59.0876,-917.588,3365.88,-63.8058,-911.258,3375.93,-74.9911,-903.253,3384.21,-105.515,-907.186,3344.36,-51.4142,-900.804,3358.92,-47.0441,-890.604,3379.8,-64.1343,-888.725,3380.29,-101.172,-883.98,3339.34,-45.8408,-876.853,3353.04,-39.5943,-868.847,3375.9,-55.807,-873.689,3377.72,-94.6041,-863.326,3339.15,-41.6073,-855.845,3354.22,-41.0883,-851.722,3371.12,-59.3772,-860.518,3370.18,-96.1961,-854.489,3336.28,-52.6705,-859.227,3326.37,-82.0279,-867.296,3318.05,-111.154,-870.868,3324.48,-150.438,-891.696,3332.55,-169.546,-946.695,3254.8,-412.523,-865.376,3115.36,-658.616,-798.479,2986.9,-653.764,-580.713,3034.35,6.4361,-605.874,3006.25,63.5189,-591.564,3013.93,62.0001,-579.093,3017.45,52.0889,-566.378,3013.73,22.2727,-617.059,3026.08,65.3902,-604.085,3035.29,69.7003,-580.287,3040.59,54.2827,-572.014,3028.21,20.3123,-626.916,3049.48,64.0841,-613.849,3059.14,67.7333,-588.665,3061.98,53.336,-577.025,3044.05,20.549,-632.064,3068.73,60.8981,-616.635,3075.08,58.707,-596.58,3073.33,43.4743,-584.329,3054.92,12.7299,-617.911,3071.87,40.8409,-621.722,3055.53,14.666,-624.834,3037.95,-10.7902,-611.803,3022.18,-44.8121,-597.638,2997.77,-53.0281,-595.606,2866.05,-278.317,-639.703,2842.2,-568.326,-745.016,2919.12,-631.519,-759.737,2869.84,-948.524,-764.731,2919.05,-769.506,-786.31,2929.14,-679.778,-832.204,2918.47,-602.569,-851.803,2952.44,-451.97,-848.704,2986.43,-352.648,-839.877,3018.28,-270.983,-854.961,3040.58,-154.421,-821.725,3081.74,-102.237,
100,-876.136,3460.61,664.182,-932.208,3402.71,660.551,-1023.75,3301.12,636.535,-969.291,3240.57,265.113,-863.66,3174.43,-98.1353,-734.488,3312.64,719.561,-799.119,3265.44,709.303,-905.013,3182.98,673.772,-847.162,3100.23,307.177,-749.226,3025.89,-56.6412,-878.265,3369.35,-109.019,-924.3,3351.64,-58.2786,-917.425,3365.6,-63.1783,-911.466,3375.68,-74.5333,-903.956,3383.74,-105.245,-906.523,3344.18,-49.8866,-900.453,3359.08,-46.2724,-891.034,3379.84,-63.944,-889.278,3380.3,-100.989,-883.276,3339.33,-43.857,-876.564,3353.69,-38.7502,-869.496,3376.31,-55.7233,-874.106,3378.29,-94.5407,-861.535,3339.25,-40.4973,-854.687,3354.62,-40.8566,-851.599,3371.49,-59.3854,-860.748,3371.08,-96.1278,-854.604,3335.81,-51.3813,-859.429,3326.1,-80.7939,-866.764,3317.5,-110.031,-870.412,3323.99,-149.297,-891.662,3331.09,-168.328,-946.932,3256.25,-412.156,-864.559,3115.97,-657.423,-798.113,2987.27,-652.744,-580.898,3034.09,8.27966,-607.893,3006.17,63.7941,-593.291,3013.43,63.2131,-580.418,3016.64,53.7228,-567.677,3012.62,23.9574,-618.459,3025.99,65.4799,-605.474,3034.7,70.6976,-581.014,3039.54,56.1892,-572.664,3027.36,22.1655,-627.888,3049.91,63.8855,-614.836,3059.2,68.4404,-588.979,3061.47,55.1806,-576.999,3043.39,22.6013,-633.058,3069.68,60.6142,-617.374,3075.65,59.3787,-596.64,3073.39,45.1564,-583.722,3054.69,14.8694,-617.717,3073.48,42.2857,-621.508,3057.26,16.038,-624.787,3040,-9.61957,-611.756,3024.09,-43.575,-598.53,2999.23,-52.0104,-592.322,2866.67,-276.725,-640.078,2842.83,-566.155,-745.432,2918.98,-630.211,-759.873,2869.69,-947.95,-764.11,2919.33,-769.031,-785.854,2929.53,-679.355,-833.211,2918.39,-603.104,-855.817,2950.63,-452.545,-853.521,2983.99,-352.989,-844.655,3015.51,-271.202,-858.219,3038.7,-154.626,-823.702,3079.67,-103.134,
120,-875.819,3460.39,664.562,-932.124,3402.77,660.159,-1024.41,3302.02,635.475,-967.329,3240.4,264.624,-864.469,3173.49,-99.2789,-735.752,3313.14,720.815,-799.911,3265.47,709.802,-904.864,3182,673.841,-844.999,3102.95,306.754,-751.92,3023.65,-57.2939,-878.424,3369.19,-108.658,-923.887,3351.14,-57.736,-917.261,3365.22,-62.6282,-911.512,3375.35,-74.0488,-904.315,3383.22,-104.885,-906.134,3343.76,-48.72,-900.246,3358.84,-45.6223,-891.279,3379.51,-63.6405,-889.558,3380.07,-100.685,-883.483,3338.98,-42.0744,-877.109,3353.8,-37.9142,-870.43,3376.11,-55.4331,-874.314,3378.37,-94.315,-860.818,3338.86,-39.3291,-854.469,3354.41,-40.4082,-851.919,3371.18,-59.1083,-860.855,3371.36,-95.905,-855.244,3334.76,-50.3069,-859.834,3325.29,-79.8342,-866.546,3316.7,-109.223,-870.112,3323.49,-148.447,-891.594,3330.02,-167.419,-947.743,3257.52,-411.754,-864.793,3116.11,-656.172,-797.917,2987.62,-651.751,-581.226,3033.98,9.29993,-608.561,3006.13,63.8913,-593.888,3013.26,63.9366,-580.846,3016.38,54.6484,-568.402,3012.14,24.7882,-619.041,3025.63,65.5685,-606.152,3034.15,71.3074,-581.422,3038.94,57.2477,-573.133,3026.98,23.1327,-628.582,3049.45,63.9448,-615.622,3058.6,69.0138,-589.472,3060.87,56.3416,-577.194,3043.07,23.7183,-634.145,3069.55,60.6325,-618.378,3075.38,59.8806,-597.286,3073.07,46.2034,-583.71,3054.56,16.0865,-618.132,3074.08,43.364,-621.87,3057.91,17.0729,-625.199,3040.87,-8.72034,-612.157,3025.02,-42.7003,-599.342,3000.02,-51.3571,-589.333,2866.6,-275.424,-641.024,2842.58,-564.164,-745.569,2919.12,-629.083,-760.904,2869.3,-947.396,-763.883,2919.59,-768.632,-785.437,2929.93,-678.927,-833.763,2918.23,-603.369,-858.75,2948.94,-452.867,-857.21,2981.84,-353.143,-848.481,3013.2,-271.277,-861.247,3037.28,-154.794,-825.879,3078.14,-103.789,
140,-876.052,3460.17,665.099,-932.446,3402.71,659.773,-1025.14,3302.57,634.185,-965.937,3240.18,263.796,-865.278,3173.22,-100.713,-736.383,3313.26,720.873,-800.391,3265.48,709.453,-905.089,3181.64,673.607,-844.666,3104.17,306.274,-754.192,3022.53,-57.912,-878.869,3368.93,-108.217,-923.649,3349.85,-57.2061,-917.397,3364.13,-62.0316,-911.94,3374.41,-73.4622,-905.084,3382.32,-104.363,-905.765,3342.73,-47.7379,-900.219,3358,-44.9814,-891.879,3378.77,-63.188,-890.229,3379.57,-100.232,-883.928,3338.38,-40.4482,-878.036,3353.59,-37.0837,-871.821,3375.72,-55.005,-874.913,3378.28,-93.939,-860.673,3338.64,-38.0858,-854.959,3354.38,-39.792,-852.894,3371.03,-58.6528,-861.291,3371.6,-95.5724,-855.777,3334,-49.5023,-859.809,3324.68,-79.1552,-866.059,3316.18,-108.673,-869.631,3323.27,-147.843,-891.374,3329.17,-166.724,-949.052,3258.42,-411.214,-865.666,3115.82,-654.796,-797.2,2988.16,-650.612,-580.899,3033.46,10.0914,-608.466,3006.34,64.347,-593.658,3013.17,64.7122,-580.518,3016,55.467,-568.563,3011.27,25.4792,-618.752,3025.7,66.0805,-605.747,3033.92,71.9961,-580.871,3038.25,58.0479,-572.922,3026.23,23.8727,-628.119,3049.24,64.558,-614.996,3058.06,69.8011,-588.736,3059.98,57.3015,-576.568,3042.42,24.5063,-633.678,3069.61,61.2525,-617.757,3075.02,60.5844,-596.592,3072.41,47.0753,-582.825,3054.09,16.9263,-617.286,3074.33,44.4257,-621.349,3058.33,18.0768,-625.03,3041.46,-7.7793,-612.296,3025.4,-41.7755,-600.164,3000.09,-50.538,-586.875,2866.03,-274.054,-642.097,2841.75,-562.116,-745.387,2919.29,-627.84,-761.054,2869.51,-946.725,-763.115,2920.14,-768.045,-784.639,2930.54,-678.34,-833.974,2918.38,-603.51,-861.221,2947.61,-453.106,-860.398,2980.08,-353.232,-851.841,3011.36,-271.32,-863.865,3036.49,-154.977,-827.778,3077.41,-104.534,
160,-875.466,3460.19,665.548,-931.88,3402.84,659.361,-1024.82,3303.12,632.968,-964.496,3239.61,262.951,-865.733,3173.73,-102.273,-735.701,3313.63,720.443,-799.731,3265.94,708.82,-904.559,3182.1,673.337,-844.059,3104.2,306.109,-755.615,3022.59,-58.5821,-879.146,3368.21,-107.914,-924.113,3348.85,-57.1392,-917.897,3363.16,-61.9122,-912.423,3373.48,-73.2971,-905.434,3381.48,-104.146,-906.218,3341.64,-47.2628,-900.735,3356.97,-44.7036,-892.447,3377.73,-62.9447,-890.578,3378.8,-99.971,-885.292,3337.39,-39.1838,-879.567,3352.79,-36.4633,-873.205,3374.66,-54.6594,-875.273,3377.59,-93.6348,-861.877,3337.8,-36.8227,-856.421,3353.56,-39.0701,-854.219,3370,-58.0989,-861.615,3370.98,-95.2233,-857.097,3332.65,-48.8885,-860.455,3323.45,-78.6649,-866.434,3315.19,-108.307,-869.583,3322.55,-147.464,-891.302,3328.33,-166.411,-950.179,3258.86,-410.985,-867.455,3114.99,-654.044,-796.8,2988.53,-649.968,-580.769,3032.82,10.4476,-608.651,3006.59,64.6345,-593.718,3013.13,65.1679,-580.504,3015.64,55.9361,-568.906,3010.41,25.8923,-618.801,3025.93,66.4075,-605.625,3033.88,72.3234,-580.65,3037.67,58.3936,-572.918,3025.46,24.2347,-627.933,3049.01,65.0353,-614.566,3057.45,70.274,-588.275,3059,57.7871,-576.182,3041.74,24.8097,-633.257,3069.5,61.7844,-617.19,3074.45,60.9943,-596.073,3071.54,47.4701,-582.188,3053.52,17.1991,-616.701,3074.13,44.9909,-621.094,3058.44,18.5076,-625.04,3041.65,-7.36053,-612.515,3025.27,-41.2839,-601.009,2999.65,-49.9752,-585.219,2865.38,-273.204,-643.232,2840.84,-560.694,-745.226,2919.51,-627.089,-761.998,2868.79,-946.255,-762.878,2920.24,-767.8,-784.137,2930.92,-678.063,-834.055,2918.47,-603.67,-862.834,2946.78,-453.376,-862.49,2979.09,-353.448,-854.043,3010.47,-271.562,-865.533,3036.53,-155.37,-828.96,3077.62,-105.409,
180,-876.212,3460.05,666.484,-932.567,3402.76,659.3,-1025.49,3303.33,631.787,-963.891,3239.18,262.091,-866.734,3173.97,-103.683,-736.154,3313.68,720.508,-800.271,3266.19,708.533,-905.355,3182.67,673.068,-843.811,3103.19,306.35,-757.351,3022.57,-59.0352,-879.192,3368.01,-107.864,-924.095,3349.07,-56.67,-917.891,3363.29,-61.7169,-912.445,3373.48,-73.2329,-905.473,3381.31,-104.13,-906.066,3341.87,-46.6436,-900.574,3357.25,-44.4301,-892.391,3377.79,-62.9623,-890.594,3378.69,-99.9968,-885.757,3337.83,-37.9608,-880.087,3353.37,-35.9965,-873.685,3374.78,-54.7147,-875.256,3377.57,-93.7233,-862.515,3338.5,-35.6591,-857.218,3354.2,-38.6191,-854.907,3370.16,-58.0361,-861.6,3370.95,-95.2982,-857.623,3332.83,-48.3864,-860.6,3323.29,-78.0975,-866.73,3314.86,-107.661,-869.786,3321.87,-146.889,-891.605,3327.39,-165.798,-951.044,3259.03,-410.546,-868.809,3114.53,-653.396,-795.91,2989.34,-649.477,-580.901,3032.32,10.8668,-608.818,3006.98,65.2704,-593.896,3013.55,65.8788,-580.64,3015.91,56.6688,-569.111,3010.14,26.697,-619.179,3026.24,66.8698,-605.982,3034.23,72.6714,-580.969,3037.8,58.7515,-573.079,3025.17,24.7819,-628.43,3048.55,65.4819,-614.968,3056.92,70.5864,-588.696,3058.5,58.0641,-576.298,3041.47,25.0786,-633.722,3068.96,62.1562,-617.618,3073.74,61.1306,-596.544,3070.84,47.5382,-582.267,3053.13,17.2653,-617.221,3073.48,45.1108,-621.613,3057.93,18.5469,-625.387,3040.81,-7.13159,-612.637,3023.98,-40.7505,-601.196,2998.19,-48.9984,-584.447,2864.64,-272.589,-644.524,2839.49,-559.603,-744.569,2920.16,-626.571,-761.697,2869.28,-946.071,-761.93,2921.07,-767.711,-783.124,2931.8,-677.965,-833.624,2918.96,-604.031,-863.872,2946.25,-453.835,-864.099,2978.28,-353.817,-855.926,3009.67,-271.906,-867.254,3036.41,-155.855,-830.447,3077.65,-106.191,
