Timestamps [ms],RightFootEE,,,RightToeBase,,,RightFoot,,,RightLeg,,,RightUpLeg,,,LeftFootEE,,,LeftToeBase,,,LeftFoot,,,LeftLeg,,,LeftUpLeg,,,RightHandEE,,,RightHandPinkyEE,,,RightHandPinky3,,,RightHandPinky2,,,RightHandPinky1,,,RightHandRingEE,,,RightHandRing3,,,RightHandRing2,,,RightHandRing1,,,RightHandMiddleEE,,,RightHandMiddle3,,,RightHandMiddle2,,,RightHandMiddle1,,,RightHandIndexEE,,,RightHandIndex3,,,RightHandIndex2,,,RightHandIndex1,,,RightHandThumbEE,,,RightHandThumb3,,,RightHandThumb2,,,RightHandThumb1,,,RightHand,,,RightForeArm,,,RightArm,,,RightShoulder,,,LeftHandEE,,,LeftHandPinkyEE,,,LeftHandPinky3,,,LeftHandPinky2,,,LeftHandPinky1,,,LeftHandRingEE,,,LeftHandRing3,,,LeftHandRing2,,,LeftHandRing1,,,LeftHandMiddleEE,,,LeftHandMiddle3,,,LeftHandMiddle2,,,LeftHandMiddle1,,,LeftHandIndexEE,,,LeftHandIndex3,,,LeftHandIndex2,,,LeftHandIndex1,,,LeftHandThumbEE,,,LeftHandThumb3,,,LeftHandThumb2,,,LeftHandThumb1,,,LeftHand,,,LeftForeArm,,,LeftArm,,,LeftShoulder,,,HeadEE,,,Head,,,Neck,,,Spine4,,,Spine3,,,Spine2,,,Spine1,,,Spine,,,Hips,,,
1260,32.5904,4050.06,247.844,-22.1038,4097.37,212.059,-113.293,4169.91,136.564,-57.8573,3970.17,-182.214,-148.288,3875.16,-543.154,-164.889,3981.2,280.617,-209.739,4038.47,245.719,-286.051,4130.08,174.571,-293.114,3942.28,-155.988,-300.59,3767.34,-497.781,44.1028,3932.18,-528.72,6.35593,3971.89,-491.38,22.6096,3972.92,-490.445,35.985,3970.73,-499.524,44.9405,3961.85,-529.613,8.17508,3954.6,-481.593,21.954,3957.52,-473.029,47.3946,3956.27,-486.57,48.0998,3948.13,-522.747,11.226,3937.08,-469.496,25.3834,3939.13,-460.965,51.058,3939.42,-474.76,52.5273,3934.98,-513.619,14.7137,3919.59,-459.236,31.4565,3920.97,-458.227,50.3009,3921.58,-475.014,52.3047,3919.74,-512.783,18.7204,3912.72,-474,18.7549,3893.26,-498.574,8.74701,3890.64,-528.164,11.2314,3898.02,-567.364,9.77689,3916.81,-589.925,-39.5399,3898.14,-845.517,-130.506,3754.82,-1085.94,-242.845,3663.68,-1077.2,-314.741,3628.84,-386.018,-354.681,3664.27,-345.067,-346.187,3651.19,-340.268,-340.091,3636.91,-345.25,-337.502,3617.07,-371.024,-337.381,3676.43,-344.006,-328.833,3667.13,-333.418,-318.689,3640.77,-339.302,-323.151,3623.31,-371.716,-318.436,3688.36,-343.046,-309.363,3678.6,-333.052,-300.678,3651.24,-338.114,-307.885,3629.6,-369.917,-299.372,3696.83,-343.399,-291.911,3682.21,-339.672,-288.152,3658.78,-348.279,-295.973,3635.69,-377.253,-297.108,3678.23,-355.624,-295.021,3673.4,-386.268,-305.138,3668.39,-415.237,-317.755,3645.19,-444.878,-339.489,3627.35,-453.442,-413.632,3539.09,-687.584,-398.548,3522.79,-981.056,-314.387,3616.4,-1052.86,-306.945,3546.71,-1368.44,-288.938,3597.18,-1190.62,-294.86,3641.48,-1109.24,-319.628,3708.12,-1053.33,-316.008,3774.98,-912.85,-300.21,3800.85,-812.296,-282.208,3814.12,-727.085,-275.205,3853.47,-614.325,-241.361,3831.99,-551.754,
1280,54.0284,4026.63,252.611,-1.04776,4074.42,218.077,-93.1592,4147.6,144.346,-48.1016,3957.08,-181.628,-146.075,3871.32,-542.916,-163.659,3980.11,280.822,-209.046,4036.99,245.974,-286.232,4127.9,174.888,-293.573,3941.11,-156.233,-299.332,3764.92,-497.414,46.3333,3929.95,-529.087,8.42392,3967.38,-493.887,24.31,3969.62,-490.929,38.1595,3968.2,-499.432,46.2092,3959.62,-529.865,11.2426,3950.81,-483.372,24.2427,3954.32,-473.866,49.9748,3954.13,-486.904,49.8788,3945.99,-523.089,14.9092,3933.44,-471.462,28.3396,3935.92,-461.929,54.28,3937.21,-475.158,54.8217,3932.95,-514.062,18.5317,3915.73,-460.143,35.1915,3917.62,-458.686,54.0034,3919.05,-475.46,55.0967,3917.72,-513.287,23.4174,3908.36,-474.078,23.29,3889.36,-499.01,12.7896,3886.75,-528.428,14.1724,3894.89,-567.531,11.8794,3913.71,-589.996,-39.5372,3894.61,-845.143,-130.19,3751.57,-1085.85,-241.462,3659.21,-1076.34,-316.894,3626.05,-382.448,-358.308,3660.56,-340.997,-349.719,3647.3,-336.925,-343.369,3633.25,-342.269,-339.747,3613.67,-368.109,-341.477,3672.89,-340.332,-332.975,3663.54,-329.749,-322.202,3637.46,-335.753,-325.509,3620.19,-368.405,-322.66,3685.08,-339.275,-313.611,3675.48,-329.111,-304.28,3648.32,-334.11,-310.413,3626.75,-366.189,-303.261,3693.95,-339.426,-295.558,3679.53,-335.445,-291.277,3656.16,-343.971,-298.462,3633.16,-373.182,-301.021,3675.77,-351.241,-298.048,3671.25,-381.859,-307.289,3666.28,-411.126,-318.92,3643.07,-441.161,-340.105,3624.92,-450.422,-410.899,3534.75,-684.87,-394.569,3517.8,-978.239,-313.401,3612.54,-1051.99,-305.826,3540.84,-1366.96,-287.762,3592.42,-1189.45,-293.534,3637.26,-1108.37,-317.968,3704.29,-1052.77,-314.154,3771.59,-912.508,-298.343,3797.65,-812.006,-280.368,3811.03,-726.806,-273.126,3850.56,-614.128,-239.511,3828.93,-551.486,
1300,76.5502,4000.99,257.127,21.7206,4049.99,223.92,-70.4025,4125.08,152.148,-39.3302,3944.61,-181.091,-144.498,3868.02,-542.418,-161.653,3980.16,280.179,-208.216,4036.24,245.583,-287.319,4125.75,174.828,-293.183,3940.46,-157.161,-297.973,3761.85,-497.101,48.7338,3927.49,-529.06,10.5843,3962.73,-496.31,25.7562,3966.06,-491.323,40.0791,3965.44,-499.108,47.6444,3957.15,-529.744,14.1143,3946.79,-485.174,26.123,3950.84,-474.632,52.2361,3951.78,-486.854,51.7947,3943.62,-523.033,18.2558,3929.65,-473.153,30.875,3932.5,-462.665,57.1098,3934.82,-475.151,57.2114,3930.73,-514.077,21.9717,3911.8,-460.627,38.5299,3914.21,-458.814,57.3408,3916.43,-475.501,57.9841,3915.51,-513.351,27.4995,3904.42,-473.948,27.5677,3885.68,-499.073,16.8455,3882.92,-528.398,17.4919,3891.53,-567.421,14.4549,3910.33,-589.813,-38.3157,3891.28,-844.687,-128.852,3747.91,-1085.24,-239.463,3654.82,-1075.17,-318.828,3622.63,-379.212,-361.349,3656.27,-337.452,-352.803,3642.82,-333.934,-346.323,3628.97,-339.609,-341.93,3609.83,-365.661,-344.855,3668.7,-336.868,-336.537,3659.16,-326.306,-325.433,3633.27,-332.519,-327.736,3616.44,-365.492,-326.11,3680.89,-335.546,-317.24,3671.28,-325.237,-307.558,3644.25,-330.295,-312.745,3623.06,-362.792,-306.42,3689.93,-335.244,-298.672,3675.58,-331.112,-294.074,3652.3,-339.727,-300.675,3629.68,-369.374,-304.474,3672.17,-346.797,-300.513,3668.16,-377.374,-308.836,3663.57,-406.977,-319.567,3640.74,-437.629,-340.395,3622.62,-447.735,-408.174,3530.09,-682.155,-390.215,3512.8,-975.408,-311.517,3608.37,-1050.73,-303.685,3534.15,-1364.92,-285.677,3587.24,-1187.85,-291.471,3632.74,-1107.14,-315.953,3700.12,-1051.99,-312.33,3768.11,-912.054,-296.653,3794.5,-811.618,-278.793,3808.06,-726.42,-271.541,3847.55,-613.729,-238.004,3825.81,-551.082,
1320,101.658,3974.44,259.914,46.9109,4024.69,228.493,-45.6443,4101.8,159.47,-31.6298,3932.27,-180.604,-142.853,3865.17,-542.002,-161.136,3979.53,280.089,-208.461,4035.17,245.823,-288.773,4123.92,175.467,-292.458,3940.97,-157.85,-296.56,3759.51,-496.284,52.0999,3925.05,-528.749,14.2884,3958.27,-497.327,28.6866,3962.17,-490.72,43.3265,3962.26,-497.917,50.4562,3954.69,-528.841,18.2249,3942.59,-486.084,29.3506,3946.72,-474.644,55.739,3948.64,-486.137,54.9358,3941.11,-522.445,22.5917,3925.4,-474.128,34.5771,3928.23,-462.914,60.9951,3931.43,-474.805,60.697,3928.15,-513.806,26.2625,3907.23,-460.691,42.7717,3909.9,-458.813,61.4541,3912.91,-475.522,61.7589,3912.93,-513.387,31.9981,3900.29,-473.787,32.0316,3882.16,-499.353,21.0597,3879.75,-528.616,21.064,3889.25,-567.435,17.4104,3908.42,-589.419,-36.2443,3887.32,-843.947,-126.777,3743.29,-1084.11,-237.058,3649.83,-1073.8,-320.758,3619.32,-376.278,-363.838,3653.62,-335.407,-355.55,3640.03,-331.824,-349.132,3626.1,-337.386,-344.336,3606.82,-363.267,-347.399,3665.9,-334.877,-339.462,3656.32,-324.06,-328.477,3630.28,-329.843,-330.076,3613.28,-362.765,-328.595,3677.8,-333.42,-320.107,3668.26,-322.723,-310.534,3641.1,-327.233,-315.082,3619.74,-359.712,-308.633,3686.65,-332.675,-301.106,3672.31,-328.102,-296.541,3648.89,-336.347,-302.777,3626.2,-366.012,-307.358,3668.9,-343.714,-302.237,3664.72,-374.096,-309.73,3660.08,-403.912,-319.831,3637.22,-434.756,-340.605,3619.3,-445.319,-405.344,3525.14,-679.946,-386.258,3507.4,-973.102,-309.251,3603.58,-1049.4,-301.059,3527.57,-1363.03,-283.15,3581.72,-1186.27,-288.981,3627.7,-1105.83,-313.554,3695.33,-1051.03,-310.262,3763.87,-911.356,-294.796,3790.66,-810.992,-277.07,3804.57,-725.824,-269.878,3844.58,-613.311,-236.43,3823.08,-550.532,
1340,128.011,3946.9,261.122,73.3208,3998.46,231.795,-19.7841,4077.75,166.063,-24.629,3919.89,-179.831,-141.022,3862.33,-541.246,-157.818,3981.89,279.351,-207.021,4036.21,245.611,-290.424,4122.67,176.006,-290.112,3940.76,-157.905,-294.997,3757.2,-495.193,55.405,3922.36,-528.174,17.3934,3954.04,-497.963,31.0926,3958.31,-490.202,45.9765,3958.98,-496.848,53.2153,3951.96,-527.879,21.6223,3938.5,-486.751,31.9388,3942.7,-474.598,58.5931,3945.48,-485.275,57.9709,3938.39,-521.675,26.0786,3921.31,-474.718,37.5171,3924.15,-462.951,64.1192,3928.13,-474.18,64.0059,3925.43,-513.227,29.6713,3902.94,-460.326,46.1331,3905.93,-458.508,64.7605,3909.58,-475.151,65.3495,3910.23,-513.007,35.5589,3896.44,-473.257,35.8172,3878.82,-499.184,25.0177,3876.44,-528.514,24.8723,3886.5,-567.195,20.7746,3905.87,-588.916,-33.1565,3883.32,-843.26,-123.936,3737.9,-1082.49,-234.46,3644.75,-1072.1,-321.838,3616.16,-373.605,-365.539,3651.34,-334.284,-357.416,3637.79,-330.23,-350.962,3623.73,-335.402,-345.766,3604.03,-360.891,-349.097,3663.54,-333.726,-341.473,3654.16,-322.516,-330.5,3627.96,-327.54,-331.475,3610.41,-360.195,-330.355,3675.23,-332.189,-322.177,3665.97,-321.023,-312.593,3638.69,-324.714,-316.505,3616.82,-356.934,-310.313,3684.02,-331.064,-302.93,3669.78,-325.953,-298.276,3646.19,-333.627,-304.027,3623.09,-363.078,-309.745,3666.05,-341.585,-303.35,3661.42,-371.657,-310.142,3656.37,-401.575,-319.572,3633.11,-432.331,-340.244,3615.16,-443.037,-402.673,3519.91,-677.853,-382.581,3501.9,-970.925,-306.739,3598.65,-1047.67,-298.507,3521.03,-1360.83,-280.525,3576.1,-1184.37,-286.324,3622.51,-1104.17,-310.982,3690.4,-1049.72,-307.976,3759.56,-910.344,-292.69,3786.79,-810.072,-275.097,3801.08,-724.94,-267.997,3841.63,-612.613,-234.672,3820.39,-549.684,
1360,154.183,3918.5,260.331,99.6837,3971.5,233.304,6.26367,4053.3,171.193,-17.844,3908.16,-179.432,-139.554,3860.01,-540.473,-156.078,3983.66,278.615,-206.397,4037.21,245.291,-291.631,4122.3,176.219,-287.692,3940.58,-157.769,-292.871,3754.3,-493.562,59.4219,3919.51,-527.076,21.6107,3950.92,-497.466,35.007,3955.17,-489.185,50.0121,3955.93,-495.541,57.338,3949.12,-526.598,25.8427,3935.35,-486.442,35.7263,3939.44,-473.897,62.5728,3942.33,-484.047,62.0771,3935.5,-520.497,30.0243,3918.09,-474.316,41.2045,3920.8,-462.273,67.9666,3924.85,-473.087,68.109,3922.46,-512.155,33.2433,3899.61,-459.084,49.7333,3902.59,-457.531,68.3304,3906.32,-474.19,69.4001,3907.26,-512.03,39.0501,3893.16,-471.871,39.1069,3876.03,-498.12,28.5374,3873.67,-527.535,28.5658,3883.98,-566.147,24.4266,3903.5,-587.735,-29.2815,3879.86,-842.028,-120.514,3732.5,-1079.89,-231.294,3639.61,-1069.83,-321.887,3612.55,-371.395,-366.109,3648.21,-333.359,-358.027,3634.78,-328.826,-351.476,3620.64,-333.628,-345.959,3600.6,-358.779,-349.591,3660.34,-332.658,-342.124,3651.21,-321.141,-331.068,3624.94,-325.577,-331.668,3606.97,-358.014,-331.006,3671.92,-331.017,-322.983,3662.92,-319.523,-313.269,3635.62,-322.641,-316.724,3613.4,-354.678,-311.023,3680.75,-329.628,-303.663,3666.64,-324.164,-298.837,3642.96,-331.461,-304.177,3619.58,-360.771,-311.243,3662.58,-339.904,-303.705,3657.68,-369.667,-310.044,3652.33,-399.632,-318.998,3628.77,-430.298,-339.58,3610.71,-440.994,-400.444,3514.57,-675.857,-379.133,3496.41,-968.834,-303.54,3593.36,-1045.57,-294.085,3514.78,-1358.45,-276.748,3570.45,-1182.11,-282.92,3617.1,-1102.09,-308.073,3685.09,-1047.99,-305.972,3754.8,-908.875,-291.085,3782.48,-808.667,-273.621,3797.24,-723.587,-266.581,3838.31,-611.447,-233.002,3817.54,-548.494,
1380,179.68,3888.79,257.749,125.475,3943.34,233.333,31.9602,4027.98,175.303,-11.1838,3897.31,-179.17,-138.18,3857.69,-539.426,-155.67,3985.03,278.414,-206.465,4038.2,245.199,-292.456,4122.57,176.18,-284.651,3939.37,-156.93,-290.871,3751.41,-491.769,63.8457,3916.88,-526.197,25.8196,3947.89,-496.381,39.2392,3952.36,-488.254,54.1766,3953.29,-494.745,61.3752,3946.47,-525.827,30.4543,3932.37,-485.636,40.2477,3936.63,-473.081,67.0204,3939.91,-483.31,66.3823,3932.93,-519.731,34.7953,3915.19,-473.425,45.9801,3918.11,-461.434,72.6398,3922.52,-472.356,72.7065,3920.02,-511.416,38.1934,3896.87,-457.537,54.6684,3900.14,-456.486,72.9967,3904.04,-473.4,74.2014,3904.84,-511.239,43.8573,3890.18,-470.18,43.7298,3873.34,-496.619,33.1727,3870.58,-526.004,32.9067,3880.76,-564.652,28.1981,3900.12,-586.269,-24.9632,3875.85,-840.617,-116.095,3726,-1076.97,-227.799,3634.16,-1067.59,-321.07,3608.16,-369.349,-365.468,3644.03,-331.919,-357.341,3630.74,-327.094,-350.71,3616.55,-331.666,-345.091,3596.26,-356.593,-348.768,3656,-331.081,-341.293,3647.08,-319.409,-330.164,3620.79,-323.572,-330.801,3602.64,-355.908,-330.358,3667.46,-329.369,-322.325,3658.65,-317.738,-312.471,3631.38,-320.653,-315.849,3609.1,-352.655,-310.501,3676.39,-327.958,-303.064,3662.37,-322.355,-298.1,3638.68,-329.532,-303.327,3615.26,-358.82,-311.692,3658.17,-338.224,-303.319,3653.24,-367.757,-309.509,3647.79,-397.735,-318.398,3624.11,-428.336,-339.009,3605.99,-438.876,-398.502,3509.6,-673.988,-376.296,3491.2,-966.882,-299.932,3587.67,-1043.45,-289.477,3508.77,-1356.31,-272.701,3564.63,-1179.98,-279.222,3611.36,-1100.03,-304.857,3679.37,-1046.19,-303.58,3749.52,-907.281,-289.092,3777.67,-807.144,-271.818,3792.94,-722.116,-265.083,3834.75,-610.234,-231.378,3814.62,-547.143,
1400,203.388,3858.24,254.192,149.658,3914.38,232.483,56.4846,4002.12,178.658,-4.09012,3887.6,-178.834,-136.005,3854.18,-537.949,-156.297,3986.03,278.771,-206.99,4039.17,245.348,-292.774,4123.39,175.898,-281.299,3936.85,-155.247,-288.93,3748.46,-489.807,68.4808,3914.6,-525.23,30.2213,3945.23,-494.566,43.8708,3949.97,-486.99,58.6179,3951.07,-493.877,65.4677,3944.14,-525.015,35.3605,3929.73,-484.227,45.288,3934.26,-471.873,71.8314,3937.96,-482.545,70.8192,3930.74,-518.91,40.0196,3912.68,-472.058,51.3362,3915.9,-460.271,77.7631,3920.75,-471.568,77.5103,3918.01,-510.611,43.7961,3894.61,-455.898,60.2207,3898.23,-455.298,78.2265,3902.34,-472.51,79.2894,3902.85,-510.358,49.2658,3887.44,-468.389,49.0047,3870.8,-494.954,38.3142,3867.71,-524.257,37.6246,3877.65,-562.96,32.2224,3896.77,-584.626,-20.4458,3871.1,-838.94,-111.254,3718.75,-1073.8,-224.092,3628.24,-1065.08,-320.048,3603.46,-367.012,-364.202,3640.2,-330.289,-356.165,3626.96,-325.172,-349.618,3612.65,-329.466,-344.124,3591.9,-354.042,-347.132,3651.7,-329.342,-339.731,3642.97,-317.483,-328.82,3616.54,-321.292,-329.766,3598.13,-353.479,-328.773,3662.83,-327.563,-320.807,3654.17,-315.774,-311.113,3626.81,-318.428,-314.73,3604.46,-350.352,-309.01,3671.67,-326.304,-301.624,3657.71,-320.476,-296.764,3633.94,-327.431,-302.176,3610.44,-356.629,-311.451,3653.59,-336.489,-302.326,3648.39,-365.753,-308.375,3642.76,-395.726,-317.519,3618.93,-426.131,-338.372,3600.95,-436.427,-396.68,3504.72,-671.903,-373.702,3485.93,-964.713,-296.236,3581.73,-1041.02,-284.878,3502.51,-1353.9,-268.609,3558.46,-1177.55,-275.387,3605.28,-1097.67,-301.295,3673.41,-1044.12,-300.613,3744.09,-905.473,-286.441,3772.69,-805.419,-269.369,3788.4,-720.432,-262.825,3830.93,-608.806,-229.253,3811.19,-545.521,
1420,226.113,3828.87,249.418,172.636,3886.24,230.496,79.5677,3976.6,180.991,3.16904,3878.56,-178.367,-133.891,3850.5,-536.011,-157.244,3986.27,278.781,-207.458,4039.77,245.223,-292.457,4124.55,175.475,-279.084,3933.99,-153.304,-286.345,3744.4,-487.2,72.3329,3912.51,-523.498,33.0756,3942.46,-492.386,46.8405,3947.67,-485.349,61.4209,3949.06,-492.532,68.336,3941.93,-523.609,38.7612,3927.08,-482.366,48.6586,3932.08,-470.172,75.0027,3936.48,-481.073,74.1089,3928.78,-517.344,43.8365,3910.28,-470.208,55.0672,3914.02,-458.493,81.3128,3919.6,-469.881,81.1907,3916.36,-508.887,48.0157,3892.67,-454.043,64.3081,3896.84,-453.426,82.2492,3901.29,-470.62,83.4729,3901.28,-508.467,53.5361,3884.86,-466.259,53.9378,3868.15,-492.776,43.4979,3864.63,-522.122,42.863,3874.15,-560.932,36.9052,3892.85,-582.819,-15.3347,3866.44,-837.146,-106.011,3711.31,-1070.24,-219.942,3622.1,-1062.41,-318.424,3598.97,-364.821,-362.544,3636.09,-328.588,-354.454,3622.97,-323.241,-347.873,3608.61,-327.311,-342.404,3587.51,-351.593,-345.232,3647.21,-327.579,-337.788,3638.74,-315.552,-326.84,3612.29,-319.083,-328.04,3593.74,-351.18,-327.024,3658.17,-325.786,-319.005,3649.77,-313.846,-309.199,3622.43,-316.299,-312.979,3600.08,-348.209,-307.515,3667.15,-324.869,-299.996,3653.39,-318.762,-294.993,3629.57,-325.478,-300.473,3606.02,-354.62,-311.088,3649.41,-334.912,-301.264,3644.04,-363.918,-307.136,3638.15,-393.877,-316.341,3614.06,-424.058,-337.276,3596.02,-434.077,-395.106,3500.03,-669.767,-371.189,3480.62,-962.462,-291.82,3575.15,-1038.4,-279.575,3496.69,-1351.64,-263.893,3552.22,-1175.11,-271.065,3598.81,-1095.13,-297.471,3666.79,-1041.63,-297.472,3737.65,-903.072,-283.609,3766.61,-803.078,-266.704,3782.78,-718.142,-260.532,3826.1,-606.801,-226.922,3807,-543.337,
1440,246.289,3799.82,244.546,193.36,3858.44,228.083,101.034,3951.52,182.378,10.7444,3869.48,-177.766,-131.036,3845.83,-533.886,-158.02,3985.79,278.601,-207.701,4039.79,245.047,-291.816,4125.34,175.18,-276.731,3931.11,-151.367,-283.17,3739.68,-484.222,76.0669,3910.54,-521.059,35.9175,3939.8,-489.358,49.7836,3945.3,-482.753,64.2321,3946.93,-490.151,71.2969,3939.84,-521.205,41.9486,3924.41,-479.764,51.7892,3929.69,-467.64,77.9999,3934.66,-478.616,77.3235,3926.84,-514.867,47.2841,3907.73,-467.822,58.345,3911.77,-456.046,84.502,3917.95,-467.321,84.6075,3914.61,-506.318,51.6463,3890.44,-452.153,67.8099,3895.01,-451.102,85.9022,3899.82,-468.036,87.2808,3899.59,-505.876,57.1945,3882.09,-464.184,58.535,3865.36,-490.66,48.4206,3861.94,-520.131,48.1638,3871.46,-558.946,42.0317,3890.02,-580.902,-10.1373,3861.33,-834.996,-100.823,3703.7,-1066.4,-215.735,3615.67,-1059.49,-316.019,3593.32,-362.598,-359.684,3630.44,-326.122,-351.673,3617.29,-320.752,-345.203,3602.89,-324.879,-340.021,3581.94,-349.343,-342.094,3641,-324.872,-334.694,3632.54,-312.815,-323.953,3606.04,-316.566,-325.601,3588.04,-348.954,-323.927,3651.6,-322.923,-315.939,3643.23,-310.946,-306.271,3615.87,-313.672,-310.47,3594.22,-346.009,-304.645,3660.6,-322.294,-297.103,3646.9,-316.07,-292.157,3623.11,-322.916,-297.949,3600.11,-352.434,-309.526,3643.48,-332.452,-299.056,3638.34,-361.271,-304.756,3632.73,-391.318,-314.147,3608.96,-421.697,-335.295,3591.2,-431.769,-392.989,3495.21,-667.492,-368.5,3475.03,-960.087,-287.494,3568.45,-1035.66,-274.058,3491.16,-1349.36,-259.123,3545.97,-1172.53,-266.701,3592.24,-1092.41,-293.488,3660.07,-1038.9,-294.114,3730.93,-900.346,-280.518,3760.09,-800.376,-263.7,3776.6,-715.489,-257.663,3820.6,-604.407,-223.956,3802.04,-540.838,
1460,262.673,3772.1,240.551,210.702,3832.08,226.039,119.928,3928.06,183.328,18.0121,3860.83,-176.781,-128.003,3841.07,-531.424,-159.807,3985.63,278.976,-208.682,4040.18,245.121,-291.42,4126.6,174.675,-274.018,3927.93,-149.074,-279.948,3734.97,-481.061,80.0515,3908.27,-518.197,39.6884,3938.15,-486.365,53.7398,3943.52,-480.052,68.1729,3944.91,-487.526,75.4177,3937.59,-518.483,45.4674,3922.62,-477.023,55.3243,3927.9,-464.911,81.6353,3932.58,-475.774,81.2241,3924.57,-511.986,50.5003,3905.93,-465.22,61.4103,3909.95,-453.296,87.75,3915.89,-464.274,88.2351,3912.31,-503.248,54.4665,3888.96,-450.219,70.5984,3893.41,-448.43,89.1738,3897.97,-464.904,90.8293,3897.29,-502.728,59.8586,3880.01,-462.099,62.0156,3862.91,-488.285,52.3085,3859.81,-517.928,52.9402,3869.28,-556.75,47.4478,3887.85,-578.867,-4.66705,3856.27,-832.628,-95.5081,3696.62,-1062.58,-210.89,3609.17,-1056.23,-313.519,3588.69,-360.206,-356.63,3626.35,-324.038,-348.828,3613.16,-318.432,-342.551,3598.66,-322.459,-337.717,3577.69,-346.986,-338.784,3636.33,-322.544,-331.565,3627.92,-310.337,-321.194,3601.26,-314.027,-323.214,3583.59,-346.573,-320.591,3646.47,-320.488,-312.768,3638.21,-308.327,-303.413,3610.73,-311.002,-308.004,3589.56,-343.603,-301.486,3655.43,-320.145,-294.056,3641.82,-313.61,-289.293,3617.95,-320.31,-295.384,3595.26,-350.01,-307.735,3638.78,-330.348,-296.465,3633.46,-358.832,-301.815,3627.86,-388.942,-311.259,3604.14,-419.344,-332.628,3586.65,-429.424,-390.648,3490.06,-664.822,-364.791,3468.96,-957.235,-282.259,3561.36,-1032.41,-267.709,3484.64,-1346.37,-253.539,3539.2,-1169.4,-261.631,3585.29,-1089.22,-289.045,3652.92,-1035.79,-290.419,3723.98,-897.342,-277.1,3753.51,-797.441,-260.412,3770.44,-712.611,-254.571,3815.12,-601.792,-220.84,3797.05,-538.093,
1480,277.109,3746.06,237.704,226.172,3807.28,224.74,137.172,3905.93,184.446,25.7219,3851.81,-175.048,-123.732,3835.3,-528.422,-160.798,3984.84,279.139,-208.999,4039.86,245.09,-290.572,4127.08,174.266,-270.682,3924.54,-146.933,-275.781,3729.51,-477.722,84.7048,3905.74,-515.511,44.8394,3936.44,-483.073,59.1477,3941.63,-477.2,73.4626,3942.74,-484.945,80.3363,3935.11,-515.912,50.3539,3920.81,-473.894,60.4691,3926.07,-461.986,86.7141,3930.31,-473.181,85.9692,3922.06,-509.332,55.2271,3904.1,-462.24,66.2362,3908.08,-450.392,92.5844,3913.63,-461.554,92.794,3909.76,-500.501,59.0933,3887.53,-448.081,75.2101,3891.8,-445.783,94.0172,3895.98,-462.095,95.2489,3894.71,-499.921,64.1736,3878.19,-459.995,66.6646,3860.48,-485.737,56.8588,3857.51,-515.36,57.5818,3866.9,-554.199,52.4482,3885.46,-576.41,0.998474,3850.82,-829.908,-89.5149,3689.4,-1058.75,-205.792,3603.1,-1052.99,-310.83,3584.67,-357.831,-353.773,3623.24,-322.769,-346.344,3610,-316.797,-340.278,3595.34,-320.587,-335.493,3574.24,-345.011,-335.726,3632.67,-320.789,-328.918,3624.29,-308.33,-319,3597.42,-311.719,-320.901,3579.89,-344.353,-317.479,3642.31,-318.389,-310.057,3634.13,-305.923,-301.128,3606.48,-308.306,-305.655,3585.64,-341.124,-298.459,3651.18,-317.998,-291.353,3637.58,-311.074,-286.827,3613.59,-317.494,-292.803,3591.04,-347.323,-305.977,3634.74,-328.558,-293.458,3629,-356.433,-298.005,3623.2,-386.639,-307.038,3599.37,-417.08,-328.491,3582.14,-427.417,-387.664,3484.16,-661.951,-360.038,3462.81,-954.184,-276.803,3554.8,-1029.09,-261.898,3478.56,-1343.25,-248.04,3532.93,-1166.2,-256.4,3578.87,-1085.96,-284.235,3646.31,-1032.5,-285.992,3717.4,-894.075,-272.763,3747.1,-794.213,-256.114,3764.22,-709.413,-250.311,3809.23,-598.723,-216.608,3791.35,-534.956,
