Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHandPinkyEE,,RightHandPinky3,,RightHandPinky2,,RightHandPinky1,,RightHandRingEE,,RightHandRing3,,RightHandRing2,,RightHandRing1,,RightHandMiddleEE,,RightHandMiddle3,,RightHandMiddle2,,RightHandMiddle1,,RightHandIndexEE,,RightHandIndex3,,RightHandIndex2,,RightHandIndex1,,RightHandThumbEE,,RightHandThumb3,,RightHandThumb2,,RightHandThumb1,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHandPinkyEE,,LeftHandPinky3,,LeftHandPinky2,,LeftHandPinky1,,LeftHandRingEE,,LeftHandRing3,,LeftHandRing2,,LeftHandRing1,,LeftHandMiddleEE,,LeftHandMiddle3,,LeftHandMiddle2,,LeftHandMiddle1,,LeftHandIndexEE,,LeftHandIndex3,,LeftHandIndex2,,LeftHandIndex1,,LeftHandThumbEE,,LeftHandThumb3,,LeftHandThumb2,,LeftHandThumb1,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
0,0.450881,0.397441,0.435405,0.399661,0.408205,0.399559,0.408489,0.327721,0.419489,0.244437,0.433935,0.37877,0.420805,0.381798,0.39789,0.383711,0.392928,0.312581,0.40311,0.233882,0.456879,0.25586,0.446682,0.268294,0.450487,0.268009,0.453738,0.266174,0.457635,0.260231,0.446759,0.267157,0.449876,0.269041,0.456091,0.266812,0.457807,0.259409,0.447787,0.266081,0.450435,0.268364,0.456824,0.266601,0.458175,0.259104,0.449197,0.265867,0.452793,0.266942,0.457587,0.264197,0.457818,0.256953,0.451091,0.261837,0.449562,0.255489,0.448086,0.250063,0.450476,0.243139,0.451412,0.241829,0.434556,0.187366,0.419998,0.112777,0.399345,0.103065,0.415095,0.231434,0.406957,0.242409,0.409648,0.241511,0.411492,0.23906,0.412359,0.232585,0.40923,0.244809,0.412051,0.24496,0.415318,0.240716,0.414476,0.23328,0.411962,0.246801,0.414815,0.246715,0.417898,0.242294,0.416857,0.234435,0.41508,0.247572,0.417578,0.246031,0.419406,0.241551,0.418334,0.233923,0.417108,0.24196,0.414634,0.236311,0.411853,0.230632,0.411129,0.222506,0.408225,0.21893,0.388336,0.168045,0.386067,0.106524,0.391832,0.101785,0.385624,0.018816,0.391464,0.0691521,0.389008,0.0929242,0.380183,0.113438,0.384299,0.151764,0.39047,0.175856,0.396507,0.195011,0.395743,0.221884,0.406041,0.233394,0.4227,0.0543341,0.411596,0.0471062,0.418054,0.0470195,0.386013,0.0534795,0.403443,0.0536054,0.3945,0.391383,0.400313,0.397796,0.411643,0.415054,0.408082,0.410581,0.417519,0.38353,0.423472,0.389673,0.438065,0.407661,0.4341,0.403413,0.430811,0.378534,0.436838,0.384519,0.45347,0.402884,0.449278,0.398772,0.386067,0.106524,0.388336,0.168045,0.408225,0.21893,0.419998,0.112777,0.434556,0.187366,0.451412,0.241829,0.40311,0.233882,0.392928,0.312581,0.39789,0.383711,0.420805,0.381798,0.419489,0.244437,0.408489,0.327721,0.408205,0.399559,0.435405,0.399661,
20,0.450882,0.397222,0.435412,0.399463,0.408235,0.399409,0.408772,0.327612,0.419392,0.244241,0.433943,0.37849,0.420834,0.381551,0.397934,0.383495,0.3929,0.312495,0.402605,0.233657,0.456721,0.256029,0.446591,0.268583,0.450392,0.268243,0.453642,0.266357,0.45758,0.26033,0.446515,0.267499,0.449681,0.269312,0.455883,0.266998,0.457699,0.25955,0.447459,0.266326,0.45019,0.268491,0.456557,0.266671,0.458014,0.25929,0.44886,0.266005,0.452466,0.267,0.457262,0.264276,0.457604,0.257175,0.450478,0.262163,0.449049,0.255853,0.447694,0.250357,0.450235,0.243346,0.451251,0.241947,0.434638,0.187476,0.420087,0.11295,0.399422,0.103031,0.415121,0.231545,0.406629,0.242278,0.409381,0.241402,0.411333,0.23898,0.412455,0.232534,0.408947,0.244719,0.411794,0.244936,0.415207,0.240756,0.414524,0.233312,0.411811,0.246734,0.414708,0.246754,0.417889,0.242408,0.416852,0.234551,0.414893,0.247599,0.417471,0.246171,0.419383,0.241746,0.418291,0.234123,0.416961,0.24224,0.414511,0.236585,0.411772,0.230892,0.411151,0.222751,0.408365,0.21904,0.388352,0.168151,0.385987,0.106669,0.391585,0.101765,0.385281,0.0187025,0.391343,0.0690426,0.388971,0.0928316,0.380109,0.113309,0.383971,0.151677,0.390056,0.175792,0.396063,0.194942,0.395415,0.221814,0.405729,0.233231,0.422412,0.0540035,0.411257,0.0468089,0.417803,0.0467546,0.385679,0.0532921,0.403375,0.0535175,0.394587,0.391268,0.40044,0.397592,0.411636,0.414904,0.408072,0.410299,0.417558,0.383351,0.423549,0.389405,0.438053,0.407498,0.434086,0.403121,0.430818,0.378312,0.436884,0.384208,0.453461,0.402714,0.449266,0.398472,0.385987,0.106669,0.388352,0.168151,0.408365,0.21904,0.420087,0.11295,0.434638,0.187476,0.451251,0.241947,0.402605,0.233657,0.3929,0.312495,0.397934,0.383495,0.420834,0.381551,0.419392,0.244241,0.408772,0.327612,0.408235,0.399409,0.435412,0.399463,
40,0.450416,0.397555,0.434986,0.399703,0.407905,0.399559,0.409362,0.32749,0.418862,0.244072,0.43389,0.378763,0.420691,0.381664,0.397627,0.383324,0.393189,0.312337,0.401662,0.233319,0.456655,0.256232,0.446608,0.268968,0.450403,0.268547,0.453624,0.266607,0.457515,0.260521,0.446443,0.267937,0.449708,0.26962,0.45585,0.267188,0.457665,0.259739,0.447365,0.266605,0.450257,0.268587,0.456558,0.26668,0.458023,0.259473,0.448846,0.266064,0.452498,0.26692,0.457239,0.26423,0.457615,0.257363,0.450154,0.262432,0.448754,0.256216,0.447408,0.250688,0.449962,0.243648,0.450873,0.242235,0.434962,0.18756,0.420352,0.113129,0.399628,0.103018,0.415211,0.231782,0.406558,0.242352,0.409321,0.241459,0.41131,0.239031,0.412533,0.232602,0.408981,0.244804,0.411816,0.245052,0.415267,0.240879,0.414612,0.233448,0.412056,0.246811,0.414956,0.246902,0.418126,0.242581,0.416951,0.234747,0.415147,0.247738,0.417749,0.246396,0.419647,0.241999,0.418397,0.234406,0.417237,0.242673,0.414714,0.237078,0.411924,0.231438,0.411233,0.223288,0.408416,0.219456,0.388492,0.168446,0.386014,0.107177,0.391452,0.101804,0.385402,0.0185951,0.391513,0.0689259,0.389124,0.0927071,0.380072,0.113051,0.383359,0.15151,0.389228,0.175702,0.395137,0.194882,0.394624,0.221752,0.404974,0.233041,0.42248,0.0538193,0.411306,0.046633,0.417918,0.0465982,0.385725,0.0531419,0.40362,0.0534244,0.394372,0.39125,0.400123,0.397494,0.411195,0.415079,0.40756,0.410341,0.41748,0.383552,0.42338,0.38953,0.437591,0.407785,0.43356,0.403275,0.430817,0.378652,0.436797,0.384475,0.452978,0.403103,0.448723,0.39873,0.386014,0.107177,0.388492,0.168446,0.408416,0.219456,0.420352,0.113129,0.434962,0.18756,0.450873,0.242235,0.401662,0.233319,0.393189,0.312337,0.397627,0.383324,0.420691,0.381664,0.418862,0.244072,0.409362,0.32749,0.407905,0.399559,0.434986,0.399703,
60,0.449854,0.397821,0.434456,0.399901,0.407456,0.399741,0.409634,0.3274,0.418169,0.243926,0.4335,0.379259,0.420226,0.381926,0.397015,0.3832,0.393575,0.312133,0.400507,0.232967,0.456704,0.256397,0.446766,0.269308,0.450552,0.268799,0.453722,0.266794,0.457488,0.260625,0.446579,0.268422,0.449969,0.269948,0.456011,0.267355,0.457736,0.259867,0.447531,0.267006,0.450631,0.268793,0.456816,0.266745,0.45821,0.259622,0.449149,0.266222,0.452867,0.266917,0.4575,0.26423,0.457843,0.257544,0.450115,0.262831,0.448675,0.25669,0.447252,0.251077,0.449708,0.243965,0.45037,0.242478,0.435382,0.187706,0.42084,0.113387,0.399912,0.103199,0.415316,0.232037,0.406603,0.242399,0.409389,0.24152,0.411414,0.239091,0.412669,0.232676,0.409037,0.244855,0.411871,0.24516,0.415388,0.241004,0.414741,0.233592,0.412237,0.246871,0.415156,0.247053,0.418359,0.242768,0.417075,0.234953,0.415302,0.247878,0.417953,0.246633,0.419873,0.242272,0.418506,0.234706,0.41751,0.243139,0.414878,0.237613,0.412013,0.232037,0.411251,0.22388,0.408431,0.219924,0.388752,0.168719,0.386025,0.107718,0.391371,0.102062,0.38598,0.0186933,0.391937,0.0689925,0.389419,0.0927338,0.380037,0.11284,0.382452,0.151409,0.388011,0.175719,0.393798,0.194948,0.393551,0.221812,0.404,0.232895,0.422841,0.0539938,0.411679,0.046786,0.41836,0.0467636,0.386078,0.0532172,0.404183,0.05353,0.393833,0.391376,0.399496,0.397476,0.41064,0.41528,0.406946,0.410352,0.41707,0.383959,0.422893,0.3898,0.437025,0.408042,0.43294,0.403345,0.430464,0.379263,0.436373,0.384952,0.452393,0.403446,0.448088,0.398886,0.386025,0.107718,0.388752,0.168719,0.408431,0.219924,0.42084,0.113387,0.435382,0.187706,0.45037,0.242478,0.400507,0.232967,0.393575,0.312133,0.397015,0.3832,0.420226,0.381926,0.418169,0.243926,0.409634,0.3274,0.407456,0.399741,0.434456,0.399901,
80,0.44943,0.397945,0.434079,0.399946,0.407177,0.399807,0.409907,0.327098,0.417749,0.243616,0.433238,0.379544,0.419905,0.381998,0.396561,0.382939,0.39414,0.311841,0.39954,0.232538,0.45682,0.256513,0.447046,0.269581,0.45082,0.268996,0.453936,0.266927,0.457544,0.26067,0.446838,0.268883,0.450338,0.270243,0.456265,0.267474,0.457883,0.259939,0.447781,0.267479,0.451072,0.269066,0.457124,0.266841,0.458468,0.259718,0.449512,0.266423,0.453286,0.266953,0.457798,0.264244,0.458135,0.257674,0.450109,0.263258,0.448624,0.257169,0.447131,0.25145,0.449497,0.244267,0.449911,0.242701,0.435783,0.187945,0.421213,0.113746,0.400093,0.10345,0.41528,0.232287,0.406518,0.242484,0.409273,0.241664,0.411291,0.23924,0.412499,0.232824,0.409001,0.244895,0.411772,0.245288,0.415284,0.241169,0.414633,0.233775,0.412354,0.246891,0.415231,0.247183,0.4184,0.24296,0.417028,0.235164,0.415462,0.247947,0.418096,0.24681,0.419986,0.242508,0.418528,0.234968,0.41784,0.243512,0.415145,0.238037,0.412246,0.232512,0.411399,0.224359,0.408456,0.220338,0.389236,0.168898,0.385989,0.108188,0.391202,0.102352,0.386284,0.0188203,0.392212,0.0690987,0.389614,0.0928144,0.379918,0.112684,0.381475,0.151336,0.386767,0.175748,0.392483,0.195004,0.392636,0.221853,0.403234,0.232663,0.423029,0.0540776,0.41186,0.0468623,0.418609,0.046877,0.386248,0.0532757,0.404559,0.0536945,0.393478,0.391403,0.399079,0.397311,0.41027,0.415357,0.406495,0.41024,0.416809,0.384207,0.422579,0.389862,0.436623,0.408141,0.432464,0.403259,0.430236,0.379691,0.436096,0.385198,0.451949,0.403645,0.447575,0.3989,0.385989,0.108188,0.389236,0.168898,0.408456,0.220338,0.421213,0.113746,0.435783,0.187945,0.449911,0.242701,0.39954,0.232538,0.39414,0.311841,0.396561,0.382939,0.419905,0.381998,0.417749,0.243616,0.409907,0.327098,0.407177,0.399807,0.434079,0.399946,
100,0.449368,0.398061,0.434044,0.39997,0.407203,0.399835,0.410189,0.3268,0.417438,0.243359,0.433123,0.379787,0.419753,0.38205,0.396301,0.382723,0.394741,0.311555,0.398795,0.23222,0.456811,0.256613,0.446982,0.269654,0.450754,0.269085,0.453848,0.267019,0.457367,0.260753,0.446812,0.269111,0.450378,0.270375,0.456229,0.267555,0.457829,0.260027,0.447777,0.267804,0.451205,0.269253,0.457149,0.266947,0.458548,0.25981,0.44966,0.266486,0.453466,0.266923,0.457884,0.264257,0.458301,0.257775,0.449957,0.263486,0.448508,0.257412,0.447028,0.251589,0.449398,0.244426,0.449559,0.242842,0.436073,0.188155,0.421407,0.114053,0.40019,0.10371,0.415171,0.232614,0.406308,0.242675,0.408993,0.241971,0.410985,0.239573,0.412139,0.233145,0.408851,0.245008,0.411514,0.245529,0.414982,0.241491,0.414375,0.234097,0.412346,0.246956,0.415134,0.247385,0.418235,0.243277,0.41686,0.235487,0.41555,0.248033,0.418116,0.247021,0.41995,0.242816,0.418487,0.235294,0.418117,0.24386,0.415448,0.23838,0.4126,0.232854,0.411725,0.224705,0.408615,0.220678,0.38966,0.169077,0.386026,0.108728,0.391092,0.10267,0.386218,0.0189685,0.392337,0.0692206,0.389744,0.092928,0.379787,0.112592,0.380619,0.151298,0.385703,0.175802,0.391381,0.195087,0.391899,0.221925,0.402637,0.232494,0.423088,0.0540291,0.411898,0.0468514,0.418638,0.0468751,0.386323,0.0533661,0.404611,0.0538169,0.393338,0.391518,0.398912,0.397177,0.410192,0.415391,0.406388,0.410077,0.416719,0.38447,0.422471,0.389882,0.436544,0.408222,0.432359,0.403145,0.430145,0.380109,0.43599,0.385378,0.451848,0.403838,0.44745,0.3989,0.386026,0.108728,0.38966,0.169077,0.408615,0.220678,0.421407,0.114053,0.436073,0.188155,0.449559,0.242842,0.398795,0.23222,0.394741,0.311555,0.396301,0.382723,0.419753,0.38205,0.417438,0.243359,0.410189,0.3268,0.407203,0.399835,0.434044,0.39997,
120,0.449343,0.398065,0.434075,0.399905,0.407333,0.39982,0.410367,0.32649,0.417195,0.24313,0.433073,0.380139,0.419677,0.382212,0.396139,0.382646,0.395473,0.311464,0.398103,0.232146,0.45675,0.256688,0.446897,0.269686,0.45067,0.269151,0.453757,0.267096,0.45721,0.260819,0.44672,0.269274,0.450325,0.270467,0.456125,0.267613,0.457742,0.260096,0.447625,0.268148,0.451148,0.269475,0.457014,0.267074,0.458538,0.259879,0.449606,0.266621,0.453427,0.266976,0.457782,0.264318,0.45834,0.257849,0.449646,0.263677,0.44827,0.257579,0.446853,0.251674,0.44929,0.244537,0.449305,0.242945,0.436262,0.188401,0.421372,0.114386,0.400264,0.103969,0.415096,0.232813,0.406234,0.242738,0.40889,0.242132,0.410877,0.23975,0.411966,0.233313,0.408728,0.245044,0.411337,0.245652,0.414811,0.24167,0.41424,0.234278,0.412197,0.246989,0.41494,0.247508,0.418053,0.24348,0.416758,0.23568,0.415426,0.248109,0.417963,0.247168,0.419807,0.243029,0.418435,0.235503,0.41816,0.244122,0.415509,0.238635,0.412699,0.233103,0.411837,0.224953,0.408666,0.220903,0.389929,0.169171,0.385829,0.109195,0.391079,0.102952,0.385987,0.0191042,0.392411,0.0693322,0.38987,0.093045,0.379691,0.11254,0.379913,0.151269,0.384826,0.175849,0.390474,0.195169,0.39128,0.22202,0.402118,0.232427,0.423132,0.0538653,0.411914,0.0467399,0.418593,0.0467859,0.386402,0.0534105,0.404502,0.0539371,0.393272,0.391715,0.398818,0.397161,0.410253,0.415369,0.406375,0.409897,0.416695,0.384808,0.422424,0.390014,0.436557,0.408195,0.432306,0.402965,0.430113,0.380608,0.435939,0.385676,0.451805,0.403901,0.447345,0.398809,0.385829,0.109195,0.389929,0.169171,0.408666,0.220903,0.421372,0.114386,0.436262,0.188401,0.449305,0.242945,0.398103,0.232146,0.395473,0.311464,0.396139,0.382646,0.419677,0.382212,0.417195,0.24313,0.410367,0.32649,0.407333,0.39982,0.434075,0.399905,
140,0.449267,0.398157,0.434046,0.399881,0.407396,0.399751,0.410488,0.326178,0.417098,0.242891,0.43304,0.380223,0.419646,0.382214,0.396058,0.38261,0.395745,0.311435,0.397667,0.232121,0.45664,0.256798,0.44663,0.269673,0.450405,0.269201,0.453496,0.267182,0.45693,0.260928,0.446505,0.269358,0.45013,0.270528,0.455898,0.267703,0.457558,0.26021,0.447403,0.268463,0.450991,0.269707,0.456791,0.267256,0.458451,0.260002,0.449531,0.266834,0.453355,0.267138,0.457648,0.264484,0.45834,0.257972,0.449414,0.263827,0.448121,0.257666,0.446772,0.251704,0.449268,0.244603,0.44912,0.243007,0.436306,0.188686,0.421164,0.11475,0.400436,0.104255,0.415014,0.2329,0.40627,0.242825,0.408878,0.242246,0.41082,0.239847,0.41178,0.233393,0.408756,0.245118,0.411317,0.245729,0.414719,0.241728,0.414107,0.234349,0.412188,0.24705,0.414879,0.247565,0.417936,0.24354,0.416679,0.235736,0.415464,0.248189,0.417936,0.247224,0.419727,0.243091,0.418409,0.235561,0.418257,0.244265,0.41561,0.238805,0.412801,0.2333,0.411871,0.225156,0.408582,0.221113,0.39005,0.169277,0.385496,0.109642,0.391107,0.103252,0.385998,0.0193014,0.392609,0.0694959,0.390084,0.0932017,0.3797,0.112525,0.379336,0.151258,0.384085,0.175905,0.389715,0.195259,0.390831,0.222124,0.40179,0.232375,0.423256,0.0538448,0.412017,0.046754,0.418693,0.0468245,0.386543,0.0535212,0.404635,0.0541252,0.393296,0.391884,0.398862,0.397148,0.410214,0.415307,0.406284,0.409709,0.416706,0.384949,0.422457,0.389976,0.436494,0.408206,0.432196,0.402853,0.430085,0.380814,0.435933,0.385705,0.451697,0.404045,0.447194,0.398829,0.385496,0.109642,0.39005,0.169277,0.408582,0.221113,0.421164,0.11475,0.436306,0.188686,0.44912,0.243007,0.397667,0.232121,0.395745,0.311435,0.396058,0.38261,0.419646,0.382214,0.417098,0.242891,0.410488,0.326178,0.407396,0.399751,0.434046,0.399881,
160,0.449305,0.398156,0.434131,0.399759,0.407562,0.399561,0.410543,0.325831,0.417198,0.242653,0.433172,0.380113,0.419798,0.38208,0.396197,0.382542,0.395814,0.31135,0.397545,0.232103,0.456451,0.25683,0.446372,0.269654,0.45015,0.269199,0.453249,0.26719,0.456711,0.260941,0.446219,0.269412,0.449856,0.270554,0.455619,0.267726,0.457354,0.260237,0.447028,0.268763,0.450663,0.26991,0.456431,0.267372,0.458263,0.260044,0.449203,0.267127,0.453028,0.26735,0.457296,0.264636,0.458167,0.258024,0.448992,0.263966,0.44779,0.25773,0.446518,0.251738,0.449107,0.244624,0.448936,0.243003,0.436279,0.188853,0.420748,0.11496,0.400546,0.104422,0.4149,0.232914,0.406291,0.242905,0.408855,0.242329,0.410746,0.239906,0.411584,0.233437,0.408787,0.245194,0.411313,0.245775,0.414626,0.241736,0.41396,0.234365,0.41215,0.247106,0.414797,0.247578,0.417789,0.24353,0.416582,0.235719,0.415472,0.248245,0.417873,0.247217,0.419607,0.243068,0.418356,0.235528,0.418259,0.244309,0.415643,0.238872,0.412824,0.233389,0.411814,0.225254,0.408408,0.221246,0.390082,0.169317,0.385155,0.109946,0.391155,0.103438,0.385704,0.0193929,0.392654,0.0695583,0.390219,0.0932767,0.379712,0.112495,0.378969,0.151227,0.383637,0.175919,0.389286,0.195295,0.390663,0.222172,0.401726,0.232307,0.423236,0.0536237,0.411963,0.0465971,0.418593,0.0466715,0.386555,0.0535418,0.404508,0.0541686,0.393524,0.391945,0.39913,0.397076,0.410297,0.415123,0.406326,0.409454,0.416889,0.384907,0.422678,0.389803,0.43655,0.408105,0.432215,0.40268,0.430213,0.380789,0.436098,0.38555,0.451706,0.404076,0.44717,0.398788,0.385155,0.109946,0.390082,0.169317,0.408408,0.221246,0.420748,0.11496,0.436279,0.188853,0.448936,0.243003,0.397545,0.232103,0.395814,0.31135,0.396197,0.382542,0.419798,0.38208,0.417198,0.242653,0.410543,0.325831,0.407562,0.399561,0.434131,0.399759,
180,0.44919,0.398377,0.434058,0.399827,0.407564,0.399476,0.410543,0.325581,0.417182,0.242469,0.43314,0.380174,0.419801,0.382114,0.396226,0.382632,0.395647,0.311297,0.397371,0.232144,0.456403,0.256829,0.446404,0.269763,0.450171,0.269247,0.453244,0.267205,0.456669,0.260934,0.446259,0.269538,0.44992,0.270613,0.455637,0.267721,0.457331,0.260225,0.447035,0.269078,0.450719,0.270091,0.456415,0.267414,0.458264,0.260023,0.44925,0.267463,0.453072,0.267557,0.457266,0.264722,0.458166,0.258006,0.448963,0.264124,0.447724,0.257844,0.446399,0.251869,0.448925,0.244708,0.448686,0.243086,0.436209,0.189029,0.420468,0.11515,0.400814,0.10456,0.414787,0.232967,0.406333,0.243055,0.408897,0.242493,0.410765,0.240062,0.411498,0.233577,0.408795,0.245324,0.411335,0.245885,0.414612,0.241831,0.41388,0.234455,0.41201,0.247193,0.414657,0.24763,0.417653,0.243578,0.416516,0.235758,0.41532,0.248311,0.417702,0.247228,0.419436,0.24307,0.418277,0.235521,0.41809,0.244328,0.4155,0.238884,0.412631,0.233402,0.411553,0.225278,0.408099,0.221346,0.39001,0.169352,0.384717,0.110156,0.391356,0.103578,0.38585,0.0194712,0.392948,0.0696089,0.390529,0.0933231,0.379881,0.112423,0.378739,0.151141,0.383285,0.175881,0.388913,0.195293,0.390456,0.222195,0.401593,0.232269,0.423505,0.0535371,0.412223,0.0465389,0.418819,0.046626,0.386855,0.0535609,0.404706,0.0542299,0.393577,0.39211,0.399234,0.397165,0.410204,0.415063,0.406196,0.409377,0.416891,0.384995,0.422728,0.389815,0.436445,0.408188,0.432075,0.402745,0.430159,0.380899,0.43609,0.385587,0.451564,0.404313,0.446996,0.399005,0.384717,0.110156,0.39001,0.169352,0.408099,0.221346,0.420468,0.11515,0.436209,0.189029,0.448686,0.243086,0.397371,0.232144,0.395647,0.311297,0.396226,0.382632,0.419801,0.382114,0.417182,0.242469,0.410543,0.325581,0.407564,0.399476,0.434058,0.399827,
