Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHandPinkyEE,,RightHandPinky3,,RightHandPinky2,,RightHandPinky1,,RightHandRingEE,,RightHandRing3,,RightHandRing2,,RightHandRing1,,RightHandMiddleEE,,RightHandMiddle3,,RightHandMiddle2,,RightHandMiddle1,,RightHandIndexEE,,RightHandIndex3,,RightHandIndex2,,RightHandIndex1,,RightHandThumbEE,,RightHandThumb3,,RightHandThumb2,,RightHandThumb1,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHandPinkyEE,,LeftHandPinky3,,LeftHandPinky2,,LeftHandPinky1,,LeftHandRingEE,,LeftHandRing3,,LeftHandRing2,,LeftHandRing1,,LeftHandMiddleEE,,LeftHandMiddle3,,LeftHandMiddle2,,LeftHandMiddle1,,LeftHandIndexEE,,LeftHandIndex3,,LeftHandIndex2,,LeftHandIndex1,,LeftHandThumbEE,,LeftHandThumb3,,LeftHandThumb2,,LeftHandThumb1,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
0,0.500178,0.308657,0.508548,0.305159,0.522522,0.296964,0.522532,0.24694,0.520584,0.196563,0.522548,0.318899,0.528782,0.314047,0.538666,0.30351,0.543912,0.253062,0.542501,0.201124,0.493728,0.199045,0.498284,0.204943,0.496125,0.204937,0.494242,0.203812,0.491913,0.199836,0.499163,0.205611,0.497425,0.207117,0.493756,0.205775,0.49256,0.200491,0.499527,0.206408,0.498093,0.208264,0.494245,0.207183,0.493108,0.201527,0.499575,0.207682,0.497512,0.208684,0.494529,0.206766,0.494036,0.201185,0.499185,0.206107,0.500021,0.201539,0.500383,0.197027,0.498322,0.191484,0.496495,0.188852,0.503227,0.151171,0.516244,0.109261,0.535584,0.105913,0.546039,0.21122,0.550774,0.218873,0.549704,0.219097,0.54919,0.217986,0.549613,0.213757,0.548012,0.219638,0.546752,0.22063,0.545872,0.21883,0.547272,0.213538,0.545054,0.220175,0.543798,0.22102,0.543081,0.219151,0.544766,0.213705,0.542204,0.220128,0.541324,0.219945,0.541199,0.217679,0.542902,0.212461,0.541418,0.216384,0.543169,0.211813,0.545255,0.207373,0.546978,0.202075,0.550736,0.200764,0.565111,0.160925,0.561026,0.112849,0.546189,0.106739,0.546185,0.0540084,0.543104,0.085125,0.543836,0.10023,0.54723,0.11311,0.544868,0.137617,0.541805,0.153662,0.538821,0.166885,0.538688,0.184673,0.533816,0.19408,0.52982,0.0744056,0.537496,0.070052,0.529573,0.0699394,0.553393,0.0753822,0.531138,0.0749168,0.54294,0.313043,0.535954,0.312257,0.518191,0.303404,0.523546,0.306921,0.532708,0.318689,0.525631,0.317836,0.505159,0.307108,0.510511,0.310733,0.526312,0.32188,0.519178,0.320987,0.497038,0.309062,0.502386,0.312752,0.561026,0.112849,0.565111,0.160925,0.550736,0.200764,0.516244,0.109261,0.503227,0.151171,0.496495,0.188852,0.542501,0.201124,0.543912,0.253062,0.538666,0.30351,0.528782,0.314047,0.520584,0.196563,0.522532,0.24694,0.522522,0.296964,0.508548,0.305159,
20,0.500226,0.308616,0.508592,0.305127,0.522538,0.296929,0.522381,0.246901,0.520723,0.19652,0.522614,0.318824,0.528827,0.313982,0.538697,0.303456,0.54387,0.252915,0.542852,0.200972,0.493801,0.199124,0.498204,0.204928,0.496072,0.204918,0.494218,0.203804,0.491923,0.199864,0.499219,0.205702,0.497458,0.207165,0.493827,0.205808,0.492599,0.200545,0.499718,0.206561,0.498251,0.208364,0.494416,0.207242,0.493178,0.201607,0.499795,0.207795,0.497742,0.208769,0.494751,0.206855,0.494139,0.201292,0.499514,0.206253,0.500257,0.20167,0.50056,0.197139,0.498455,0.191605,0.496593,0.188933,0.503167,0.151224,0.516254,0.109382,0.535593,0.105903,0.546016,0.211306,0.551205,0.218968,0.55006,0.219177,0.549425,0.218044,0.549586,0.21376,0.548316,0.219671,0.547014,0.220692,0.545995,0.218908,0.547262,0.21359,0.545165,0.220124,0.543847,0.221018,0.543058,0.219212,0.544777,0.213808,0.542283,0.220085,0.541331,0.219978,0.541161,0.217777,0.542916,0.212606,0.541479,0.216559,0.54321,0.211982,0.545263,0.207529,0.546893,0.202203,0.550572,0.200795,0.565134,0.161026,0.561086,0.112957,0.546343,0.106734,0.546301,0.0539694,0.543178,0.0850602,0.543864,0.100173,0.547214,0.113013,0.544966,0.137521,0.541973,0.153574,0.539037,0.166801,0.538865,0.184604,0.534039,0.193992,0.530042,0.0741966,0.537718,0.069869,0.52975,0.069778,0.553557,0.0752729,0.531186,0.074866,0.542912,0.313013,0.535905,0.312174,0.518269,0.303461,0.523638,0.306897,0.532733,0.31865,0.525633,0.317743,0.505228,0.307141,0.510592,0.310684,0.526371,0.321833,0.519213,0.320884,0.497097,0.309077,0.502457,0.312684,0.561086,0.112957,0.565134,0.161026,0.550572,0.200795,0.516254,0.109382,0.503167,0.151224,0.496593,0.188933,0.542852,0.200972,0.54387,0.252915,0.538697,0.303456,0.528827,0.313982,0.520723,0.19652,0.522381,0.246901,0.522538,0.296929,0.508592,0.305127,
40,0.500531,0.308846,0.508846,0.30524,0.522667,0.296874,0.52215,0.247026,0.521076,0.196435,0.522529,0.318776,0.528846,0.313898,0.538914,0.303342,0.543673,0.252791,0.543428,0.200672,0.4938,0.199196,0.498125,0.205076,0.495999,0.205015,0.49417,0.203874,0.49192,0.199924,0.499232,0.205949,0.497407,0.207319,0.493804,0.205867,0.492578,0.200605,0.499829,0.206835,0.498271,0.208528,0.494437,0.207282,0.49313,0.201664,0.499889,0.207968,0.497807,0.208851,0.494805,0.206888,0.494091,0.201355,0.499702,0.206419,0.500376,0.201828,0.500683,0.197291,0.498582,0.191756,0.496778,0.189068,0.502976,0.151263,0.516187,0.10951,0.535543,0.105906,0.546005,0.211558,0.551473,0.219254,0.550309,0.219441,0.549616,0.21827,0.549614,0.213905,0.548455,0.219916,0.547159,0.220963,0.546092,0.219163,0.547285,0.213794,0.545078,0.220285,0.543742,0.221224,0.542975,0.219456,0.544801,0.214072,0.542143,0.220247,0.541172,0.22021,0.541035,0.218059,0.542921,0.212925,0.541337,0.216971,0.543087,0.2124,0.545132,0.207941,0.54675,0.202552,0.550412,0.201018,0.565187,0.161337,0.561056,0.113319,0.546439,0.106767,0.546259,0.0538929,0.54314,0.0849841,0.543815,0.100097,0.547167,0.112832,0.54514,0.137335,0.542272,0.153404,0.539429,0.166641,0.539233,0.18446,0.534472,0.193816,0.53009,0.0740687,0.537762,0.0697457,0.529761,0.0696672,0.553573,0.0751712,0.531116,0.0747989,0.543026,0.312936,0.536056,0.311974,0.518503,0.303493,0.523919,0.306827,0.532693,0.318616,0.525634,0.317582,0.505515,0.307321,0.510928,0.310762,0.526243,0.32184,0.519129,0.320762,0.497416,0.309367,0.502825,0.312872,0.561056,0.113319,0.565187,0.161337,0.550412,0.201018,0.516187,0.10951,0.502976,0.151263,0.496778,0.189068,0.543428,0.200672,0.543673,0.252791,0.538914,0.303342,0.528846,0.313898,0.521076,0.196435,0.52215,0.247026,0.522667,0.296874,0.508846,0.30524,
60,0.50087,0.308942,0.509135,0.30524,0.522827,0.296748,0.522052,0.247074,0.52149,0.196322,0.522642,0.318796,0.52904,0.313819,0.539287,0.30317,0.543449,0.252685,0.544085,0.200305,0.493734,0.199252,0.497999,0.205253,0.495865,0.205113,0.494061,0.203919,0.491893,0.199925,0.499142,0.206263,0.497222,0.207499,0.493654,0.205895,0.492491,0.200621,0.499788,0.207203,0.498085,0.208739,0.494266,0.207309,0.49297,0.201693,0.499798,0.208229,0.497653,0.208969,0.494661,0.206919,0.493908,0.201412,0.499718,0.206685,0.500385,0.202096,0.500775,0.19755,0.498748,0.191986,0.497089,0.189246,0.502729,0.151335,0.516032,0.109692,0.53546,0.106034,0.545955,0.211794,0.551647,0.219509,0.55045,0.219694,0.549698,0.218488,0.549579,0.214034,0.548585,0.220142,0.547278,0.221225,0.546131,0.219407,0.547253,0.213979,0.54504,0.220437,0.543665,0.221424,0.542872,0.219687,0.544776,0.214313,0.542053,0.220384,0.541037,0.220416,0.540899,0.218315,0.542889,0.213221,0.541166,0.217377,0.542968,0.212827,0.545026,0.208374,0.546622,0.202914,0.550254,0.201256,0.565218,0.161667,0.561053,0.113708,0.54651,0.106945,0.546064,0.0539011,0.543013,0.0850188,0.543711,0.100118,0.547107,0.112678,0.545397,0.137155,0.542689,0.153241,0.539956,0.166485,0.53969,0.184327,0.534982,0.193612,0.530017,0.0741661,0.537678,0.069822,0.529645,0.0697451,0.553479,0.0752047,0.530934,0.0748387,0.543271,0.312799,0.536331,0.31167,0.518783,0.30349,0.524243,0.30669,0.53282,0.318598,0.525795,0.317392,0.505846,0.307416,0.511304,0.310719,0.526312,0.32193,0.519234,0.320677,0.497776,0.309547,0.503231,0.312914,0.561053,0.113708,0.565218,0.161667,0.550254,0.201256,0.516032,0.109692,0.502729,0.151335,0.497089,0.189246,0.544085,0.200305,0.543449,0.252685,0.539287,0.30317,0.52904,0.313819,0.52149,0.196322,0.522052,0.247074,0.522827,0.296748,0.509135,0.30524,
80,0.501132,0.308967,0.509332,0.305147,0.522873,0.296529,0.521995,0.247044,0.521782,0.196148,0.522709,0.318749,0.529177,0.313682,0.539594,0.302967,0.543114,0.252525,0.54465,0.199916,0.493646,0.199304,0.497826,0.205425,0.495686,0.205214,0.493907,0.203966,0.491835,0.199914,0.498987,0.206577,0.496983,0.207672,0.493463,0.205916,0.492376,0.200628,0.499675,0.207589,0.497828,0.20895,0.494051,0.207333,0.492783,0.20171,0.49966,0.208505,0.49745,0.209088,0.494488,0.206948,0.493703,0.201461,0.499711,0.206964,0.500387,0.202381,0.500863,0.197825,0.498908,0.192234,0.497397,0.18944,0.502478,0.151451,0.515912,0.109929,0.535405,0.106201,0.546039,0.212059,0.551771,0.219644,0.550618,0.2199,0.549879,0.218705,0.54975,0.214201,0.548693,0.220262,0.547442,0.221431,0.546321,0.219666,0.547401,0.214201,0.545011,0.220515,0.543666,0.221594,0.542937,0.219952,0.54491,0.214592,0.541954,0.220457,0.540965,0.220596,0.540892,0.218594,0.542979,0.213551,0.540987,0.217746,0.542812,0.213207,0.544852,0.208747,0.546462,0.203245,0.550123,0.201485,0.565114,0.161934,0.561056,0.114042,0.546601,0.107139,0.545917,0.0539595,0.542913,0.0850803,0.543628,0.100169,0.547069,0.112553,0.545679,0.136989,0.543118,0.153085,0.540471,0.166328,0.540071,0.184202,0.535396,0.193382,0.529987,0.074212,0.537638,0.0698605,0.529573,0.0698027,0.553418,0.0752357,0.530789,0.0749228,0.543418,0.312639,0.536499,0.311321,0.518948,0.303401,0.52446,0.306457,0.532878,0.318531,0.525877,0.317132,0.506082,0.307422,0.511594,0.310581,0.526333,0.321963,0.51928,0.320513,0.498059,0.309658,0.503568,0.312879,0.561056,0.114042,0.565114,0.161934,0.550123,0.201485,0.515912,0.109929,0.502478,0.151451,0.497397,0.18944,0.54465,0.199916,0.543114,0.252525,0.539594,0.302967,0.529177,0.313682,0.521782,0.196148,0.521995,0.247044,0.522873,0.296529,0.509332,0.305147,
100,0.501142,0.308971,0.509313,0.305063,0.522768,0.296369,0.521941,0.24703,0.521963,0.195961,0.522696,0.318731,0.529214,0.313573,0.539777,0.302815,0.542812,0.252448,0.545038,0.199581,0.493635,0.199345,0.497905,0.205538,0.495741,0.205298,0.493956,0.204022,0.491916,0.199932,0.499047,0.2068,0.496978,0.207792,0.493466,0.205938,0.492384,0.200648,0.499724,0.207884,0.497755,0.209093,0.494,0.207346,0.492707,0.201729,0.499662,0.208695,0.497389,0.20915,0.494435,0.206958,0.493577,0.201491,0.499814,0.207137,0.500459,0.20255,0.500969,0.19798,0.499005,0.192393,0.497639,0.189579,0.502281,0.151545,0.51585,0.110125,0.535375,0.10637,0.546128,0.212335,0.551778,0.219645,0.550719,0.220039,0.550041,0.21891,0.549962,0.214409,0.548703,0.220247,0.547552,0.22154,0.546532,0.219918,0.547581,0.214454,0.544936,0.220478,0.543672,0.221684,0.543063,0.220216,0.545067,0.214893,0.541797,0.220421,0.540892,0.2207,0.540925,0.218854,0.543074,0.213887,0.540777,0.218016,0.542582,0.213469,0.544565,0.208985,0.546198,0.203491,0.549916,0.201672,0.565088,0.162222,0.561009,0.114422,0.546656,0.10735,0.545956,0.0540536,0.542884,0.0851561,0.54358,0.100243,0.547064,0.112476,0.54592,0.136859,0.543457,0.152956,0.540863,0.166194,0.540334,0.184091,0.535675,0.19317,0.529972,0.0741765,0.537634,0.0698505,0.529572,0.0697991,0.553406,0.075292,0.530785,0.0749947,0.543408,0.312532,0.536499,0.311002,0.518968,0.303363,0.524504,0.306286,0.532824,0.318501,0.525833,0.316885,0.506114,0.307432,0.511648,0.310455,0.526271,0.322033,0.51923,0.320362,0.498103,0.309744,0.503635,0.312828,0.561009,0.114422,0.565088,0.162222,0.549916,0.201672,0.51585,0.110125,0.502281,0.151545,0.497639,0.189579,0.545038,0.199581,0.542812,0.252448,0.539777,0.302815,0.529214,0.313573,0.521963,0.195961,0.521941,0.24703,0.522768,0.296369,0.509313,0.305063,
120,0.501179,0.309029,0.509294,0.305016,0.522623,0.296229,0.521949,0.247006,0.522072,0.19576,0.522659,0.318862,0.529223,0.31361,0.539915,0.302807,0.542419,0.252512,0.545347,0.199385,0.493668,0.199391,0.497987,0.205608,0.495808,0.205369,0.494016,0.204082,0.492004,0.199965,0.499136,0.206962,0.497027,0.207882,0.493524,0.205969,0.492429,0.200681,0.499823,0.208128,0.497766,0.209207,0.494044,0.207368,0.492704,0.201761,0.499744,0.208865,0.497429,0.209213,0.494489,0.206985,0.493544,0.201529,0.499999,0.207255,0.500605,0.202662,0.501104,0.198079,0.499099,0.192507,0.497817,0.189683,0.502114,0.151638,0.515864,0.110325,0.535348,0.106536,0.54617,0.212485,0.551784,0.219646,0.550761,0.220134,0.550103,0.219038,0.550055,0.214512,0.548758,0.220239,0.54765,0.221605,0.546652,0.220057,0.547664,0.214585,0.545005,0.220461,0.543776,0.22174,0.543185,0.220369,0.545145,0.215054,0.541814,0.220399,0.540944,0.22075,0.541001,0.218994,0.543126,0.214073,0.540712,0.21819,0.542507,0.21364,0.544453,0.209141,0.546075,0.203647,0.549805,0.201785,0.565161,0.162443,0.561091,0.114751,0.546663,0.107537,0.546027,0.0541589,0.542855,0.0852253,0.543531,0.100319,0.547079,0.112434,0.546152,0.136769,0.543759,0.152867,0.541193,0.1661,0.54053,0.183999,0.53588,0.193007,0.529896,0.0740662,0.537577,0.0697782,0.529544,0.0697468,0.55336,0.0753181,0.530816,0.0750724,0.543384,0.312555,0.536488,0.310845,0.518924,0.303333,0.524501,0.306131,0.532755,0.318601,0.525779,0.3168,0.506128,0.307471,0.511705,0.310367,0.526193,0.322235,0.519167,0.320377,0.498161,0.309876,0.503736,0.312833,0.561091,0.114751,0.565161,0.162443,0.549805,0.201785,0.515864,0.110325,0.502114,0.151638,0.497817,0.189683,0.545347,0.199385,0.542419,0.252512,0.539915,0.302807,0.529223,0.31361,0.522072,0.19576,0.521949,0.247006,0.522623,0.296229,0.509294,0.305016,
140,0.501225,0.309086,0.509294,0.304952,0.52252,0.296048,0.521955,0.24692,0.522075,0.195533,0.522644,0.318846,0.529212,0.313543,0.539959,0.302759,0.542232,0.252483,0.545491,0.199231,0.493721,0.199443,0.498181,0.205654,0.49598,0.205424,0.494169,0.204135,0.492152,0.200007,0.499306,0.207081,0.497163,0.207953,0.493647,0.206006,0.492519,0.200725,0.499956,0.208339,0.497826,0.209307,0.494124,0.207399,0.492732,0.201805,0.499808,0.209041,0.497455,0.209293,0.494532,0.207033,0.493522,0.201578,0.500133,0.207344,0.500712,0.202745,0.501191,0.198152,0.499143,0.192595,0.497956,0.189764,0.502009,0.15174,0.515947,0.110538,0.535295,0.106726,0.546273,0.2126,0.551764,0.219724,0.550796,0.220256,0.550186,0.219161,0.550208,0.214593,0.548762,0.220325,0.547706,0.221713,0.546782,0.220172,0.547801,0.214683,0.545055,0.220558,0.543883,0.221858,0.54335,0.220507,0.545269,0.21517,0.541823,0.220504,0.541019,0.22086,0.541129,0.219123,0.543225,0.214206,0.540704,0.218375,0.542469,0.213815,0.544387,0.209305,0.54604,0.203799,0.549811,0.201902,0.565309,0.162658,0.561269,0.115072,0.546669,0.10774,0.546012,0.054281,0.542787,0.0853255,0.543455,0.100421,0.547051,0.112419,0.546335,0.1367,0.544008,0.152799,0.541454,0.166026,0.540635,0.183926,0.535966,0.192855,0.529843,0.0740466,0.537532,0.0697818,0.5295,0.0697664,0.553307,0.0753851,0.530766,0.075181,0.543285,0.312535,0.536386,0.310694,0.518922,0.303232,0.524529,0.305931,0.532682,0.318583,0.5257,0.316649,0.506166,0.307471,0.511773,0.310267,0.526151,0.322272,0.519119,0.320278,0.498234,0.309989,0.503839,0.312845,0.561269,0.115072,0.565309,0.162658,0.549811,0.201902,0.515947,0.110538,0.502009,0.15174,0.497956,0.189764,0.545491,0.199231,0.542232,0.252483,0.539959,0.302759,0.529212,0.313543,0.522075,0.195533,0.521955,0.24692,0.52252,0.296048,0.509294,0.304952,
160,0.50123,0.309169,0.509264,0.304921,0.522416,0.295914,0.522012,0.246825,0.521962,0.195314,0.522578,0.318825,0.529132,0.313495,0.539889,0.302753,0.542226,0.252476,0.54546,0.199113,0.493835,0.199464,0.498328,0.205631,0.496124,0.205409,0.494309,0.204128,0.492281,0.200011,0.499477,0.207114,0.497321,0.207958,0.493807,0.206006,0.492639,0.200738,0.500141,0.208474,0.497968,0.209352,0.494298,0.2074,0.492842,0.201826,0.499972,0.209182,0.497604,0.209354,0.494707,0.207066,0.493625,0.201608,0.500355,0.207378,0.500907,0.202775,0.501346,0.198174,0.499257,0.192631,0.498085,0.189788,0.501959,0.151785,0.516097,0.110647,0.535257,0.106835,0.546383,0.212639,0.551732,0.219771,0.550813,0.220324,0.550254,0.219224,0.550352,0.214627,0.548734,0.22038,0.547721,0.221764,0.546883,0.220214,0.547931,0.214718,0.545105,0.220628,0.543991,0.221922,0.543517,0.220564,0.545386,0.215205,0.541854,0.220591,0.54112,0.220918,0.541275,0.219169,0.543324,0.214243,0.540752,0.218467,0.542465,0.213889,0.544369,0.209375,0.546071,0.203869,0.54989,0.201965,0.565451,0.162783,0.561443,0.115287,0.546655,0.107866,0.546134,0.0543594,0.542778,0.0853647,0.543406,0.100471,0.547034,0.112397,0.546445,0.136639,0.544141,0.152735,0.541573,0.165955,0.540614,0.183854,0.535912,0.192718,0.529824,0.0739004,0.537535,0.0696815,0.529523,0.0696742,0.553305,0.0753981,0.53082,0.0752125,0.543112,0.312552,0.536201,0.31063,0.51889,0.303145,0.524518,0.305781,0.532559,0.318568,0.525562,0.31655,0.506162,0.307478,0.511792,0.310212,0.52607,0.322283,0.519022,0.320205,0.498259,0.310103,0.503887,0.312897,0.561443,0.115287,0.565451,0.162783,0.54989,0.201965,0.516097,0.110647,0.501959,0.151785,0.498085,0.189788,0.54546,0.199113,0.542226,0.252476,0.539889,0.302753,0.529132,0.313495,0.521962,0.195314,0.522012,0.246825,0.522416,0.295914,0.509264,0.304921,
180,0.501278,0.309262,0.509276,0.304886,0.522361,0.295742,0.522049,0.246711,0.521894,0.195102,0.522575,0.318816,0.52909,0.31344,0.539803,0.302701,0.542378,0.252491,0.545445,0.199022,0.493865,0.199465,0.498309,0.205704,0.496111,0.20544,0.494312,0.204137,0.492306,0.200009,0.49946,0.207211,0.497288,0.208007,0.493798,0.206006,0.492654,0.200731,0.500114,0.208654,0.497902,0.209426,0.494284,0.207388,0.492842,0.201813,0.499907,0.209359,0.497531,0.209423,0.494691,0.207069,0.493626,0.201596,0.500346,0.207447,0.500946,0.202851,0.501413,0.198255,0.499372,0.192695,0.498238,0.189849,0.501953,0.151853,0.516189,0.110746,0.535147,0.106928,0.546472,0.212688,0.551686,0.219877,0.550765,0.220442,0.55023,0.219342,0.550414,0.214741,0.548697,0.220452,0.547674,0.22182,0.54687,0.220267,0.547989,0.214792,0.545185,0.220674,0.544078,0.221947,0.543601,0.220584,0.545435,0.215237,0.541946,0.220623,0.541232,0.220911,0.541384,0.219152,0.543386,0.214241,0.540854,0.218458,0.542543,0.213871,0.544503,0.209381,0.546285,0.203913,0.550143,0.202073,0.565592,0.162864,0.561675,0.115435,0.546571,0.107963,0.546062,0.0543984,0.542655,0.0853896,0.543276,0.100501,0.546951,0.112351,0.54651,0.136556,0.544247,0.152654,0.541679,0.165871,0.540616,0.183763,0.535886,0.192586,0.529664,0.0738307,0.537386,0.0696303,0.529392,0.0696346,0.553169,0.0753977,0.530728,0.0752419,0.54298,0.312504,0.536053,0.310548,0.51889,0.302975,0.524536,0.305588,0.532501,0.318525,0.525486,0.316472,0.506195,0.30745,0.511844,0.31016,0.526068,0.322284,0.519,0.320171,0.498324,0.310202,0.50397,0.312973,0.561675,0.115435,0.565592,0.162864,0.550143,0.202073,0.516189,0.110746,0.501953,0.151853,0.498238,0.189849,0.545445,0.199022,0.542378,0.252491,0.539803,0.302701,0.52909,0.31344,0.521894,0.195102,0.522049,0.246711,0.522361,0.295742,0.509276,0.304886,
